dept_name_raw,total,fiscal_year,variable,time_period,as_of_date,dept_name,dept_code,abbreviation
Prisons,258831670,2017,Adopted Budget,Full Year,2017-03-31,Philadelphia Prison System,23,Prisons
Procurement,4869720,2017,Adopted Budget,Full Year,2017-03-31,Procurement Department,38,Procurement
Public Health,123844038,2017,Adopted Budget,Full Year,2017-03-31,Department of Public Health,14,Public Health
Public Property,61696310,2017,Adopted Budget,Full Year,2017-03-31,Department of Public Property,20,Public Property
Public Property-SEPTA Subsidy,79720000,2017,Adopted Budget,Full Year,2017-03-31,Public Property: SEPTA Subsidy,20SS,
Public Property-Space Rentals,20875402,2017,Adopted Budget,Full Year,2017-03-31,Public Property: Space Rentals,20SR,
Public Property-Utilities,30656047,2017,Adopted Budget,Full Year,2017-03-31,Public Property: Utilities,20U,
Records,4767214,2017,Adopted Budget,Full Year,2017-03-31,Department of Records,31,Records
Register of Wills,3672195,2017,Adopted Budget,Full Year,2017-03-31,Register of Wills,68,
Revenue,30203839,2017,Adopted Budget,Full Year,2017-03-31,Department of Revenue,36,Revenue
Sheriff,20142275,2017,Adopted Budget,Full Year,2017-03-31,Office of the Sheriff,70,Sheriff
Sinking Fund Commission (Debt Service),275339734,2017,Adopted Budget,Full Year,2017-03-31,Sinking Fund Commission,37,Sinking Fund
Streets,125560192,2017,Adopted Budget,Full Year,2017-03-31,Streets Department,12,Streets
Youth Commission,0,2017,Adopted Budget,Full Year,2017-03-31,Youth Commission,47,
Art Museum Subsidy,2550000,2017,Target Budget,Full Year,2017-03-31,Art Museum,34,
Atwater Kent Museum,298444,2017,Target Budget,Full Year,2017-03-31,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),8492547,2017,Target Budget,Full Year,2017-03-31,City Controller's Office,61,
Board of Ethics,1082118,2017,Target Budget,Full Year,2017-03-31,Board of Ethics,45,
Board of Revision of Taxes,968712,2017,Target Budget,Full Year,2017-03-31,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),10679262,2017,Target Budget,Full Year,2017-03-31,City Commissioner's Office,73,City Commissioners
City Council,16884565,2017,Target Budget,Full Year,2017-03-31,City Council,01,
City Planning Commission,2537796,2017,Target Budget,Full Year,2017-03-31,City Planning Commission,51,
City Representative,1005906,2017,Target Budget,Full Year,2017-03-31,Office of the City Representative,41,City Rep
City Treasurer,1188766,2017,Target Budget,Full Year,2017-03-31,Office of the City Treasurer,40,City Treasurer
Civil Service Commission (1),181205,2017,Target Budget,Full Year,2017-03-31,Civil Service Commission,55,
Commerce,4914026,2017,Target Budget,Full Year,2017-03-31,Office of the Director of Commerce,42,Commerce
Commerce-Convention Center Subsidy,15000000,2017,Target Budget,Full Year,2017-03-31,Commerce: Convention Center Subsidy,42CC,
Commerce-Economic Stimulus,3354448,2017,Target Budget,Full Year,2017-03-31,Commerce: Economic Stimulus,42ES,
District Attorney,37022160,2017,Target Budget,Full Year,2017-03-31,District Attorney's Office,69,DAO
Finance,12957841,2017,Target Budget,Full Year,2017-03-31,Office of the Director of Finance,35,Finance
Finance-Community College Subsidy,29909207,2017,Target Budget,Full Year,2017-03-31,Finance: Community College Subsidy,35CC,
Finance - Employee Benefits,1258611363,2017,Target Budget,Full Year,2017-03-31,Finance: Employee Benefits,35EB,
Finance-Hero Scholarship Awards,25000,2017,Target Budget,Full Year,2017-03-31,Finance: Hero Scholarship Awards,35HA,
Finance-Indemnities,40675000,2017,Target Budget,Full Year,2017-03-31,Finance: Indemnities,35IN,
Finance-Refunds,250000,2017,Target Budget,Full Year,2017-03-31,Finance: Refunds,35R,
Finance-School District Contribution,104263617,2017,Target Budget,Full Year,2017-03-31,Finance: School District Contribution,35SD,
Finance-Witness Fees,171518,2017,Target Budget,Full Year,2017-03-31,Finance: Witness Fees,35WF,
Fire,235485337,2017,Target Budget,Full Year,2017-03-31,Fire Department,13,Fire
First Judicial District,109365577,2017,Target Budget,Full Year,2017-03-31,First Judicial District,84,FJD
Fleet Management,48366466,2017,Target Budget,Full Year,2017-03-31,Office of Fleet Management,25,Fleet
Fleet Management - Vehicle Purchases,13120000,2017,Target Budget,Full Year,2017-03-31,Fleet: Vehicle Lease/Purchases,25V,
Free Library,40591645,2017,Target Budget,Full Year,2017-03-31,The Free Library of Philadelphia,52,Free Library
Historical Commission,431732,2017,Target Budget,Full Year,2017-03-31,Historical Commission,32,
Human Relations Commission,2195115,2017,Target Budget,Full Year,2017-03-31,Commission on Human Relations,54,Human Relations
Human Services,105692876,2017,Target Budget,Full Year,2017-03-31,Department of Human Services,22,DHS
Labor,1095229,2017,Target Budget,Full Year,2017-03-31,Labor,03,
Law,16686279,2017,Target Budget,Full Year,2017-03-31,Law Department,44,Law
Licenses & Inspections,34817528,2017,Target Budget,Full Year,2017-03-31,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,75419,2017,Target Budget,Full Year,2017-03-31,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,171195,2017,Target Budget,Full Year,2017-03-31,L&I: Board of Review,27,
L&I-Zoning Board of Adjustment,378673,2017,Target Budget,Full Year,2017-03-31,Zoning Board of Adjustments,30,ZBA
Managing Director's Office,39251669,2017,Target Budget,Full Year,2017-03-31,Managing Director's Office,10,MDO
Managing Director-Legal Services,46490831,2017,Target Budget,Full Year,2017-03-31,MDO: Legal Services,10LS,
Mayor's Office,4348883,2017,Target Budget,Full Year,2017-03-31,Mayor's Office,05,Mayor
Mayor's Office-Scholarships,200000,2017,Target Budget,Full Year,2017-03-31,Mayor's Office: Scholarships,05S,
Mayor's Office-Comm. Empowerment & Opp.,2525318,2017,Target Budget,Full Year,2017-03-31,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation & Utilities,0,2017,Target Budget,Full Year,2017-03-31,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,1685510,2017,Target Budget,Full Year,2017-03-31,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,4137217,2017,Target Budget,Full Year,2017-03-31,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Office of Behavioral Hith & Intellectual disAbility,14131779,2017,Target Budget,Full Year,2017-03-31,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of the Chief Administrative Officer,5652201,2017,Target Budget,Full Year,2017-03-31,Office of the Chief Administrative Officer,65,CAO
Office of Community Schools and Pre-K,27139948,2017,Target Budget,Full Year,2017-03-31,Office of Children and Families,66,OCF
Office of Homeless Services,46886207,2017,Target Budget,Full Year,2017-03-31,Office of Homeless Services,24,OHS
Office of Housing and Comm. Development,3365000,2017,Target Budget,Full Year,2017-03-31,Office of Housing and Community Development,06,
Office of Human Resources,6447445,2017,Target Budget,Full Year,2017-03-31,Office of Human Resources,56,OHR
Office of Innovation and Technology-Base,56882073,2017,Target Budget,Full Year,2017-03-31,Office of Innovation and Technology,04,OIT
Office of Innovation and Technology-911,32704398,2017,Target Budget,Full Year,2017-03-31,OIT: 911,04911,
Office of the Inspector General,1680622,2017,Target Budget,Full Year,2017-03-31,Office of the Inspector General,48,OIG
Office of Planning and Development,1170197,2017,Target Budget,Full Year,2017-03-31,Mayor's Office of Planning and Development,62,
Office of Property Assessment,12888532,2017,Target Budget,Full Year,2017-03-31,Office of Property Assessment,59,OPA
Office of Sustainability,837635,2017,Target Budget,Full Year,2017-03-31,Office of Sustainability,49,Sustainability
Parks and Recreation,60252494,2017,Target Budget,Full Year,2017-03-31,Department of Parks and Recreation,16,Parks & Recreation
Police,650835941,2017,Target Budget,Full Year,2017-03-31,Police Department,11,Police
Prisons,262508195,2017,Target Budget,Full Year,2017-03-31,Philadelphia Prison System,23,Prisons
Procurement,4905328,2017,Target Budget,Full Year,2017-03-31,Procurement Department,38,Procurement
Public Health,128196504,2017,Target Budget,Full Year,2017-03-31,Department of Public Health,14,Public Health
Public Property,62378568,2017,Target Budget,Full Year,2017-03-31,Department of Public Property,20,Public Property
Public Property-SEPTA Subsidy,79720000,2017,Target Budget,Full Year,2017-03-31,Public Property: SEPTA Subsidy,20SS,
Public Property-Space Rentals,20875402,2017,Target Budget,Full Year,2017-03-31,Public Property: Space Rentals,20SR,
Public Property-Utilities,30656047,2017,Target Budget,Full Year,2017-03-31,Public Property: Utilities,20U,
Records,4790990,2017,Target Budget,Full Year,2017-03-31,Department of Records,31,Records
Register of Wills,3774522,2017,Target Budget,Full Year,2017-03-31,Register of Wills,68,
Revenue,30442007,2017,Target Budget,Full Year,2017-03-31,Department of Revenue,36,Revenue
Sheriff,22161490,2017,Target Budget,Full Year,2017-03-31,Office of the Sheriff,70,Sheriff
Sinking Fund Commission (Debt Service),275339734,2017,Target Budget,Full Year,2017-03-31,Sinking Fund Commission,37,Sinking Fund
Streets,128374284,2017,Target Budget,Full Year,2017-03-31,Streets Department,12,Streets
Youth Commission,0,2017,Target Budget,Full Year,2017-03-31,Youth Commission,47,
Art Museum Subsidy,2550000,2017,Current Projection,Full Year,2017-03-31,Art Museum,34,
Atwater Kent Museum,298444,2017,Current Projection,Full Year,2017-03-31,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),8492547,2017,Current Projection,Full Year,2017-03-31,City Controller's Office,61,
Board of Ethics,1082118,2017,Current Projection,Full Year,2017-03-31,Board of Ethics,45,
Board of Revision of Taxes,968712,2017,Current Projection,Full Year,2017-03-31,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),10679262,2017,Current Projection,Full Year,2017-03-31,City Commissioner's Office,73,City Commissioners
City Council,16884565,2017,Current Projection,Full Year,2017-03-31,City Council,01,
City Planning Commission,2537796,2017,Current Projection,Full Year,2017-03-31,City Planning Commission,51,
City Representative,1005906,2017,Current Projection,Full Year,2017-03-31,Office of the City Representative,41,City Rep
City Treasurer,1188766,2017,Current Projection,Full Year,2017-03-31,Office of the City Treasurer,40,City Treasurer
Civil Service Commission (1),181205,2017,Current Projection,Full Year,2017-03-31,Civil Service Commission,55,
Commerce,4914026,2017,Current Projection,Full Year,2017-03-31,Office of the Director of Commerce,42,Commerce
Commerce-Convention Center Subsidy,15000000,2017,Current Projection,Full Year,2017-03-31,Commerce: Convention Center Subsidy,42CC,
Commerce-Economic Stimulus,3354448,2017,Current Projection,Full Year,2017-03-31,Commerce: Economic Stimulus,42ES,
District Attorney,36422160,2017,Current Projection,Full Year,2017-03-31,District Attorney's Office,69,DAO
Finance,12857841,2017,Current Projection,Full Year,2017-03-31,Office of the Director of Finance,35,Finance
Finance-Community College Subsidy,29909207,2017,Current Projection,Full Year,2017-03-31,Finance: Community College Subsidy,35CC,
Finance - Employee Benefits,1258611363,2017,Current Projection,Full Year,2017-03-31,Finance: Employee Benefits,35EB,
Finance-Hero Scholarship Awards,25000,2017,Current Projection,Full Year,2017-03-31,Finance: Hero Scholarship Awards,35HA,
Finance-Indemnities,40675000,2017,Current Projection,Full Year,2017-03-31,Finance: Indemnities,35IN,
Finance-Refunds,250000,2017,Current Projection,Full Year,2017-03-31,Finance: Refunds,35R,
Finance-School District Contribution,104263617,2017,Current Projection,Full Year,2017-03-31,Finance: School District Contribution,35SD,
Finance-Witness Fees,171518,2017,Current Projection,Full Year,2017-03-31,Finance: Witness Fees,35WF,
Fire,235985337,2017,Current Projection,Full Year,2017-03-31,Fire Department,13,Fire
First Judicial District,109365577,2017,Current Projection,Full Year,2017-03-31,First Judicial District,84,FJD
Fleet Management,47866466,2017,Current Projection,Full Year,2017-03-31,Office of Fleet Management,25,Fleet
Fleet Management - Vehicle Purchases,13120000,2017,Current Projection,Full Year,2017-03-31,Fleet: Vehicle Lease/Purchases,25V,
Free Library,40391645,2017,Current Projection,Full Year,2017-03-31,The Free Library of Philadelphia,52,Free Library
Historical Commission,431732,2017,Current Projection,Full Year,2017-03-31,Historical Commission,32,
Human Relations Commission,2195115,2017,Current Projection,Full Year,2017-03-31,Commission on Human Relations,54,Human Relations
Human Services,105692876,2017,Current Projection,Full Year,2017-03-31,Department of Human Services,22,DHS
Labor,1095229,2017,Current Projection,Full Year,2017-03-31,Labor,03,
Law,16586279,2017,Current Projection,Full Year,2017-03-31,Law Department,44,Law
Licenses & Inspections,34217528,2017,Current Projection,Full Year,2017-03-31,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,75419,2017,Current Projection,Full Year,2017-03-31,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,171195,2017,Current Projection,Full Year,2017-03-31,L&I: Board of Review,27,
L&I-Zoning Board of Adjustment,378673,2017,Current Projection,Full Year,2017-03-31,Zoning Board of Adjustments,30,ZBA
Managing Director's Office,39251669,2017,Current Projection,Full Year,2017-03-31,Managing Director's Office,10,MDO
Managing Director-Legal Services,46490831,2017,Current Projection,Full Year,2017-03-31,MDO: Legal Services,10LS,
Mayor's Office,4348883,2017,Current Projection,Full Year,2017-03-31,Mayor's Office,05,Mayor
Mayor's Office-Scholarships,200000,2017,Current Projection,Full Year,2017-03-31,Mayor's Office: Scholarships,05S,
Mayor's Office-Comm. Empowerment & Opp.,2525318,2017,Current Projection,Full Year,2017-03-31,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation & Utilities,0,2017,Current Projection,Full Year,2017-03-31,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,1685510,2017,Current Projection,Full Year,2017-03-31,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,4137217,2017,Current Projection,Full Year,2017-03-31,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Office of Behavioral Hith & Intellectual disAbility,14131779,2017,Current Projection,Full Year,2017-03-31,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of the Chief Administrative Officer,5552201,2017,Current Projection,Full Year,2017-03-31,Office of the Chief Administrative Officer,65,CAO
Office of Community Schools and Pre-K,26839948,2017,Current Projection,Full Year,2017-03-31,Office of Children and Families,66,OCF
Office of Homeless Services,46886207,2017,Current Projection,Full Year,2017-03-31,Office of Homeless Services,24,OHS
Office of Housing and Comm. Development,3365000,2017,Current Projection,Full Year,2017-03-31,Office of Housing and Community Development,06,
Office of Human Resources,6447445,2017,Current Projection,Full Year,2017-03-31,Office of Human Resources,56,OHR
Office of Innovation and Technology-Base,56582073,2017,Current Projection,Full Year,2017-03-31,Office of Innovation and Technology,04,OIT
Office of Innovation and Technology-911,32704398,2017,Current Projection,Full Year,2017-03-31,OIT: 911,04911,
Office of the Inspector General,1680622,2017,Current Projection,Full Year,2017-03-31,Office of the Inspector General,48,OIG
Office of Planning and Development,1170197,2017,Current Projection,Full Year,2017-03-31,Mayor's Office of Planning and Development,62,
Office of Property Assessment,13388532,2017,Current Projection,Full Year,2017-03-31,Office of Property Assessment,59,OPA
Office of Sustainability,837635,2017,Current Projection,Full Year,2017-03-31,Office of Sustainability,49,Sustainability
Parks and Recreation,59252494,2017,Current Projection,Full Year,2017-03-31,Department of Parks and Recreation,16,Parks & Recreation
Police,649835941,2017,Current Projection,Full Year,2017-03-31,Police Department,11,Police
Prisons,263108195,2017,Current Projection,Full Year,2017-03-31,Philadelphia Prison System,23,Prisons
Procurement,4905328,2017,Current Projection,Full Year,2017-03-31,Procurement Department,38,Procurement
Public Health,127896504,2017,Current Projection,Full Year,2017-03-31,Department of Public Health,14,Public Health
Public Property,62378568,2017,Current Projection,Full Year,2017-03-31,Department of Public Property,20,Public Property
Public Property-SEPTA Subsidy,79720000,2017,Current Projection,Full Year,2017-03-31,Public Property: SEPTA Subsidy,20SS,
Public Property-Space Rentals,20875402,2017,Current Projection,Full Year,2017-03-31,Public Property: Space Rentals,20SR,
Public Property-Utilities,30656047,2017,Current Projection,Full Year,2017-03-31,Public Property: Utilities,20U,
Records,4790990,2017,Current Projection,Full Year,2017-03-31,Department of Records,31,Records
Register of Wills,3774522,2017,Current Projection,Full Year,2017-03-31,Register of Wills,68,
Revenue,30042007,2017,Current Projection,Full Year,2017-03-31,Department of Revenue,36,Revenue
Sheriff,24661490,2017,Current Projection,Full Year,2017-03-31,Office of the Sheriff,70,Sheriff
Sinking Fund Commission (Debt Service),275339734,2017,Current Projection,Full Year,2017-03-31,Sinking Fund Commission,37,Sinking Fund
Streets,128374284,2017,Current Projection,Full Year,2017-03-31,Streets Department,12,Streets
Youth Commission,0,2017,Current Projection,Full Year,2017-03-31,Youth Commission,47,
