full_time_positions,class_100_total,class_100_ot,fiscal_year,variable,time_period,dept_name_raw,as_of_date,dept_name,dept_code,abbreviation
8,537979,248,2019,Adopted Budget,Full Year,Office of Sustainability,2019-06-30,Office of Sustainability,49,Sustainability
9,551910,248,2019,Target Budget,Full Year,Office of Sustainability,2019-06-30,Office of Sustainability,49,Sustainability
9,551910,140,2019,Current Projection,Full Year,Office of Sustainability,2019-06-30,Office of Sustainability,49,Sustainability
593,42943935,3538293,2016,Actual,Full Year,Parks and Recreation,2016-06-30,Department of Parks and Recreation,16,Parks & Recreation
607,43978477,3525788,2017,Actual,Full Year,Parks and Recreation,2017-06-30,Department of Parks and Recreation,16,Parks & Recreation
629,47030321,3720838,2018,Actual,Full Year,Parks and Recreation,2018-06-30,Department of Parks and Recreation,16,Parks & Recreation
750,49347561,2452430,2019,Adopted Budget,Full Year,Parks and Recreation,2019-06-30,Department of Parks and Recreation,16,Parks & Recreation
750,50412093,3562430,2019,Target Budget,Full Year,Parks and Recreation,2019-06-30,Department of Parks and Recreation,16,Parks & Recreation
647,50412093,3540000,2019,Current Projection,Full Year,Parks and Recreation,2019-06-30,Department of Parks and Recreation,16,Parks & Recreation
0,0,0,2016,Actual,Full Year,Planning and Development,2016-06-30,Department of Planning and Development,72,Planning & Development
0,0,0,2017,Actual,Full Year,Planning and Development,2017-06-30,Department of Planning and Development,72,Planning & Development
49,3894669,15829,2018,Actual,Full Year,Planning and Development,2018-06-30,Department of Planning and Development,72,Planning & Development
58,4651095,0,2019,Adopted Budget,Full Year,Planning and Development,2019-06-30,Department of Planning and Development,72,Planning & Development
58,4812959,16101,2019,Target Budget,Full Year,Planning and Development,2019-06-30,Department of Planning and Development,72,Planning & Development
56,4812959,15000,2019,Current Projection,Full Year,Planning and Development,2019-06-30,Department of Planning and Development,72,Planning & Development
6942,626772728,63967116,2016,Actual,Full Year,Police,2016-06-30,Police Department,11,Police
6986,631459043,66360482,2017,Actual,Full Year,Police,2017-06-30,Police Department,11,Police
7172,670260752,68238535,2018,Actual,Full Year,Police,2018-06-30,Police Department,11,Police
7371,688759185,68626000,2019,Adopted Budget,Full Year,Police,2019-06-30,Police Department,11,Police
7371,689431611,66810663,2019,Target Budget,Full Year,Police,2019-06-30,Police Department,11,Police
7241,689431611,63200000,2019,Current Projection,Full Year,Police,2019-06-30,Police Department,11,Police
2289,141068023,29578749,2016,Actual,Full Year,Prisons,2016-06-30,Philadelphia Prison System,23,Prisons
2277,148514858,31197142,2017,Actual,Full Year,Prisons,2017-06-30,Philadelphia Prison System,23,Prisons
2177,149461785,33450882,2018,Actual,Full Year,Prisons,2018-06-30,Philadelphia Prison System,23,Prisons
2325,145430918,30039861,2019,Adopted Budget,Full Year,Prisons,2019-06-30,Philadelphia Prison System,23,Prisons
2325,146211349,25239598,2019,Target Budget,Full Year,Prisons,2019-06-30,Philadelphia Prison System,23,Prisons
2130,146211349,24200000,2019,Current Projection,Full Year,Prisons,2019-06-30,Philadelphia Prison System,23,Prisons
42,2278649,28309,2016,Actual,Full Year,Procurement,2016-06-30,Procurement Department,38,Procurement
44,2420035,28835,2017,Actual,Full Year,Procurement,2017-06-30,Procurement Department,38,Procurement
46,2450043,8930,2018,Actual,Full Year,Procurement,2018-06-30,Procurement Department,38,Procurement
50,2573121,35000,2019,Adopted Budget,Full Year,Procurement,2019-06-30,Procurement Department,38,Procurement
50,2648866,10140,2019,Target Budget,Full Year,Procurement,2019-06-30,Procurement Department,38,Procurement
41,2648866,5600,2019,Current Projection,Full Year,Procurement,2019-06-30,Procurement Department,38,Procurement
653,49832624,2443424,2016,Actual,Full Year,Public Health,2016-06-30,Department of Public Health,14,Public Health
687,51023872,2266394,2017,Actual,Full Year,Public Health,2017-06-30,Department of Public Health,14,Public Health
711,54999157,2300499,2018,Actual,Full Year,Public Health,2018-06-30,Department of Public Health,14,Public Health
834,54853461,1964000,2019,Adopted Budget,Full Year,Public Health,2019-06-30,Department of Public Health,14,Public Health
834,56262472,2355828,2019,Target Budget,Full Year,Public Health,2019-06-30,Department of Public Health,14,Public Health
752,56262472,2320000,2019,Current Projection,Full Year,Public Health,2019-06-30,Department of Public Health,14,Public Health
135,8347891,914639,2016,Actual,Full Year,Public Property,2016-06-30,Department of Public Property,20,Public Property
146,8654937,636933,2017,Actual,Full Year,Public Property,2017-06-30,Department of Public Property,20,Public Property
135,8797024,855977,2018,Actual,Full Year,Public Property,2018-06-30,Department of Public Property,20,Public Property
150,8659293,682160,2019,Adopted Budget,Full Year,Public Property,2019-06-30,Department of Public Property,20,Public Property
150,8834521,785382,2019,Target Budget,Full Year,Public Property,2019-06-30,Department of Public Property,20,Public Property
135,8834521,838000,2019,Current Projection,Full Year,Public Property,2019-06-30,Department of Public Property,20,Public Property
57,2943408,230005,2016,Actual,Full Year,Records,2016-06-30,Department of Records,31,Records
57,2822489,106687,2017,Actual,Full Year,Records,2017-06-30,Department of Records,31,Records
57,3004442,80622,2018,Actual,Full Year,Records,2018-06-30,Department of Records,31,Records
59,3084514,107333,2019,Adopted Budget,Full Year,Records,2019-06-30,Department of Records,31,Records
59,3142762,77333,2019,Target Budget,Full Year,Records,2019-06-30,Department of Records,31,Records
55,3142762,63000,2019,Current Projection,Full Year,Records,2019-06-30,Department of Records,31,Records
69,3550052,0,2016,Actual,Full Year,Register of Wills,2016-06-30,Register of Wills,68,
72,3842824,0,2017,Actual,Full Year,Register of Wills,2017-06-30,Register of Wills,68,
71,4021761,0,2018,Actual,Full Year,Register of Wills,2018-06-30,Register of Wills,68,
70,4173645,0,2019,Adopted Budget,Full Year,Register of Wills,2019-06-30,Register of Wills,68,
71,4173645,0,2019,Target Budget,Full Year,Register of Wills,2019-06-30,Register of Wills,68,
70,4173645,1500,2019,Current Projection,Full Year,Register of Wills,2019-06-30,Register of Wills,68,
378,18570671,748665,2016,Actual,Full Year,Revenue,2016-06-30,Department of Revenue,36,Revenue
402,20417912,597862,2017,Actual,Full Year,Revenue,2017-06-30,Department of Revenue,36,Revenue
414,21536327,414990,2018,Actual,Full Year,Revenue,2018-06-30,Department of Revenue,36,Revenue
437,22156816,505000,2019,Adopted Budget,Full Year,Revenue,2019-06-30,Department of Revenue,36,Revenue
437,22700766,288000,2019,Target Budget,Full Year,Revenue,2019-06-30,Department of Revenue,36,Revenue
405,22700766,368000,2019,Current Projection,Full Year,Revenue,2019-06-30,Department of Revenue,36,Revenue
330,22280203,5677451,2016,Actual,Full Year,Sheriff,2016-06-30,Office of the Sheriff,70,Sheriff
348,25144829,5748984,2017,Actual,Full Year,Sheriff,2017-06-30,Office of the Sheriff,70,Sheriff
364,27179518,5934927,2018,Actual,Full Year,Sheriff,2018-06-30,Office of the Sheriff,70,Sheriff
410,24570248,2276187,2019,Adopted Budget,Full Year,Sheriff,2019-06-30,Office of the Sheriff,70,Sheriff
410,24632430,5900000,2019,Target Budget,Full Year,Sheriff,2019-06-30,Office of the Sheriff,70,Sheriff
355,24632430,6164000,2019,Current Projection,Full Year,Sheriff,2019-06-30,Office of the Sheriff,70,Sheriff
1676,76874569,14565821,2016,Actual,Full Year,Streets,2016-06-30,Streets Department,12,Streets
1702,76897341,13942643,2017,Actual,Full Year,Streets,2017-06-30,Streets Department,12,Streets
1738,79636511,16200539,2018,Actual,Full Year,Streets,2018-06-30,Streets Department,12,Streets
1912,84297081,9298300,2019,Adopted Budget,Full Year,Streets,2019-06-30,Streets Department,12,Streets
1912,85085552,14457784,2019,Target Budget,Full Year,Streets,2019-06-30,Streets Department,12,Streets
1736,85085552,15500000,2019,Current Projection,Full Year,Streets,2019-06-30,Streets Department,12,Streets
1,92488,0,2016,Actual,Full Year,Youth Commission,2016-06-30,Youth Commission,47,
0,0,0,2017,Actual,Full Year,Youth Commission,2017-06-30,Youth Commission,47,
0,0,0,2018,Actual,Full Year,Youth Commission,2018-06-30,Youth Commission,47,
0,0,0,2019,Adopted Budget,Full Year,Youth Commission,2019-06-30,Youth Commission,47,
0,0,0,2019,Target Budget,Full Year,Youth Commission,2019-06-30,Youth Commission,47,
0,0,0,2019,Current Projection,Full Year,Youth Commission,2019-06-30,Youth Commission,47,
