full_time_positions,class_100_total,class_100_ot,fiscal_year,variable,time_period,dept_name_raw,as_of_date,dept_name,dept_code,abbreviation
7,513653,0,2017,Actual,Full Year,Office of Sustainability,2017-06-30,Office of Sustainability,49,Sustainability
8,557790,0,2018,Adopted Budget,Full Year,Office of Sustainability,2018-06-30,Office of Sustainability,49,Sustainability
8,518596,1000,2018,Target Budget,Full Year,Office of Sustainability,2018-06-30,Office of Sustainability,49,Sustainability
9,518596,1000,2018,Current Projection,Full Year,Office of Sustainability,2018-06-30,Office of Sustainability,49,Sustainability
598,42597872,3047922,2015,Actual,Full Year,Parks and Recreation,2015-06-30,Department of Parks and Recreation,16,Parks & Recreation
593,42943935,3538293,2016,Actual,Full Year,Parks and Recreation,2016-06-30,Department of Parks and Recreation,16,Parks & Recreation
607,43978477,3525788,2017,Actual,Full Year,Parks and Recreation,2017-06-30,Department of Parks and Recreation,16,Parks & Recreation
748,46948421,2875000,2018,Adopted Budget,Full Year,Parks and Recreation,2018-06-30,Department of Parks and Recreation,16,Parks & Recreation
698,46383861,3275000,2018,Target Budget,Full Year,Parks and Recreation,2018-06-30,Department of Parks and Recreation,16,Parks & Recreation
629,46383861,3275000,2018,Current Projection,Full Year,Parks and Recreation,2018-06-30,Department of Parks and Recreation,16,Parks & Recreation
0,0,0,2015,Actual,Full Year,Planning and Development,2015-06-30,Department of Planning and Development,72,Planning & Development
0,0,0,2016,Actual,Full Year,Planning and Development,2016-06-30,Department of Planning and Development,72,Planning & Development
0,0,0,2017,Actual,Full Year,Planning and Development,2017-06-30,Department of Planning and Development,72,Planning & Development
47,3899308,0,2018,Adopted Budget,Full Year,Planning and Development,2018-06-30,Department of Planning and Development,72,Planning & Development
47,4050650,10000,2018,Target Budget,Full Year,Planning and Development,2018-06-30,Department of Planning and Development,72,Planning & Development
49,4050650,10000,2018,Current Projection,Full Year,Planning and Development,2018-06-30,Department of Planning and Development,72,Planning & Development
7061,598373325,53258363,2015,Actual,Full Year,Police,2015-06-30,Police Department,11,Police
6942,626772728,63967116,2016,Actual,Full Year,Police,2016-06-30,Police Department,11,Police
6986,631459043,66360482,2017,Actual,Full Year,Police,2017-06-30,Police Department,11,Police
7371,631372338,57575000,2018,Adopted Budget,Full Year,Police,2018-06-30,Police Department,11,Police
7371,670608411,73468788,2018,Target Budget,Full Year,Police,2018-06-30,Police Department,11,Police
7172,670608411,73468788,2018,Current Projection,Full Year,Police,2018-06-30,Police Department,11,Police
2286,137498897,30387059,2015,Actual,Full Year,Prisons,2015-06-30,Philadelphia Prison System,23,Prisons
2289,141068023,29578749,2016,Actual,Full Year,Prisons,2016-06-30,Philadelphia Prison System,23,Prisons
2277,148514858,31197142,2017,Actual,Full Year,Prisons,2017-06-30,Philadelphia Prison System,23,Prisons
2325,147427858,30039861,2018,Adopted Budget,Full Year,Prisons,2018-06-30,Philadelphia Prison System,23,Prisons
2285,152214243,34108863,2018,Target Budget,Full Year,Prisons,2018-06-30,Philadelphia Prison System,23,Prisons
2177,152214243,34108863,2018,Current Projection,Full Year,Prisons,2018-06-30,Philadelphia Prison System,23,Prisons
44,2333610,9253,2015,Actual,Full Year,Procurement,2015-06-30,Procurement Department,38,Procurement
42,2278649,28309,2016,Actual,Full Year,Procurement,2016-06-30,Procurement Department,38,Procurement
44,2420035,28835,2017,Actual,Full Year,Procurement,2017-06-30,Procurement Department,38,Procurement
51,2566732,35000,2018,Adopted Budget,Full Year,Procurement,2018-06-30,Procurement Department,38,Procurement
51,2465524,15000,2018,Target Budget,Full Year,Procurement,2018-06-30,Procurement Department,38,Procurement
46,2465524,15000,2018,Current Projection,Full Year,Procurement,2018-06-30,Procurement Department,38,Procurement
653,48078457,2210849,2015,Actual,Full Year,Public Health,2015-06-30,Department of Public Health,14,Public Health
653,49832624,2443424,2016,Actual,Full Year,Public Health,2016-06-30,Department of Public Health,14,Public Health
687,51023872,2266394,2017,Actual,Full Year,Public Health,2017-06-30,Department of Public Health,14,Public Health
826,54454436,2039921,2018,Adopted Budget,Full Year,Public Health,2018-06-30,Department of Public Health,14,Public Health
826,54417831,2139921,2018,Target Budget,Full Year,Public Health,2018-06-30,Department of Public Health,14,Public Health
711,54417831,2139921,2018,Current Projection,Full Year,Public Health,2018-06-30,Department of Public Health,14,Public Health
137,8217003,790708,2015,Actual,Full Year,Public Property,2015-06-30,Department of Public Property,20,Public Property
135,8347891,914639,2016,Actual,Full Year,Public Property,2016-06-30,Department of Public Property,20,Public Property
146,8654937,636933,2017,Actual,Full Year,Public Property,2017-06-30,Department of Public Property,20,Public Property
158,8547886,361608,2018,Adopted Budget,Full Year,Public Property,2018-06-30,Department of Public Property,20,Public Property
153,8328751,800000,2018,Target Budget,Full Year,Public Property,2018-06-30,Department of Public Property,20,Public Property
135,8328751,800000,2018,Current Projection,Full Year,Public Property,2018-06-30,Department of Public Property,20,Public Property
56,2816572,152654,2015,Actual,Full Year,Records,2015-06-30,Department of Records,31,Records
57,2943408,230005,2016,Actual,Full Year,Records,2016-06-30,Department of Records,31,Records
57,2822489,106687,2017,Actual,Full Year,Records,2017-06-30,Department of Records,31,Records
63,3194935,126457,2018,Adopted Budget,Full Year,Records,2018-06-30,Department of Records,31,Records
63,3187677,86457,2018,Target Budget,Full Year,Records,2018-06-30,Department of Records,31,Records
57,3187677,86457,2018,Current Projection,Full Year,Records,2018-06-30,Department of Records,31,Records
64,3538207,0,2015,Actual,Full Year,Register of Wills,2015-06-30,Register of Wills,68,
69,3550052,0,2016,Actual,Full Year,Register of Wills,2016-06-30,Register of Wills,68,
72,3842824,0,2017,Actual,Full Year,Register of Wills,2017-06-30,Register of Wills,68,
74,3979046,0,2018,Adopted Budget,Full Year,Register of Wills,2018-06-30,Register of Wills,68,
74,4115967,0,2018,Target Budget,Full Year,Register of Wills,2018-06-30,Register of Wills,68,
71,4115967,0,2018,Current Projection,Full Year,Register of Wills,2018-06-30,Register of Wills,68,
319,17661208,614697,2015,Actual,Full Year,Revenue,2015-06-30,Department of Revenue,36,Revenue
378,18570671,748665,2016,Actual,Full Year,Revenue,2016-06-30,Department of Revenue,36,Revenue
402,20417912,597862,2017,Actual,Full Year,Revenue,2017-06-30,Department of Revenue,36,Revenue
436,22231193,610000,2018,Adopted Budget,Full Year,Revenue,2018-06-30,Department of Revenue,36,Revenue
436,21933221,510000,2018,Target Budget,Full Year,Revenue,2018-06-30,Department of Revenue,36,Revenue
414,21933221,510000,2018,Current Projection,Full Year,Revenue,2018-06-30,Department of Revenue,36,Revenue
299,20317966,4744360,2015,Actual,Full Year,Sheriff,2015-06-30,Office of the Sheriff,70,Sheriff
330,22280203,5677451,2016,Actual,Full Year,Sheriff,2016-06-30,Office of the Sheriff,70,Sheriff
348,25144829,5748983,2017,Actual,Full Year,Sheriff,2017-06-30,Office of the Sheriff,70,Sheriff
408,21522650,2276185,2018,Adopted Budget,Full Year,Sheriff,2018-06-30,Office of the Sheriff,70,Sheriff
408,24766102,5876185,2018,Target Budget,Full Year,Sheriff,2018-06-30,Office of the Sheriff,70,Sheriff
364,24766102,5876185,2018,Current Projection,Full Year,Sheriff,2018-06-30,Office of the Sheriff,70,Sheriff
1664,80482323,15326601,2015,Actual,Full Year,Streets,2015-06-30,Streets Department,12,Streets
1676,76874569,14565821,2016,Actual,Full Year,Streets,2016-06-30,Streets Department,12,Streets
1702,76897341,13942643,2017,Actual,Full Year,Streets,2017-06-30,Streets Department,12,Streets
1819,78481768,9075000,2018,Adopted Budget,Full Year,Streets,2018-06-30,Streets Department,12,Streets
1794,78451856,14453666,2018,Target Budget,Full Year,Streets,2018-06-30,Streets Department,12,Streets
1738,78451856,14453666,2018,Current Projection,Full Year,Streets,2018-06-30,Streets Department,12,Streets
2,67175,0,2015,Actual,Full Year,Youth Commission,2015-06-30,Youth Commission,47,
1,92488,0,2016,Actual,Full Year,Youth Commission,2016-06-30,Youth Commission,47,
0,0,0,2017,Actual,Full Year,Youth Commission,2017-06-30,Youth Commission,47,
0,0,0,2018,Adopted Budget,Full Year,Youth Commission,2018-06-30,Youth Commission,47,
0,0,0,2018,Target Budget,Full Year,Youth Commission,2018-06-30,Youth Commission,47,
0,0,0,2018,Current Projection,Full Year,Youth Commission,2018-06-30,Youth Commission,47,
