full_time_positions,class_100_total,class_100_ot,fiscal_year,variable,time_period,dept_name_raw,as_of_date,dept_name,dept_code,abbreviation
151,9589667,332810,2020,Actual,Full Year,Office of Homeless Services,2020-06-30,Office of Homeless Services,24,OHS
127,1763159,59699,2021,Target Budget,YTD,Office of Homeless Services,2020-09-30,Office of Homeless Services,24,OHS
127,1763159,62044,2021,Actual,YTD,Office of Homeless Services,2020-09-30,Office of Homeless Services,24,OHS
143,8068689,238796,2021,Adopted Budget,Full Year,Office of Homeless Services,2020-09-30,Office of Homeless Services,24,OHS
143,8068689,238796,2021,Target Budget,Full Year,Office of Homeless Services,2020-09-30,Office of Homeless Services,24,OHS
143,7618135,238796,2021,Current Projection,Full Year,Office of Homeless Services,2020-09-30,Office of Homeless Services,24,OHS
78,4766878,44902,2018,Actual,Full Year,Office of Human Resources,2018-06-30,Office of Human Resources,56,OHR
77,4913051,45485,2019,Actual,Full Year,Office of Human Resources,2019-06-30,Office of Human Resources,56,OHR
79,5185267,63347,2020,Actual,Full Year,Office of Human Resources,2020-06-30,Office of Human Resources,56,OHR
79,1129398,0,2021,Target Budget,YTD,Office of Human Resources,2020-09-30,Office of Human Resources,56,OHR
79,1129398,3276,2021,Actual,YTD,Office of Human Resources,2020-09-30,Office of Human Resources,56,OHR
75,5290733,0,2021,Adopted Budget,Full Year,Office of Human Resources,2020-09-30,Office of Human Resources,56,OHR
75,5290733,0,2021,Target Budget,Full Year,Office of Human Resources,2020-09-30,Office of Human Resources,56,OHR
75,5290733,12572,2021,Current Projection,Full Year,Office of Human Resources,2020-09-30,Office of Human Resources,56,OHR
284,20852810,561859,2018,Actual,Full Year,Office of Innovation and Technology,2018-06-30,Office of Innovation and Technology,04,OIT
277,20875286,489644,2019,Actual,Full Year,Office of Innovation and Technology,2019-06-30,Office of Innovation and Technology,04,OIT
317,24148702,486875,2020,Actual,Full Year,Office of Innovation and Technology,2020-06-30,Office of Innovation and Technology,04,OIT
310,5391561,136630,2021,Target Budget,YTD,Office of Innovation and Technology,2020-09-30,Office of Innovation and Technology,04,OIT
310,5391561,58351,2021,Actual,YTD,Office of Innovation and Technology,2020-09-30,Office of Innovation and Technology,04,OIT
358,24163694,546520,2021,Adopted Budget,Full Year,Office of Innovation and Technology,2020-09-30,Office of Innovation and Technology,04,OIT
358,24163694,546520,2021,Target Budget,Full Year,Office of Innovation and Technology,2020-09-30,Office of Innovation and Technology,04,OIT
360,24828634,403770,2021,Current Projection,Full Year,Office of Innovation and Technology,2020-09-30,Office of Innovation and Technology,04,OIT
19,1409169,0,2018,Actual,Full Year,Office of the Inspector General,2018-06-30,Office of the Inspector General,48,OIG
18,1415627,0,2019,Actual,Full Year,Office of the Inspector General,2019-06-30,Office of the Inspector General,48,OIG
16,1397115,0,2020,Actual,Full Year,Office of the Inspector General,2020-06-30,Office of the Inspector General,48,OIG
16,276260,0,2021,Target Budget,YTD,Office of the Inspector General,2020-09-30,Office of the Inspector General,48,OIG
16,276260,0,2021,Actual,YTD,Office of the Inspector General,2020-09-30,Office of the Inspector General,48,OIG
19,1472481,0,2021,Adopted Budget,Full Year,Office of the Inspector General,2020-09-30,Office of the Inspector General,48,OIG
19,1472481,0,2021,Target Budget,Full Year,Office of the Inspector General,2020-09-30,Office of the Inspector General,48,OIG
19,1472481,0,2021,Current Projection,Full Year,Office of the Inspector General,2020-09-30,Office of the Inspector General,48,OIG
193,11852174,29688,2018,Actual,Full Year,Office of Property Assessment,2018-06-30,Office of Property Assessment,59,OPA
196,12500926,94062,2019,Actual,Full Year,Office of Property Assessment,2019-06-30,Office of Property Assessment,59,OPA
195,13142246,73955,2020,Actual,Full Year,Office of Property Assessment,2020-06-30,Office of Property Assessment,59,OPA
194,2983719,12500,2021,Target Budget,YTD,Office of Property Assessment,2020-09-30,Office of Property Assessment,59,OPA
194,2983719,9293,2021,Actual,YTD,Office of Property Assessment,2020-09-30,Office of Property Assessment,59,OPA
220,12918061,50000,2021,Adopted Budget,Full Year,Office of Property Assessment,2020-09-30,Office of Property Assessment,59,OPA
220,12918061,50000,2021,Target Budget,Full Year,Office of Property Assessment,2020-09-30,Office of Property Assessment,59,OPA
230,13428399,34812,2021,Current Projection,Full Year,Office of Property Assessment,2020-09-30,Office of Property Assessment,59,OPA
9,498576,495,2018,Actual,Full Year,Office of Sustainability,2018-06-30,Office of Sustainability,49,Sustainability
9,548133,139,2019,Actual,Full Year,Office of Sustainability,2019-06-30,Office of Sustainability,49,Sustainability
7,566858,79,2020,Actual,Full Year,Office of Sustainability,2020-06-30,Office of Sustainability,49,Sustainability
7,113538,0,2021,Target Budget,YTD,Office of Sustainability,2020-09-30,Office of Sustainability,49,Sustainability
7,113538,0,2021,Actual,YTD,Office of Sustainability,2020-09-30,Office of Sustainability,49,Sustainability
12,603814,0,2021,Adopted Budget,Full Year,Office of Sustainability,2020-09-30,Office of Sustainability,49,Sustainability
12,603814,0,2021,Target Budget,Full Year,Office of Sustainability,2020-09-30,Office of Sustainability,49,Sustainability
14,679853,200,2021,Current Projection,Full Year,Office of Sustainability,2020-09-30,Office of Sustainability,49,Sustainability
629,47030321,3720838,2018,Actual,Full Year,Parks and Recreation,2018-06-30,Department of Parks and Recreation,16,Parks & Recreation
647,48579951,3538131,2019,Actual,Full Year,Parks and Recreation,2019-06-30,Department of Parks and Recreation,16,Parks & Recreation
647,50465519,3182453,2020,Actual,Full Year,Parks and Recreation,2020-06-30,Department of Parks and Recreation,16,Parks & Recreation
645,9228506,691589,2021,Target Budget,YTD,Parks and Recreation,2020-09-30,Department of Parks and Recreation,16,Parks & Recreation
645,9228506,439228,2021,Actual,YTD,Parks and Recreation,2020-09-30,Department of Parks and Recreation,16,Parks & Recreation
748,46921787,2766357,2021,Adopted Budget,Full Year,Parks and Recreation,2020-09-30,Department of Parks and Recreation,16,Parks & Recreation
748,46921787,2766357,2021,Target Budget,Full Year,Parks and Recreation,2020-09-30,Department of Parks and Recreation,16,Parks & Recreation
748,46921787,2631357,2021,Current Projection,Full Year,Parks and Recreation,2020-09-30,Department of Parks and Recreation,16,Parks & Recreation
49,3894669,15829,2018,Actual,Full Year,Planning and Development,2018-06-30,Department of Planning and Development,72,Planning & Development
56,4695950,14817,2019,Actual,Full Year,Planning and Development,2019-06-30,Department of Planning and Development,72,Planning & Development
55,4778297,13575,2020,Actual,Full Year,Planning and Development,2020-06-30,Department of Planning and Development,72,Planning & Development
54,998623,0,2021,Target Budget,YTD,Planning and Development,2020-09-30,Department of Planning and Development,72,Planning & Development
54,998623,979,2021,Actual,YTD,Planning and Development,2020-09-30,Department of Planning and Development,72,Planning & Development
62,4834959,0,2021,Adopted Budget,Full Year,Planning and Development,2020-09-30,Department of Planning and Development,72,Planning & Development
62,4834959,0,2021,Target Budget,Full Year,Planning and Development,2020-09-30,Department of Planning and Development,72,Planning & Development
62,4834959,9344,2021,Current Projection,Full Year,Planning and Development,2020-09-30,Department of Planning and Development,72,Planning & Development
7172,670260752,68238536,2018,Actual,Full Year,Police,2018-06-30,Police Department,11,Police
7241,685445815,61647723,2019,Actual,Full Year,Police,2019-06-30,Police Department,11,Police
7175,736072678,78667457,2020,Actual,Full Year,Police,2020-06-30,Police Department,11,Police
7093,153679142,12776151,2021,Target Budget,YTD,Police,2020-09-30,Police Department,11,Police
7093,153679142,13677761,2021,Actual,YTD,Police,2020-09-30,Police Department,11,Police
7304,704077967,51104605,2021,Adopted Budget,Full Year,Police,2020-09-30,Police Department,11,Police
7304,704077967,51104605,2021,Target Budget,Full Year,Police,2020-09-30,Police Department,11,Police
7304,704077967,61497881,2021,Current Projection,Full Year,Police,2020-09-30,Police Department,11,Police
2177,149461785,33450882,2018,Actual,Full Year,Prisons,2018-06-30,Philadelphia Prison System,23,Prisons
2130,138537912,24169020,2019,Actual,Full Year,Prisons,2019-06-30,Philadelphia Prison System,23,Prisons
1975,137253128,26918548,2020,Actual,Full Year,Prisons,2020-06-30,Philadelphia Prison System,23,Prisons
1885,26897106,5909445,2021,Target Budget,YTD,Prisons,2020-09-30,Philadelphia Prison System,23,Prisons
1885,26897106,4397799,2021,Actual,YTD,Prisons,2020-09-30,Philadelphia Prison System,23,Prisons
2006,126599446,23637781,2021,Adopted Budget,Full Year,Prisons,2020-09-30,Philadelphia Prison System,23,Prisons
2006,126599446,23637781,2021,Target Budget,Full Year,Prisons,2020-09-30,Philadelphia Prison System,23,Prisons
2006,126599446,25052457,2021,Current Projection,Full Year,Prisons,2020-09-30,Philadelphia Prison System,23,Prisons
46,2450043,8930,2018,Actual,Full Year,Procurement,2018-06-30,Procurement Department,38,Procurement
41,2402513,5647,2019,Actual,Full Year,Procurement,2019-06-30,Procurement Department,38,Procurement
42,2519208,5390,2020,Actual,Full Year,Procurement,2020-06-30,Procurement Department,38,Procurement
37,557463,1500,2021,Target Budget,YTD,Procurement,2020-09-30,Procurement Department,38,Procurement
37,557463,3338,2021,Actual,YTD,Procurement,2020-09-30,Procurement Department,38,Procurement
42,2436508,6000,2021,Adopted Budget,Full Year,Procurement,2020-09-30,Procurement Department,38,Procurement
42,2436508,6000,2021,Target Budget,Full Year,Procurement,2020-09-30,Procurement Department,38,Procurement
42,2436508,11854,2021,Current Projection,Full Year,Procurement,2020-09-30,Procurement Department,38,Procurement
711,54999157,2300499,2018,Actual,Full Year,Public Health,2018-06-30,Department of Public Health,14,Public Health
752,57173653,2346586,2019,Actual,Full Year,Public Health,2019-06-30,Department of Public Health,14,Public Health
739,60130461,2602722,2020,Actual,Full Year,Public Health,2020-06-30,Department of Public Health,14,Public Health
721,13270099,358200,2021,Target Budget,YTD,Public Health,2020-09-30,Department of Public Health,14,Public Health
721,13270099,504651,2021,Actual,YTD,Public Health,2020-09-30,Department of Public Health,14,Public Health
818,57654465,1432800,2021,Adopted Budget,Full Year,Public Health,2020-09-30,Department of Public Health,14,Public Health
818,57654465,1432800,2021,Target Budget,Full Year,Public Health,2020-09-30,Department of Public Health,14,Public Health
818,58270680,2109232,2021,Current Projection,Full Year,Public Health,2020-09-30,Department of Public Health,14,Public Health
135,8797024,855977,2018,Actual,Full Year,Public Property,2018-06-30,Department of Public Property,20,Public Property
135,8875590,839027,2019,Actual,Full Year,Public Property,2019-06-30,Department of Public Property,20,Public Property
119,8610609,800350,2020,Actual,Full Year,Public Property,2020-06-30,Department of Public Property,20,Public Property
143,1968752,234444,2021,Target Budget,YTD,Public Property,2020-09-30,Department of Public Property,20,Public Property
143,1968752,37207,2021,Actual,YTD,Public Property,2020-09-30,Department of Public Property,20,Public Property
176,10101149,937774,2021,Adopted Budget,Full Year,Public Property,2020-09-30,Department of Public Property,20,Public Property
176,10101149,937774,2021,Target Budget,Full Year,Public Property,2020-09-30,Department of Public Property,20,Public Property
176,10101149,611960,2021,Current Projection,Full Year,Public Property,2020-09-30,Department of Public Property,20,Public Property
57,3004442,80622,2018,Actual,Full Year,Records,2018-06-30,Department of Records,31,Records
55,2983490,63145,2019,Actual,Full Year,Records,2019-06-30,Department of Records,31,Records
51,2995101,55381,2020,Actual,Full Year,Records,2020-06-30,Department of Records,31,Records
50,617545,9127,2021,Target Budget,YTD,Records,2020-09-30,Department of Records,31,Records
50,617545,83,2021,Actual,YTD,Records,2020-09-30,Department of Records,31,Records
55,3117312,36508,2021,Adopted Budget,Full Year,Records,2020-09-30,Department of Records,31,Records
55,3117312,36508,2021,Target Budget,Full Year,Records,2020-09-30,Department of Records,31,Records
55,3117312,42559,2021,Current Projection,Full Year,Records,2020-09-30,Department of Records,31,Records
71,4021761,0,2018,Actual,Full Year,Register of Wills,2018-06-30,Register of Wills,68,
70,4262942,1488,2019,Actual,Full Year,Register of Wills,2019-06-30,Register of Wills,68,
66,4523524,399,2020,Actual,Full Year,Register of Wills,2020-06-30,Register of Wills,68,
70,962400,0,2021,Target Budget,YTD,Register of Wills,2020-09-30,Register of Wills,68,
68,962400,0,2021,Actual,YTD,Register of Wills,2020-09-30,Register of Wills,68,
70,3956193,0,2021,Adopted Budget,Full Year,Register of Wills,2020-09-30,Register of Wills,68,
70,3956193,0,2021,Target Budget,Full Year,Register of Wills,2020-09-30,Register of Wills,68,
70,3956193,0,2021,Current Projection,Full Year,Register of Wills,2020-09-30,Register of Wills,68,
414,21536327,414990,2018,Actual,Full Year,Revenue,2018-06-30,Department of Revenue,36,Revenue
405,22700386,367414,2019,Actual,Full Year,Revenue,2019-06-30,Department of Revenue,36,Revenue
402,23489160,295650,2020,Actual,Full Year,Revenue,2020-06-30,Department of Revenue,36,Revenue
400,4947018,101100,2021,Target Budget,YTD,Revenue,2020-09-30,Department of Revenue,36,Revenue
400,4947018,5377,2021,Actual,YTD,Revenue,2020-09-30,Department of Revenue,36,Revenue
436,22648673,404400,2021,Adopted Budget,Full Year,Revenue,2020-09-30,Department of Revenue,36,Revenue
436,22648673,404400,2021,Target Budget,Full Year,Revenue,2020-09-30,Department of Revenue,36,Revenue
436,22648673,169397,2021,Current Projection,Full Year,Revenue,2020-09-30,Department of Revenue,36,Revenue
364,27179518,5934927,2018,Actual,Full Year,Sheriff,2018-06-30,Office of the Sheriff,70,Sheriff
355,27638571,6163832,2019,Actual,Full Year,Sheriff,2019-06-30,Office of the Sheriff,70,Sheriff
385,28049726,4797577,2020,Actual,Full Year,Sheriff,2020-06-30,Office of the Sheriff,70,Sheriff
391,5961260,671261,2021,Target Budget,YTD,Sheriff,2020-09-30,Office of the Sheriff,70,Sheriff
391,5961260,511455,2021,Actual,YTD,Sheriff,2020-09-30,Office of the Sheriff,70,Sheriff
428,25192450,2685042,2021,Adopted Budget,Full Year,Sheriff,2020-09-30,Office of the Sheriff,70,Sheriff
428,25192450,2685042,2021,Target Budget,Full Year,Sheriff,2020-09-30,Office of the Sheriff,70,Sheriff
428,25192450,2685042,2021,Current Projection,Full Year,Sheriff,2020-09-30,Office of the Sheriff,70,Sheriff
1738,79636511,16200539,2018,Actual,Full Year,Streets,2018-06-30,Streets Department,12,Streets
1736,83603511,15557607,2019,Actual,Full Year,Streets,2019-06-30,Streets Department,12,Streets
1925,90344142,15039549,2020,Actual,Full Year,Streets,2020-06-30,Streets Department,12,Streets
1885,20866848,2265065,2021,Target Budget,YTD,Streets,2020-09-30,Streets Department,12,Streets
1885,20866848,3308799,2021,Actual,YTD,Streets,2020-09-30,Streets Department,12,Streets
1903,87283619,9060261,2021,Adopted Budget,Full Year,Streets,2020-09-30,Streets Department,12,Streets
1903,87283619,9060261,2021,Target Budget,Full Year,Streets,2020-09-30,Streets Department,12,Streets
1912,88909902,12856733,2021,Current Projection,Full Year,Streets,2020-09-30,Streets Department,12,Streets
