full_time_positions,class_100_total,class_100_ot,fiscal_year,variable,time_period,dept_name_raw,as_of_date,dept_name,dept_code,abbreviation
72,1116051,0,2022,Target Budget,YTD,Office of Human Resources,2021-09-30,Office of Human Resources,56,OHR
72,1116051,21984,2022,Actual,YTD,Office of Human Resources,2021-09-30,Office of Human Resources,56,OHR
80,5223802,0,2022,Adopted Budget,Full Year,Office of Human Resources,2021-09-30,Office of Human Resources,56,OHR
80,5223802,0,2022,Target Budget,Full Year,Office of Human Resources,2021-09-30,Office of Human Resources,56,OHR
80,5223802,88000,2022,Current Projection,Full Year,Office of Human Resources,2021-09-30,Office of Human Resources,56,OHR
277,20875286,489644,2019,Actual,Full Year,Office of Innovation and Technology,2019-06-30,Office of Innovation and Technology,04,OIT
317,24148702,486875,2020,Actual,Full Year,Office of Innovation and Technology,2020-06-30,Office of Innovation and Technology,04,OIT
313,24142550,350274,2021,Actual,Full Year,Office of Innovation and Technology,2021-06-30,Office of Innovation and Technology,04,OIT
311,5508798,104610,2022,Target Budget,YTD,Office of Innovation and Technology,2021-09-30,Office of Innovation and Technology,04,OIT
311,5508798,85444,2022,Actual,YTD,Office of Innovation and Technology,2021-09-30,Office of Innovation and Technology,04,OIT
364,28131196,418439,2022,Adopted Budget,Full Year,Office of Innovation and Technology,2021-09-30,Office of Innovation and Technology,04,OIT
364,28131196,418439,2022,Target Budget,Full Year,Office of Innovation and Technology,2021-09-30,Office of Innovation and Technology,04,OIT
343,26071196,418439,2022,Current Projection,Full Year,Office of Innovation and Technology,2021-09-30,Office of Innovation and Technology,04,OIT
18,1415627,0,2019,Actual,Full Year,Office of the Inspector General,2019-06-30,Office of the Inspector General,48,OIG
16,1397115,0,2020,Actual,Full Year,Office of the Inspector General,2020-06-30,Office of the Inspector General,48,OIG
18,1283300,0,2021,Actual,Full Year,Office of the Inspector General,2021-06-30,Office of the Inspector General,48,OIG
17,308706,0,2022,Target Budget,YTD,Office of the Inspector General,2021-09-30,Office of the Inspector General,48,OIG
17,308706,0,2022,Actual,YTD,Office of the Inspector General,2021-09-30,Office of the Inspector General,48,OIG
19,1504223,0,2022,Adopted Budget,Full Year,Office of the Inspector General,2021-09-30,Office of the Inspector General,48,OIG
19,1504223,0,2022,Target Budget,Full Year,Office of the Inspector General,2021-09-30,Office of the Inspector General,48,OIG
19,1456000,0,2022,Current Projection,Full Year,Office of the Inspector General,2021-09-30,Office of the Inspector General,48,OIG
196,12500926,94062,2019,Actual,Full Year,Office of Property Assessment,2019-06-30,Office of Property Assessment,59,OPA
195,13142246,73955,2020,Actual,Full Year,Office of Property Assessment,2020-06-30,Office of Property Assessment,59,OPA
190,13393546,42002,2021,Actual,Full Year,Office of Property Assessment,2021-06-30,Office of Property Assessment,59,OPA
186,2856105,27500,2022,Target Budget,YTD,Office of Property Assessment,2021-09-30,Office of Property Assessment,59,OPA
186,2856105,8687,2022,Actual,YTD,Office of Property Assessment,2021-09-30,Office of Property Assessment,59,OPA
223,14395213,110000,2022,Adopted Budget,Full Year,Office of Property Assessment,2021-09-30,Office of Property Assessment,59,OPA
223,14395213,110000,2022,Target Budget,Full Year,Office of Property Assessment,2021-09-30,Office of Property Assessment,59,OPA
215,13999213,80000,2022,Current Projection,Full Year,Office of Property Assessment,2021-09-30,Office of Property Assessment,59,OPA
9,548133,139,2019,Actual,Full Year,Office of Sustainability,2019-06-30,Office of Sustainability,49,Sustainability
7,566858,79,2020,Actual,Full Year,Office of Sustainability,2020-06-30,Office of Sustainability,49,Sustainability
8,484422,0,2021,Actual,Full Year,Office of Sustainability,2021-06-30,Office of Sustainability,49,Sustainability
11,183223,0,2022,Target Budget,YTD,Office of Sustainability,2021-09-30,Office of Sustainability,49,Sustainability
11,183223,0,2022,Actual,YTD,Office of Sustainability,2021-09-30,Office of Sustainability,49,Sustainability
12,722621,0,2022,Adopted Budget,Full Year,Office of Sustainability,2021-09-30,Office of Sustainability,49,Sustainability
12,722621,0,2022,Target Budget,Full Year,Office of Sustainability,2021-09-30,Office of Sustainability,49,Sustainability
13,812621,0,2022,Current Projection,Full Year,Office of Sustainability,2021-09-30,Office of Sustainability,49,Sustainability
647,48579951,3538131,2019,Actual,Full Year,Parks and Recreation,2019-06-30,Department of Parks and Recreation,16,Parks & Recreation
647,50465519,3182453,2020,Actual,Full Year,Parks and Recreation,2020-06-30,Department of Parks and Recreation,16,Parks & Recreation
644,42876919,2083704,2021,Actual,Full Year,Parks and Recreation,2021-06-30,Department of Parks and Recreation,16,Parks & Recreation
626,13884829,779168,2022,Target Budget,YTD,Parks and Recreation,2021-09-30,Department of Parks and Recreation,16,Parks & Recreation
626,13884829,1293235,2022,Actual,YTD,Parks and Recreation,2021-09-30,Department of Parks and Recreation,16,Parks & Recreation
763,52352786,3116670,2022,Adopted Budget,Full Year,Parks and Recreation,2021-09-30,Department of Parks and Recreation,16,Parks & Recreation
763,52352786,3116670,2022,Target Budget,Full Year,Parks and Recreation,2021-09-30,Department of Parks and Recreation,16,Parks & Recreation
763,51352786,3116670,2022,Current Projection,Full Year,Parks and Recreation,2021-09-30,Department of Parks and Recreation,16,Parks & Recreation
56,4695950,14817,2019,Actual,Full Year,Planning and Development,2019-06-30,Department of Planning and Development,72,Planning & Development
55,4778297,13575,2020,Actual,Full Year,Planning and Development,2020-06-30,Department of Planning and Development,72,Planning & Development
55,4510200,9507,2021,Actual,Full Year,Planning and Development,2021-06-30,Department of Planning and Development,72,Planning & Development
54,951535,0,2022,Target Budget,YTD,Planning and Development,2021-09-30,Department of Planning and Development,72,Planning & Development
54,951535,11647,2022,Actual,YTD,Planning and Development,2021-09-30,Department of Planning and Development,72,Planning & Development
62,4873604,0,2022,Adopted Budget,Full Year,Planning and Development,2021-09-30,Department of Planning and Development,72,Planning & Development
62,4873604,0,2022,Target Budget,Full Year,Planning and Development,2021-09-30,Department of Planning and Development,72,Planning & Development
62,4873604,19482,2022,Current Projection,Full Year,Planning and Development,2021-09-30,Department of Planning and Development,72,Planning & Development
7241,685445815,61647723,2019,Actual,Full Year,Police,2019-06-30,Police Department,11,Police
7175,736072678,78667457,2020,Actual,Full Year,Police,2020-06-30,Police Department,11,Police
6869,708324818,64896010,2021,Actual,Full Year,Police,2021-06-30,Police Department,11,Police
6819,150303055,15008356,2022,Target Budget,YTD,Police,2021-09-30,Police Department,11,Police
6819,150303055,19104266,2022,Actual,YTD,Police,2021-09-30,Police Department,11,Police
7304,704349409,60033425,2022,Adopted Budget,Full Year,Police,2021-09-30,Police Department,11,Police
7304,704349409,60033425,2022,Target Budget,Full Year,Police,2021-09-30,Police Department,11,Police
7304,698349409,60033425,2022,Current Projection,Full Year,Police,2021-09-30,Police Department,11,Police
2130,138537912,24169020,2019,Actual,Full Year,Prisons,2019-06-30,Philadelphia Prison System,23,Prisons
1975,137253128,26918548,2020,Actual,Full Year,Prisons,2020-06-30,Philadelphia Prison System,23,Prisons
1620,118472913,24602298,2021,Actual,Full Year,Prisons,2021-06-30,Philadelphia Prison System,23,Prisons
1572,24489260,5931275,2022,Target Budget,YTD,Prisons,2021-09-30,Philadelphia Prison System,23,Prisons
1572,24489260,6193992,2022,Actual,YTD,Prisons,2021-09-30,Philadelphia Prison System,23,Prisons
2186,132739167,23725100,2022,Adopted Budget,Full Year,Prisons,2021-09-30,Philadelphia Prison System,23,Prisons
2186,132739167,23725100,2022,Target Budget,Full Year,Prisons,2021-09-30,Philadelphia Prison System,23,Prisons
2186,132739167,23725100,2022,Current Projection,Full Year,Prisons,2021-09-30,Philadelphia Prison System,23,Prisons
41,2402513,5647,2019,Actual,Full Year,Procurement,2019-06-30,Procurement Department,38,Procurement
42,2519208,5390,2020,Actual,Full Year,Procurement,2020-06-30,Procurement Department,38,Procurement
35,2434690,11124,2021,Actual,Full Year,Procurement,2021-06-30,Procurement Department,38,Procurement
36,592178,0,2022,Target Budget,YTD,Procurement,2021-09-30,Procurement Department,38,Procurement
36,592178,487,2022,Actual,YTD,Procurement,2021-09-30,Procurement Department,38,Procurement
42,2648235,0,2022,Adopted Budget,Full Year,Procurement,2021-09-30,Procurement Department,38,Procurement
42,2648235,0,2022,Target Budget,Full Year,Procurement,2021-09-30,Procurement Department,38,Procurement
42,2648235,2000,2022,Current Projection,Full Year,Procurement,2021-09-30,Procurement Department,38,Procurement
752,57173653,2346586,2019,Actual,Full Year,Public Health,2019-06-30,Department of Public Health,14,Public Health
739,60130461,2602722,2020,Actual,Full Year,Public Health,2020-06-30,Department of Public Health,14,Public Health
716,58289725,2319808,2021,Actual,Full Year,Public Health,2021-06-30,Department of Public Health,14,Public Health
702,13081200,626386,2022,Target Budget,YTD,Public Health,2021-09-30,Department of Public Health,14,Public Health
702,13081200,564971,2022,Actual,YTD,Public Health,2021-09-30,Department of Public Health,14,Public Health
822,59267291,2505544,2022,Adopted Budget,Full Year,Public Health,2021-09-30,Department of Public Health,14,Public Health
822,59267291,2505544,2022,Target Budget,Full Year,Public Health,2021-09-30,Department of Public Health,14,Public Health
822,59267291,2505544,2022,Current Projection,Full Year,Public Health,2021-09-30,Department of Public Health,14,Public Health
135,8875590,839027,2019,Actual,Full Year,Public Property,2019-06-30,Department of Public Property,20,Public Property
119,8610609,800350,2020,Actual,Full Year,Public Property,2020-06-30,Department of Public Property,20,Public Property
142,9847147,195014,2021,Actual,Full Year,Public Property,2021-06-30,Department of Public Property,20,Public Property
144,2352877,57604,2022,Target Budget,YTD,Public Property,2021-09-30,Department of Public Property,20,Public Property
144,2352877,45876,2022,Actual,YTD,Public Property,2021-09-30,Department of Public Property,20,Public Property
156,10098527,230414,2022,Adopted Budget,Full Year,Public Property,2021-09-30,Department of Public Property,20,Public Property
156,10098527,230414,2022,Target Budget,Full Year,Public Property,2021-09-30,Department of Public Property,20,Public Property
156,10098527,230414,2022,Current Projection,Full Year,Public Property,2021-09-30,Department of Public Property,20,Public Property
55,2983490,63145,2019,Actual,Full Year,Records,2019-06-30,Department of Records,31,Records
51,2995101,55381,2020,Actual,Full Year,Records,2020-06-30,Department of Records,31,Records
51,2823021,65664,2021,Actual,Full Year,Records,2021-06-30,Department of Records,31,Records
50,652551,9364,2022,Target Budget,YTD,Records,2021-09-30,Department of Records,31,Records
50,652551,43144,2022,Actual,YTD,Records,2021-09-30,Department of Records,31,Records
54,3009970,37456,2022,Adopted Budget,Full Year,Records,2021-09-30,Department of Records,31,Records
54,3009970,37456,2022,Target Budget,Full Year,Records,2021-09-30,Department of Records,31,Records
58,3084970,173656,2022,Current Projection,Full Year,Records,2021-09-30,Department of Records,31,Records
70,4262942,1488,2019,Actual,Full Year,Register of Wills,2019-06-30,Register of Wills,68,
66,4523524,399,2020,Actual,Full Year,Register of Wills,2020-06-30,Register of Wills,68,
70,4174663,231,2021,Actual,Full Year,Register of Wills,2021-06-30,Register of Wills,68,
66,870778,0,2022,Target Budget,YTD,Register of Wills,2021-09-30,Register of Wills,68,
66,870778,0,2022,Actual,YTD,Register of Wills,2021-09-30,Register of Wills,68,
71,3956193,0,2022,Adopted Budget,Full Year,Register of Wills,2021-09-30,Register of Wills,68,
71,3956193,0,2022,Target Budget,Full Year,Register of Wills,2021-09-30,Register of Wills,68,
71,3956193,0,2022,Current Projection,Full Year,Register of Wills,2021-09-30,Register of Wills,68,
405,22700386,367414,2019,Actual,Full Year,Revenue,2019-06-30,Department of Revenue,36,Revenue
402,23489160,295650,2020,Actual,Full Year,Revenue,2020-06-30,Department of Revenue,36,Revenue
386,22277095,85746,2021,Actual,Full Year,Revenue,2021-06-30,Department of Revenue,36,Revenue
348,4370793,75000,2022,Target Budget,YTD,Revenue,2021-09-30,Department of Revenue,36,Revenue
348,4370793,38055,2022,Actual,YTD,Revenue,2021-09-30,Department of Revenue,36,Revenue
399,20380548,300000,2022,Adopted Budget,Full Year,Revenue,2021-09-30,Department of Revenue,36,Revenue
399,20380548,300000,2022,Target Budget,Full Year,Revenue,2021-09-30,Department of Revenue,36,Revenue
399,20305967,200000,2022,Current Projection,Full Year,Revenue,2021-09-30,Department of Revenue,36,Revenue
355,27638571,6163832,2019,Actual,Full Year,Sheriff,2019-06-30,Office of the Sheriff,70,Sheriff
385,28049726,4797577,2020,Actual,Full Year,Sheriff,2020-06-30,Office of the Sheriff,70,Sheriff
367,26258562,2799955,2021,Actual,Full Year,Sheriff,2021-06-30,Office of the Sheriff,70,Sheriff
360,5608601,671261,2022,Target Budget,YTD,Sheriff,2021-09-30,Office of the Sheriff,70,Sheriff
360,5608601,794155,2022,Actual,YTD,Sheriff,2021-09-30,Office of the Sheriff,70,Sheriff
428,25192450,2685042,2022,Adopted Budget,Full Year,Sheriff,2021-09-30,Office of the Sheriff,70,Sheriff
428,25192450,2685042,2022,Target Budget,Full Year,Sheriff,2021-09-30,Office of the Sheriff,70,Sheriff
428,25192450,3135042,2022,Current Projection,Full Year,Sheriff,2021-09-30,Office of the Sheriff,70,Sheriff
1736,83603511,15557607,2019,Actual,Full Year,Streets,2019-06-30,Streets Department,12,Streets
1925,90344142,15039549,2020,Actual,Full Year,Streets,2020-06-30,Streets Department,12,Streets
1941,88868951,16469836,2021,Actual,Full Year,Streets,2021-06-30,Streets Department,12,Streets
2025,25673038,2938127,2022,Target Budget,YTD,Streets,2021-09-30,Streets Department,12,Streets
2025,25673038,4805065,2022,Actual,YTD,Streets,2021-09-30,Streets Department,12,Streets
2045,90986330,11752509,2022,Adopted Budget,Full Year,Streets,2021-09-30,Streets Department,12,Streets
2045,90986330,11752509,2022,Target Budget,Full Year,Streets,2021-09-30,Streets Department,12,Streets
2134,91910110,11752509,2022,Current Projection,Full Year,Streets,2021-09-30,Streets Department,12,Streets
