full_time_positions,class_100_total,class_100_ot,fiscal_year,variable,time_period,dept_name_raw,as_of_date,dept_name,dept_code,abbreviation
51,2472351,23540,2016,Target Budget,Full Year,Procurement,2016-06-30,Procurement Department,38,Procurement
42,2472351,28309,2016,Current Projection,Full Year,Procurement,2016-06-30,Procurement Department,38,Procurement
673,40531940,2559251,2013,Actual,Full Year,Public Health,2013-06-30,Department of Public Health,14,Public Health
659,43438285,2723685,2014,Actual,Full Year,Public Health,2014-06-30,Department of Public Health,14,Public Health
653,48078457,2210849,2015,Actual,Full Year,Public Health,2015-06-30,Department of Public Health,14,Public Health
781,50298254,1668900,2016,Adopted Budget,Full Year,Public Health,2016-06-30,Department of Public Health,14,Public Health
781,50298254,2123900,2016,Target Budget,Full Year,Public Health,2016-06-30,Department of Public Health,14,Public Health
653,50298254,2443424,2016,Current Projection,Full Year,Public Health,2016-06-30,Department of Public Health,14,Public Health
123,6833756,647430,2013,Actual,Full Year,Public Property,2013-06-30,Department of Public Property,20,Public Property
133,7603734,914498,2014,Actual,Full Year,Public Property,2014-06-30,Department of Public Property,20,Public Property
137,8217003,790708,2015,Actual,Full Year,Public Property,2015-06-30,Department of Public Property,20,Public Property
159,8400083,535200,2016,Adopted Budget,Full Year,Public Property,2016-06-30,Department of Public Property,20,Public Property
159,8519841,962823,2016,Target Budget,Full Year,Public Property,2016-06-30,Department of Public Property,20,Public Property
135,8519841,914639,2016,Current Projection,Full Year,Public Property,2016-06-30,Department of Public Property,20,Public Property
59,2734031,198541,2013,Actual,Full Year,Records,2013-06-30,Department of Records,31,Records
55,2659040,174304,2014,Actual,Full Year,Records,2014-06-30,Department of Records,31,Records
56,2816572,152654,2015,Actual,Full Year,Records,2015-06-30,Department of Records,31,Records
63,3058832,150172,2016,Adopted Budget,Full Year,Records,2016-06-30,Department of Records,31,Records
63,3058832,175172,2016,Target Budget,Full Year,Records,2016-06-30,Department of Records,31,Records
57,3058832,230004,2016,Current Projection,Full Year,Records,2016-06-30,Department of Records,31,Records
64,3187312,0,2013,Actual,Full Year,Register of Wills,2013-06-30,Register of Wills,68,
62,3183909,0,2014,Actual,Full Year,Register of Wills,2014-06-30,Register of Wills,68,
64,3538207,0,2015,Actual,Full Year,Register of Wills,2015-06-30,Register of Wills,68,
64,3413499,0,2016,Adopted Budget,Full Year,Register of Wills,2016-06-30,Register of Wills,68,
64,3563499,0,2016,Target Budget,Full Year,Register of Wills,2016-06-30,Register of Wills,68,
69,3563499,0,2016,Current Projection,Full Year,Register of Wills,2016-06-30,Register of Wills,68,
282,14479641,284616,2013,Actual,Full Year,Revenue,2013-06-30,Department of Revenue,36,Revenue
290,15368046,525217,2014,Actual,Full Year,Revenue,2014-06-30,Department of Revenue,36,Revenue
319,17661208,614697,2015,Actual,Full Year,Revenue,2015-06-30,Department of Revenue,36,Revenue
360,19617564,612825,2016,Adopted Budget,Full Year,Revenue,2016-06-30,Department of Revenue,36,Revenue
372,19725564,672825,2016,Target Budget,Full Year,Revenue,2016-06-30,Department of Revenue,36,Revenue
378,19725564,748665,2016,Current Projection,Full Year,Revenue,2016-06-30,Department of Revenue,36,Revenue
231,14460864,3227620,2013,Actual,Full Year,Sheriff,2013-06-30,Office of the Sheriff,70,Sheriff
277,17091441,3235305,2014,Actual,Full Year,Sheriff,2014-06-30,Office of the Sheriff,70,Sheriff
299,20317966,4744360,2015,Actual,Full Year,Sheriff,2015-06-30,Office of the Sheriff,70,Sheriff
323,18069073,2276185,2016,Adopted Budget,Full Year,Sheriff,2016-06-30,Office of the Sheriff,70,Sheriff
323,21069073,5276185,2016,Target Budget,Full Year,Sheriff,2016-06-30,Office of the Sheriff,70,Sheriff
330,21069073,4742824,2016,Current Projection,Full Year,Sheriff,2016-06-30,Office of the Sheriff,70,Sheriff
1690,65090112,8732575,2013,Actual,Full Year,Streets,2013-06-30,Streets Department,12,Streets
1684,70707563,13176799,2014,Actual,Full Year,Streets,2014-06-30,Streets Department,12,Streets
1664,80482323,15326601,2015,Actual,Full Year,Streets,2015-06-30,Streets Department,12,Streets
1794,72724132,7810759,2016,Adopted Budget,Full Year,Streets,2016-06-30,Streets Department,12,Streets
1794,76536344,14914210,2016,Target Budget,Full Year,Streets,2016-06-30,Streets Department,12,Streets
1676,76536344,14565821,2016,Current Projection,Full Year,Streets,2016-06-30,Streets Department,12,Streets
1,50000,0,2013,Actual,Full Year,Youth Commission,2013-06-30,Youth Commission,47,
2,72688,0,2014,Actual,Full Year,Youth Commission,2014-06-30,Youth Commission,47,
2,67175,0,2015,Actual,Full Year,Youth Commission,2015-06-30,Youth Commission,47,
2,92660,0,2016,Adopted Budget,Full Year,Youth Commission,2016-06-30,Youth Commission,47,
2,92660,0,2016,Target Budget,Full Year,Youth Commission,2016-06-30,Youth Commission,47,
1,92660,0,2016,Current Projection,Full Year,Youth Commission,2016-06-30,Youth Commission,47,
