full_time_positions,class_100_total,class_100_ot,fiscal_year,variable,time_period,dept_name_raw,as_of_date,dept_name,dept_code,abbreviation
73,5230335,94206,2022,Actual,Full Year,Office of Human Resources,2022-06-30,Office of Human Resources,56,OHR
80,3871883,109043,2023,Target Budget,YTD,Office of Human Resources,2023-03-31,Office of Human Resources,56,OHR
80,3871883,97736,2023,Actual,YTD,Office of Human Resources,2023-03-31,Office of Human Resources,56,OHR
88,6042760,49391,2023,Adopted Budget,Full Year,Office of Human Resources,2023-03-31,Office of Human Resources,56,OHR
92,6277533,145391,2023,Target Budget,Full Year,Office of Human Resources,2023-03-31,Office of Human Resources,56,OHR
92,6283261,145391,2023,Current Projection,Full Year,Office of Human Resources,2023-03-31,Office of Human Resources,56,OHR
317,24148702,486875,2020,Actual,Full Year,Office of Innovation and Technology,2020-06-30,Office of Innovation and Technology,04,OIT
313,24142550,350274,2021,Actual,Full Year,Office of Innovation and Technology,2021-06-30,Office of Innovation and Technology,04,OIT
300,25739873,579803,2022,Actual,Full Year,Office of Innovation and Technology,2022-06-30,Office of Innovation and Technology,04,OIT
322,19662387,538617,2023,Target Budget,YTD,Office of Innovation and Technology,2023-03-31,Office of Innovation and Technology,04,OIT
322,19662387,559029,2023,Actual,YTD,Office of Innovation and Technology,2023-03-31,Office of Innovation and Technology,04,OIT
397,32794019,511155,2023,Adopted Budget,Full Year,Office of Innovation and Technology,2023-03-31,Office of Innovation and Technology,04,OIT
368,31864019,718155,2023,Target Budget,Full Year,Office of Innovation and Technology,2023-03-31,Office of Innovation and Technology,04,OIT
368,32041960,718155,2023,Current Projection,Full Year,Office of Innovation and Technology,2023-03-31,Office of Innovation and Technology,04,OIT
16,1397115,0,2020,Actual,Full Year,Office of the Inspector General,2020-06-30,Office of the Inspector General,48,OIG
18,1283300,0,2021,Actual,Full Year,Office of the Inspector General,2021-06-30,Office of the Inspector General,48,OIG
16,1414649,0,2022,Actual,Full Year,Office of the Inspector General,2022-06-30,Office of the Inspector General,48,OIG
16,1066492,0,2023,Target Budget,YTD,Office of the Inspector General,2023-03-31,Office of the Inspector General,48,OIG
16,1066492,0,2023,Actual,YTD,Office of the Inspector General,2023-03-31,Office of the Inspector General,48,OIG
26,2192863,0,2023,Adopted Budget,Full Year,Office of the Inspector General,2023-03-31,Office of the Inspector General,48,OIG
26,2192863,0,2023,Target Budget,Full Year,Office of the Inspector General,2023-03-31,Office of the Inspector General,48,OIG
26,2204194,0,2023,Current Projection,Full Year,Office of the Inspector General,2023-03-31,Office of the Inspector General,48,OIG
195,13142246,73955,2020,Actual,Full Year,Office of Property Assessment,2020-06-30,Office of Property Assessment,59,OPA
190,13393546,42002,2021,Actual,Full Year,Office of Property Assessment,2021-06-30,Office of Property Assessment,59,OPA
177,13638652,107053,2022,Actual,Full Year,Office of Property Assessment,2022-06-30,Office of Property Assessment,59,OPA
177,9570663,105000,2023,Target Budget,YTD,Office of Property Assessment,2023-03-31,Office of Property Assessment,59,OPA
177,9570663,93383,2023,Actual,YTD,Office of Property Assessment,2023-03-31,Office of Property Assessment,59,OPA
225,15569756,140000,2023,Adopted Budget,Full Year,Office of Property Assessment,2023-03-31,Office of Property Assessment,59,OPA
225,15569756,140000,2023,Target Budget,Full Year,Office of Property Assessment,2023-03-31,Office of Property Assessment,59,OPA
225,15578357,140000,2023,Current Projection,Full Year,Office of Property Assessment,2023-03-31,Office of Property Assessment,59,OPA
7,566858,79,2020,Actual,Full Year,Office of Sustainability,2020-06-30,Office of Sustainability,49,Sustainability
8,484422,0,2021,Actual,Full Year,Office of Sustainability,2021-06-30,Office of Sustainability,49,Sustainability
11,842041,480,2022,Actual,Full Year,Office of Sustainability,2022-06-30,Office of Sustainability,49,Sustainability
17,759660,0,2023,Target Budget,YTD,Office of Sustainability,2023-03-31,Office of Sustainability,49,Sustainability
17,759660,23,2023,Actual,YTD,Office of Sustainability,2023-03-31,Office of Sustainability,49,Sustainability
15,971635,0,2023,Adopted Budget,Full Year,Office of Sustainability,2023-03-31,Office of Sustainability,49,Sustainability
17,1141635,0,2023,Target Budget,Full Year,Office of Sustainability,2023-03-31,Office of Sustainability,49,Sustainability
17,1149701,75,2023,Current Projection,Full Year,Office of Sustainability,2023-03-31,Office of Sustainability,49,Sustainability
647,50465519,3182453,2020,Actual,Full Year,Parks and Recreation,2020-06-30,Department of Parks and Recreation,16,Parks & Recreation
644,42876919,2083704,2021,Actual,Full Year,Parks and Recreation,2021-06-30,Department of Parks and Recreation,16,Parks & Recreation
613,51586651,4101277,2022,Actual,Full Year,Parks and Recreation,2022-06-30,Department of Parks and Recreation,16,Parks & Recreation
619,41512180,4896300,2023,Target Budget,YTD,Parks and Recreation,2023-03-31,Department of Parks and Recreation,16,Parks & Recreation
619,41512180,3603131,2023,Actual,YTD,Parks and Recreation,2023-03-31,Department of Parks and Recreation,16,Parks & Recreation
787,61031936,4328400,2023,Adopted Budget,Full Year,Parks and Recreation,2023-03-31,Department of Parks and Recreation,16,Parks & Recreation
751,59148936,6528400,2023,Target Budget,Full Year,Parks and Recreation,2023-03-31,Department of Parks and Recreation,16,Parks & Recreation
751,59175651,6528400,2023,Current Projection,Full Year,Parks and Recreation,2023-03-31,Department of Parks and Recreation,16,Parks & Recreation
55,4778297,13575,2020,Actual,Full Year,Planning and Development,2020-06-30,Department of Planning and Development,72,Planning & Development
55,4510200,9507,2021,Actual,Full Year,Planning and Development,2021-06-30,Department of Planning and Development,72,Planning & Development
54,4756995,22401,2022,Actual,Full Year,Planning and Development,2022-06-30,Department of Planning and Development,72,Planning & Development
59,3550712,13500,2023,Target Budget,YTD,Planning and Development,2023-03-31,Department of Planning and Development,72,Planning & Development
59,3550712,15550,2023,Actual,YTD,Planning and Development,2023-03-31,Department of Planning and Development,72,Planning & Development
74,5783913,0,2023,Adopted Budget,Full Year,Planning and Development,2023-03-31,Department of Planning and Development,72,Planning & Development
70,5986313,18000,2023,Target Budget,Full Year,Planning and Development,2023-03-31,Department of Planning and Development,72,Planning & Development
70,5779386,20000,2023,Current Projection,Full Year,Planning and Development,2023-03-31,Department of Planning and Development,72,Planning & Development
7175,736072678,78667457,2020,Actual,Full Year,Police,2020-06-30,Police Department,11,Police
6869,708324818,64896010,2021,Actual,Full Year,Police,2021-06-30,Police Department,11,Police
6651,727678591,76002003,2022,Actual,Full Year,Police,2022-06-30,Police Department,11,Police
6436,547845378,75604784,2023,Target Budget,YTD,Police,2023-03-31,Police Department,11,Police
6436,547845378,85070918,2023,Actual,YTD,Police,2023-03-31,Police Department,11,Police
7327,753577996,77706379,2023,Adopted Budget,Full Year,Police,2023-03-31,Police Department,11,Police
6777,764470055,100806379,2023,Target Budget,Full Year,Police,2023-03-31,Police Department,11,Police
6440,764495947,103806379,2023,Current Projection,Full Year,Police,2023-03-31,Police Department,11,Police
1975,137253128,26918548,2020,Actual,Full Year,Prisons,2020-06-30,Philadelphia Prison System,23,Prisons
1620,118472913,24602298,2021,Actual,Full Year,Prisons,2021-06-30,Philadelphia Prison System,23,Prisons
1393,118473913,29907097,2022,Actual,Full Year,Prisons,2022-06-30,Philadelphia Prison System,23,Prisons
1327,85603528,25943567,2023,Target Budget,YTD,Prisons,2023-03-31,Philadelphia Prison System,23,Prisons
1327,85603528,24179876,2023,Actual,YTD,Prisons,2023-03-31,Philadelphia Prison System,23,Prisons
2186,135537939,31591422,2023,Adopted Budget,Full Year,Prisons,2023-03-31,Philadelphia Prison System,23,Prisons
1830,152531303,34591422,2023,Target Budget,Full Year,Prisons,2023-03-31,Philadelphia Prison System,23,Prisons
1400,158889026,34591422,2023,Current Projection,Full Year,Prisons,2023-03-31,Philadelphia Prison System,23,Prisons
42,2519208,5390,2020,Actual,Full Year,Procurement,2020-06-30,Procurement Department,38,Procurement
35,2434690,11124,2021,Actual,Full Year,Procurement,2021-06-30,Procurement Department,38,Procurement
35,2665060,1962,2022,Actual,Full Year,Procurement,2022-06-30,Procurement Department,38,Procurement
34,1758629,450,2023,Target Budget,YTD,Procurement,2023-03-31,Procurement Department,38,Procurement
34,1758629,796,2023,Actual,YTD,Procurement,2023-03-31,Procurement Department,38,Procurement
51,3404302,0,2023,Adopted Budget,Full Year,Procurement,2023-03-31,Procurement Department,38,Procurement
54,3404302,600,2023,Target Budget,Full Year,Procurement,2023-03-31,Procurement Department,38,Procurement
54,3411587,1100,2023,Current Projection,Full Year,Procurement,2023-03-31,Procurement Department,38,Procurement
739,60130461,2602722,2020,Actual,Full Year,Public Health,2020-06-30,Department of Public Health,14,Public Health
716,58289725,2319808,2021,Actual,Full Year,Public Health,2021-06-30,Department of Public Health,14,Public Health
689,60210880,2434412,2022,Actual,Full Year,Public Health,2022-06-30,Department of Public Health,14,Public Health
679,43869562,1797750,2023,Target Budget,YTD,Public Health,2023-03-31,Department of Public Health,14,Public Health
679,43869562,1895493,2023,Actual,YTD,Public Health,2023-03-31,Department of Public Health,14,Public Health
835,62755979,2397000,2023,Adopted Budget,Full Year,Public Health,2023-03-31,Department of Public Health,14,Public Health
795,62755979,2397000,2023,Target Budget,Full Year,Public Health,2023-03-31,Department of Public Health,14,Public Health
695,62781033,2397000,2023,Current Projection,Full Year,Public Health,2023-03-31,Department of Public Health,14,Public Health
119,8610609,800350,2020,Actual,Full Year,Public Property,2020-06-30,Department of Public Property,20,Public Property
142,9847147,195014,2021,Actual,Full Year,Public Property,2021-06-30,Department of Public Property,20,Public Property
133,10124679,228450,2022,Actual,Full Year,Public Property,2022-06-30,Department of Public Property,20,Public Property
127,7412757,263322,2023,Target Budget,YTD,Public Property,2023-03-31,Department of Public Property,20,Public Property
127,7412757,362630,2023,Actual,YTD,Public Property,2023-03-31,Department of Public Property,20,Public Property
156,12050817,261096,2023,Adopted Budget,Full Year,Public Property,2023-03-31,Department of Public Property,20,Public Property
156,12050817,351096,2023,Target Budget,Full Year,Public Property,2023-03-31,Department of Public Property,20,Public Property
156,12064207,501096,2023,Current Projection,Full Year,Public Property,2023-03-31,Department of Public Property,20,Public Property
51,2995101,55381,2020,Actual,Full Year,Records,2020-06-30,Department of Records,31,Records
51,2823021,65664,2021,Actual,Full Year,Records,2021-06-30,Department of Records,31,Records
54,3202359,282392,2022,Actual,Full Year,Records,2022-06-30,Department of Records,31,Records
54,2314698,193142,2023,Target Budget,YTD,Records,2023-03-31,Department of Records,31,Records
54,2314698,154041,2023,Actual,YTD,Records,2023-03-31,Department of Records,31,Records
60,3374335,7523,2023,Adopted Budget,Full Year,Records,2023-03-31,Department of Records,31,Records
60,3374335,257523,2023,Target Budget,Full Year,Records,2023-03-31,Department of Records,31,Records
60,3376994,257523,2023,Current Projection,Full Year,Records,2023-03-31,Department of Records,31,Records
66,4523524,399,2020,Actual,Full Year,Register of Wills,2020-06-30,Register of Wills,68,
70,4174663,231,2021,Actual,Full Year,Register of Wills,2021-06-30,Register of Wills,68,
67,4221694,5641,2022,Actual,Full Year,Register of Wills,2022-06-30,Register of Wills,68,
62,2971881,0,2023,Target Budget,YTD,Register of Wills,2023-03-31,Register of Wills,68,
62,2971881,0,2023,Actual,YTD,Register of Wills,2023-03-31,Register of Wills,68,
73,4309771,0,2023,Adopted Budget,Full Year,Register of Wills,2023-03-31,Register of Wills,68,
73,4309771,0,2023,Target Budget,Full Year,Register of Wills,2023-03-31,Register of Wills,68,
73,4327557,0,2023,Current Projection,Full Year,Register of Wills,2023-03-31,Register of Wills,68,
402,23489160,295650,2020,Actual,Full Year,Revenue,2020-06-30,Department of Revenue,36,Revenue
386,22277095,85746,2021,Actual,Full Year,Revenue,2021-06-30,Department of Revenue,36,Revenue
328,20432060,339671,2022,Actual,Full Year,Revenue,2022-06-30,Department of Revenue,36,Revenue
329,14608241,277500,2023,Target Budget,YTD,Revenue,2023-03-31,Department of Revenue,36,Revenue
329,14608241,307886,2023,Actual,YTD,Revenue,2023-03-31,Department of Revenue,36,Revenue
399,21927194,320000,2023,Adopted Budget,Full Year,Revenue,2023-03-31,Department of Revenue,36,Revenue
400,21927194,370000,2023,Target Budget,Full Year,Revenue,2023-03-31,Department of Revenue,36,Revenue
370,21951596,370000,2023,Current Projection,Full Year,Revenue,2023-03-31,Department of Revenue,36,Revenue
385,28049726,4797577,2020,Actual,Full Year,Sheriff,2020-06-30,Office of the Sheriff,70,Sheriff
367,26258562,2799955,2021,Actual,Full Year,Sheriff,2021-06-30,Office of the Sheriff,70,Sheriff
343,26834747,4021949,2022,Actual,Full Year,Sheriff,2022-06-30,Office of the Sheriff,70,Sheriff
333,20174858,3274493,2023,Target Budget,YTD,Sheriff,2023-03-31,Office of the Sheriff,70,Sheriff
333,20174858,3640877,2023,Actual,YTD,Sheriff,2023-03-31,Office of the Sheriff,70,Sheriff
537,28345027,2865990,2023,Adopted Budget,Full Year,Sheriff,2023-03-31,Office of the Sheriff,70,Sheriff
437,28345027,4365990,2023,Target Budget,Full Year,Sheriff,2023-03-31,Office of the Sheriff,70,Sheriff
437,28365689,4765990,2023,Current Projection,Full Year,Sheriff,2023-03-31,Office of the Sheriff,70,Sheriff
1925,90344142,15039549,2020,Actual,Full Year,Streets,2020-06-30,Streets Department,12,Streets
1941,88868951,16469836,2021,Actual,Full Year,Streets,2021-06-30,Streets Department,12,Streets
2072,99660073,17741782,2022,Actual,Full Year,Streets,2022-06-30,Streets Department,12,Streets
2001,82579432,13802489,2023,Target Budget,YTD,Streets,2023-03-31,Streets Department,12,Streets
2001,82579432,12092676,2023,Actual,YTD,Streets,2023-03-31,Streets Department,12,Streets
2378,122676329,18003319,2023,Adopted Budget,Full Year,Streets,2023-03-31,Streets Department,12,Streets
2378,122476329,18403319,2023,Target Budget,Full Year,Streets,2023-03-31,Streets Department,12,Streets
2378,122494102,18403319,2023,Current Projection,Full Year,Streets,2023-03-31,Streets Department,12,Streets
