full_time_positions,class_100_total,class_100_ot,fiscal_year,variable,time_period,dept_name_raw,as_of_date,dept_name,dept_code,abbreviation
7367,509124087,70555018,2008,Actual,Full Year,Police,2008-06-30,Police Department,11,Police
7443,517385709,49117627,2009,Actual,Full Year,Police,2009-06-30,Police Department,11,Police
7378,512452670,41687824,2010,Actual,Full Year,Police,2010-06-30,Police Department,11,Police
7470,522833048,44653877,2011,Adopted Budget,Full Year,Police,2011-06-30,Police Department,11,Police
7206,512064983,37715127,2011,Target Budget,Full Year,Police,2011-06-30,Police Department,11,Police
7219,514464982,35877976,2011,Current Projection,Full Year,Police,2011-06-30,Police Department,11,Police
2131,122731345,32063777,2008,Actual,Full Year,Prisons,2008-06-30,Philadelphia Prison System,23,Prisons
2067,124613631,29923867,2009,Actual,Full Year,Prisons,2009-06-30,Philadelphia Prison System,23,Prisons
2254,120886049,23948327,2010,Actual,Full Year,Prisons,2010-06-30,Philadelphia Prison System,23,Prisons
2360,120058997,26024944,2011,Adopted Budget,Full Year,Prisons,2011-06-30,Philadelphia Prison System,23,Prisons
2360,119058997,21524944,2011,Target Budget,Full Year,Prisons,2011-06-30,Philadelphia Prison System,23,Prisons
2166,119058997,25097597,2011,Current Projection,Full Year,Prisons,2011-06-30,Philadelphia Prison System,23,Prisons
58,2667670,582,2008,Actual,Full Year,Procurement,2008-06-30,Procurement Department,38,Procurement
50,2562046,603,2009,Actual,Full Year,Procurement,2009-06-30,Procurement Department,38,Procurement
46,2231737,0,2010,Actual,Full Year,Procurement,2010-06-30,Procurement Department,38,Procurement
50,2423253,10000,2011,Adopted Budget,Full Year,Procurement,2011-06-30,Procurement Department,38,Procurement
49,2336253,10000,2011,Target Budget,Full Year,Procurement,2011-06-30,Procurement Department,38,Procurement
45,2336253,29,2011,Current Projection,Full Year,Procurement,2011-06-30,Procurement Department,38,Procurement
665,42058888,2681302,2008,Actual,Full Year,Public Health,2008-06-30,Department of Public Health,14,Public Health
675,42857364,2250015,2009,Actual,Full Year,Public Health,2009-06-30,Department of Public Health,14,Public Health
662,41387238,2157750,2010,Actual,Full Year,Public Health,2010-06-30,Department of Public Health,14,Public Health
742,39395153,2100740,2011,Adopted Budget,Full Year,Public Health,2011-06-30,Department of Public Health,14,Public Health
731,39157361,2100740,2011,Target Budget,Full Year,Public Health,2011-06-30,Department of Public Health,14,Public Health
661,39157361,2269055,2011,Current Projection,Full Year,Public Health,2011-06-30,Department of Public Health,14,Public Health
165,8482713,1722889,2008,Actual,Full Year,Public Property,2008-06-30,Department of Public Property,20,Public Property
135,7727548,936229,2009,Actual,Full Year,Public Property,2009-06-30,Department of Public Property,20,Public Property
123,6646774,442869,2010,Actual,Full Year,Public Property,2010-06-30,Department of Public Property,20,Public Property
136,6963124,344088,2011,Adopted Budget,Full Year,Public Property,2011-06-30,Department of Public Property,20,Public Property
136,6663124,344088,2011,Target Budget,Full Year,Public Property,2011-06-30,Department of Public Property,20,Public Property
126,6663124,435089,2011,Current Projection,Full Year,Public Property,2011-06-30,Department of Public Property,20,Public Property
70,3584663,460763,2008,Actual,Full Year,Records,2008-06-30,Department of Records,31,Records
64,3154827,163667,2009,Actual,Full Year,Records,2009-06-30,Department of Records,31,Records
59,2685140,118518,2010,Actual,Full Year,Records,2010-06-30,Department of Records,31,Records
63,2845219,137812,2011,Adopted Budget,Full Year,Records,2011-06-30,Department of Records,31,Records
63,2845219,133534,2011,Target Budget,Full Year,Records,2011-06-30,Department of Records,31,Records
61,2710219,205753,2011,Current Projection,Full Year,Records,2011-06-30,Department of Records,31,Records
68,3418493,0,2008,Actual,Full Year,Register of Wills,2008-06-30,Register of Wills,68,
65,3503057,0,2009,Actual,Full Year,Register of Wills,2009-06-30,Register of Wills,68,
63,3112064,0,2010,Actual,Full Year,Register of Wills,2010-06-30,Register of Wills,68,
64,3290582,0,2011,Adopted Budget,Full Year,Register of Wills,2011-06-30,Register of Wills,68,
64,3290582,0,2011,Target Budget,Full Year,Register of Wills,2011-06-30,Register of Wills,68,
63,3290582,0,2011,Current Projection,Full Year,Register of Wills,2011-06-30,Register of Wills,68,
252,11906910,737688,2008,Actual,Full Year,Revenue,2008-06-30,Department of Revenue,36,Revenue
256,12451073,472850,2009,Actual,Full Year,Revenue,2009-06-30,Department of Revenue,36,Revenue
250,11554600,230593,2010,Actual,Full Year,Revenue,2010-06-30,Department of Revenue,36,Revenue
262,12463851,469700,2011,Adopted Budget,Full Year,Revenue,2011-06-30,Department of Revenue,36,Revenue
262,12463851,409558,2011,Target Budget,Full Year,Revenue,2011-06-30,Department of Revenue,36,Revenue
248,12343851,178103,2011,Current Projection,Full Year,Revenue,2011-06-30,Department of Revenue,36,Revenue
238,14387582,3190678,2008,Actual,Full Year,Sheriff,2008-06-30,Office of the Sheriff,70,Sheriff
238,14794796,3344634,2009,Actual,Full Year,Sheriff,2009-06-30,Office of the Sheriff,70,Sheriff
230,14537592,3289703,2010,Actual,Full Year,Sheriff,2010-06-30,Office of the Sheriff,70,Sheriff
245,12322083,1752587,2011,Adopted Budget,Full Year,Sheriff,2011-06-30,Office of the Sheriff,70,Sheriff
245,12322083,1752587,2011,Target Budget,Full Year,Sheriff,2011-06-30,Office of the Sheriff,70,Sheriff
221,13322083,2396278,2011,Current Projection,Full Year,Sheriff,2011-06-30,Office of the Sheriff,70,Sheriff
591,20463560,2583126,2008,Actual,Full Year,Streets,2008-06-30,Streets Department,12,Streets
536,25605972,2669291,2009,Actual,Full Year,Streets,2009-06-30,Streets Department,12,Streets
523,22394204,2965850,2010,Actual,Full Year,Streets,2010-06-30,Streets Department,12,Streets
555,21113190,1841700,2011,Adopted Budget,Full Year,Streets,2011-06-30,Streets Department,12,Streets
555,21113190,1841700,2011,Target Budget,Full Year,Streets,2011-06-30,Streets Department,12,Streets
510,22413190,2703198,2011,Current Projection,Full Year,Streets,2011-06-30,Streets Department,12,Streets
1248,45722318,6295977,2008,Actual,Full Year,Streets-Sanitation,2008-06-30,Streets: Sanitation,12-S,
1183,47484458,6016377,2009,Actual,Full Year,Streets-Sanitation,2009-06-30,Streets: Sanitation,12-S,
1170,47455599,9147087,2010,Actual,Full Year,Streets-Sanitation,2010-06-30,Streets: Sanitation,12-S,
1228,46645923,5864576,2011,Adopted Budget,Full Year,Streets-Sanitation,2011-06-30,Streets: Sanitation,12-S,
1228,45145923,5864576,2011,Target Budget,Full Year,Streets-Sanitation,2011-06-30,Streets: Sanitation,12-S,
1179,45145923,7300739,2011,Current Projection,Full Year,Streets-Sanitation,2011-06-30,Streets: Sanitation,12-S,
0,0,0,2008,Actual,Full Year,Youth Commission,2008-06-30,Youth Commission,47,
1,30073,0,2009,Actual,Full Year,Youth Commission,2009-06-30,Youth Commission,47,
1,39347,0,2010,Actual,Full Year,Youth Commission,2010-06-30,Youth Commission,47,
1,47000,0,2011,Adopted Budget,Full Year,Youth Commission,2011-06-30,Youth Commission,47,
1,47000,0,2011,Target Budget,Full Year,Youth Commission,2011-06-30,Youth Commission,47,
1,47000,0,2011,Current Projection,Full Year,Youth Commission,2011-06-30,Youth Commission,47,
5,298216,1577,2008,Actual,Full Year,Zoning Board of Adjustment,2008-06-30,Zoning Board of Adjustments,30,ZBA
5,316341,0,2009,Actual,Full Year,Zoning Board of Adjustment,2009-06-30,Zoning Board of Adjustments,30,ZBA
5,274892,0,2010,Actual,Full Year,Zoning Board of Adjustment,2010-06-30,Zoning Board of Adjustments,30,ZBA
5,334333,0,2011,Adopted Budget,Full Year,Zoning Board of Adjustment,2011-06-30,Zoning Board of Adjustments,30,ZBA
5,320960,0,2011,Target Budget,Full Year,Zoning Board of Adjustment,2011-06-30,Zoning Board of Adjustments,30,ZBA
5,320960,1994,2011,Current Projection,Full Year,Zoning Board of Adjustment,2011-06-30,Zoning Board of Adjustments,30,ZBA
0,0,0,2008,Actual,Full Year,Zoning Code Commission,2008-06-30,Zoning Code Commission,57,
1,43424,0,2009,Actual,Full Year,Zoning Code Commission,2009-06-30,Zoning Code Commission,57,
2,127639,0,2010,Actual,Full Year,Zoning Code Commission,2010-06-30,Zoning Code Commission,57,
2,150000,0,2011,Adopted Budget,Full Year,Zoning Code Commission,2011-06-30,Zoning Code Commission,57,
2,150000,0,2011,Target Budget,Full Year,Zoning Code Commission,2011-06-30,Zoning Code Commission,57,
2,165000,0,2011,Current Projection,Full Year,Zoning Code Commission,2011-06-30,Zoning Code Commission,57,
