full_time_positions,class_100_total,class_100_ot,fiscal_year,variable,time_period,dept_name_raw,as_of_date,dept_name,dept_code,abbreviation
2254,120886049,23948327,2010,Actual,Full Year,Prisons,2010-06-30,Philadelphia Prison System,23,Prisons
2166,117944133,25097597,2011,Actual,Full Year,Prisons,2011-06-30,Philadelphia Prison System,23,Prisons
2144,121476307,29249429,2012,Actual,Full Year,Prisons,2012-06-30,Philadelphia Prison System,23,Prisons
2310,118602295,24173763,2013,Adopted Budget,Full Year,Prisons,2013-06-30,Philadelphia Prison System,23,Prisons
2275,129970198,34516150,2013,Target Budget,Full Year,Prisons,2013-06-30,Philadelphia Prison System,23,Prisons
2248,129970198,33979816,2013,Current Projection,Full Year,Prisons,2013-06-30,Philadelphia Prison System,23,Prisons
46,2231737,0,2010,Actual,Full Year,Procurement,2010-06-30,Procurement Department,38,Procurement
45,2083262,29,2011,Actual,Full Year,Procurement,2011-06-30,Procurement Department,38,Procurement
45,2107515,2949,2012,Actual,Full Year,Procurement,2012-06-30,Procurement Department,38,Procurement
48,2236253,0,2013,Adopted Budget,Full Year,Procurement,2013-06-30,Procurement Department,38,Procurement
48,2267409,5000,2013,Target Budget,Full Year,Procurement,2013-06-30,Procurement Department,38,Procurement
45,2267409,1189,2013,Current Projection,Full Year,Procurement,2013-06-30,Procurement Department,38,Procurement
662,41387238,2157750,2010,Actual,Full Year,Public Health,2010-06-30,Department of Public Health,14,Public Health
661,37686893,2347054,2011,Actual,Full Year,Public Health,2011-06-30,Department of Public Health,14,Public Health
669,39076424,2364197,2012,Actual,Full Year,Public Health,2012-06-30,Department of Public Health,14,Public Health
749,40217036,1889473,2013,Adopted Budget,Full Year,Public Health,2013-06-30,Department of Public Health,14,Public Health
749,40669624,1869473,2013,Target Budget,Full Year,Public Health,2013-06-30,Department of Public Health,14,Public Health
673,40669624,2559251,2013,Current Projection,Full Year,Public Health,2013-06-30,Department of Public Health,14,Public Health
123,6646774,442869,2010,Actual,Full Year,Public Property,2010-06-30,Department of Public Property,20,Public Property
126,6379553,435089,2011,Actual,Full Year,Public Property,2011-06-30,Department of Public Property,20,Public Property
122,6496367,517356,2012,Actual,Full Year,Public Property,2012-06-30,Department of Public Property,20,Public Property
144,7307104,372327,2013,Adopted Budget,Full Year,Public Property,2013-06-30,Department of Public Property,20,Public Property
142,7068981,590193,2013,Target Budget,Full Year,Public Property,2013-06-30,Department of Public Property,20,Public Property
123,7068981,647430,2013,Current Projection,Full Year,Public Property,2013-06-30,Department of Public Property,20,Public Property
59,2685140,118518,2010,Actual,Full Year,Records,2010-06-30,Department of Records,31,Records
61,2699931,205753,2011,Actual,Full Year,Records,2011-06-30,Department of Records,31,Records
64,2679728,179212,2012,Actual,Full Year,Records,2012-06-30,Department of Records,31,Records
63,2845219,167092,2013,Adopted Budget,Full Year,Records,2013-06-30,Department of Records,31,Records
63,2823048,139575,2013,Target Budget,Full Year,Records,2013-06-30,Department of Records,31,Records
59,2823048,198541,2013,Current Projection,Full Year,Records,2013-06-30,Department of Records,31,Records
63,3112064,0,2010,Actual,Full Year,Register of Wills,2010-06-30,Register of Wills,68,
63,3132531,0,2011,Actual,Full Year,Register of Wills,2011-06-30,Register of Wills,68,
61,3223922,0,2012,Actual,Full Year,Register of Wills,2012-06-30,Register of Wills,68,
65,3222596,0,2013,Adopted Budget,Full Year,Register of Wills,2013-06-30,Register of Wills,68,
64,3224133,0,2013,Target Budget,Full Year,Register of Wills,2013-06-30,Register of Wills,68,
64,3224133,0,2013,Current Projection,Full Year,Register of Wills,2013-06-30,Register of Wills,68,
250,11554600,230593,2010,Actual,Full Year,Revenue,2010-06-30,Department of Revenue,36,Revenue
248,11508747,178404,2011,Actual,Full Year,Revenue,2011-06-30,Department of Revenue,36,Revenue
286,14544961,356769,2012,Actual,Full Year,Revenue,2012-06-30,Department of Revenue,36,Revenue
310,15241875,194375,2013,Adopted Budget,Full Year,Revenue,2013-06-30,Department of Revenue,36,Revenue
310,15180903,194375,2013,Target Budget,Full Year,Revenue,2013-06-30,Department of Revenue,36,Revenue
282,14680903,284616,2013,Current Projection,Full Year,Revenue,2013-06-30,Department of Revenue,36,Revenue
230,14537592,3289703,2010,Actual,Full Year,Sheriff,2010-06-30,Office of the Sheriff,70,Sheriff
221,13185820,2396278,2011,Actual,Full Year,Sheriff,2011-06-30,Office of the Sheriff,70,Sheriff
226,14816967,2974326,2012,Actual,Full Year,Sheriff,2012-06-30,Office of the Sheriff,70,Sheriff
245,13322083,1276185,2013,Adopted Budget,Full Year,Sheriff,2013-06-30,Office of the Sheriff,70,Sheriff
245,14830472,2776185,2013,Target Budget,Full Year,Sheriff,2013-06-30,Office of the Sheriff,70,Sheriff
231,14830472,3227621,2013,Current Projection,Full Year,Sheriff,2013-06-30,Office of the Sheriff,70,Sheriff
523,22394204,2965850,2010,Actual,Full Year,Streets,2010-06-30,Streets Department,12,Streets
510,20594857,2700135,2011,Actual,Full Year,Streets,2011-06-30,Streets Department,12,Streets
525,19834401,1727954,2012,Actual,Full Year,Streets,2012-06-30,Streets Department,12,Streets
561,20315190,1952700,2013,Adopted Budget,Full Year,Streets,2013-06-30,Streets Department,12,Streets
561,20715681,1914223,2013,Target Budget,Full Year,Streets,2013-06-30,Streets Department,12,Streets
525,20715681,1625323,2013,Current Projection,Full Year,Streets,2013-06-30,Streets Department,12,Streets
1170,47455599,9147087,2010,Actual,Full Year,Streets-Sanitation,2010-06-30,Streets: Sanitation,12-S,
1179,45985953,7301880,2011,Actual,Full Year,Streets-Sanitation,2011-06-30,Streets: Sanitation,12-S,
1157,46123890,7679471,2012,Actual,Full Year,Streets-Sanitation,2012-06-30,Streets: Sanitation,12-S,
1228,45145923,5864576,2013,Adopted Budget,Full Year,Streets-Sanitation,2013-06-30,Streets: Sanitation,12-S,
1228,45145923,6072157,2013,Target Budget,Full Year,Streets-Sanitation,2013-06-30,Streets: Sanitation,12-S,
1165,44645923,7107251,2013,Current Projection,Full Year,Streets-Sanitation,2013-06-30,Streets: Sanitation,12-S,
1,39347,0,2010,Actual,Full Year,Youth Commission,2010-06-30,Youth Commission,47,
1,47000,0,2011,Actual,Full Year,Youth Commission,2011-06-30,Youth Commission,47,
1,24694,0,2012,Actual,Full Year,Youth Commission,2012-06-30,Youth Commission,47,
1,50000,0,2013,Adopted Budget,Full Year,Youth Commission,2013-06-30,Youth Commission,47,
1,50000,0,2013,Target Budget,Full Year,Youth Commission,2013-06-30,Youth Commission,47,
1,50000,0,2013,Current Projection,Full Year,Youth Commission,2013-06-30,Youth Commission,47,
5,274892,0,2010,Actual,Full Year,Zoning Board of Adjustment,2010-06-30,Zoning Board of Adjustments,30,ZBA
5,299145,1994,2011,Actual,Full Year,Zoning Board of Adjustment,2011-06-30,Zoning Board of Adjustments,30,ZBA
5,333162,12,2012,Actual,Full Year,Zoning Board of Adjustment,2012-06-30,Zoning Board of Adjustments,30,ZBA
5,320960,0,2013,Adopted Budget,Full Year,Zoning Board of Adjustment,2013-06-30,Zoning Board of Adjustments,30,ZBA
5,322382,0,2013,Target Budget,Full Year,Zoning Board of Adjustment,2013-06-30,Zoning Board of Adjustments,30,ZBA
5,322382,0,2013,Current Projection,Full Year,Zoning Board of Adjustment,2013-06-30,Zoning Board of Adjustments,30,ZBA
2,127639,0,2010,Actual,Full Year,Zoning Code Commission,2010-06-30,Zoning Code Commission,57,
2,150000,0,2011,Actual,Full Year,Zoning Code Commission,2011-06-30,Zoning Code Commission,57,
0,119408,0,2012,Actual,Full Year,Zoning Code Commission,2012-06-30,Zoning Code Commission,57,
0,0,0,2013,Adopted Budget,Full Year,Zoning Code Commission,2013-06-30,Zoning Code Commission,57,
0,0,0,2013,Target Budget,Full Year,Zoning Code Commission,2013-06-30,Zoning Code Commission,57,
0,0,0,2013,Current Projection,Full Year,Zoning Code Commission,2013-06-30,Zoning Code Commission,57,
