dept_name_raw,fund,civilian,uniformed,fiscal_year,variable,time_period,as_of_date,total,dept_code,dept_name,abbreviation
Zoning Code Commission,Other,0,0,2012,Actual,Full Year,2012-06-30,0,57,Zoning Code Commission,
Atwater Kent Museum,Total,4,0,2012,Actual,Full Year,2012-06-30,4,18,Atwater Kent Museum,Atwater Kent
Auditing (City Controller's Office),Total,111,0,2012,Actual,Full Year,2012-06-30,111,61,City Controller's Office,
Board of Building Standards,Total,1,0,2012,Actual,Full Year,2012-06-30,1,29,L&I: Board of Building and Standards,
Board of Ethics,Total,8,0,2012,Actual,Full Year,2012-06-30,8,45,Board of Ethics,
Board of L & I Review,Total,2,0,2012,Actual,Full Year,2012-06-30,2,27,L&I: Board of Review,
Board of Pensions,Total,65,0,2012,Actual,Full Year,2012-06-30,65,53,Board of Pensions,Pensions
Board of Revision of Taxes,Total,8,0,2012,Actual,Full Year,2012-06-30,8,63,Board of Revision of Taxes,BRT
City Commissioners (Election Board),Total,91,0,2012,Actual,Full Year,2012-06-30,91,73,City Commissioner's Office,City Commissioners
City Council,Total,175,0,2012,Actual,Full Year,2012-06-30,175,01,City Council,
City Planning Commission,Total,37,0,2012,Actual,Full Year,2012-06-30,37,51,City Planning Commission,
City Representative,Total,6,0,2012,Actual,Full Year,2012-06-30,6,41,Office of the City Representative,City Rep
City Treasurer,Total,14,0,2012,Actual,Full Year,2012-06-30,14,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,Total,2,0,2012,Actual,Full Year,2012-06-30,2,55,Civil Service Commission,
Commerce,Total,749,0,2012,Actual,Full Year,2012-06-30,749,42,Office of the Director of Commerce,Commerce
Finance,Total,159,0,2012,Actual,Full Year,2012-06-30,159,35,Office of the Director of Finance,Finance
First Judicial District,Total,2460,0,2012,Actual,Full Year,2012-06-30,2460,84,First Judicial District,FJD
Fleet Management,Total,334,0,2012,Actual,Full Year,2012-06-30,334,25,Office of Fleet Management,Fleet
Free Library,Total,671,0,2012,Actual,Full Year,2012-06-30,671,52,The Free Library of Philadelphia,Free Library
Historical Commission,Total,4,0,2012,Actual,Full Year,2012-06-30,4,32,Historical Commission,
Human Relations Commission,Total,29,0,2012,Actual,Full Year,2012-06-30,29,54,Commission on Human Relations,Human Relations
Human Services (1),Total,852,0,2012,Actual,Full Year,2012-06-30,852,22,Department of Human Services,DHS
"Labor Relations, Mayor's Office of",Total,8,0,2012,Actual,Full Year,2012-06-30,8,03,Labor,
Law,Total,160,0,2012,Actual,Full Year,2012-06-30,160,44,Law Department,Law
Licenses & Inspections,Total,310,0,2012,Actual,Full Year,2012-06-30,310,26,Department of Licenses and Inspections,L&I
Managing Director (MDO),Total,162,0,2012,Actual,Full Year,2012-06-30,162,10,Managing Director's Office,MDO
Mayor,Total,37,0,2012,Actual,Full Year,2012-06-30,37,05,Mayor's Office,Mayor
Mayor - Office of Arts and Culture,Total,2,0,2012,Actual,Full Year,2012-06-30,2,58,"Office of Arts, Culture, and the Creative Economy",Arts & Culture
Mayor - Office of the Inspector General,Total,17,0,2012,Actual,Full Year,2012-06-30,17,48,Office of the Inspector General,OIG
Mayor's Office of Comm. Svcs.,Total,73,0,2012,Actual,Full Year,2012-06-30,73,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mayor's Office of Transportation,Total,10,0,2012,Actual,Full Year,2012-06-30,10,46,Mayor's Office of Transportation and Utilities,
Mural Arts Program,Total,11,0,2012,Actual,Full Year,2012-06-30,11,50,Mural Arts Program,Mural Arts
Off. of Behavioral Hith/Mental Retard. Svcs.,Total,251,0,2012,Actual,Full Year,2012-06-30,251,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Office of Human Resources,Total,80,0,2012,Actual,Full Year,2012-06-30,80,56,Office of Human Resources,OHR
Office of Innovation and Technology,Total,322,0,2012,Actual,Full Year,2012-06-30,322,04,Office of Innovation and Technology,OIT
Office of Property Assessment,Total,157,0,2012,Actual,Full Year,2012-06-30,157,59,Office of Property Assessment,OPA
Off.ot Supportive Housing,Total,191,0,2012,Actual,Full Year,2012-06-30,191,24,Office of Homeless Services,OHS
Office of Housing and Community Develop.,Total,72,0,2012,Actual,Full Year,2012-06-30,72,06,Office of Housing and Community Development,
Parks and Recreation,Total,596,0,2012,Actual,Full Year,2012-06-30,596,16,Department of Parks and Recreation,Parks & Recreation
Prisons,Total,2144,0,2012,Actual,Full Year,2012-06-30,2144,23,Philadelphia Prison System,Prisons
Procurement,Total,47,0,2012,Actual,Full Year,2012-06-30,47,38,Procurement Department,Procurement
Public Health,Total,893,0,2012,Actual,Full Year,2012-06-30,893,14,Department of Public Health,Public Health
Public Property,Total,122,0,2012,Actual,Full Year,2012-06-30,122,20,Department of Public Property,Public Property
Records,Total,64,0,2012,Actual,Full Year,2012-06-30,64,31,Department of Records,Records
Register of Wills,Total,61,0,2012,Actual,Full Year,2012-06-30,61,68,Register of Wills,
Revenue,Total,525,0,2012,Actual,Full Year,2012-06-30,525,36,Department of Revenue,Revenue
Sheriff,Total,226,0,2012,Actual,Full Year,2012-06-30,226,70,Office of the Sheriff,Sheriff
Streets,Total,525,0,2012,Actual,Full Year,2012-06-30,525,12,Streets Department,Streets
Streets - Sanitation,Total,1157,0,2012,Actual,Full Year,2012-06-30,1157,12S,Streets: Sanitation,
Water,Total,1646,0,2012,Actual,Full Year,2012-06-30,1646,28,Water Department,Water
Youth Commission,Total,1,0,2012,Actual,Full Year,2012-06-30,1,47,Youth Commission,
Zoning Board of Adjustment,Total,5,0,2012,Actual,Full Year,2012-06-30,5,30,Zoning Board of Adjustments,ZBA
Zoning Code Commission,Total,0,0,2012,Actual,Full Year,2012-06-30,0,57,Zoning Code Commission,
Police,General,812,6413,2012,Actual,Full Year,2012-06-30,7225,11,Police Department,Police
Police,Other,11,154,2012,Actual,Full Year,2012-06-30,165,11,Police Department,Police
Police,Total,823,6567,2012,Actual,Full Year,2012-06-30,7390,11,Police Department,Police
Fire,General,1969,103,2012,Actual,Full Year,2012-06-30,2072,13,Fire Department,Fire
Fire,Other,70,2,2012,Actual,Full Year,2012-06-30,72,13,Fire Department,Fire
Fire,Total,2039,105,2012,Actual,Full Year,2012-06-30,2144,13,Fire Department,Fire
District Attorney,General,400,14,2012,Actual,Full Year,2012-06-30,414,69,District Attorney's Office,DAO
District Attorney,Other,101,9,2012,Actual,Full Year,2012-06-30,110,69,District Attorney's Office,DAO
District Attorney,Total,501,23,2012,Actual,Full Year,2012-06-30,524,69,District Attorney's Office,DAO
Atwater Kent Museum,General,4,0,2013,Budgeted,Full Year,,4,18,Atwater Kent Museum,Atwater Kent
Auditing (City Controller's Office),General,124,0,2013,Budgeted,Full Year,,124,61,City Controller's Office,
Board of Building Standards,General,1,0,2013,Budgeted,Full Year,,1,29,L&I: Board of Building and Standards,
Board of Ethics,General,11,0,2013,Budgeted,Full Year,,11,45,Board of Ethics,
Board of L & I Review,General,2,0,2013,Budgeted,Full Year,,2,27,L&I: Board of Review,
Board of Pensions,General,0,0,2013,Budgeted,Full Year,,0,53,Board of Pensions,Pensions
Board of Revision of Taxes,General,10,0,2013,Budgeted,Full Year,,10,63,Board of Revision of Taxes,BRT
City Commissioners (Election Board),General,98,0,2013,Budgeted,Full Year,,98,73,City Commissioner's Office,City Commissioners
City Council,General,195,0,2013,Budgeted,Full Year,,195,01,City Council,
City Planning Commission,General,33,0,2013,Budgeted,Full Year,,33,51,City Planning Commission,
City Representative,General,6,0,2013,Budgeted,Full Year,,6,41,Office of the City Representative,City Rep
City Treasurer,General,14,0,2013,Budgeted,Full Year,,14,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,General,2,0,2013,Budgeted,Full Year,,2,55,Civil Service Commission,
Commerce,General,24,0,2013,Budgeted,Full Year,,24,42,Office of the Director of Commerce,Commerce
Finance,General,156,0,2013,Budgeted,Full Year,,156,35,Office of the Director of Finance,Finance
First Judicial District,General,1948,0,2013,Budgeted,Full Year,,1948,84,First Judicial District,FJD
Fleet Management,General,283,0,2013,Budgeted,Full Year,,283,25,Office of Fleet Management,Fleet
Free Library,General,638,0,2013,Budgeted,Full Year,,638,52,The Free Library of Philadelphia,Free Library
Historical Commission,General,6,0,2013,Budgeted,Full Year,,6,32,Historical Commission,
Human Relations Commission,General,33,0,2013,Budgeted,Full Year,,33,54,Commission on Human Relations,Human Relations
Human Services (1),General,804,0,2013,Budgeted,Full Year,,804,22,Department of Human Services,DHS
"Labor Relations, Mayor's Office of",General,8,0,2013,Budgeted,Full Year,,8,03,Labor,
Law,General,140,0,2013,Budgeted,Full Year,,140,44,Law Department,Law
Licenses & Inspections,General,306,0,2013,Budgeted,Full Year,,306,26,Department of Licenses and Inspections,L&I
Managing Director (MDO),General,156,0,2013,Budgeted,Full Year,,156,10,Managing Director's Office,MDO
Mayor,General,36,0,2013,Budgeted,Full Year,,36,05,Mayor's Office,Mayor
Mayor - Office of Arts and Culture,General,2,0,2013,Budgeted,Full Year,,2,58,"Office of Arts, Culture, and the Creative Economy",Arts & Culture
Mayor - Office of the Inspector General,General,18,0,2013,Budgeted,Full Year,,18,48,Office of the Inspector General,OIG
Mayor's Office of Comm. Svcs.,General,20,0,2013,Budgeted,Full Year,,20,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mayor's Office of Transportation,General,12,0,2013,Budgeted,Full Year,,12,46,Mayor's Office of Transportation and Utilities,
Mural Arts Program,General,11,0,2013,Budgeted,Full Year,,11,50,Mural Arts Program,Mural Arts
Off. of Behavioral Hith/Mental Retard. Svcs.,General,20,0,2013,Budgeted,Full Year,,20,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Office of Human Resources,General,86,0,2013,Budgeted,Full Year,,86,56,Office of Human Resources,OHR
Office of Innovation and Technology,General,289,0,2013,Budgeted,Full Year,,289,04,Office of Innovation and Technology,OIT
Office of Property Assessment,General,218,0,2013,Budgeted,Full Year,,218,59,Office of Property Assessment,OPA
Off.ot Supportive Housing,General,157,0,2013,Budgeted,Full Year,,157,24,Office of Homeless Services,OHS
Office of Housing and Community Develop.,General,0,0,2013,Budgeted,Full Year,,0,06,Office of Housing and Community Development,
Parks and Recreation,General,609,0,2013,Budgeted,Full Year,,609,16,Department of Parks and Recreation,Parks & Recreation
Prisons,General,2310,0,2013,Budgeted,Full Year,,2310,23,Philadelphia Prison System,Prisons
Procurement,General,48,0,2013,Budgeted,Full Year,,48,38,Procurement Department,Procurement
Public Health,General,749,0,2013,Budgeted,Full Year,,749,14,Department of Public Health,Public Health
Public Property,General,144,0,2013,Budgeted,Full Year,,144,20,Department of Public Property,Public Property
Records,General,63,0,2013,Budgeted,Full Year,,63,31,Department of Records,Records
Register of Wills,General,65,0,2013,Budgeted,Full Year,,65,68,Register of Wills,
Revenue,General,310,0,2013,Budgeted,Full Year,,310,36,Department of Revenue,Revenue
Sheriff,General,245,0,2013,Budgeted,Full Year,,245,70,Office of the Sheriff,Sheriff
Streets,General,561,0,2013,Budgeted,Full Year,,561,12,Streets Department,Streets
Streets - Sanitation,General,1228,0,2013,Budgeted,Full Year,,1228,12S,Streets: Sanitation,
Water,General,0,0,2013,Budgeted,Full Year,,0,28,Water Department,Water
Youth Commission,General,1,0,2013,Budgeted,Full Year,,1,47,Youth Commission,
Zoning Board of Adjustment,General,5,0,2013,Budgeted,Full Year,,5,30,Zoning Board of Adjustments,ZBA
Zoning Code Commission,General,0,0,2013,Budgeted,Full Year,,0,57,Zoning Code Commission,
Atwater Kent Museum,Other,0,0,2013,Budgeted,Full Year,,0,18,Atwater Kent Museum,Atwater Kent
Auditing (City Controller's Office),Other,0,0,2013,Budgeted,Full Year,,0,61,City Controller's Office,
Board of Building Standards,Other,0,0,2013,Budgeted,Full Year,,0,29,L&I: Board of Building and Standards,
Board of Ethics,Other,0,0,2013,Budgeted,Full Year,,0,45,Board of Ethics,
Board of L & I Review,Other,0,0,2013,Budgeted,Full Year,,0,27,L&I: Board of Review,
Board of Pensions,Other,79,0,2013,Budgeted,Full Year,,79,53,Board of Pensions,Pensions
Board of Revision of Taxes,Other,0,0,2013,Budgeted,Full Year,,0,63,Board of Revision of Taxes,BRT
City Commissioners (Election Board),Other,0,0,2013,Budgeted,Full Year,,0,73,City Commissioner's Office,City Commissioners
City Council,Other,0,0,2013,Budgeted,Full Year,,0,01,City Council,
City Planning Commission,Other,4,0,2013,Budgeted,Full Year,,4,51,City Planning Commission,
City Representative,Other,0,0,2013,Budgeted,Full Year,,0,41,Office of the City Representative,City Rep
City Treasurer,Other,0,0,2013,Budgeted,Full Year,,0,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,Other,0,0,2013,Budgeted,Full Year,,0,55,Civil Service Commission,
Commerce,Other,866,0,2013,Budgeted,Full Year,,866,42,Office of the Director of Commerce,Commerce
Finance,Other,0,0,2013,Budgeted,Full Year,,0,35,Office of the Director of Finance,Finance
First Judicial District,Other,562,0,2013,Budgeted,Full Year,,562,84,First Judicial District,FJD
Fleet Management,Other,77,0,2013,Budgeted,Full Year,,77,25,Office of Fleet Management,Fleet
Free Library,Other,80,0,2013,Budgeted,Full Year,,80,52,The Free Library of Philadelphia,Free Library
Historical Commission,Other,0,0,2013,Budgeted,Full Year,,0,32,Historical Commission,
Human Relations Commission,Other,0,0,2013,Budgeted,Full Year,,0,54,Commission on Human Relations,Human Relations
Human Services (1),Other,816,0,2013,Budgeted,Full Year,,816,22,Department of Human Services,DHS
"Labor Relations, Mayor's Office of",Other,0,0,2013,Budgeted,Full Year,,0,03,Labor,
Law,Other,56,0,2013,Budgeted,Full Year,,56,44,Law Department,Law
Licenses & Inspections,Other,15,0,2013,Budgeted,Full Year,,15,26,Department of Licenses and Inspections,L&I
Managing Director (MDO),Other,15,0,2013,Budgeted,Full Year,,15,10,Managing Director's Office,MDO
Mayor,Other,4,0,2013,Budgeted,Full Year,,4,05,Mayor's Office,Mayor
Mayor - Office of Arts and Culture,Other,0,0,2013,Budgeted,Full Year,,0,58,"Office of Arts, Culture, and the Creative Economy",Arts & Culture
Mayor - Office of the Inspector General,Other,0,0,2013,Budgeted,Full Year,,0,48,Office of the Inspector General,OIG
Mayor's Office of Comm. Svcs.,Other,81,0,2013,Budgeted,Full Year,,81,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mayor's Office of Transportation,Other,1,0,2013,Budgeted,Full Year,,1,46,Mayor's Office of Transportation and Utilities,
Mural Arts Program,Other,0,0,2013,Budgeted,Full Year,,0,50,Mural Arts Program,Mural Arts
Off. of Behavioral Hith/Mental Retard. Svcs.,Other,270,0,2013,Budgeted,Full Year,,270,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Office of Human Resources,Other,0,0,2013,Budgeted,Full Year,,0,56,Office of Human Resources,OHR
Office of Innovation and Technology,Other,84,0,2013,Budgeted,Full Year,,84,04,Office of Innovation and Technology,OIT
Office of Property Assessment,Other,0,0,2013,Budgeted,Full Year,,0,59,Office of Property Assessment,OPA
Off.ot Supportive Housing,Other,49,0,2013,Budgeted,Full Year,,49,24,Office of Homeless Services,OHS
Office of Housing and Community Develop.,Other,74,0,2013,Budgeted,Full Year,,74,06,Office of Housing and Community Development,
Parks and Recreation,Other,27,0,2013,Budgeted,Full Year,,27,16,Department of Parks and Recreation,Parks & Recreation
Prisons,Other,0,0,2013,Budgeted,Full Year,,0,23,Philadelphia Prison System,Prisons
Procurement,Other,2,0,2013,Budgeted,Full Year,,2,38,Procurement Department,Procurement
Public Health,Other,290,0,2013,Budgeted,Full Year,,290,14,Department of Public Health,Public Health
Public Property,Other,0,0,2013,Budgeted,Full Year,,0,20,Department of Public Property,Public Property
Records,Other,0,0,2013,Budgeted,Full Year,,0,31,Department of Records,Records
Register of Wills,Other,0,0,2013,Budgeted,Full Year,,0,68,Register of Wills,
Revenue,Other,270,0,2013,Budgeted,Full Year,,270,36,Department of Revenue,Revenue
Sheriff,Other,0,0,2013,Budgeted,Full Year,,0,70,Office of the Sheriff,Sheriff
Streets,Other,0,0,2013,Budgeted,Full Year,,0,12,Streets Department,Streets
Streets - Sanitation,Other,0,0,2013,Budgeted,Full Year,,0,12S,Streets: Sanitation,
Water,Other,1907,0,2013,Budgeted,Full Year,,1907,28,Water Department,Water
Youth Commission,Other,0,0,2013,Budgeted,Full Year,,0,47,Youth Commission,
Zoning Board of Adjustment,Other,0,0,2013,Budgeted,Full Year,,0,30,Zoning Board of Adjustments,ZBA
Zoning Code Commission,Other,0,0,2013,Budgeted,Full Year,,0,57,Zoning Code Commission,
Atwater Kent Museum,Total,4,0,2013,Budgeted,Full Year,,4,18,Atwater Kent Museum,Atwater Kent
Auditing (City Controller's Office),Total,124,0,2013,Budgeted,Full Year,,124,61,City Controller's Office,
Board of Building Standards,Total,1,0,2013,Budgeted,Full Year,,1,29,L&I: Board of Building and Standards,
Board of Ethics,Total,11,0,2013,Budgeted,Full Year,,11,45,Board of Ethics,
Board of L & I Review,Total,2,0,2013,Budgeted,Full Year,,2,27,L&I: Board of Review,
Board of Pensions,Total,79,0,2013,Budgeted,Full Year,,79,53,Board of Pensions,Pensions
Board of Revision of Taxes,Total,10,0,2013,Budgeted,Full Year,,10,63,Board of Revision of Taxes,BRT
City Commissioners (Election Board),Total,98,0,2013,Budgeted,Full Year,,98,73,City Commissioner's Office,City Commissioners
City Council,Total,195,0,2013,Budgeted,Full Year,,195,01,City Council,
City Planning Commission,Total,37,0,2013,Budgeted,Full Year,,37,51,City Planning Commission,
City Representative,Total,6,0,2013,Budgeted,Full Year,,6,41,Office of the City Representative,City Rep
City Treasurer,Total,14,0,2013,Budgeted,Full Year,,14,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,Total,2,0,2013,Budgeted,Full Year,,2,55,Civil Service Commission,
Commerce,Total,890,0,2013,Budgeted,Full Year,,890,42,Office of the Director of Commerce,Commerce
Finance,Total,156,0,2013,Budgeted,Full Year,,156,35,Office of the Director of Finance,Finance
First Judicial District,Total,2510,0,2013,Budgeted,Full Year,,2510,84,First Judicial District,FJD
Fleet Management,Total,360,0,2013,Budgeted,Full Year,,360,25,Office of Fleet Management,Fleet
Free Library,Total,718,0,2013,Budgeted,Full Year,,718,52,The Free Library of Philadelphia,Free Library
Historical Commission,Total,6,0,2013,Budgeted,Full Year,,6,32,Historical Commission,
Human Relations Commission,Total,33,0,2013,Budgeted,Full Year,,33,54,Commission on Human Relations,Human Relations
Human Services (1),Total,1620,0,2013,Budgeted,Full Year,,1620,22,Department of Human Services,DHS
"Labor Relations, Mayor's Office of",Total,8,0,2013,Budgeted,Full Year,,8,03,Labor,
Law,Total,196,0,2013,Budgeted,Full Year,,196,44,Law Department,Law
Licenses & Inspections,Total,321,0,2013,Budgeted,Full Year,,321,26,Department of Licenses and Inspections,L&I
Managing Director (MDO),Total,171,0,2013,Budgeted,Full Year,,171,10,Managing Director's Office,MDO
Mayor,Total,40,0,2013,Budgeted,Full Year,,40,05,Mayor's Office,Mayor
Mayor - Office of Arts and Culture,Total,2,0,2013,Budgeted,Full Year,,2,58,"Office of Arts, Culture, and the Creative Economy",Arts & Culture
Mayor - Office of the Inspector General,Total,18,0,2013,Budgeted,Full Year,,18,48,Office of the Inspector General,OIG
Mayor's Office of Comm. Svcs.,Total,101,0,2013,Budgeted,Full Year,,101,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mayor's Office of Transportation,Total,13,0,2013,Budgeted,Full Year,,13,46,Mayor's Office of Transportation and Utilities,
Mural Arts Program,Total,11,0,2013,Budgeted,Full Year,,11,50,Mural Arts Program,Mural Arts
Off. of Behavioral Hith/Mental Retard. Svcs.,Total,290,0,2013,Budgeted,Full Year,,290,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Office of Human Resources,Total,86,0,2013,Budgeted,Full Year,,86,56,Office of Human Resources,OHR
Office of Innovation and Technology,Total,373,0,2013,Budgeted,Full Year,,373,04,Office of Innovation and Technology,OIT
Office of Property Assessment,Total,218,0,2013,Budgeted,Full Year,,218,59,Office of Property Assessment,OPA
Off.ot Supportive Housing,Total,206,0,2013,Budgeted,Full Year,,206,24,Office of Homeless Services,OHS
Office of Housing and Community Develop.,Total,74,0,2013,Budgeted,Full Year,,74,06,Office of Housing and Community Development,
Parks and Recreation,Total,636,0,2013,Budgeted,Full Year,,636,16,Department of Parks and Recreation,Parks & Recreation
Prisons,Total,2310,0,2013,Budgeted,Full Year,,2310,23,Philadelphia Prison System,Prisons
Procurement,Total,50,0,2013,Budgeted,Full Year,,50,38,Procurement Department,Procurement
Public Health,Total,1039,0,2013,Budgeted,Full Year,,1039,14,Department of Public Health,Public Health
Public Property,Total,144,0,2013,Budgeted,Full Year,,144,20,Department of Public Property,Public Property
Records,Total,63,0,2013,Budgeted,Full Year,,63,31,Department of Records,Records
Register of Wills,Total,65,0,2013,Budgeted,Full Year,,65,68,Register of Wills,
Revenue,Total,580,0,2013,Budgeted,Full Year,,580,36,Department of Revenue,Revenue
Sheriff,Total,245,0,2013,Budgeted,Full Year,,245,70,Office of the Sheriff,Sheriff
Streets,Total,561,0,2013,Budgeted,Full Year,,561,12,Streets Department,Streets
Streets - Sanitation,Total,1228,0,2013,Budgeted,Full Year,,1228,12S,Streets: Sanitation,
Water,Total,1907,0,2013,Budgeted,Full Year,,1907,28,Water Department,Water
Youth Commission,Total,1,0,2013,Budgeted,Full Year,,1,47,Youth Commission,
Zoning Board of Adjustment,Total,5,0,2013,Budgeted,Full Year,,5,30,Zoning Board of Adjustments,ZBA
Zoning Code Commission,Total,0,0,2013,Budgeted,Full Year,,0,57,Zoning Code Commission,
Police,General,846,6525,2013,Budgeted,Full Year,,7371,11,Police Department,Police
Police,Other,11,205,2013,Budgeted,Full Year,,216,11,Police Department,Police
Police,Total,857,6730,2013,Budgeted,Full Year,,7587,11,Police Department,Police
Fire,General,2217,110,2013,Budgeted,Full Year,,2327,13,Fire Department,Fire
Fire,Other,72,4,2013,Budgeted,Full Year,,76,13,Fire Department,Fire
Fire,Total,2289,114,2013,Budgeted,Full Year,,2403,13,Fire Department,Fire
District Attorney,General,399,12,2013,Budgeted,Full Year,,411,69,District Attorney's Office,DAO
District Attorney,Other,133,22,2013,Budgeted,Full Year,,155,69,District Attorney's Office,DAO
District Attorney,Total,532,34,2013,Budgeted,Full Year,,566,69,District Attorney's Office,DAO
