dept_name_raw,fund,civilian,uniformed,fiscal_year,variable,time_period,as_of_date,total,dept_code,dept_name,abbreviation
Zoning Board of Adjustment,Other,0,0,2008,Actual,Full Year,2008-06-30,0,30,Zoning Board of Adjustments,ZBA
Zoning Code Commission,Other,0,0,2008,Actual,Full Year,2008-06-30,0,57,Zoning Code Commission,
Atwater Kent Museum,Total,4,0,2008,Actual,Full Year,2008-06-30,4,18,Atwater Kent Museum,Atwater Kent
Auditing (City Controller's Office),Total,121,0,2008,Actual,Full Year,2008-06-30,121,61,City Controller's Office,
Board of Building Standards,Total,2,0,2008,Actual,Full Year,2008-06-30,2,29,L&I: Board of Building and Standards,
Board of Ethics,Total,6,0,2008,Actual,Full Year,2008-06-30,6,45,Board of Ethics,
Board of L & I Review,Total,3,0,2008,Actual,Full Year,2008-06-30,3,27,L&I: Board of Review,
Bd. of Pensions,Total,59,0,2008,Actual,Full Year,2008-06-30,59,53,Board of Pensions,Pensions
Bd. of Revision of Taxes,Total,139,0,2008,Actual,Full Year,2008-06-30,139,63,Board of Revision of Taxes,BRT
Camp William Penn,Total,1,0,2008,Actual,Full Year,2008-06-30,1,19,Camp William Penn,
"Capital Program Office, Mayor-",Total,21,0,2008,Actual,Full Year,2008-06-30,21,07,Capital Program Office,
City Commissioners (Election Board),Total,91,0,2008,Actual,Full Year,2008-06-30,91,73,City Commissioner's Office,City Commissioners
City Council,Total,192,0,2008,Actual,Full Year,2008-06-30,192,01,City Council,
City Planning Commission,Total,46,0,2008,Actual,Full Year,2008-06-30,46,51,City Planning Commission,
City Representative,Total,0,0,2008,Actual,Full Year,2008-06-30,0,41,Office of the City Representative,City Rep
City Treasurer,Total,11,0,2008,Actual,Full Year,2008-06-30,11,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,Total,2,0,2008,Actual,Full Year,2008-06-30,2,55,Civil Service Commission,
Clerk of Quarter Sessions,Total,117,0,2008,Actual,Full Year,2008-06-30,117,64,Clerk of Quarter Sessions,
Commerce,Total,795,0,2008,Actual,Full Year,2008-06-30,795,42,Office of the Director of Commerce,Commerce
Fairmount Park,Total,157,0,2008,Actual,Full Year,2008-06-30,157,17,Fairmount Park Commission,
Finance,Total,180,0,2008,Actual,Full Year,2008-06-30,180,35,Office of the Director of Finance,Finance
First Judicial District,Total,2409,0,2008,Actual,Full Year,2008-06-30,2409,84,First Judicial District,FJD
Fleet Management,Total,367,0,2008,Actual,Full Year,2008-06-30,367,25,Office of Fleet Management,Fleet
Free Library,Total,779,0,2008,Actual,Full Year,2008-06-30,779,52,The Free Library of Philadelphia,Free Library
Historical Commission,Total,6,0,2008,Actual,Full Year,2008-06-30,6,32,Historical Commission,
Human Relations Commission,Total,34,0,2008,Actual,Full Year,2008-06-30,34,54,Commission on Human Relations,Human Relations
Human Services,Total,1825,0,2008,Actual,Full Year,2008-06-30,1825,22,Department of Human Services,DHS
"Information Services, Mayor's Office of",Total,158,0,2008,Actual,Full Year,2008-06-30,158,04,Office of Innovation and Technology,OIT
"Labor Relations, Mayor's Office of",Total,7,0,2008,Actual,Full Year,2008-06-30,7,03,Labor,
Law,Total,249,0,2008,Actual,Full Year,2008-06-30,249,44,Law Department,Law
Licenses & Inspections,Total,374,0,2008,Actual,Full Year,2008-06-30,374,26,Department of Licenses and Inspections,L&I
Managing Director (MDO),Total,104,0,2008,Actual,Full Year,2008-06-30,104,10,Managing Director's Office,MDO
Mayor,Total,75,0,2008,Actual,Full Year,2008-06-30,75,05,Mayor's Office,Mayor
Mayor's Office of Comm. Svcs.,Total,181,0,2008,Actual,Full Year,2008-06-30,181,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mayor's Office of Transportation,Total,0,0,2008,Actual,Full Year,2008-06-30,0,46,Mayor's Office of Transportation and Utilities,
Mural Arts Program,Total,12,0,2008,Actual,Full Year,2008-06-30,12,50,Mural Arts Program,Mural Arts
Off. of Behavioral Hith/Mental Retard. Svcs.,Total,262,0,2008,Actual,Full Year,2008-06-30,262,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Off.ot Supportive Housing,Total,175,0,2008,Actual,Full Year,2008-06-30,175,24,Office of Homeless Services,OHS
Office of Housing and Community Develop.,Total,79,0,2008,Actual,Full Year,2008-06-30,79,06,Office of Housing and Community Development,
Personnel,Total,68,0,2008,Actual,Full Year,2008-06-30,68,56,Office of Human Resources,OHR
Prisons,Total,2131,0,2008,Actual,Full Year,2008-06-30,2131,23,Philadelphia Prison System,Prisons
Procurement,Total,61,0,2008,Actual,Full Year,2008-06-30,61,38,Procurement Department,Procurement
Public Health,Total,880,0,2008,Actual,Full Year,2008-06-30,880,14,Department of Public Health,Public Health
Public Property,Total,165,0,2008,Actual,Full Year,2008-06-30,165,20,Department of Public Property,Public Property
Records,Total,70,0,2008,Actual,Full Year,2008-06-30,70,31,Department of Records,Records
Recreation,Total,485,0,2008,Actual,Full Year,2008-06-30,485,16,Department of Parks and Recreation,Parks & Recreation
Register of Wills,Total,68,0,2008,Actual,Full Year,2008-06-30,68,68,Register of Wills,
Revenue,Total,474,0,2008,Actual,Full Year,2008-06-30,474,36,Department of Revenue,Revenue
Sheriff,Total,238,0,2008,Actual,Full Year,2008-06-30,238,70,Office of the Sheriff,Sheriff
Streets,Total,592,0,2008,Actual,Full Year,2008-06-30,592,12,Streets Department,Streets
Streets Sanitation,Total,1248,0,2008,Actual,Full Year,2008-06-30,1248,12S,Streets: Sanitation,
Water,Total,1758,0,2008,Actual,Full Year,2008-06-30,1758,28,Water Department,Water
Youth Commission,Total,0,0,2008,Actual,Full Year,2008-06-30,0,47,Youth Commission,
Zoning Board of Adjustment,Total,5,0,2008,Actual,Full Year,2008-06-30,5,30,Zoning Board of Adjustments,ZBA
Zoning Code Commission,Total,0,0,2008,Actual,Full Year,2008-06-30,0,57,Zoning Code Commission,
Police,General,837,6530,2008,Actual,Full Year,2008-06-30,7367,11,Police Department,Police
Police,Other,9,155,2008,Actual,Full Year,2008-06-30,164,11,Police Department,Police
Police,Total,846,6685,2008,Actual,Full Year,2008-06-30,7531,11,Police Department,Police
Fire,General,2225,101,2008,Actual,Full Year,2008-06-30,2326,13,Fire Department,Fire
Fire,Other,61,3,2008,Actual,Full Year,2008-06-30,64,13,Fire Department,Fire
Fire,Total,2286,104,2008,Actual,Full Year,2008-06-30,2390,13,Fire Department,Fire
District Attorney,General,423,14,2008,Actual,Full Year,2008-06-30,437,69,District Attorney's Office,DAO
District Attorney,Other,99,10,2008,Actual,Full Year,2008-06-30,109,69,District Attorney's Office,DAO
District Attorney,Total,522,24,2008,Actual,Full Year,2008-06-30,546,69,District Attorney's Office,DAO
Atwater Kent Museum,General,4,0,2009,Budgeted,Full Year,,4,18,Atwater Kent Museum,Atwater Kent
Auditing (City Controller's Office),General,140,0,2009,Budgeted,Full Year,,140,61,City Controller's Office,
Board of Building Standards,General,2,0,2009,Budgeted,Full Year,,2,29,L&I: Board of Building and Standards,
Board of Ethics,General,11,0,2009,Budgeted,Full Year,,11,45,Board of Ethics,
Board of L & I Review,General,3,0,2009,Budgeted,Full Year,,3,27,L&I: Board of Review,
Bd. of Pensions,General,0,0,2009,Budgeted,Full Year,,0,53,Board of Pensions,Pensions
Bd. of Revision of Taxes,General,145,0,2009,Budgeted,Full Year,,145,63,Board of Revision of Taxes,BRT
Camp William Penn,General,0,0,2009,Budgeted,Full Year,,0,19,Camp William Penn,
"Capital Program Office, Mayor-",General,39,0,2009,Budgeted,Full Year,,39,07,Capital Program Office,
City Commissioners (Election Board),General,88,0,2009,Budgeted,Full Year,,88,73,City Commissioner's Office,City Commissioners
City Council,General,195,0,2009,Budgeted,Full Year,,195,01,City Council,
City Planning Commission,General,49,0,2009,Budgeted,Full Year,,49,51,City Planning Commission,
City Representative,General,13,0,2009,Budgeted,Full Year,,13,41,Office of the City Representative,City Rep
City Treasurer,General,13,0,2009,Budgeted,Full Year,,13,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,General,2,0,2009,Budgeted,Full Year,,2,55,Civil Service Commission,
Clerk of Quarter Sessions,General,121,0,2009,Budgeted,Full Year,,121,64,Clerk of Quarter Sessions,
Commerce,General,10,0,2009,Budgeted,Full Year,,10,42,Office of the Director of Commerce,Commerce
Fairmount Park,General,189,0,2009,Budgeted,Full Year,,189,17,Fairmount Park Commission,
Finance,General,169,0,2009,Budgeted,Full Year,,169,35,Office of the Director of Finance,Finance
First Judicial District,General,1965,0,2009,Budgeted,Full Year,,1965,84,First Judicial District,FJD
Fleet Management,General,329,0,2009,Budgeted,Full Year,,329,25,Office of Fleet Management,Fleet
Free Library,General,730,0,2009,Budgeted,Full Year,,730,52,The Free Library of Philadelphia,Free Library
Historical Commission,General,6,0,2009,Budgeted,Full Year,,6,32,Historical Commission,
Human Relations Commission,General,34,0,2009,Budgeted,Full Year,,34,54,Commission on Human Relations,Human Relations
Human Services,General,1871,0,2009,Budgeted,Full Year,,1871,22,Department of Human Services,DHS
"Information Services, Mayor's Office of",General,156,0,2009,Budgeted,Full Year,,156,04,Office of Innovation and Technology,OIT
"Labor Relations, Mayor's Office of",General,7,0,2009,Budgeted,Full Year,,7,03,Labor,
Law,General,220,0,2009,Budgeted,Full Year,,220,44,Law Department,Law
Licenses & Inspections,General,374,0,2009,Budgeted,Full Year,,374,26,Department of Licenses and Inspections,L&I
Managing Director (MDO),General,163,0,2009,Budgeted,Full Year,,163,10,Managing Director's Office,MDO
Mayor,General,84,0,2009,Budgeted,Full Year,,84,05,Mayor's Office,Mayor
Mayor's Office of Comm. Svcs.,General,0,0,2009,Budgeted,Full Year,,0,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mayor's Office of Transportation,General,6,0,2009,Budgeted,Full Year,,6,46,Mayor's Office of Transportation and Utilities,
Mural Arts Program,General,16,0,2009,Budgeted,Full Year,,16,50,Mural Arts Program,Mural Arts
Off. of Behavioral Hith/Mental Retard. Svcs.,General,33,0,2009,Budgeted,Full Year,,33,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Off.ot Supportive Housing,General,138,0,2009,Budgeted,Full Year,,138,24,Office of Homeless Services,OHS
Office of Housing and Community Develop.,General,0,0,2009,Budgeted,Full Year,,0,06,Office of Housing and Community Development,
Personnel,General,78,0,2009,Budgeted,Full Year,,78,56,Office of Human Resources,OHR
Prisons,General,2400,0,2009,Budgeted,Full Year,,2400,23,Philadelphia Prison System,Prisons
Procurement,General,62,0,2009,Budgeted,Full Year,,62,38,Procurement Department,Procurement
Public Health,General,757,0,2009,Budgeted,Full Year,,757,14,Department of Public Health,Public Health
Public Property,General,178,0,2009,Budgeted,Full Year,,178,20,Department of Public Property,Public Property
Records,General,76,0,2009,Budgeted,Full Year,,76,31,Department of Records,Records
Recreation,General,517,0,2009,Budgeted,Full Year,,517,16,Department of Parks and Recreation,Parks & Recreation
Register of Wills,General,70,0,2009,Budgeted,Full Year,,70,68,Register of Wills,
Revenue,General,271,0,2009,Budgeted,Full Year,,271,36,Department of Revenue,Revenue
Sheriff,General,263,0,2009,Budgeted,Full Year,,263,70,Office of the Sheriff,Sheriff
Streets,General,625,0,2009,Budgeted,Full Year,,625,12,Streets Department,Streets
Streets Sanitation,General,1341,0,2009,Budgeted,Full Year,,1341,12S,Streets: Sanitation,
Water,General,0,0,2009,Budgeted,Full Year,,0,28,Water Department,Water
Youth Commission,General,1,0,2009,Budgeted,Full Year,,1,47,Youth Commission,
Zoning Board of Adjustment,General,5,0,2009,Budgeted,Full Year,,5,30,Zoning Board of Adjustments,ZBA
Zoning Code Commission,General,2,0,2009,Budgeted,Full Year,,2,57,Zoning Code Commission,
Atwater Kent Museum,Other,0,0,2009,Budgeted,Full Year,,0,18,Atwater Kent Museum,Atwater Kent
Auditing (City Controller's Office),Other,0,0,2009,Budgeted,Full Year,,0,61,City Controller's Office,
Board of Building Standards,Other,0,0,2009,Budgeted,Full Year,,0,29,L&I: Board of Building and Standards,
Board of Ethics,Other,0,0,2009,Budgeted,Full Year,,0,45,Board of Ethics,
Board of L & I Review,Other,0,0,2009,Budgeted,Full Year,,0,27,L&I: Board of Review,
Bd. of Pensions,Other,79,0,2009,Budgeted,Full Year,,79,53,Board of Pensions,Pensions
Bd. of Revision of Taxes,Other,0,0,2009,Budgeted,Full Year,,0,63,Board of Revision of Taxes,BRT
Camp William Penn,Other,0,0,2009,Budgeted,Full Year,,0,19,Camp William Penn,
"Capital Program Office, Mayor-",Other,0,0,2009,Budgeted,Full Year,,0,07,Capital Program Office,
City Commissioners (Election Board),Other,0,0,2009,Budgeted,Full Year,,0,73,City Commissioner's Office,City Commissioners
City Council,Other,0,0,2009,Budgeted,Full Year,,0,01,City Council,
City Planning Commission,Other,4,0,2009,Budgeted,Full Year,,4,51,City Planning Commission,
City Representative,Other,0,0,2009,Budgeted,Full Year,,0,41,Office of the City Representative,City Rep
City Treasurer,Other,0,0,2009,Budgeted,Full Year,,0,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,Other,0,0,2009,Budgeted,Full Year,,0,55,Civil Service Commission,
Clerk of Quarter Sessions,Other,0,0,2009,Budgeted,Full Year,,0,64,Clerk of Quarter Sessions,
Commerce,Other,921,0,2009,Budgeted,Full Year,,921,42,Office of the Director of Commerce,Commerce
Fairmount Park,Other,1,0,2009,Budgeted,Full Year,,1,17,Fairmount Park Commission,
Finance,Other,5,0,2009,Budgeted,Full Year,,5,35,Office of the Director of Finance,Finance
First Judicial District,Other,532,0,2009,Budgeted,Full Year,,532,84,First Judicial District,FJD
Fleet Management,Other,78,0,2009,Budgeted,Full Year,,78,25,Office of Fleet Management,Fleet
Free Library,Other,90,0,2009,Budgeted,Full Year,,90,52,The Free Library of Philadelphia,Free Library
Historical Commission,Other,0,0,2009,Budgeted,Full Year,,0,32,Historical Commission,
Human Relations Commission,Other,0,0,2009,Budgeted,Full Year,,0,54,Commission on Human Relations,Human Relations
Human Services,Other,61,0,2009,Budgeted,Full Year,,61,22,Department of Human Services,DHS
"Information Services, Mayor's Office of",Other,17,0,2009,Budgeted,Full Year,,17,04,Office of Innovation and Technology,OIT
"Labor Relations, Mayor's Office of",Other,0,0,2009,Budgeted,Full Year,,0,03,Labor,
Law,Other,60,0,2009,Budgeted,Full Year,,60,44,Law Department,Law
Licenses & Inspections,Other,17,0,2009,Budgeted,Full Year,,17,26,Department of Licenses and Inspections,L&I
Managing Director (MDO),Other,3,0,2009,Budgeted,Full Year,,3,10,Managing Director's Office,MDO
Mayor,Other,3,0,2009,Budgeted,Full Year,,3,05,Mayor's Office,Mayor
Mayor's Office of Comm. Svcs.,Other,95,0,2009,Budgeted,Full Year,,95,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mayor's Office of Transportation,Other,0,0,2009,Budgeted,Full Year,,0,46,Mayor's Office of Transportation and Utilities,
Mural Arts Program,Other,0,0,2009,Budgeted,Full Year,,0,50,Mural Arts Program,Mural Arts
Off. of Behavioral Hith/Mental Retard. Svcs.,Other,264,0,2009,Budgeted,Full Year,,264,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Off.ot Supportive Housing,Other,55,0,2009,Budgeted,Full Year,,55,24,Office of Homeless Services,OHS
Office of Housing and Community Develop.,Other,90,0,2009,Budgeted,Full Year,,90,06,Office of Housing and Community Development,
Personnel,Other,0,0,2009,Budgeted,Full Year,,0,56,Office of Human Resources,OHR
Prisons,Other,0,0,2009,Budgeted,Full Year,,0,23,Philadelphia Prison System,Prisons
Procurement,Other,3,0,2009,Budgeted,Full Year,,3,38,Procurement Department,Procurement
Public Health,Other,251,0,2009,Budgeted,Full Year,,251,14,Department of Public Health,Public Health
Public Property,Other,0,0,2009,Budgeted,Full Year,,0,20,Department of Public Property,Public Property
Records,Other,0,0,2009,Budgeted,Full Year,,0,31,Department of Records,Records
Recreation,Other,25,0,2009,Budgeted,Full Year,,25,16,Department of Parks and Recreation,Parks & Recreation
Register of Wills,Other,0,0,2009,Budgeted,Full Year,,0,68,Register of Wills,
Revenue,Other,260,0,2009,Budgeted,Full Year,,260,36,Department of Revenue,Revenue
Sheriff,Other,0,0,2009,Budgeted,Full Year,,0,70,Office of the Sheriff,Sheriff
Streets,Other,0,0,2009,Budgeted,Full Year,,0,12,Streets Department,Streets
Streets Sanitation,Other,0,0,2009,Budgeted,Full Year,,0,12S,Streets: Sanitation,
Water,Other,1988,0,2009,Budgeted,Full Year,,1988,28,Water Department,Water
Youth Commission,Other,0,0,2009,Budgeted,Full Year,,0,47,Youth Commission,
Zoning Board of Adjustment,Other,0,0,2009,Budgeted,Full Year,,0,30,Zoning Board of Adjustments,ZBA
Zoning Code Commission,Other,0,0,2009,Budgeted,Full Year,,0,57,Zoning Code Commission,
Atwater Kent Museum,Total,4,0,2009,Budgeted,Full Year,,4,18,Atwater Kent Museum,Atwater Kent
Auditing (City Controller's Office),Total,140,0,2009,Budgeted,Full Year,,140,61,City Controller's Office,
Board of Building Standards,Total,2,0,2009,Budgeted,Full Year,,2,29,L&I: Board of Building and Standards,
Board of Ethics,Total,11,0,2009,Budgeted,Full Year,,11,45,Board of Ethics,
Board of L & I Review,Total,3,0,2009,Budgeted,Full Year,,3,27,L&I: Board of Review,
Bd. of Pensions,Total,79,0,2009,Budgeted,Full Year,,79,53,Board of Pensions,Pensions
Bd. of Revision of Taxes,Total,145,0,2009,Budgeted,Full Year,,145,63,Board of Revision of Taxes,BRT
Camp William Penn,Total,0,0,2009,Budgeted,Full Year,,0,19,Camp William Penn,
"Capital Program Office, Mayor-",Total,39,0,2009,Budgeted,Full Year,,39,07,Capital Program Office,
City Commissioners (Election Board),Total,88,0,2009,Budgeted,Full Year,,88,73,City Commissioner's Office,City Commissioners
City Council,Total,195,0,2009,Budgeted,Full Year,,195,01,City Council,
City Planning Commission,Total,53,0,2009,Budgeted,Full Year,,53,51,City Planning Commission,
City Representative,Total,13,0,2009,Budgeted,Full Year,,13,41,Office of the City Representative,City Rep
City Treasurer,Total,13,0,2009,Budgeted,Full Year,,13,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,Total,2,0,2009,Budgeted,Full Year,,2,55,Civil Service Commission,
Clerk of Quarter Sessions,Total,121,0,2009,Budgeted,Full Year,,121,64,Clerk of Quarter Sessions,
Commerce,Total,931,0,2009,Budgeted,Full Year,,931,42,Office of the Director of Commerce,Commerce
Fairmount Park,Total,190,0,2009,Budgeted,Full Year,,190,17,Fairmount Park Commission,
Finance,Total,174,0,2009,Budgeted,Full Year,,174,35,Office of the Director of Finance,Finance
First Judicial District,Total,2497,0,2009,Budgeted,Full Year,,2497,84,First Judicial District,FJD
Fleet Management,Total,407,0,2009,Budgeted,Full Year,,407,25,Office of Fleet Management,Fleet
Free Library,Total,820,0,2009,Budgeted,Full Year,,820,52,The Free Library of Philadelphia,Free Library
Historical Commission,Total,6,0,2009,Budgeted,Full Year,,6,32,Historical Commission,
Human Relations Commission,Total,34,0,2009,Budgeted,Full Year,,34,54,Commission on Human Relations,Human Relations
Human Services,Total,1932,0,2009,Budgeted,Full Year,,1932,22,Department of Human Services,DHS
"Information Services, Mayor's Office of",Total,173,0,2009,Budgeted,Full Year,,173,04,Office of Innovation and Technology,OIT
"Labor Relations, Mayor's Office of",Total,7,0,2009,Budgeted,Full Year,,7,03,Labor,
Law,Total,280,0,2009,Budgeted,Full Year,,280,44,Law Department,Law
Licenses & Inspections,Total,391,0,2009,Budgeted,Full Year,,391,26,Department of Licenses and Inspections,L&I
Managing Director (MDO),Total,166,0,2009,Budgeted,Full Year,,166,10,Managing Director's Office,MDO
Mayor,Total,87,0,2009,Budgeted,Full Year,,87,05,Mayor's Office,Mayor
Mayor's Office of Comm. Svcs.,Total,95,0,2009,Budgeted,Full Year,,95,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mayor's Office of Transportation,Total,6,0,2009,Budgeted,Full Year,,6,46,Mayor's Office of Transportation and Utilities,
Mural Arts Program,Total,16,0,2009,Budgeted,Full Year,,16,50,Mural Arts Program,Mural Arts
Off. of Behavioral Hith/Mental Retard. Svcs.,Total,297,0,2009,Budgeted,Full Year,,297,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Off.ot Supportive Housing,Total,193,0,2009,Budgeted,Full Year,,193,24,Office of Homeless Services,OHS
Office of Housing and Community Develop.,Total,90,0,2009,Budgeted,Full Year,,90,06,Office of Housing and Community Development,
Personnel,Total,78,0,2009,Budgeted,Full Year,,78,56,Office of Human Resources,OHR
Prisons,Total,2400,0,2009,Budgeted,Full Year,,2400,23,Philadelphia Prison System,Prisons
Procurement,Total,65,0,2009,Budgeted,Full Year,,65,38,Procurement Department,Procurement
Public Health,Total,1008,0,2009,Budgeted,Full Year,,1008,14,Department of Public Health,Public Health
Public Property,Total,178,0,2009,Budgeted,Full Year,,178,20,Department of Public Property,Public Property
Records,Total,76,0,2009,Budgeted,Full Year,,76,31,Department of Records,Records
Recreation,Total,542,0,2009,Budgeted,Full Year,,542,16,Department of Parks and Recreation,Parks & Recreation
Register of Wills,Total,70,0,2009,Budgeted,Full Year,,70,68,Register of Wills,
Revenue,Total,531,0,2009,Budgeted,Full Year,,531,36,Department of Revenue,Revenue
Sheriff,Total,263,0,2009,Budgeted,Full Year,,263,70,Office of the Sheriff,Sheriff
Streets,Total,625,0,2009,Budgeted,Full Year,,625,12,Streets Department,Streets
Streets Sanitation,Total,1341,0,2009,Budgeted,Full Year,,1341,12S,Streets: Sanitation,
Water,Total,1988,0,2009,Budgeted,Full Year,,1988,28,Water Department,Water
Youth Commission,Total,1,0,2009,Budgeted,Full Year,,1,47,Youth Commission,
Zoning Board of Adjustment,Total,5,0,2009,Budgeted,Full Year,,5,30,Zoning Board of Adjustments,ZBA
Zoning Code Commission,Total,2,0,2009,Budgeted,Full Year,,2,57,Zoning Code Commission,
Police,General,911,6824,2009,Budgeted,Full Year,,7735,11,Police Department,Police
Police,Other,11,155,2009,Budgeted,Full Year,,166,11,Police Department,Police
Police,Total,922,6979,2009,Budgeted,Full Year,,7901,11,Police Department,Police
Fire,General,2395,110,2009,Budgeted,Full Year,,2505,13,Fire Department,Fire
Fire,Other,74,4,2009,Budgeted,Full Year,,78,13,Fire Department,Fire
Fire,Total,2469,114,2009,Budgeted,Full Year,,2583,13,Fire Department,Fire
District Attorney,General,435,15,2009,Budgeted,Full Year,,450,69,District Attorney's Office,DAO
District Attorney,Other,106,25,2009,Budgeted,Full Year,,131,69,District Attorney's Office,DAO
District Attorney,Total,541,40,2009,Budgeted,Full Year,,581,69,District Attorney's Office,DAO
