dept_name_raw,fund,civilian,uniformed,fiscal_year,variable,time_period,as_of_date,total,dept_name,abbreviation,dept_code
City Planning Commission,Total,50,0,2007,Actual,Full Year,2007-06-30,50,City Planning Commission,,51
City Rep. / Commerce,Total,757,0,2007,Actual,Full Year,2007-06-30,757,Office of the City Representative,City Rep,41
City Treasurer,Total,11,0,2007,Actual,Full Year,2007-06-30,11,Office of the City Treasurer,City Treasurer,40
Civil Service Commission,Total,2,0,2007,Actual,Full Year,2007-06-30,2,Civil Service Commission,,55
Clerk of Quarter Sessions,Total,114,0,2007,Actual,Full Year,2007-06-30,114,Clerk of Quarter Sessions,,64
Fairmount Park,Total,156,0,2007,Actual,Full Year,2007-06-30,156,Fairmount Park Commission,,17
Finance,Total,174,0,2007,Actual,Full Year,2007-06-30,174,Office of the Director of Finance,Finance,35
First Judicial District,Total,2413,0,2007,Actual,Full Year,2007-06-30,2413,First Judicial District,FJD,84
Fieet Management,Total,369,0,2007,Actual,Full Year,2007-06-30,369,Office of Fleet Management,Fleet,25
Free Library,Total,799,0,2007,Actual,Full Year,2007-06-30,799,The Free Library of Philadelphia,Free Library,52
Historical Commission,Total,6,0,2007,Actual,Full Year,2007-06-30,6,Historical Commission,,32
Human Relations Commission,Total,35,0,2007,Actual,Full Year,2007-06-30,35,Commission on Human Relations,Human Relations,54
Human Services,Total,1775,0,2007,Actual,Full Year,2007-06-30,1775,Department of Human Services,DHS,22
"Information Services, Mayor's Offico of",Total,128,0,2007,Actual,Full Year,2007-06-30,128,Office of Innovation and Technology,OIT,04
"Labor Relations, Mayor's Office of",Total,7,0,2007,Actual,Full Year,2007-06-30,7,Labor,,03
Law,Total,248,0,2007,Actual,Full Year,2007-06-30,248,Law Department,Law,44
Licenses & Inspections,Total,370,0,2007,Actual,Full Year,2007-06-30,370,Department of Licenses and Inspections,L&I,26
Managing Director (MDO),Total,113,0,2007,Actual,Full Year,2007-06-30,113,Managing Director's Office,MDO,10
Mayor,Total,59,0,2007,Actual,Full Year,2007-06-30,59,Mayor's Office,Mayor,05
Mayor's Office of Comm. Svcs.,Total,143,0,2007,Actual,Full Year,2007-06-30,143,Mayor's Office of Community Empowerment and Opportunity,CEO,08
Mural Arts Program,Total,14,0,2007,Actual,Full Year,2007-06-30,14,Mural Arts Program,Mural Arts,50
Off. of Behavioral Hith/Mental Retard. Svcs.,Total,261,0,2007,Actual,Full Year,2007-06-30,261,Behavioral Health and Intellectual Disability Services,DBH/IDS,15
Off.of Supportive Housing,Total,178,0,2007,Actual,Full Year,2007-06-30,178,Office of Homeless Services,OHS,24
Office of Housing and Community Develop.,Total,82,0,2007,Actual,Full Year,2007-06-30,82,Office of Housing and Community Development,,06
Personnel,Total,70,0,2007,Actual,Full Year,2007-06-30,70,Office of Human Resources,OHR,56
Prisons,Total,2176,0,2007,Actual,Full Year,2007-06-30,2176,Philadelphia Prison System,Prisons,23
Procurement,Total,56,0,2007,Actual,Full Year,2007-06-30,56,Procurement Department,Procurement,38
Public Health,Total,881,0,2007,Actual,Full Year,2007-06-30,881,Department of Public Health,Public Health,14
Public Property,Total,175,0,2007,Actual,Full Year,2007-06-30,175,Department of Public Property,Public Property,20
Records,Total,70,0,2007,Actual,Full Year,2007-06-30,70,Department of Records,Records,31
Recroation,Total,484,0,2007,Actual,Full Year,2007-06-30,484,Department of Parks and Recreation,Parks & Recreation,16
Register of Wills,Total,69,0,2007,Actual,Full Year,2007-06-30,69,Register of Wills,,68
Revenuo,Total,442,0,2007,Actual,Full Year,2007-06-30,442,Department of Revenue,Revenue,36
Shoriff,Total,241,0,2007,Actual,Full Year,2007-06-30,241,Office of the Sheriff,Sheriff,70
Stroets,Total,592,0,2007,Actual,Full Year,2007-06-30,592,Streets Department,Streets,12
Stroets - Sanitation,Total,1222,0,2007,Actual,Full Year,2007-06-30,1222,Streets: Sanitation,,12S
Water,Total,1713,0,2007,Actual,Full Year,2007-06-30,1713,Water Department,Water,28
Zoning Board of Adjustment,Total,4,0,2007,Actual,Full Year,2007-06-30,4,Zoning Board of Adjustments,ZBA,30
Zoning Code Commission,Total,0,0,2007,Actual,Full Year,2007-06-30,0,Zoning Code Commission,,57
Police,General,812,6612,2007,Actual,Full Year,2007-06-30,7424,Police Department,Police,11
Police,Other,11,150,2007,Actual,Full Year,2007-06-30,161,Police Department,Police,11
Police,Total,823,6762,2007,Actual,Full Year,2007-06-30,7585,Police Department,Police,11
Fire,General,2302,97,2007,Actual,Full Year,2007-06-30,2399,Fire Department,Fire,13
Fire,Other,54,4,2007,Actual,Full Year,2007-06-30,58,Fire Department,Fire,13
Fire,Total,2356,101,2007,Actual,Full Year,2007-06-30,2457,Fire Department,Fire,13
District Attorney,General,414,10,2007,Actual,Full Year,2007-06-30,424,District Attorney's Office,DAO,69
District Attorney,Other,99,12,2007,Actual,Full Year,2007-06-30,111,District Attorney's Office,DAO,69
District Attorney,Total,513,22,2007,Actual,Full Year,2007-06-30,535,District Attorney's Office,DAO,69
Atwater Kent Musoum,General,5,0,2008,Adopted Budget,Full Year,,5,Atwater Kent Museum,Atwater Kent,18
Auditing (City Controller's Office),General,140,0,2008,Adopted Budget,Full Year,,140,City Controller's Office,,61
Board of Buliding Standards,General,2,0,2008,Adopted Budget,Full Year,,2,L&I: Board of Building and Standards,,29
Board of Ethics,General,9,0,2008,Adopted Budget,Full Year,,9,Board of Ethics,,45
Board of L & I Reviow,General,3,0,2008,Adopted Budget,Full Year,,3,L&I: Board of Review,,27
Bd. of Pensions,General,0,0,2008,Adopted Budget,Full Year,,0,Board of Pensions,Pensions,53
Bd. of Revision of Taxes,General,138,0,2008,Adopted Budget,Full Year,,138,Board of Revision of Taxes,BRT,63
Camp William Penn,General,4,0,2008,Adopted Budget,Full Year,,4,Camp William Penn,,19
"Capital Program Office, Mayor-",General,24,0,2008,Adopted Budget,Full Year,,24,Capital Program Office,,07
City Commissioners (Election Board),General,88,0,2008,Adopted Budget,Full Year,,88,City Commissioner's Office,City Commissioners,73
City Council,General,195,0,2008,Adopted Budget,Full Year,,195,City Council,,01
City Planning Commission,General,49,0,2008,Adopted Budget,Full Year,,49,City Planning Commission,,51
City Rep. / Commerce,General,16,0,2008,Adopted Budget,Full Year,,16,Office of the City Representative,City Rep,41
City Treasurer,General,13,0,2008,Adopted Budget,Full Year,,13,Office of the City Treasurer,City Treasurer,40
Civil Service Commission,General,2,0,2008,Adopted Budget,Full Year,,2,Civil Service Commission,,55
Clerk of Quarter Sessions,General,121,0,2008,Adopted Budget,Full Year,,121,Clerk of Quarter Sessions,,64
Fairmount Park,General,169,0,2008,Adopted Budget,Full Year,,169,Fairmount Park Commission,,17
Finance,General,169,0,2008,Adopted Budget,Full Year,,169,Office of the Director of Finance,Finance,35
First Judicial District,General,1920,0,2008,Adopted Budget,Full Year,,1920,First Judicial District,FJD,84
Fieet Management,General,321,0,2008,Adopted Budget,Full Year,,321,Office of Fleet Management,Fleet,25
Free Library,General,739,0,2008,Adopted Budget,Full Year,,739,The Free Library of Philadelphia,Free Library,52
Historical Commission,General,6,0,2008,Adopted Budget,Full Year,,6,Historical Commission,,32
Human Relations Commission,General,34,0,2008,Adopted Budget,Full Year,,34,Commission on Human Relations,Human Relations,54
Human Services,General,1817,0,2008,Adopted Budget,Full Year,,1817,Department of Human Services,DHS,22
"Information Services, Mayor's Offico of",General,153,0,2008,Adopted Budget,Full Year,,153,Office of Innovation and Technology,OIT,04
"Labor Relations, Mayor's Office of",General,7,0,2008,Adopted Budget,Full Year,,7,Labor,,03
Law,General,182,0,2008,Adopted Budget,Full Year,,182,Law Department,Law,44
Licenses & Inspections,General,386,0,2008,Adopted Budget,Full Year,,386,Department of Licenses and Inspections,L&I,26
Managing Director (MDO),General,88,0,2008,Adopted Budget,Full Year,,88,Managing Director's Office,MDO,10
Mayor,General,62,0,2008,Adopted Budget,Full Year,,62,Mayor's Office,Mayor,05
Mayor's Office of Comm. Svcs.,General,0,0,2008,Adopted Budget,Full Year,,0,Mayor's Office of Community Empowerment and Opportunity,CEO,08
Mural Arts Program,General,16,0,2008,Adopted Budget,Full Year,,16,Mural Arts Program,Mural Arts,50
Off. of Behavioral Hith/Mental Retard. Svcs.,General,34,0,2008,Adopted Budget,Full Year,,34,Behavioral Health and Intellectual Disability Services,DBH/IDS,15
Off.of Supportive Housing,General,145,0,2008,Adopted Budget,Full Year,,145,Office of Homeless Services,OHS,24
Office of Housing and Community Develop.,General,0,0,2008,Adopted Budget,Full Year,,0,Office of Housing and Community Development,,06
Personnel,General,79,0,2008,Adopted Budget,Full Year,,79,Office of Human Resources,OHR,56
Prisons,General,2400,0,2008,Adopted Budget,Full Year,,2400,Philadelphia Prison System,Prisons,23
Procurement,General,62,0,2008,Adopted Budget,Full Year,,62,Procurement Department,Procurement,38
Public Health,General,738,0,2008,Adopted Budget,Full Year,,738,Department of Public Health,Public Health,14
Public Property,General,173,0,2008,Adopted Budget,Full Year,,173,Department of Public Property,Public Property,20
Records,General,76,0,2008,Adopted Budget,Full Year,,76,Department of Records,Records,31
Recroation,General,517,0,2008,Adopted Budget,Full Year,,517,Department of Parks and Recreation,Parks & Recreation,16
Register of Wills,General,70,0,2008,Adopted Budget,Full Year,,70,Register of Wills,,68
Revenuo,General,271,0,2008,Adopted Budget,Full Year,,271,Department of Revenue,Revenue,36
Shoriff,General,263,0,2008,Adopted Budget,Full Year,,263,Office of the Sheriff,Sheriff,70
Stroets,General,625,0,2008,Adopted Budget,Full Year,,625,Streets Department,Streets,12
Stroets - Sanitation,General,1276,0,2008,Adopted Budget,Full Year,,1276,Streets: Sanitation,,12S
Water,General,0,0,2008,Adopted Budget,Full Year,,0,Water Department,Water,28
Zoning Board of Adjustment,General,5,0,2008,Adopted Budget,Full Year,,5,Zoning Board of Adjustments,ZBA,30
Zoning Code Commission,General,0,0,2008,Adopted Budget,Full Year,,0,Zoning Code Commission,,57
Atwater Kent Musoum,Other,0,0,2008,Adopted Budget,Full Year,,0,Atwater Kent Museum,Atwater Kent,18
Auditing (City Controller's Office),Other,0,0,2008,Adopted Budget,Full Year,,0,City Controller's Office,,61
Board of Buliding Standards,Other,0,0,2008,Adopted Budget,Full Year,,0,L&I: Board of Building and Standards,,29
Board of Ethics,Other,0,0,2008,Adopted Budget,Full Year,,0,Board of Ethics,,45
Board of L & I Reviow,Other,0,0,2008,Adopted Budget,Full Year,,0,L&I: Board of Review,,27
Bd. of Pensions,Other,81,0,2008,Adopted Budget,Full Year,,81,Board of Pensions,Pensions,53
Bd. of Revision of Taxes,Other,0,0,2008,Adopted Budget,Full Year,,0,Board of Revision of Taxes,BRT,63
Camp William Penn,Other,0,0,2008,Adopted Budget,Full Year,,0,Camp William Penn,,19
"Capital Program Office, Mayor-",Other,0,0,2008,Adopted Budget,Full Year,,0,Capital Program Office,,07
City Commissioners (Election Board),Other,0,0,2008,Adopted Budget,Full Year,,0,City Commissioner's Office,City Commissioners,73
City Council,Other,0,0,2008,Adopted Budget,Full Year,,0,City Council,,01
City Planning Commission,Other,4,0,2008,Adopted Budget,Full Year,,4,City Planning Commission,,51
City Rep. / Commerce,Other,951,0,2008,Adopted Budget,Full Year,,951,Office of the City Representative,City Rep,41
City Treasurer,Other,0,0,2008,Adopted Budget,Full Year,,0,Office of the City Treasurer,City Treasurer,40
Civil Service Commission,Other,0,0,2008,Adopted Budget,Full Year,,0,Civil Service Commission,,55
Clerk of Quarter Sessions,Other,0,0,2008,Adopted Budget,Full Year,,0,Clerk of Quarter Sessions,,64
Fairmount Park,Other,1,0,2008,Adopted Budget,Full Year,,1,Fairmount Park Commission,,17
Finance,Other,8,0,2008,Adopted Budget,Full Year,,8,Office of the Director of Finance,Finance,35
First Judicial District,Other,533,0,2008,Adopted Budget,Full Year,,533,First Judicial District,FJD,84
Fieet Management,Other,77,0,2008,Adopted Budget,Full Year,,77,Office of Fleet Management,Fleet,25
Free Library,Other,95,0,2008,Adopted Budget,Full Year,,95,The Free Library of Philadelphia,Free Library,52
Historical Commission,Other,0,0,2008,Adopted Budget,Full Year,,0,Historical Commission,,32
Human Relations Commission,Other,0,0,2008,Adopted Budget,Full Year,,0,Commission on Human Relations,Human Relations,54
Human Services,Other,63,0,2008,Adopted Budget,Full Year,,63,Department of Human Services,DHS,22
"Information Services, Mayor's Offico of",Other,17,0,2008,Adopted Budget,Full Year,,17,Office of Innovation and Technology,OIT,04
"Labor Relations, Mayor's Office of",Other,0,0,2008,Adopted Budget,Full Year,,0,Labor,,03
Law,Other,63,0,2008,Adopted Budget,Full Year,,63,Law Department,Law,44
Licenses & Inspections,Other,22,0,2008,Adopted Budget,Full Year,,22,Department of Licenses and Inspections,L&I,26
Managing Director (MDO),Other,10,0,2008,Adopted Budget,Full Year,,10,Managing Director's Office,MDO,10
Mayor,Other,5,0,2008,Adopted Budget,Full Year,,5,Mayor's Office,Mayor,05
Mayor's Office of Comm. Svcs.,Other,95,0,2008,Adopted Budget,Full Year,,95,Mayor's Office of Community Empowerment and Opportunity,CEO,08
Mural Arts Program,Other,0,0,2008,Adopted Budget,Full Year,,0,Mural Arts Program,Mural Arts,50
Off. of Behavioral Hith/Mental Retard. Svcs.,Other,259,0,2008,Adopted Budget,Full Year,,259,Behavioral Health and Intellectual Disability Services,DBH/IDS,15
Off.of Supportive Housing,Other,53,0,2008,Adopted Budget,Full Year,,53,Office of Homeless Services,OHS,24
Office of Housing and Community Develop.,Other,110,0,2008,Adopted Budget,Full Year,,110,Office of Housing and Community Development,,06
Personnel,Other,0,0,2008,Adopted Budget,Full Year,,0,Office of Human Resources,OHR,56
Prisons,Other,0,0,2008,Adopted Budget,Full Year,,0,Philadelphia Prison System,Prisons,23
Procurement,Other,3,0,2008,Adopted Budget,Full Year,,3,Procurement Department,Procurement,38
Public Health,Other,260,0,2008,Adopted Budget,Full Year,,260,Department of Public Health,Public Health,14
Public Property,Other,0,0,2008,Adopted Budget,Full Year,,0,Department of Public Property,Public Property,20
Records,Other,0,0,2008,Adopted Budget,Full Year,,0,Department of Records,Records,31
Recroation,Other,25,0,2008,Adopted Budget,Full Year,,25,Department of Parks and Recreation,Parks & Recreation,16
Register of Wills,Other,0,0,2008,Adopted Budget,Full Year,,0,Register of Wills,,68
Revenuo,Other,274,0,2008,Adopted Budget,Full Year,,274,Department of Revenue,Revenue,36
Shoriff,Other,0,0,2008,Adopted Budget,Full Year,,0,Office of the Sheriff,Sheriff,70
Stroets,Other,0,0,2008,Adopted Budget,Full Year,,0,Streets Department,Streets,12
Stroets - Sanitation,Other,0,0,2008,Adopted Budget,Full Year,,0,Streets: Sanitation,,12S
Water,Other,1971,0,2008,Adopted Budget,Full Year,,1971,Water Department,Water,28
Zoning Board of Adjustment,Other,0,0,2008,Adopted Budget,Full Year,,0,Zoning Board of Adjustments,ZBA,30
Zoning Code Commission,Other,0,0,2008,Adopted Budget,Full Year,,0,Zoning Code Commission,,57
Atwater Kent Musoum,Total,5,0,2008,Adopted Budget,Full Year,,5,Atwater Kent Museum,Atwater Kent,18
Auditing (City Controller's Office),Total,140,0,2008,Adopted Budget,Full Year,,140,City Controller's Office,,61
Board of Buliding Standards,Total,2,0,2008,Adopted Budget,Full Year,,2,L&I: Board of Building and Standards,,29
Board of Ethics,Total,9,0,2008,Adopted Budget,Full Year,,9,Board of Ethics,,45
Board of L & I Reviow,Total,3,0,2008,Adopted Budget,Full Year,,3,L&I: Board of Review,,27
Bd. of Pensions,Total,81,0,2008,Adopted Budget,Full Year,,81,Board of Pensions,Pensions,53
Bd. of Revision of Taxes,Total,138,0,2008,Adopted Budget,Full Year,,138,Board of Revision of Taxes,BRT,63
Camp William Penn,Total,4,0,2008,Adopted Budget,Full Year,,4,Camp William Penn,,19
"Capital Program Office, Mayor-",Total,24,0,2008,Adopted Budget,Full Year,,24,Capital Program Office,,07
City Commissioners (Election Board),Total,88,0,2008,Adopted Budget,Full Year,,88,City Commissioner's Office,City Commissioners,73
City Council,Total,195,0,2008,Adopted Budget,Full Year,,195,City Council,,01
City Planning Commission,Total,53,0,2008,Adopted Budget,Full Year,,53,City Planning Commission,,51
City Rep. / Commerce,Total,967,0,2008,Adopted Budget,Full Year,,967,Office of the City Representative,City Rep,41
City Treasurer,Total,13,0,2008,Adopted Budget,Full Year,,13,Office of the City Treasurer,City Treasurer,40
Civil Service Commission,Total,2,0,2008,Adopted Budget,Full Year,,2,Civil Service Commission,,55
Clerk of Quarter Sessions,Total,121,0,2008,Adopted Budget,Full Year,,121,Clerk of Quarter Sessions,,64
Fairmount Park,Total,170,0,2008,Adopted Budget,Full Year,,170,Fairmount Park Commission,,17
Finance,Total,177,0,2008,Adopted Budget,Full Year,,177,Office of the Director of Finance,Finance,35
First Judicial District,Total,2453,0,2008,Adopted Budget,Full Year,,2453,First Judicial District,FJD,84
Fieet Management,Total,398,0,2008,Adopted Budget,Full Year,,398,Office of Fleet Management,Fleet,25
Free Library,Total,834,0,2008,Adopted Budget,Full Year,,834,The Free Library of Philadelphia,Free Library,52
Historical Commission,Total,6,0,2008,Adopted Budget,Full Year,,6,Historical Commission,,32
Human Relations Commission,Total,34,0,2008,Adopted Budget,Full Year,,34,Commission on Human Relations,Human Relations,54
Human Services,Total,1880,0,2008,Adopted Budget,Full Year,,1880,Department of Human Services,DHS,22
"Information Services, Mayor's Offico of",Total,170,0,2008,Adopted Budget,Full Year,,170,Office of Innovation and Technology,OIT,04
"Labor Relations, Mayor's Office of",Total,7,0,2008,Adopted Budget,Full Year,,7,Labor,,03
Law,Total,245,0,2008,Adopted Budget,Full Year,,245,Law Department,Law,44
Licenses & Inspections,Total,408,0,2008,Adopted Budget,Full Year,,408,Department of Licenses and Inspections,L&I,26
Managing Director (MDO),Total,98,0,2008,Adopted Budget,Full Year,,98,Managing Director's Office,MDO,10
Mayor,Total,67,0,2008,Adopted Budget,Full Year,,67,Mayor's Office,Mayor,05
Mayor's Office of Comm. Svcs.,Total,95,0,2008,Adopted Budget,Full Year,,95,Mayor's Office of Community Empowerment and Opportunity,CEO,08
Mural Arts Program,Total,16,0,2008,Adopted Budget,Full Year,,16,Mural Arts Program,Mural Arts,50
Off. of Behavioral Hith/Mental Retard. Svcs.,Total,293,0,2008,Adopted Budget,Full Year,,293,Behavioral Health and Intellectual Disability Services,DBH/IDS,15
Off.of Supportive Housing,Total,198,0,2008,Adopted Budget,Full Year,,198,Office of Homeless Services,OHS,24
Office of Housing and Community Develop.,Total,110,0,2008,Adopted Budget,Full Year,,110,Office of Housing and Community Development,,06
Personnel,Total,79,0,2008,Adopted Budget,Full Year,,79,Office of Human Resources,OHR,56
Prisons,Total,2400,0,2008,Adopted Budget,Full Year,,2400,Philadelphia Prison System,Prisons,23
Procurement,Total,65,0,2008,Adopted Budget,Full Year,,65,Procurement Department,Procurement,38
Public Health,Total,998,0,2008,Adopted Budget,Full Year,,998,Department of Public Health,Public Health,14
Public Property,Total,173,0,2008,Adopted Budget,Full Year,,173,Department of Public Property,Public Property,20
Records,Total,76,0,2008,Adopted Budget,Full Year,,76,Department of Records,Records,31
Recroation,Total,542,0,2008,Adopted Budget,Full Year,,542,Department of Parks and Recreation,Parks & Recreation,16
Register of Wills,Total,70,0,2008,Adopted Budget,Full Year,,70,Register of Wills,,68
Revenuo,Total,545,0,2008,Adopted Budget,Full Year,,545,Department of Revenue,Revenue,36
Shoriff,Total,263,0,2008,Adopted Budget,Full Year,,263,Office of the Sheriff,Sheriff,70
Stroets,Total,625,0,2008,Adopted Budget,Full Year,,625,Streets Department,Streets,12
Stroets - Sanitation,Total,1276,0,2008,Adopted Budget,Full Year,,1276,Streets: Sanitation,,12S
Water,Total,1971,0,2008,Adopted Budget,Full Year,,1971,Water Department,Water,28
Zoning Board of Adjustment,Total,5,0,2008,Adopted Budget,Full Year,,5,Zoning Board of Adjustments,ZBA,30
Zoning Code Commission,Total,0,0,2008,Adopted Budget,Full Year,,0,Zoning Code Commission,,57
Police,General,884,6624,2008,Adopted Budget,Full Year,,7508,Police Department,Police,11
Police,Other,11,155,2008,Adopted Budget,Full Year,,166,Police Department,Police,11
Police,Total,895,6779,2008,Adopted Budget,Full Year,,7674,Police Department,Police,11
Fire,General,2315,110,2008,Adopted Budget,Full Year,,2425,Fire Department,Fire,13
Fire,Other,74,4,2008,Adopted Budget,Full Year,,78,Fire Department,Fire,13
Fire,Total,2389,114,2008,Adopted Budget,Full Year,,2503,Fire Department,Fire,13
District Attorney,General,425,17,2008,Adopted Budget,Full Year,,442,District Attorney's Office,DAO,69
District Attorney,Other,120,24,2008,Adopted Budget,Full Year,,144,District Attorney's Office,DAO,69
District Attorney,Total,545,41,2008,Adopted Budget,Full Year,,586,District Attorney's Office,DAO,69
