dept_name_raw,fund,civilian,uniformed,fiscal_year,variable,time_period,as_of_date,total,dept_code,dept_name,abbreviation
City Rep. / Commerce,Total,757,0,2007,Actual,Full Year,2007-06-30,757,41,Office of the City Representative,City Rep
City Treasurer,Total,11,0,2007,Actual,Full Year,2007-06-30,11,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,Total,2,0,2007,Actual,Full Year,2007-06-30,2,55,Civil Service Commission,
Clerk of Quarter Sessions,Total,114,0,2007,Actual,Full Year,2007-06-30,114,64,Clerk of Quarter Sessions,
Fairmount Park,Total,156,0,2007,Actual,Full Year,2007-06-30,156,17,Fairmount Park Commission,
Finance,Total,174,0,2007,Actual,Full Year,2007-06-30,174,35,Office of the Director of Finance,Finance
First Judicial District,Total,2413,0,2007,Actual,Full Year,2007-06-30,2413,84,First Judicial District,FJD
Fleet Management,Total,369,0,2007,Actual,Full Year,2007-06-30,369,25,Office of Fleet Management,Fleet
Free Library,Total,799,0,2007,Actual,Full Year,2007-06-30,799,52,The Free Library of Philadelphia,Free Library
Historical Commission,Total,6,0,2007,Actual,Full Year,2007-06-30,6,32,Historical Commission,
Human Relations Commission,Total,35,0,2007,Actual,Full Year,2007-06-30,35,54,Commission on Human Relations,Human Relations
Human Services,Total,1775,0,2007,Actual,Full Year,2007-06-30,1775,22,Department of Human Services,DHS
"Information Services, Mayor's Office of",Total,128,0,2007,Actual,Full Year,2007-06-30,128,04,Office of Innovation and Technology,OIT
"Labor Relations, Mayor's Office of",Total,7,0,2007,Actual,Full Year,2007-06-30,7,03,Labor,
Law,Total,248,0,2007,Actual,Full Year,2007-06-30,248,44,Law Department,Law
Licenses & Inspections,Total,370,0,2007,Actual,Full Year,2007-06-30,370,26,Department of Licenses and Inspections,L&I
Managing Director (MDO),Total,113,0,2007,Actual,Full Year,2007-06-30,113,10,Managing Director's Office,MDO
Mayor,Total,59,0,2007,Actual,Full Year,2007-06-30,59,05,Mayor's Office,Mayor
Mayor's Office of Comm. Svcs.,Total,143,0,2007,Actual,Full Year,2007-06-30,143,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mural Arts Program,Total,14,0,2007,Actual,Full Year,2007-06-30,14,50,Mural Arts Program,Mural Arts
Off. of Behavioral Hlth/Mental Retard. Svcs.,Total,261,0,2007,Actual,Full Year,2007-06-30,261,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Off. of Supportive Housing,Total,178,0,2007,Actual,Full Year,2007-06-30,178,24,Office of Homeless Services,OHS
Office of Housing and Community Develop.,Total,82,0,2007,Actual,Full Year,2007-06-30,82,06,Office of Housing and Community Development,
Personnel,Total,70,0,2007,Actual,Full Year,2007-06-30,70,56,Office of Human Resources,OHR
Prisons,Total,2176,0,2007,Actual,Full Year,2007-06-30,2176,23,Philadelphia Prison System,Prisons
Procurement,Total,56,0,2007,Actual,Full Year,2007-06-30,56,38,Procurement Department,Procurement
Public Health,Total,881,0,2007,Actual,Full Year,2007-06-30,881,14,Department of Public Health,Public Health
Public Property,Total,175,0,2007,Actual,Full Year,2007-06-30,175,20,Department of Public Property,Public Property
Records,Total,70,0,2007,Actual,Full Year,2007-06-30,70,31,Department of Records,Records
Recreation,Total,484,0,2007,Actual,Full Year,2007-06-30,484,16,Department of Parks and Recreation,Parks & Recreation
Register of Wills,Total,69,0,2007,Actual,Full Year,2007-06-30,69,68,Register of Wills,
Revenue,Total,442,0,2007,Actual,Full Year,2007-06-30,442,36,Department of Revenue,Revenue
Sheriff,Total,241,0,2007,Actual,Full Year,2007-06-30,241,70,Office of the Sheriff,Sheriff
Streets,Total,592,0,2007,Actual,Full Year,2007-06-30,592,12,Streets Department,Streets
Streets Sanitation,Total,1222,0,2007,Actual,Full Year,2007-06-30,1222,12S,Streets: Sanitation,
Water,Total,1713,0,2007,Actual,Full Year,2007-06-30,1713,28,Water Department,Water
Zoning Board of Adjustment,Total,4,0,2007,Actual,Full Year,2007-06-30,4,30,Zoning Board of Adjustments,ZBA
Zoning Code Commission,Total,0,0,2007,Actual,Full Year,2007-06-30,0,57,Zoning Code Commission,
Police,General,812,6612,2007,Actual,Full Year,2007-06-30,7424,11,Police Department,Police
Police,Other,11,150,2007,Actual,Full Year,2007-06-30,161,11,Police Department,Police
Police,Total,823,6762,2007,Actual,Full Year,2007-06-30,7585,11,Police Department,Police
Fire,General,2302,97,2007,Actual,Full Year,2007-06-30,2399,13,Fire Department,Fire
Fire,Other,54,4,2007,Actual,Full Year,2007-06-30,58,13,Fire Department,Fire
Fire,Total,2356,101,2007,Actual,Full Year,2007-06-30,2457,13,Fire Department,Fire
District Attorney,General,414,10,2007,Actual,Full Year,2007-06-30,424,69,District Attorney's Office,DAO
District Attorney,Other,99,12,2007,Actual,Full Year,2007-06-30,111,69,District Attorney's Office,DAO
District Attorney,Total,513,22,2007,Actual,Full Year,2007-06-30,535,69,District Attorney's Office,DAO
Atwater Kent Museum,General,5,0,2008,Budgeted,Full Year,,5,18,Atwater Kent Museum,Atwater Kent
Auditing (City Controller's Office),General,140,0,2008,Budgeted,Full Year,,140,61,City Controller's Office,
Board of Building Standards,General,2,0,2008,Budgeted,Full Year,,2,29,L&I: Board of Building and Standards,
Board of Ethics,General,9,0,2008,Budgeted,Full Year,,9,45,Board of Ethics,
Board of L & I Review,General,3,0,2008,Budgeted,Full Year,,3,27,L&I: Board of Review,
Bd. of Pensions,General,0,0,2008,Budgeted,Full Year,,0,53,Board of Pensions,Pensions
Bd. of Revision of Taxes,General,138,0,2008,Budgeted,Full Year,,138,63,Board of Revision of Taxes,BRT
Camp William Penn,General,4,0,2008,Budgeted,Full Year,,4,19,Camp William Penn,
"Capital Program Office, Mayor-",General,24,0,2008,Budgeted,Full Year,,24,07,Capital Program Office,
City Commissioners (Election Board),General,88,0,2008,Budgeted,Full Year,,88,73,City Commissioner's Office,City Commissioners
City Council,General,195,0,2008,Budgeted,Full Year,,195,01,City Council,
City Planning Commission,General,49,0,2008,Budgeted,Full Year,,49,51,City Planning Commission,
City Rep. / Commerce,General,16,0,2008,Budgeted,Full Year,,16,41,Office of the City Representative,City Rep
City Treasurer,General,13,0,2008,Budgeted,Full Year,,13,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,General,2,0,2008,Budgeted,Full Year,,2,55,Civil Service Commission,
Clerk of Quarter Sessions,General,121,0,2008,Budgeted,Full Year,,121,64,Clerk of Quarter Sessions,
Fairmount Park,General,169,0,2008,Budgeted,Full Year,,169,17,Fairmount Park Commission,
Finance,General,169,0,2008,Budgeted,Full Year,,169,35,Office of the Director of Finance,Finance
First Judicial District,General,1920,0,2008,Budgeted,Full Year,,1920,84,First Judicial District,FJD
Fleet Management,General,321,0,2008,Budgeted,Full Year,,321,25,Office of Fleet Management,Fleet
Free Library,General,739,0,2008,Budgeted,Full Year,,739,52,The Free Library of Philadelphia,Free Library
Historical Commission,General,6,0,2008,Budgeted,Full Year,,6,32,Historical Commission,
Human Relations Commission,General,34,0,2008,Budgeted,Full Year,,34,54,Commission on Human Relations,Human Relations
Human Services,General,1817,0,2008,Budgeted,Full Year,,1817,22,Department of Human Services,DHS
"Information Services, Mayor's Office of",General,153,0,2008,Budgeted,Full Year,,153,04,Office of Innovation and Technology,OIT
"Labor Relations, Mayor's Office of",General,7,0,2008,Budgeted,Full Year,,7,03,Labor,
Law,General,182,0,2008,Budgeted,Full Year,,182,44,Law Department,Law
Licenses & Inspections,General,386,0,2008,Budgeted,Full Year,,386,26,Department of Licenses and Inspections,L&I
Managing Director (MDO),General,88,0,2008,Budgeted,Full Year,,88,10,Managing Director's Office,MDO
Mayor,General,62,0,2008,Budgeted,Full Year,,62,05,Mayor's Office,Mayor
Mayor's Office of Comm. Svcs.,General,0,0,2008,Budgeted,Full Year,,0,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mural Arts Program,General,16,0,2008,Budgeted,Full Year,,16,50,Mural Arts Program,Mural Arts
Off. of Behavioral Hlth/Mental Retard. Svcs.,General,34,0,2008,Budgeted,Full Year,,34,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Off. of Supportive Housing,General,145,0,2008,Budgeted,Full Year,,145,24,Office of Homeless Services,OHS
Office of Housing and Community Develop.,General,0,0,2008,Budgeted,Full Year,,0,06,Office of Housing and Community Development,
Personnel,General,79,0,2008,Budgeted,Full Year,,79,56,Office of Human Resources,OHR
Prisons,General,2400,0,2008,Budgeted,Full Year,,2400,23,Philadelphia Prison System,Prisons
Procurement,General,62,0,2008,Budgeted,Full Year,,62,38,Procurement Department,Procurement
Public Health,General,738,0,2008,Budgeted,Full Year,,738,14,Department of Public Health,Public Health
Public Property,General,173,0,2008,Budgeted,Full Year,,173,20,Department of Public Property,Public Property
Records,General,76,0,2008,Budgeted,Full Year,,76,31,Department of Records,Records
Recreation,General,517,0,2008,Budgeted,Full Year,,517,16,Department of Parks and Recreation,Parks & Recreation
Register of Wills,General,70,0,2008,Budgeted,Full Year,,70,68,Register of Wills,
Revenue,General,271,0,2008,Budgeted,Full Year,,271,36,Department of Revenue,Revenue
Sheriff,General,263,0,2008,Budgeted,Full Year,,263,70,Office of the Sheriff,Sheriff
Streets,General,625,0,2008,Budgeted,Full Year,,625,12,Streets Department,Streets
Streets Sanitation,General,1276,0,2008,Budgeted,Full Year,,1276,12S,Streets: Sanitation,
Water,General,0,0,2008,Budgeted,Full Year,,0,28,Water Department,Water
Zoning Board of Adjustment,General,5,0,2008,Budgeted,Full Year,,5,30,Zoning Board of Adjustments,ZBA
Zoning Code Commission,General,0,0,2008,Budgeted,Full Year,,0,57,Zoning Code Commission,
Atwater Kent Museum,Other,0,0,2008,Budgeted,Full Year,,0,18,Atwater Kent Museum,Atwater Kent
Auditing (City Controller's Office),Other,0,0,2008,Budgeted,Full Year,,0,61,City Controller's Office,
Board of Building Standards,Other,0,0,2008,Budgeted,Full Year,,0,29,L&I: Board of Building and Standards,
Board of Ethics,Other,0,0,2008,Budgeted,Full Year,,0,45,Board of Ethics,
Board of L & I Review,Other,0,0,2008,Budgeted,Full Year,,0,27,L&I: Board of Review,
Bd. of Pensions,Other,81,0,2008,Budgeted,Full Year,,81,53,Board of Pensions,Pensions
Bd. of Revision of Taxes,Other,0,0,2008,Budgeted,Full Year,,0,63,Board of Revision of Taxes,BRT
Camp William Penn,Other,0,0,2008,Budgeted,Full Year,,0,19,Camp William Penn,
"Capital Program Office, Mayor-",Other,0,0,2008,Budgeted,Full Year,,0,07,Capital Program Office,
City Commissioners (Election Board),Other,0,0,2008,Budgeted,Full Year,,0,73,City Commissioner's Office,City Commissioners
City Council,Other,0,0,2008,Budgeted,Full Year,,0,01,City Council,
City Planning Commission,Other,4,0,2008,Budgeted,Full Year,,4,51,City Planning Commission,
City Rep. / Commerce,Other,951,0,2008,Budgeted,Full Year,,951,41,Office of the City Representative,City Rep
City Treasurer,Other,0,0,2008,Budgeted,Full Year,,0,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,Other,0,0,2008,Budgeted,Full Year,,0,55,Civil Service Commission,
Clerk of Quarter Sessions,Other,0,0,2008,Budgeted,Full Year,,0,64,Clerk of Quarter Sessions,
Fairmount Park,Other,1,0,2008,Budgeted,Full Year,,1,17,Fairmount Park Commission,
Finance,Other,8,0,2008,Budgeted,Full Year,,8,35,Office of the Director of Finance,Finance
First Judicial District,Other,533,0,2008,Budgeted,Full Year,,533,84,First Judicial District,FJD
Fleet Management,Other,77,0,2008,Budgeted,Full Year,,77,25,Office of Fleet Management,Fleet
Free Library,Other,95,0,2008,Budgeted,Full Year,,95,52,The Free Library of Philadelphia,Free Library
Historical Commission,Other,0,0,2008,Budgeted,Full Year,,0,32,Historical Commission,
Human Relations Commission,Other,0,0,2008,Budgeted,Full Year,,0,54,Commission on Human Relations,Human Relations
Human Services,Other,63,0,2008,Budgeted,Full Year,,63,22,Department of Human Services,DHS
"Information Services, Mayor's Office of",Other,17,0,2008,Budgeted,Full Year,,17,04,Office of Innovation and Technology,OIT
"Labor Relations, Mayor's Office of",Other,0,0,2008,Budgeted,Full Year,,0,03,Labor,
Law,Other,63,0,2008,Budgeted,Full Year,,63,44,Law Department,Law
Licenses & Inspections,Other,22,0,2008,Budgeted,Full Year,,22,26,Department of Licenses and Inspections,L&I
Managing Director (MDO),Other,10,0,2008,Budgeted,Full Year,,10,10,Managing Director's Office,MDO
Mayor,Other,5,0,2008,Budgeted,Full Year,,5,05,Mayor's Office,Mayor
Mayor's Office of Comm. Svcs.,Other,95,0,2008,Budgeted,Full Year,,95,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mural Arts Program,Other,0,0,2008,Budgeted,Full Year,,0,50,Mural Arts Program,Mural Arts
Off. of Behavioral Hlth/Mental Retard. Svcs.,Other,259,0,2008,Budgeted,Full Year,,259,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Off. of Supportive Housing,Other,53,0,2008,Budgeted,Full Year,,53,24,Office of Homeless Services,OHS
Office of Housing and Community Develop.,Other,110,0,2008,Budgeted,Full Year,,110,06,Office of Housing and Community Development,
Personnel,Other,0,0,2008,Budgeted,Full Year,,0,56,Office of Human Resources,OHR
Prisons,Other,0,0,2008,Budgeted,Full Year,,0,23,Philadelphia Prison System,Prisons
Procurement,Other,3,0,2008,Budgeted,Full Year,,3,38,Procurement Department,Procurement
Public Health,Other,260,0,2008,Budgeted,Full Year,,260,14,Department of Public Health,Public Health
Public Property,Other,0,0,2008,Budgeted,Full Year,,0,20,Department of Public Property,Public Property
Records,Other,0,0,2008,Budgeted,Full Year,,0,31,Department of Records,Records
Recreation,Other,25,0,2008,Budgeted,Full Year,,25,16,Department of Parks and Recreation,Parks & Recreation
Register of Wills,Other,0,0,2008,Budgeted,Full Year,,0,68,Register of Wills,
Revenue,Other,274,0,2008,Budgeted,Full Year,,274,36,Department of Revenue,Revenue
Sheriff,Other,0,0,2008,Budgeted,Full Year,,0,70,Office of the Sheriff,Sheriff
Streets,Other,0,0,2008,Budgeted,Full Year,,0,12,Streets Department,Streets
Streets Sanitation,Other,0,0,2008,Budgeted,Full Year,,0,12S,Streets: Sanitation,
Water,Other,1971,0,2008,Budgeted,Full Year,,1971,28,Water Department,Water
Zoning Board of Adjustment,Other,0,0,2008,Budgeted,Full Year,,0,30,Zoning Board of Adjustments,ZBA
Zoning Code Commission,Other,0,0,2008,Budgeted,Full Year,,0,57,Zoning Code Commission,
Atwater Kent Museum,Total,5,0,2008,Budgeted,Full Year,,5,18,Atwater Kent Museum,Atwater Kent
Auditing (City Controller's Office),Total,140,0,2008,Budgeted,Full Year,,140,61,City Controller's Office,
Board of Building Standards,Total,2,0,2008,Budgeted,Full Year,,2,29,L&I: Board of Building and Standards,
Board of Ethics,Total,9,0,2008,Budgeted,Full Year,,9,45,Board of Ethics,
Board of L & I Review,Total,3,0,2008,Budgeted,Full Year,,3,27,L&I: Board of Review,
Bd. of Pensions,Total,81,0,2008,Budgeted,Full Year,,81,53,Board of Pensions,Pensions
Bd. of Revision of Taxes,Total,138,0,2008,Budgeted,Full Year,,138,63,Board of Revision of Taxes,BRT
Camp William Penn,Total,4,0,2008,Budgeted,Full Year,,4,19,Camp William Penn,
"Capital Program Office, Mayor-",Total,24,0,2008,Budgeted,Full Year,,24,07,Capital Program Office,
City Commissioners (Election Board),Total,88,0,2008,Budgeted,Full Year,,88,73,City Commissioner's Office,City Commissioners
City Council,Total,195,0,2008,Budgeted,Full Year,,195,01,City Council,
City Planning Commission,Total,53,0,2008,Budgeted,Full Year,,53,51,City Planning Commission,
City Rep. / Commerce,Total,967,0,2008,Budgeted,Full Year,,967,41,Office of the City Representative,City Rep
City Treasurer,Total,13,0,2008,Budgeted,Full Year,,13,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,Total,2,0,2008,Budgeted,Full Year,,2,55,Civil Service Commission,
Clerk of Quarter Sessions,Total,121,0,2008,Budgeted,Full Year,,121,64,Clerk of Quarter Sessions,
Fairmount Park,Total,170,0,2008,Budgeted,Full Year,,170,17,Fairmount Park Commission,
Finance,Total,177,0,2008,Budgeted,Full Year,,177,35,Office of the Director of Finance,Finance
First Judicial District,Total,2453,0,2008,Budgeted,Full Year,,2453,84,First Judicial District,FJD
Fleet Management,Total,398,0,2008,Budgeted,Full Year,,398,25,Office of Fleet Management,Fleet
Free Library,Total,834,0,2008,Budgeted,Full Year,,834,52,The Free Library of Philadelphia,Free Library
Historical Commission,Total,6,0,2008,Budgeted,Full Year,,6,32,Historical Commission,
Human Relations Commission,Total,34,0,2008,Budgeted,Full Year,,34,54,Commission on Human Relations,Human Relations
Human Services,Total,1880,0,2008,Budgeted,Full Year,,1880,22,Department of Human Services,DHS
"Information Services, Mayor's Office of",Total,170,0,2008,Budgeted,Full Year,,170,04,Office of Innovation and Technology,OIT
"Labor Relations, Mayor's Office of",Total,7,0,2008,Budgeted,Full Year,,7,03,Labor,
Law,Total,245,0,2008,Budgeted,Full Year,,245,44,Law Department,Law
Licenses & Inspections,Total,408,0,2008,Budgeted,Full Year,,408,26,Department of Licenses and Inspections,L&I
Managing Director (MDO),Total,98,0,2008,Budgeted,Full Year,,98,10,Managing Director's Office,MDO
Mayor,Total,67,0,2008,Budgeted,Full Year,,67,05,Mayor's Office,Mayor
Mayor's Office of Comm. Svcs.,Total,95,0,2008,Budgeted,Full Year,,95,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mural Arts Program,Total,16,0,2008,Budgeted,Full Year,,16,50,Mural Arts Program,Mural Arts
Off. of Behavioral Hlth/Mental Retard. Svcs.,Total,293,0,2008,Budgeted,Full Year,,293,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Off. of Supportive Housing,Total,198,0,2008,Budgeted,Full Year,,198,24,Office of Homeless Services,OHS
Office of Housing and Community Develop.,Total,110,0,2008,Budgeted,Full Year,,110,06,Office of Housing and Community Development,
Personnel,Total,79,0,2008,Budgeted,Full Year,,79,56,Office of Human Resources,OHR
Prisons,Total,2400,0,2008,Budgeted,Full Year,,2400,23,Philadelphia Prison System,Prisons
Procurement,Total,65,0,2008,Budgeted,Full Year,,65,38,Procurement Department,Procurement
Public Health,Total,998,0,2008,Budgeted,Full Year,,998,14,Department of Public Health,Public Health
Public Property,Total,173,0,2008,Budgeted,Full Year,,173,20,Department of Public Property,Public Property
Records,Total,76,0,2008,Budgeted,Full Year,,76,31,Department of Records,Records
Recreation,Total,542,0,2008,Budgeted,Full Year,,542,16,Department of Parks and Recreation,Parks & Recreation
Register of Wills,Total,70,0,2008,Budgeted,Full Year,,70,68,Register of Wills,
Revenue,Total,545,0,2008,Budgeted,Full Year,,545,36,Department of Revenue,Revenue
Sheriff,Total,263,0,2008,Budgeted,Full Year,,263,70,Office of the Sheriff,Sheriff
Streets,Total,625,0,2008,Budgeted,Full Year,,625,12,Streets Department,Streets
Streets Sanitation,Total,1276,0,2008,Budgeted,Full Year,,1276,12S,Streets: Sanitation,
Water,Total,1971,0,2008,Budgeted,Full Year,,1971,28,Water Department,Water
Zoning Board of Adjustment,Total,5,0,2008,Budgeted,Full Year,,5,30,Zoning Board of Adjustments,ZBA
Zoning Code Commission,Total,0,0,2008,Budgeted,Full Year,,0,57,Zoning Code Commission,
Police,General,884,6624,2008,Budgeted,Full Year,,7508,11,Police Department,Police
Police,Other,11,155,2008,Budgeted,Full Year,,166,11,Police Department,Police
Police,Total,895,6779,2008,Budgeted,Full Year,,7674,11,Police Department,Police
Fire,General,2315,110,2008,Budgeted,Full Year,,2425,13,Fire Department,Fire
Fire,Other,74,4,2008,Budgeted,Full Year,,78,13,Fire Department,Fire
Fire,Total,2389,114,2008,Budgeted,Full Year,,2503,13,Fire Department,Fire
District Attorney,General,425,17,2008,Budgeted,Full Year,,442,69,District Attorney's Office,DAO
District Attorney,Other,120,24,2008,Budgeted,Full Year,,144,69,District Attorney's Office,DAO
District Attorney,Total,545,41,2008,Budgeted,Full Year,,586,69,District Attorney's Office,DAO
