dept_name_raw,fund,civilian,uniformed,fiscal_year,variable,time_period,as_of_date,total,dept_code,dept_name,abbreviation
L&I-Board of Building Standards,Total,1,0,2020,Actual,Full Year,2020-06-30,1,29,L&I: Board of Building and Standards,
L&I-Board of L & I Review,Total,2,0,2020,Actual,Full Year,2020-06-30,2,27,L&I: Board of Review,
Managing Director's Office,Total,373,0,2020,Actual,Full Year,2020-06-30,373,10,Managing Director's Office,MDO
Mayor's Office,Total,65,0,2020,Actual,Full Year,2020-06-30,65,05,Mayor's Office,Mayor
Mayor's Office-Comm. Empowerment & Opp.,Total,22,0,2020,Actual,Full Year,2020-06-30,22,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mural Arts Program,Total,10,0,2020,Actual,Full Year,2020-06-30,10,50,Mural Arts Program,Mural Arts
Office of Arts and Culture,Total,2,0,2020,Actual,Full Year,2020-06-30,2,58,"Office of Arts, Culture, and the Creative Economy",Arts & Culture
Office of Behavioral Hith & Intellectual disAbility,Total,254,0,2020,Actual,Full Year,2020-06-30,254,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Office of the Chief Administrative Officer,Total,64,0,2020,Actual,Full Year,2020-06-30,64,65,Office of the Chief Administrative Officer,CAO
Office of Children and Families,Total,40,0,2020,Actual,Full Year,2020-06-30,40,66,Office of Children and Families,OCF
Office of Homeless Services,Total,175,0,2020,Actual,Full Year,2020-06-30,175,24,Office of Homeless Services,OHS
Office of Human Resources,Total,79,0,2020,Actual,Full Year,2020-06-30,79,56,Office of Human Resources,OHR
Office of Innovation and Technology,Total,414,0,2020,Actual,Full Year,2020-06-30,414,04,Office of Innovation and Technology,OIT
Office of the Inspector General,Total,16,0,2020,Actual,Full Year,2020-06-30,16,48,Office of the Inspector General,OIG
Office of Property Assessment,Total,195,0,2020,Actual,Full Year,2020-06-30,195,59,Office of Property Assessment,OPA
Office of Sustainability,Total,8,0,2020,Actual,Full Year,2020-06-30,8,49,Office of Sustainability,Sustainability
Parks and Recreation,Total,672,0,2020,Actual,Full Year,2020-06-30,672,16,Department of Parks and Recreation,Parks & Recreation
Planning & Development,Total,108,0,2020,Actual,Full Year,2020-06-30,108,72,Department of Planning and Development,Planning & Development
Prisons,Total,1975,0,2020,Actual,Full Year,2020-06-30,1975,23,Philadelphia Prison System,Prisons
Procurement,Total,43,0,2020,Actual,Full Year,2020-06-30,43,38,Procurement Department,Procurement
Public Health,Total,885,0,2020,Actual,Full Year,2020-06-30,885,14,Department of Public Health,Public Health
Public Property,Total,119,0,2020,Actual,Full Year,2020-06-30,119,20,Department of Public Property,Public Property
Records,Total,51,0,2020,Actual,Full Year,2020-06-30,51,31,Department of Records,Records
Register of Wills,Total,66,0,2020,Actual,Full Year,2020-06-30,66,68,Register of Wills,
Revenue,Total,607,0,2020,Actual,Full Year,2020-06-30,607,36,Department of Revenue,Revenue
Sheriff,Total,385,0,2020,Actual,Full Year,2020-06-30,385,70,Office of the Sheriff,Sheriff
Streets,Total,1926,0,2020,Actual,Full Year,2020-06-30,1926,12,Streets Department,Streets
Water,Total,1989,0,2020,Actual,Full Year,2020-06-30,1989,28,Water Department,Water
"Water,Sewer & Stormwater Rate Board",Total,1,0,2020,Actual,Full Year,2020-06-30,1,67,"Water, Sewer, and Stormwater Rate Board",
Police,General,803,6372,2020,Actual,Full Year,2020-06-30,7175,11,Police Department,Police
Police,Other,11,153,2020,Actual,Full Year,2020-06-30,164,11,Police Department,Police
Police,Total,814,6525,2020,Actual,Full Year,2020-06-30,7339,11,Police Department,Police
Fire,General,126,2502,2020,Actual,Full Year,2020-06-30,2628,13,Fire Department,Fire
Fire,Other,3,193,2020,Actual,Full Year,2020-06-30,196,13,Fire Department,Fire
Fire,Total,129,2695,2020,Actual,Full Year,2020-06-30,2824,13,Fire Department,Fire
District Attorney,General,516,29,2020,Actual,Full Year,2020-06-30,545,69,District Attorney's Office,DAO
District Attorney,Other,74,8,2020,Actual,Full Year,2020-06-30,82,69,District Attorney's Office,DAO
District Attorney,Total,590,37,2020,Actual,Full Year,2020-06-30,627,69,District Attorney's Office,DAO
Auditing (City Controller's Office),General,135,0,2021,Budgeted,Full Year,,135,61,City Controller's Office,
Board of Ethics,General,10,0,2021,Budgeted,Full Year,,10,45,Board of Ethics,
Board of Pensions,General,0,0,2021,Budgeted,Full Year,,0,53,Board of Pensions,Pensions
Board of Revision of Taxes,General,16,0,2021,Budgeted,Full Year,,16,63,Board of Revision of Taxes,BRT
City Commissioners (Election Board),General,105,0,2021,Budgeted,Full Year,,105,73,City Commissioner's Office,City Commissioners
City Council,General,208,0,2021,Budgeted,Full Year,,208,01,City Council,
City Representative,General,0,0,2021,Budgeted,Full Year,,0,41,Office of the City Representative,City Rep
City Treasurer,General,18,0,2021,Budgeted,Full Year,,18,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,General,2,0,2021,Budgeted,Full Year,,2,55,Civil Service Commission,
Commerce,General,42,0,2021,Budgeted,Full Year,,42,42,Office of the Director of Commerce,Commerce
Finance,General,131,0,2021,Budgeted,Full Year,,131,35,Office of the Director of Finance,Finance
First Judicial District,General,1878,0,2021,Budgeted,Full Year,,1878,84,First Judicial District,FJD
Fleet Management,General,312,0,2021,Budgeted,Full Year,,312,25,Office of Fleet Management,Fleet
Free Library,General,756,0,2021,Budgeted,Full Year,,756,52,The Free Library of Philadelphia,Free Library
Human Relations Commission,General,37,0,2021,Budgeted,Full Year,,37,54,Commission on Human Relations,Human Relations
Human Services (1),General,492,0,2021,Budgeted,Full Year,,492,22,Department of Human Services,DHS
Labor,General,35,0,2021,Budgeted,Full Year,,35,03,Labor,
Law,General,134,0,2021,Budgeted,Full Year,,134,44,Law Department,Law
Licenses & Inspections,General,423,0,2021,Budgeted,Full Year,,423,26,Department of Licenses and Inspections,L&I
L&I-Board of Building Standards,General,1,0,2021,Budgeted,Full Year,,1,29,L&I: Board of Building and Standards,
L&I-Board of L & I Review,General,2,0,2021,Budgeted,Full Year,,2,27,L&I: Board of Review,
Managing Director's Office,General,317,0,2021,Budgeted,Full Year,,317,10,Managing Director's Office,MDO
Mayor's Office,General,65,0,2021,Budgeted,Full Year,,65,05,Mayor's Office,Mayor
Mayor's Office-Comm. Empowerment & Opp.,General,0,0,2021,Budgeted,Full Year,,0,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mural Arts Program,General,10,0,2021,Budgeted,Full Year,,10,50,Mural Arts Program,Mural Arts
Office of Arts and Culture,General,0,0,2021,Budgeted,Full Year,,0,58,"Office of Arts, Culture, and the Creative Economy",Arts & Culture
Office of Behavioral Hith & Intellectual disAbility,General,24,0,2021,Budgeted,Full Year,,24,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Office of the Chief Administrative Officer,General,68,0,2021,Budgeted,Full Year,,68,65,Office of the Chief Administrative Officer,CAO
Office of Children and Families,General,3,0,2021,Budgeted,Full Year,,3,66,Office of Children and Families,OCF
Office of Homeless Services,General,143,0,2021,Budgeted,Full Year,,143,24,Office of Homeless Services,OHS
Office of Human Resources,General,75,0,2021,Budgeted,Full Year,,75,56,Office of Human Resources,OHR
Office of Innovation and Technology,General,358,0,2021,Budgeted,Full Year,,358,04,Office of Innovation and Technology,OIT
Office of the Inspector General,General,19,0,2021,Budgeted,Full Year,,19,48,Office of the Inspector General,OIG
Office of Property Assessment,General,220,0,2021,Budgeted,Full Year,,220,59,Office of Property Assessment,OPA
Office of Sustainability,General,12,0,2021,Budgeted,Full Year,,12,49,Office of Sustainability,Sustainability
Parks and Recreation,General,748,0,2021,Budgeted,Full Year,,748,16,Department of Parks and Recreation,Parks & Recreation
Planning & Development,General,62,0,2021,Budgeted,Full Year,,62,72,Department of Planning and Development,Planning & Development
Prisons,General,2006,0,2021,Budgeted,Full Year,,2006,23,Philadelphia Prison System,Prisons
Procurement,General,42,0,2021,Budgeted,Full Year,,42,38,Procurement Department,Procurement
Public Health,General,818,0,2021,Budgeted,Full Year,,818,14,Department of Public Health,Public Health
Public Property,General,176,0,2021,Budgeted,Full Year,,176,20,Department of Public Property,Public Property
Records,General,55,0,2021,Budgeted,Full Year,,55,31,Department of Records,Records
Register of Wills,General,70,0,2021,Budgeted,Full Year,,70,68,Register of Wills,
Revenue,General,436,0,2021,Budgeted,Full Year,,436,36,Department of Revenue,Revenue
Sheriff,General,428,0,2021,Budgeted,Full Year,,428,70,Office of the Sheriff,Sheriff
Streets,General,1903,0,2021,Budgeted,Full Year,,1903,12,Streets Department,Streets
Water,General,0,0,2021,Budgeted,Full Year,,0,28,Water Department,Water
"Water,Sewer & Stormwater Rate Board",General,0,0,2021,Budgeted,Full Year,,0,67,"Water, Sewer, and Stormwater Rate Board",
Auditing (City Controller's Office),Other,0,0,2021,Budgeted,Full Year,,0,61,City Controller's Office,
Board of Ethics,Other,0,0,2021,Budgeted,Full Year,,0,45,Board of Ethics,
Board of Pensions,Other,73,0,2021,Budgeted,Full Year,,73,53,Board of Pensions,Pensions
Board of Revision of Taxes,Other,0,0,2021,Budgeted,Full Year,,0,63,Board of Revision of Taxes,BRT
City Commissioners (Election Board),Other,0,0,2021,Budgeted,Full Year,,0,73,City Commissioner's Office,City Commissioners
City Council,Other,0,0,2021,Budgeted,Full Year,,0,01,City Council,
City Representative,Other,0,0,2021,Budgeted,Full Year,,0,41,Office of the City Representative,City Rep
City Treasurer,Other,0,0,2021,Budgeted,Full Year,,0,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,Other,0,0,2021,Budgeted,Full Year,,0,55,Civil Service Commission,
Commerce,Other,845,0,2021,Budgeted,Full Year,,845,42,Office of the Director of Commerce,Commerce
Finance,Other,0,0,2021,Budgeted,Full Year,,0,35,Office of the Director of Finance,Finance
First Judicial District,Other,510,0,2021,Budgeted,Full Year,,510,84,First Judicial District,FJD
Fleet Management,Other,84,0,2021,Budgeted,Full Year,,84,25,Office of Fleet Management,Fleet
Free Library,Other,17,0,2021,Budgeted,Full Year,,17,52,The Free Library of Philadelphia,Free Library
Human Relations Commission,Other,0,0,2021,Budgeted,Full Year,,0,54,Commission on Human Relations,Human Relations
Human Services (1),Other,1331,0,2021,Budgeted,Full Year,,1331,22,Department of Human Services,DHS
Labor,Other,0,0,2021,Budgeted,Full Year,,0,03,Labor,
Law,Other,51,0,2021,Budgeted,Full Year,,51,44,Law Department,Law
Licenses & Inspections,Other,8,0,2021,Budgeted,Full Year,,8,26,Department of Licenses and Inspections,L&I
L&I-Board of Building Standards,Other,0,0,2021,Budgeted,Full Year,,0,29,L&I: Board of Building and Standards,
L&I-Board of L & I Review,Other,0,0,2021,Budgeted,Full Year,,0,27,L&I: Board of Review,
Managing Director's Office,Other,92,0,2021,Budgeted,Full Year,,92,10,Managing Director's Office,MDO
Mayor's Office,Other,3,0,2021,Budgeted,Full Year,,3,05,Mayor's Office,Mayor
Mayor's Office-Comm. Empowerment & Opp.,Other,34,0,2021,Budgeted,Full Year,,34,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mural Arts Program,Other,0,0,2021,Budgeted,Full Year,,0,50,Mural Arts Program,Mural Arts
Office of Arts and Culture,Other,0,0,2021,Budgeted,Full Year,,0,58,"Office of Arts, Culture, and the Creative Economy",Arts & Culture
Office of Behavioral Hith & Intellectual disAbility,Other,274,0,2021,Budgeted,Full Year,,274,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Office of the Chief Administrative Officer,Other,0,0,2021,Budgeted,Full Year,,0,65,Office of the Chief Administrative Officer,CAO
Office of Children and Families,Other,0,0,2021,Budgeted,Full Year,,0,66,Office of Children and Families,OCF
Office of Homeless Services,Other,48,0,2021,Budgeted,Full Year,,48,24,Office of Homeless Services,OHS
Office of Human Resources,Other,0,0,2021,Budgeted,Full Year,,0,56,Office of Human Resources,OHR
Office of Innovation and Technology,Other,124,0,2021,Budgeted,Full Year,,124,04,Office of Innovation and Technology,OIT
Office of the Inspector General,Other,0,0,2021,Budgeted,Full Year,,0,48,Office of the Inspector General,OIG
Office of Property Assessment,Other,0,0,2021,Budgeted,Full Year,,0,59,Office of Property Assessment,OPA
Office of Sustainability,Other,1,0,2021,Budgeted,Full Year,,1,49,Office of Sustainability,Sustainability
Parks and Recreation,Other,32,0,2021,Budgeted,Full Year,,32,16,Department of Parks and Recreation,Parks & Recreation
Planning & Development,Other,58,0,2021,Budgeted,Full Year,,58,72,Department of Planning and Development,Planning & Development
Prisons,Other,0,0,2021,Budgeted,Full Year,,0,23,Philadelphia Prison System,Prisons
Procurement,Other,2,0,2021,Budgeted,Full Year,,2,38,Procurement Department,Procurement
Public Health,Other,187,0,2021,Budgeted,Full Year,,187,14,Department of Public Health,Public Health
Public Property,Other,0,0,2021,Budgeted,Full Year,,0,20,Department of Public Property,Public Property
Records,Other,0,0,2021,Budgeted,Full Year,,0,31,Department of Records,Records
Register of Wills,Other,0,0,2021,Budgeted,Full Year,,0,68,Register of Wills,
Revenue,Other,232,0,2021,Budgeted,Full Year,,232,36,Department of Revenue,Revenue
Sheriff,Other,0,0,2021,Budgeted,Full Year,,0,70,Office of the Sheriff,Sheriff
Streets,Other,0,0,2021,Budgeted,Full Year,,0,12,Streets Department,Streets
Water,Other,2281,0,2021,Budgeted,Full Year,,2281,28,Water Department,Water
"Water,Sewer & Stormwater Rate Board",Other,1,0,2021,Budgeted,Full Year,,1,67,"Water, Sewer, and Stormwater Rate Board",
Auditing (City Controller's Office),Total,135,0,2021,Budgeted,Full Year,,135,61,City Controller's Office,
Board of Ethics,Total,10,0,2021,Budgeted,Full Year,,10,45,Board of Ethics,
Board of Pensions,Total,73,0,2021,Budgeted,Full Year,,73,53,Board of Pensions,Pensions
Board of Revision of Taxes,Total,16,0,2021,Budgeted,Full Year,,16,63,Board of Revision of Taxes,BRT
City Commissioners (Election Board),Total,105,0,2021,Budgeted,Full Year,,105,73,City Commissioner's Office,City Commissioners
City Council,Total,208,0,2021,Budgeted,Full Year,,208,01,City Council,
City Representative,Total,0,0,2021,Budgeted,Full Year,,0,41,Office of the City Representative,City Rep
City Treasurer,Total,18,0,2021,Budgeted,Full Year,,18,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,Total,2,0,2021,Budgeted,Full Year,,2,55,Civil Service Commission,
Commerce,Total,887,0,2021,Budgeted,Full Year,,887,42,Office of the Director of Commerce,Commerce
Finance,Total,131,0,2021,Budgeted,Full Year,,131,35,Office of the Director of Finance,Finance
First Judicial District,Total,2388,0,2021,Budgeted,Full Year,,2388,84,First Judicial District,FJD
Fleet Management,Total,396,0,2021,Budgeted,Full Year,,396,25,Office of Fleet Management,Fleet
Free Library,Total,773,0,2021,Budgeted,Full Year,,773,52,The Free Library of Philadelphia,Free Library
Human Relations Commission,Total,37,0,2021,Budgeted,Full Year,,37,54,Commission on Human Relations,Human Relations
Human Services (1),Total,1823,0,2021,Budgeted,Full Year,,1823,22,Department of Human Services,DHS
Labor,Total,35,0,2021,Budgeted,Full Year,,35,03,Labor,
Law,Total,185,0,2021,Budgeted,Full Year,,185,44,Law Department,Law
Licenses & Inspections,Total,431,0,2021,Budgeted,Full Year,,431,26,Department of Licenses and Inspections,L&I
L&I-Board of Building Standards,Total,1,0,2021,Budgeted,Full Year,,1,29,L&I: Board of Building and Standards,
L&I-Board of L & I Review,Total,2,0,2021,Budgeted,Full Year,,2,27,L&I: Board of Review,
Managing Director's Office,Total,409,0,2021,Budgeted,Full Year,,409,10,Managing Director's Office,MDO
Mayor's Office,Total,68,0,2021,Budgeted,Full Year,,68,05,Mayor's Office,Mayor
Mayor's Office-Comm. Empowerment & Opp.,Total,34,0,2021,Budgeted,Full Year,,34,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mural Arts Program,Total,10,0,2021,Budgeted,Full Year,,10,50,Mural Arts Program,Mural Arts
Office of Arts and Culture,Total,0,0,2021,Budgeted,Full Year,,0,58,"Office of Arts, Culture, and the Creative Economy",Arts & Culture
Office of Behavioral Hith & Intellectual disAbility,Total,298,0,2021,Budgeted,Full Year,,298,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Office of the Chief Administrative Officer,Total,68,0,2021,Budgeted,Full Year,,68,65,Office of the Chief Administrative Officer,CAO
Office of Children and Families,Total,3,0,2021,Budgeted,Full Year,,3,66,Office of Children and Families,OCF
Office of Homeless Services,Total,191,0,2021,Budgeted,Full Year,,191,24,Office of Homeless Services,OHS
Office of Human Resources,Total,75,0,2021,Budgeted,Full Year,,75,56,Office of Human Resources,OHR
Office of Innovation and Technology,Total,482,0,2021,Budgeted,Full Year,,482,04,Office of Innovation and Technology,OIT
Office of the Inspector General,Total,19,0,2021,Budgeted,Full Year,,19,48,Office of the Inspector General,OIG
Office of Property Assessment,Total,220,0,2021,Budgeted,Full Year,,220,59,Office of Property Assessment,OPA
Office of Sustainability,Total,13,0,2021,Budgeted,Full Year,,13,49,Office of Sustainability,Sustainability
Parks and Recreation,Total,780,0,2021,Budgeted,Full Year,,780,16,Department of Parks and Recreation,Parks & Recreation
Planning & Development,Total,120,0,2021,Budgeted,Full Year,,120,72,Department of Planning and Development,Planning & Development
Prisons,Total,2006,0,2021,Budgeted,Full Year,,2006,23,Philadelphia Prison System,Prisons
Procurement,Total,44,0,2021,Budgeted,Full Year,,44,38,Procurement Department,Procurement
Public Health,Total,1005,0,2021,Budgeted,Full Year,,1005,14,Department of Public Health,Public Health
Public Property,Total,176,0,2021,Budgeted,Full Year,,176,20,Department of Public Property,Public Property
Records,Total,55,0,2021,Budgeted,Full Year,,55,31,Department of Records,Records
Register of Wills,Total,70,0,2021,Budgeted,Full Year,,70,68,Register of Wills,
Revenue,Total,668,0,2021,Budgeted,Full Year,,668,36,Department of Revenue,Revenue
Sheriff,Total,428,0,2021,Budgeted,Full Year,,428,70,Office of the Sheriff,Sheriff
Streets,Total,1903,0,2021,Budgeted,Full Year,,1903,12,Streets Department,Streets
Water,Total,2281,0,2021,Budgeted,Full Year,,2281,28,Water Department,Water
"Water,Sewer & Stormwater Rate Board",Total,1,0,2021,Budgeted,Full Year,,1,67,"Water, Sewer, and Stormwater Rate Board",
Police,General,924,6380,2021,Budgeted,Full Year,,7304,11,Police Department,Police
Police,Other,11,141,2021,Budgeted,Full Year,,152,11,Police Department,Police
Police,Total,935,6521,2021,Budgeted,Full Year,,7456,11,Police Department,Police
Fire,General,177,3191,2021,Budgeted,Full Year,,3368,13,Fire Department,Fire
Fire,Other,3,77,2021,Budgeted,Full Year,,80,13,Fire Department,Fire
Fire,Total,180,3268,2021,Budgeted,Full Year,,3448,13,Fire Department,Fire
District Attorney,General,470,43,2021,Budgeted,Full Year,,513,69,District Attorney's Office,DAO
District Attorney,Other,78,11,2021,Budgeted,Full Year,,89,69,District Attorney's Office,DAO
District Attorney,Total,548,54,2021,Budgeted,Full Year,,602,69,District Attorney's Office,DAO
