dept_name_raw,fund,civilian,uniformed,fiscal_year,variable,time_period,as_of_date,total,dept_name,dept_code,abbreviation
Zoning Code Commission,Other,0,0,2012,Actual,Full Year,2012-06-30,0,Zoning Code Commission,57,
Atwater Kent Museum,Total,4,0,2012,Actual,Full Year,2012-06-30,4,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),Total,111,0,2012,Actual,Full Year,2012-06-30,111,City Controller's Office,61,
Board of Building Standards,Total,1,0,2012,Actual,Full Year,2012-06-30,1,L&I: Board of Building and Standards,29,
Board of Ethics,Total,8,0,2012,Actual,Full Year,2012-06-30,8,Board of Ethics,45,
Board of L & I Review,Total,2,0,2012,Actual,Full Year,2012-06-30,2,L&I: Board of Review,27,
Board of Pensions,Total,65,0,2012,Actual,Full Year,2012-06-30,65,Board of Pensions,53,Pensions
Board of Revision of Taxes,Total,8,0,2012,Actual,Full Year,2012-06-30,8,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),Total,91,0,2012,Actual,Full Year,2012-06-30,91,City Commissioner's Office,73,City Commissioners
City Council,Total,175,0,2012,Actual,Full Year,2012-06-30,175,City Council,01,
City Planning Commission,Total,37,0,2012,Actual,Full Year,2012-06-30,37,City Planning Commission,51,
City Representative,Total,6,0,2012,Actual,Full Year,2012-06-30,6,Office of the City Representative,41,City Rep
City Treasurer,Total,14,0,2012,Actual,Full Year,2012-06-30,14,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,Total,2,0,2012,Actual,Full Year,2012-06-30,2,Civil Service Commission,55,
Commerce,Total,749,0,2012,Actual,Full Year,2012-06-30,749,Office of the Director of Commerce,42,Commerce
Finance,Total,159,0,2012,Actual,Full Year,2012-06-30,159,Office of the Director of Finance,35,Finance
First Judicial District,Total,2460,0,2012,Actual,Full Year,2012-06-30,2460,First Judicial District,84,FJD
Fleet Management,Total,334,0,2012,Actual,Full Year,2012-06-30,334,Office of Fleet Management,25,Fleet
Free Library,Total,671,0,2012,Actual,Full Year,2012-06-30,671,The Free Library of Philadelphia,52,Free Library
Historical Commission,Total,4,0,2012,Actual,Full Year,2012-06-30,4,Historical Commission,32,
Human Relations Commission,Total,29,0,2012,Actual,Full Year,2012-06-30,29,Commission on Human Relations,54,Human Relations
Human Services (1),Total,852,0,2012,Actual,Full Year,2012-06-30,852,Department of Human Services,22,DHS
"Labor Relations, Mayor's Office of",Total,8,0,2012,Actual,Full Year,2012-06-30,8,Labor,03,
Law,Total,160,0,2012,Actual,Full Year,2012-06-30,160,Law Department,44,Law
Licenses & Inspections,Total,310,0,2012,Actual,Full Year,2012-06-30,310,Department of Licenses and Inspections,26,L&I
Managing Director (MDO),Total,162,0,2012,Actual,Full Year,2012-06-30,162,Managing Director's Office,10,MDO
Mayor,Total,37,0,2012,Actual,Full Year,2012-06-30,37,Mayor's Office,05,Mayor
Mayor - Office of Arts and Culture,Total,2,0,2012,Actual,Full Year,2012-06-30,2,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Mayor - Office of the Inspector General,Total,17,0,2012,Actual,Full Year,2012-06-30,17,Office of the Inspector General,48,OIG
Mayor's Office of Comm. Svcs.,Total,73,0,2012,Actual,Full Year,2012-06-30,73,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation,Total,10,0,2012,Actual,Full Year,2012-06-30,10,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,Total,11,0,2012,Actual,Full Year,2012-06-30,11,Mural Arts Program,50,Mural Arts
Off. of Behavioral Hith/Mental Retard. Svcs.,Total,251,0,2012,Actual,Full Year,2012-06-30,251,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Human Resources,Total,80,0,2012,Actual,Full Year,2012-06-30,80,Office of Human Resources,56,OHR
Office of Innovation and Technology,Total,322,0,2012,Actual,Full Year,2012-06-30,322,Office of Innovation and Technology,04,OIT
Office of Property Assessment,Total,157,0,2012,Actual,Full Year,2012-06-30,157,Office of Property Assessment,59,OPA
Off.of Supportive Housing,Total,191,0,2012,Actual,Full Year,2012-06-30,191,Office of Homeless Services,24,OHS
Office of Housing and Community Develop.,Total,72,0,2012,Actual,Full Year,2012-06-30,72,Office of Housing and Community Development,06,
Parks and Recreation,Total,596,0,2012,Actual,Full Year,2012-06-30,596,Department of Parks and Recreation,16,Parks & Recreation
Prisons,Total,2144,0,2012,Actual,Full Year,2012-06-30,2144,Philadelphia Prison System,23,Prisons
Procurement,Total,47,0,2012,Actual,Full Year,2012-06-30,47,Procurement Department,38,Procurement
Public Health,Total,893,0,2012,Actual,Full Year,2012-06-30,893,Department of Public Health,14,Public Health
Public Property,Total,122,0,2012,Actual,Full Year,2012-06-30,122,Department of Public Property,20,Public Property
Records,Total,64,0,2012,Actual,Full Year,2012-06-30,64,Department of Records,31,Records
Register of Wills,Total,61,0,2012,Actual,Full Year,2012-06-30,61,Register of Wills,68,
Revenue,Total,525,0,2012,Actual,Full Year,2012-06-30,525,Department of Revenue,36,Revenue
Sheriff,Total,226,0,2012,Actual,Full Year,2012-06-30,226,Office of the Sheriff,70,Sheriff
Streets,Total,525,0,2012,Actual,Full Year,2012-06-30,525,Streets Department,12,Streets
Streets Sanitation,Total,1157,0,2012,Actual,Full Year,2012-06-30,1157,Streets: Sanitation,12-S,
Water,Total,1646,0,2012,Actual,Full Year,2012-06-30,1646,Water Department,28,Water
Youth Commission,Total,1,0,2012,Actual,Full Year,2012-06-30,1,Youth Commission,47,
Zoning Board of Adjustment,Total,5,0,2012,Actual,Full Year,2012-06-30,5,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,Total,0,0,2012,Actual,Full Year,2012-06-30,0,Zoning Code Commission,57,
Police,General,812,6413,2012,Actual,Full Year,2012-06-30,7225,Police Department,11,Police
Police,Other,11,154,2012,Actual,Full Year,2012-06-30,165,Police Department,11,Police
Police,Total,823,6567,2012,Actual,Full Year,2012-06-30,7390,Police Department,11,Police
Fire,General,1969,103,2012,Actual,Full Year,2012-06-30,2072,Fire Department,13,Fire
Fire,Other,70,2,2012,Actual,Full Year,2012-06-30,72,Fire Department,13,Fire
Fire,Total,2039,105,2012,Actual,Full Year,2012-06-30,2144,Fire Department,13,Fire
District Attorney,General,400,14,2012,Actual,Full Year,2012-06-30,414,District Attorney's Office,69,DAO
District Attorney,Other,101,9,2012,Actual,Full Year,2012-06-30,110,District Attorney's Office,69,DAO
District Attorney,Total,501,23,2012,Actual,Full Year,2012-06-30,524,District Attorney's Office,69,DAO
Atwater Kent Museum,General,4,0,2013,Adopted Budget,Full Year,,4,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),General,124,0,2013,Adopted Budget,Full Year,,124,City Controller's Office,61,
Board of Building Standards,General,1,0,2013,Adopted Budget,Full Year,,1,L&I: Board of Building and Standards,29,
Board of Ethics,General,11,0,2013,Adopted Budget,Full Year,,11,Board of Ethics,45,
Board of L & I Review,General,2,0,2013,Adopted Budget,Full Year,,2,L&I: Board of Review,27,
Board of Pensions,General,0,0,2013,Adopted Budget,Full Year,,0,Board of Pensions,53,Pensions
Board of Revision of Taxes,General,10,0,2013,Adopted Budget,Full Year,,10,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),General,98,0,2013,Adopted Budget,Full Year,,98,City Commissioner's Office,73,City Commissioners
City Council,General,195,0,2013,Adopted Budget,Full Year,,195,City Council,01,
City Planning Commission,General,33,0,2013,Adopted Budget,Full Year,,33,City Planning Commission,51,
City Representative,General,6,0,2013,Adopted Budget,Full Year,,6,Office of the City Representative,41,City Rep
City Treasurer,General,14,0,2013,Adopted Budget,Full Year,,14,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,General,2,0,2013,Adopted Budget,Full Year,,2,Civil Service Commission,55,
Commerce,General,24,0,2013,Adopted Budget,Full Year,,24,Office of the Director of Commerce,42,Commerce
Finance,General,156,0,2013,Adopted Budget,Full Year,,156,Office of the Director of Finance,35,Finance
First Judicial District,General,1948,0,2013,Adopted Budget,Full Year,,1948,First Judicial District,84,FJD
Fleet Management,General,283,0,2013,Adopted Budget,Full Year,,283,Office of Fleet Management,25,Fleet
Free Library,General,638,0,2013,Adopted Budget,Full Year,,638,The Free Library of Philadelphia,52,Free Library
Historical Commission,General,6,0,2013,Adopted Budget,Full Year,,6,Historical Commission,32,
Human Relations Commission,General,33,0,2013,Adopted Budget,Full Year,,33,Commission on Human Relations,54,Human Relations
Human Services (1),General,804,0,2013,Adopted Budget,Full Year,,804,Department of Human Services,22,DHS
"Labor Relations, Mayor's Office of",General,8,0,2013,Adopted Budget,Full Year,,8,Labor,03,
Law,General,140,0,2013,Adopted Budget,Full Year,,140,Law Department,44,Law
Licenses & Inspections,General,306,0,2013,Adopted Budget,Full Year,,306,Department of Licenses and Inspections,26,L&I
Managing Director (MDO),General,156,0,2013,Adopted Budget,Full Year,,156,Managing Director's Office,10,MDO
Mayor,General,36,0,2013,Adopted Budget,Full Year,,36,Mayor's Office,05,Mayor
Mayor - Office of Arts and Culture,General,2,0,2013,Adopted Budget,Full Year,,2,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Mayor - Office of the Inspector General,General,18,0,2013,Adopted Budget,Full Year,,18,Office of the Inspector General,48,OIG
Mayor's Office of Comm. Svcs.,General,20,0,2013,Adopted Budget,Full Year,,20,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation,General,12,0,2013,Adopted Budget,Full Year,,12,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,General,11,0,2013,Adopted Budget,Full Year,,11,Mural Arts Program,50,Mural Arts
Off. of Behavioral Hith/Mental Retard. Svcs.,General,20,0,2013,Adopted Budget,Full Year,,20,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Human Resources,General,86,0,2013,Adopted Budget,Full Year,,86,Office of Human Resources,56,OHR
Office of Innovation and Technology,General,289,0,2013,Adopted Budget,Full Year,,289,Office of Innovation and Technology,04,OIT
Office of Property Assessment,General,218,0,2013,Adopted Budget,Full Year,,218,Office of Property Assessment,59,OPA
Off.of Supportive Housing,General,157,0,2013,Adopted Budget,Full Year,,157,Office of Homeless Services,24,OHS
Office of Housing and Community Develop.,General,0,0,2013,Adopted Budget,Full Year,,0,Office of Housing and Community Development,06,
Parks and Recreation,General,609,0,2013,Adopted Budget,Full Year,,609,Department of Parks and Recreation,16,Parks & Recreation
Prisons,General,2310,0,2013,Adopted Budget,Full Year,,2310,Philadelphia Prison System,23,Prisons
Procurement,General,48,0,2013,Adopted Budget,Full Year,,48,Procurement Department,38,Procurement
Public Health,General,739,0,2013,Adopted Budget,Full Year,,739,Department of Public Health,14,Public Health
Public Property,General,144,0,2013,Adopted Budget,Full Year,,144,Department of Public Property,20,Public Property
Records,General,63,0,2013,Adopted Budget,Full Year,,63,Department of Records,31,Records
Register of Wills,General,65,0,2013,Adopted Budget,Full Year,,65,Register of Wills,68,
Revenue,General,310,0,2013,Adopted Budget,Full Year,,310,Department of Revenue,36,Revenue
Sheriff,General,245,0,2013,Adopted Budget,Full Year,,245,Office of the Sheriff,70,Sheriff
Streets,General,561,0,2013,Adopted Budget,Full Year,,561,Streets Department,12,Streets
Streets Sanitation,General,1228,0,2013,Adopted Budget,Full Year,,1228,Streets: Sanitation,12-S,
Water,General,0,0,2013,Adopted Budget,Full Year,,0,Water Department,28,Water
Youth Commission,General,1,0,2013,Adopted Budget,Full Year,,1,Youth Commission,47,
Zoning Board of Adjustment,General,5,0,2013,Adopted Budget,Full Year,,5,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,General,0,0,2013,Adopted Budget,Full Year,,0,Zoning Code Commission,57,
Atwater Kent Museum,Other,0,0,2013,Adopted Budget,Full Year,,0,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),Other,0,0,2013,Adopted Budget,Full Year,,0,City Controller's Office,61,
Board of Building Standards,Other,0,0,2013,Adopted Budget,Full Year,,0,L&I: Board of Building and Standards,29,
Board of Ethics,Other,0,0,2013,Adopted Budget,Full Year,,0,Board of Ethics,45,
Board of L & I Review,Other,0,0,2013,Adopted Budget,Full Year,,0,L&I: Board of Review,27,
Board of Pensions,Other,79,0,2013,Adopted Budget,Full Year,,79,Board of Pensions,53,Pensions
Board of Revision of Taxes,Other,0,0,2013,Adopted Budget,Full Year,,0,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),Other,0,0,2013,Adopted Budget,Full Year,,0,City Commissioner's Office,73,City Commissioners
City Council,Other,0,0,2013,Adopted Budget,Full Year,,0,City Council,01,
City Planning Commission,Other,4,0,2013,Adopted Budget,Full Year,,4,City Planning Commission,51,
City Representative,Other,0,0,2013,Adopted Budget,Full Year,,0,Office of the City Representative,41,City Rep
City Treasurer,Other,0,0,2013,Adopted Budget,Full Year,,0,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,Other,0,0,2013,Adopted Budget,Full Year,,0,Civil Service Commission,55,
Commerce,Other,866,0,2013,Adopted Budget,Full Year,,866,Office of the Director of Commerce,42,Commerce
Finance,Other,0,0,2013,Adopted Budget,Full Year,,0,Office of the Director of Finance,35,Finance
First Judicial District,Other,562,0,2013,Adopted Budget,Full Year,,562,First Judicial District,84,FJD
Fleet Management,Other,77,0,2013,Adopted Budget,Full Year,,77,Office of Fleet Management,25,Fleet
Free Library,Other,80,0,2013,Adopted Budget,Full Year,,80,The Free Library of Philadelphia,52,Free Library
Historical Commission,Other,0,0,2013,Adopted Budget,Full Year,,0,Historical Commission,32,
Human Relations Commission,Other,0,0,2013,Adopted Budget,Full Year,,0,Commission on Human Relations,54,Human Relations
Human Services (1),Other,816,0,2013,Adopted Budget,Full Year,,816,Department of Human Services,22,DHS
"Labor Relations, Mayor's Office of",Other,0,0,2013,Adopted Budget,Full Year,,0,Labor,03,
Law,Other,56,0,2013,Adopted Budget,Full Year,,56,Law Department,44,Law
Licenses & Inspections,Other,15,0,2013,Adopted Budget,Full Year,,15,Department of Licenses and Inspections,26,L&I
Managing Director (MDO),Other,15,0,2013,Adopted Budget,Full Year,,15,Managing Director's Office,10,MDO
Mayor,Other,4,0,2013,Adopted Budget,Full Year,,4,Mayor's Office,05,Mayor
Mayor - Office of Arts and Culture,Other,0,0,2013,Adopted Budget,Full Year,,0,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Mayor - Office of the Inspector General,Other,0,0,2013,Adopted Budget,Full Year,,0,Office of the Inspector General,48,OIG
Mayor's Office of Comm. Svcs.,Other,81,0,2013,Adopted Budget,Full Year,,81,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation,Other,1,0,2013,Adopted Budget,Full Year,,1,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,Other,0,0,2013,Adopted Budget,Full Year,,0,Mural Arts Program,50,Mural Arts
Off. of Behavioral Hith/Mental Retard. Svcs.,Other,270,0,2013,Adopted Budget,Full Year,,270,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Human Resources,Other,0,0,2013,Adopted Budget,Full Year,,0,Office of Human Resources,56,OHR
Office of Innovation and Technology,Other,84,0,2013,Adopted Budget,Full Year,,84,Office of Innovation and Technology,04,OIT
Office of Property Assessment,Other,0,0,2013,Adopted Budget,Full Year,,0,Office of Property Assessment,59,OPA
Off.of Supportive Housing,Other,49,0,2013,Adopted Budget,Full Year,,49,Office of Homeless Services,24,OHS
Office of Housing and Community Develop.,Other,74,0,2013,Adopted Budget,Full Year,,74,Office of Housing and Community Development,06,
Parks and Recreation,Other,27,0,2013,Adopted Budget,Full Year,,27,Department of Parks and Recreation,16,Parks & Recreation
Prisons,Other,0,0,2013,Adopted Budget,Full Year,,0,Philadelphia Prison System,23,Prisons
Procurement,Other,2,0,2013,Adopted Budget,Full Year,,2,Procurement Department,38,Procurement
Public Health,Other,290,0,2013,Adopted Budget,Full Year,,290,Department of Public Health,14,Public Health
Public Property,Other,0,0,2013,Adopted Budget,Full Year,,0,Department of Public Property,20,Public Property
Records,Other,0,0,2013,Adopted Budget,Full Year,,0,Department of Records,31,Records
Register of Wills,Other,0,0,2013,Adopted Budget,Full Year,,0,Register of Wills,68,
Revenue,Other,270,0,2013,Adopted Budget,Full Year,,270,Department of Revenue,36,Revenue
Sheriff,Other,0,0,2013,Adopted Budget,Full Year,,0,Office of the Sheriff,70,Sheriff
Streets,Other,0,0,2013,Adopted Budget,Full Year,,0,Streets Department,12,Streets
Streets Sanitation,Other,0,0,2013,Adopted Budget,Full Year,,0,Streets: Sanitation,12-S,
Water,Other,1907,0,2013,Adopted Budget,Full Year,,1907,Water Department,28,Water
Youth Commission,Other,0,0,2013,Adopted Budget,Full Year,,0,Youth Commission,47,
Zoning Board of Adjustment,Other,0,0,2013,Adopted Budget,Full Year,,0,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,Other,0,0,2013,Adopted Budget,Full Year,,0,Zoning Code Commission,57,
Atwater Kent Museum,Total,4,0,2013,Adopted Budget,Full Year,,4,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),Total,124,0,2013,Adopted Budget,Full Year,,124,City Controller's Office,61,
Board of Building Standards,Total,1,0,2013,Adopted Budget,Full Year,,1,L&I: Board of Building and Standards,29,
Board of Ethics,Total,11,0,2013,Adopted Budget,Full Year,,11,Board of Ethics,45,
Board of L & I Review,Total,2,0,2013,Adopted Budget,Full Year,,2,L&I: Board of Review,27,
Board of Pensions,Total,79,0,2013,Adopted Budget,Full Year,,79,Board of Pensions,53,Pensions
Board of Revision of Taxes,Total,10,0,2013,Adopted Budget,Full Year,,10,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),Total,98,0,2013,Adopted Budget,Full Year,,98,City Commissioner's Office,73,City Commissioners
City Council,Total,195,0,2013,Adopted Budget,Full Year,,195,City Council,01,
City Planning Commission,Total,37,0,2013,Adopted Budget,Full Year,,37,City Planning Commission,51,
City Representative,Total,6,0,2013,Adopted Budget,Full Year,,6,Office of the City Representative,41,City Rep
City Treasurer,Total,14,0,2013,Adopted Budget,Full Year,,14,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,Total,2,0,2013,Adopted Budget,Full Year,,2,Civil Service Commission,55,
Commerce,Total,890,0,2013,Adopted Budget,Full Year,,890,Office of the Director of Commerce,42,Commerce
Finance,Total,156,0,2013,Adopted Budget,Full Year,,156,Office of the Director of Finance,35,Finance
First Judicial District,Total,2510,0,2013,Adopted Budget,Full Year,,2510,First Judicial District,84,FJD
Fleet Management,Total,360,0,2013,Adopted Budget,Full Year,,360,Office of Fleet Management,25,Fleet
Free Library,Total,718,0,2013,Adopted Budget,Full Year,,718,The Free Library of Philadelphia,52,Free Library
Historical Commission,Total,6,0,2013,Adopted Budget,Full Year,,6,Historical Commission,32,
Human Relations Commission,Total,33,0,2013,Adopted Budget,Full Year,,33,Commission on Human Relations,54,Human Relations
Human Services (1),Total,1620,0,2013,Adopted Budget,Full Year,,1620,Department of Human Services,22,DHS
"Labor Relations, Mayor's Office of",Total,8,0,2013,Adopted Budget,Full Year,,8,Labor,03,
Law,Total,196,0,2013,Adopted Budget,Full Year,,196,Law Department,44,Law
Licenses & Inspections,Total,321,0,2013,Adopted Budget,Full Year,,321,Department of Licenses and Inspections,26,L&I
Managing Director (MDO),Total,171,0,2013,Adopted Budget,Full Year,,171,Managing Director's Office,10,MDO
Mayor,Total,40,0,2013,Adopted Budget,Full Year,,40,Mayor's Office,05,Mayor
Mayor - Office of Arts and Culture,Total,2,0,2013,Adopted Budget,Full Year,,2,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Mayor - Office of the Inspector General,Total,18,0,2013,Adopted Budget,Full Year,,18,Office of the Inspector General,48,OIG
Mayor's Office of Comm. Svcs.,Total,101,0,2013,Adopted Budget,Full Year,,101,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation,Total,13,0,2013,Adopted Budget,Full Year,,13,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,Total,11,0,2013,Adopted Budget,Full Year,,11,Mural Arts Program,50,Mural Arts
Off. of Behavioral Hith/Mental Retard. Svcs.,Total,290,0,2013,Adopted Budget,Full Year,,290,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Human Resources,Total,86,0,2013,Adopted Budget,Full Year,,86,Office of Human Resources,56,OHR
Office of Innovation and Technology,Total,373,0,2013,Adopted Budget,Full Year,,373,Office of Innovation and Technology,04,OIT
Office of Property Assessment,Total,218,0,2013,Adopted Budget,Full Year,,218,Office of Property Assessment,59,OPA
Off.of Supportive Housing,Total,206,0,2013,Adopted Budget,Full Year,,206,Office of Homeless Services,24,OHS
Office of Housing and Community Develop.,Total,74,0,2013,Adopted Budget,Full Year,,74,Office of Housing and Community Development,06,
Parks and Recreation,Total,636,0,2013,Adopted Budget,Full Year,,636,Department of Parks and Recreation,16,Parks & Recreation
Prisons,Total,2310,0,2013,Adopted Budget,Full Year,,2310,Philadelphia Prison System,23,Prisons
Procurement,Total,50,0,2013,Adopted Budget,Full Year,,50,Procurement Department,38,Procurement
Public Health,Total,1029,0,2013,Adopted Budget,Full Year,,1029,Department of Public Health,14,Public Health
Public Property,Total,144,0,2013,Adopted Budget,Full Year,,144,Department of Public Property,20,Public Property
Records,Total,63,0,2013,Adopted Budget,Full Year,,63,Department of Records,31,Records
Register of Wills,Total,65,0,2013,Adopted Budget,Full Year,,65,Register of Wills,68,
Revenue,Total,580,0,2013,Adopted Budget,Full Year,,580,Department of Revenue,36,Revenue
Sheriff,Total,245,0,2013,Adopted Budget,Full Year,,245,Office of the Sheriff,70,Sheriff
Streets,Total,561,0,2013,Adopted Budget,Full Year,,561,Streets Department,12,Streets
Streets Sanitation,Total,1228,0,2013,Adopted Budget,Full Year,,1228,Streets: Sanitation,12-S,
Water,Total,1907,0,2013,Adopted Budget,Full Year,,1907,Water Department,28,Water
Youth Commission,Total,1,0,2013,Adopted Budget,Full Year,,1,Youth Commission,47,
Zoning Board of Adjustment,Total,5,0,2013,Adopted Budget,Full Year,,5,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,Total,0,0,2013,Adopted Budget,Full Year,,0,Zoning Code Commission,57,
Police,General,846,6525,2013,Adopted Budget,Full Year,,7371,Police Department,11,Police
Police,Other,11,205,2013,Adopted Budget,Full Year,,216,Police Department,11,Police
Police,Total,857,6730,2013,Adopted Budget,Full Year,,7587,Police Department,11,Police
Fire,General,2217,110,2013,Adopted Budget,Full Year,,2327,Fire Department,13,Fire
Fire,Other,72,4,2013,Adopted Budget,Full Year,,76,Fire Department,13,Fire
Fire,Total,2289,114,2013,Adopted Budget,Full Year,,2403,Fire Department,13,Fire
District Attorney,General,399,12,2013,Adopted Budget,Full Year,,411,District Attorney's Office,69,DAO
District Attorney,Other,133,22,2013,Adopted Budget,Full Year,,155,District Attorney's Office,69,DAO
District Attorney,Total,532,34,2013,Adopted Budget,Full Year,,566,District Attorney's Office,69,DAO
