dept_name_raw,fund,civilian,uniformed,fiscal_year,variable,time_period,as_of_date,total,dept_name,abbreviation,dept_code
Zoning Board of Adjustment,Other,0,0,2011,Actual,Full Year,2011-06-30,0,Zoning Board of Adjustments,ZBA,30
Zoning Code Commission,Other,0,0,2011,Actual,Full Year,2011-06-30,0,Zoning Code Commission,,57
Atwater Kent Museum,Total,4,0,2011,Actual,Full Year,2011-06-30,4,Atwater Kent Museum,Atwater Kent,18
Auditing (City Controller's Office),Total,113,0,2011,Actual,Full Year,2011-06-30,113,City Controller's Office,,61
Board of Building Standards,Total,1,0,2011,Actual,Full Year,2011-06-30,1,L&I: Board of Building and Standards,,29
Board of Ethics,Total,8,0,2011,Actual,Full Year,2011-06-30,8,Board of Ethics,,45
Board of L & I Review,Total,2,0,2011,Actual,Full Year,2011-06-30,2,L&I: Board of Review,,27
Board of Pensions,Total,65,0,2011,Actual,Full Year,2011-06-30,65,Board of Pensions,Pensions,53
Board of Revision of Taxes,Total,8,0,2011,Actual,Full Year,2011-06-30,8,Board of Revision of Taxes,BRT,63
City Commissioners (Election Board),Total,95,0,2011,Actual,Full Year,2011-06-30,95,City Commissioner's Office,City Commissioners,73
City Council,Total,182,0,2011,Actual,Full Year,2011-06-30,182,City Council,,01
City Planning Commission,Total,36,0,2011,Actual,Full Year,2011-06-30,36,City Planning Commission,,51
City Representative,Total,6,0,2011,Actual,Full Year,2011-06-30,6,Office of the City Representative,City Rep,41
City Treasurer,Total,13,0,2011,Actual,Full Year,2011-06-30,13,Office of the City Treasurer,City Treasurer,40
Civil Service Commission,Total,2,0,2011,Actual,Full Year,2011-06-30,2,Civil Service Commission,,55
Commerce,Total,754,0,2011,Actual,Full Year,2011-06-30,754,Office of the Director of Commerce,Commerce,42
Finance,Total,143,0,2011,Actual,Full Year,2011-06-30,143,Office of the Director of Finance,Finance,35
First Judicial District,Total,2372,0,2011,Actual,Full Year,2011-06-30,2372,First Judicial District,FJD,84
Fleet Management,Total,331,0,2011,Actual,Full Year,2011-06-30,331,Office of Fleet Management,Fleet,25
Free Library,Total,682,0,2011,Actual,Full Year,2011-06-30,682,The Free Library of Philadelphia,Free Library,52
Historical Commission,Total,6,0,2011,Actual,Full Year,2011-06-30,6,Historical Commission,,32
Human Relations Commission,Total,30,0,2011,Actual,Full Year,2011-06-30,30,Commission on Human Relations,Human Relations,54
Human Services (1),Total,1716,0,2011,Actual,Full Year,2011-06-30,1716,Department of Human Services,DHS,22
"Labor Relations, Mayor's Office of",Total,6,0,2011,Actual,Full Year,2011-06-30,6,Labor,,03
Law,Total,215,0,2011,Actual,Full Year,2011-06-30,215,Law Department,Law,44
Licenses & Inspections,Total,302,0,2011,Actual,Full Year,2011-06-30,302,Department of Licenses and Inspections,L&I,26
Managing Director (MDO),Total,170,0,2011,Actual,Full Year,2011-06-30,170,Managing Director's Office,MDO,10
Mayor,Total,37,0,2011,Actual,Full Year,2011-06-30,37,Mayor's Office,Mayor,05
Mayor - Office of Arts and Culture,Total,2,0,2011,Actual,Full Year,2011-06-30,2,"Office of Arts, Culture, and the Creative Economy",Arts & Culture,58
Mayor - Office of the Inspector General,Total,16,0,2011,Actual,Full Year,2011-06-30,16,Office of the Inspector General,OIG,48
Mayor's Office of Comm. Svcs.,Total,73,0,2011,Actual,Full Year,2011-06-30,73,Mayor's Office of Community Empowerment and Opportunity,CEO,08
Mayor's Office of Transportation,Total,10,0,2011,Actual,Full Year,2011-06-30,10,Mayor's Office of Transportation and Utilities,,46
Mural Arts Program,Total,12,0,2011,Actual,Full Year,2011-06-30,12,Mural Arts Program,Mural Arts,50
Off. of Behavioral Hith/Mental Retard. Svcs.,Total,253,0,2011,Actual,Full Year,2011-06-30,253,Behavioral Health and Intellectual Disability Services,DBH/IDS,15
Office of Human Resources,Total,73,0,2011,Actual,Full Year,2011-06-30,73,Office of Human Resources,OHR,56
Office of Innovation and Technology,Total,325,0,2011,Actual,Full Year,2011-06-30,325,Office of Innovation and Technology,OIT,04
Office of Property Assessment (2),Total,132,0,2011,Actual,Full Year,2011-06-30,132,"Office of Arts, Culture, and the Creative Economy",Arts & Culture,58
Off.c of Supportive Housing,Total,160,0,2011,Actual,Full Year,2011-06-30,160,Office of Homeless Services,OHS,24
Office of Housing and Community Develop.,Total,72,0,2011,Actual,Full Year,2011-06-30,72,Office of Housing and Community Development,,06
Parks and Recreation,Total,612,0,2011,Actual,Full Year,2011-06-30,612,Department of Parks and Recreation,Parks & Recreation,16
Prisons,Total,2166,0,2011,Actual,Full Year,2011-06-30,2166,Philadelphia Prison System,Prisons,23
Procurement,Total,47,0,2011,Actual,Full Year,2011-06-30,47,Procurement Department,Procurement,38
Public Health,Total,885,0,2011,Actual,Full Year,2011-06-30,885,Department of Public Health,Public Health,14
Public Property,Total,126,0,2011,Actual,Full Year,2011-06-30,126,Department of Public Property,Public Property,20
Records,Total,61,0,2011,Actual,Full Year,2011-06-30,61,Department of Records,Records,31
Register of Wills,Total,63,0,2011,Actual,Full Year,2011-06-30,63,Register of Wills,,68
Revenue,Total,487,0,2011,Actual,Full Year,2011-06-30,487,Department of Revenue,Revenue,36
Sheriff,Total,221,0,2011,Actual,Full Year,2011-06-30,221,Office of the Sheriff,Sheriff,70
Streets,Total,510,0,2011,Actual,Full Year,2011-06-30,510,Streets Department,Streets,12
Streets Sanitation,Total,1179,0,2011,Actual,Full Year,2011-06-30,1179,Streets: Sanitation,,12S
Water,Total,1646,0,2011,Actual,Full Year,2011-06-30,1646,Water Department,Water,28
Youth Commission,Total,1,0,2011,Actual,Full Year,2011-06-30,1,Youth Commission,,47
Zoning Board of Adjustment,Total,5,0,2011,Actual,Full Year,2011-06-30,5,Zoning Board of Adjustments,ZBA,30
Zoning Code Commission,Total,2,0,2011,Actual,Full Year,2011-06-30,2,Zoning Code Commission,,57
Police,General,778,6441,2011,Actual,Full Year,2011-06-30,7219,Police Department,Police,11
Police,Other,11,154,2011,Actual,Full Year,2011-06-30,165,Police Department,Police,11
Police,Total,789,6595,2011,Actual,Full Year,2011-06-30,7384,Police Department,Police,11
Fire,General,2042,104,2011,Actual,Full Year,2011-06-30,2146,Fire Department,Fire,13
Fire,Other,70,2,2011,Actual,Full Year,2011-06-30,72,Fire Department,Fire,13
Fire,Total,2112,106,2011,Actual,Full Year,2011-06-30,2218,Fire Department,Fire,13
District Attorney,General,396,14,2011,Actual,Full Year,2011-06-30,410,District Attorney's Office,DAO,69
District Attorney,Other,101,9,2011,Actual,Full Year,2011-06-30,110,District Attorney's Office,DAO,69
District Attorney,Total,497,23,2011,Actual,Full Year,2011-06-30,520,District Attorney's Office,DAO,69
Atwater Kent Museum,General,4,0,2012,Adopted Budget,Full Year,,4,Atwater Kent Museum,Atwater Kent,18
Auditing (City Controller's Office),General,122,0,2012,Adopted Budget,Full Year,,122,City Controller's Office,,61
Board of Building Standards,General,1,0,2012,Adopted Budget,Full Year,,1,L&I: Board of Building and Standards,,29
Board of Ethics,General,9,0,2012,Adopted Budget,Full Year,,9,Board of Ethics,,45
Board of L & I Review,General,2,0,2012,Adopted Budget,Full Year,,2,L&I: Board of Review,,27
Board of Pensions,General,0,0,2012,Adopted Budget,Full Year,,0,Board of Pensions,Pensions,53
Board of Revision of Taxes,General,10,0,2012,Adopted Budget,Full Year,,10,Board of Revision of Taxes,BRT,63
City Commissioners (Election Board),General,98,0,2012,Adopted Budget,Full Year,,98,City Commissioner's Office,City Commissioners,73
City Council,General,195,0,2012,Adopted Budget,Full Year,,195,City Council,,01
City Planning Commission,General,38,0,2012,Adopted Budget,Full Year,,38,City Planning Commission,,51
City Representative,General,7,0,2012,Adopted Budget,Full Year,,7,Office of the City Representative,City Rep,41
City Treasurer,General,14,0,2012,Adopted Budget,Full Year,,14,Office of the City Treasurer,City Treasurer,40
Civil Service Commission,General,2,0,2012,Adopted Budget,Full Year,,2,Civil Service Commission,,55
Commerce,General,24,0,2012,Adopted Budget,Full Year,,24,Office of the Director of Commerce,Commerce,42
Finance,General,146,0,2012,Adopted Budget,Full Year,,146,Office of the Director of Finance,Finance,35
First Judicial District,General,1909,0,2012,Adopted Budget,Full Year,,1909,First Judicial District,FJD,84
Fleet Management,General,283,0,2012,Adopted Budget,Full Year,,283,Office of Fleet Management,Fleet,25
Free Library,General,641,0,2012,Adopted Budget,Full Year,,641,The Free Library of Philadelphia,Free Library,52
Historical Commission,General,6,0,2012,Adopted Budget,Full Year,,6,Historical Commission,,32
Human Relations Commission,General,32,0,2012,Adopted Budget,Full Year,,32,Commission on Human Relations,Human Relations,54
Human Services (1),General,807,0,2012,Adopted Budget,Full Year,,807,Department of Human Services,DHS,22
"Labor Relations, Mayor's Office of",General,8,0,2012,Adopted Budget,Full Year,,8,Labor,,03
Law,General,148,0,2012,Adopted Budget,Full Year,,148,Law Department,Law,44
Licenses & Inspections,General,311,0,2012,Adopted Budget,Full Year,,311,Department of Licenses and Inspections,L&I,26
Managing Director (MDO),General,145,0,2012,Adopted Budget,Full Year,,145,Managing Director's Office,MDO,10
Mayor,General,35,0,2012,Adopted Budget,Full Year,,35,Mayor's Office,Mayor,05
Mayor - Office of Arts and Culture,General,2,0,2012,Adopted Budget,Full Year,,2,"Office of Arts, Culture, and the Creative Economy",Arts & Culture,58
Mayor - Office of the Inspector General,General,18,0,2012,Adopted Budget,Full Year,,18,Office of the Inspector General,OIG,48
Mayor's Office of Comm. Svcs.,General,0,0,2012,Adopted Budget,Full Year,,0,Mayor's Office of Community Empowerment and Opportunity,CEO,08
Mayor's Office of Transportation,General,10,0,2012,Adopted Budget,Full Year,,10,Mayor's Office of Transportation and Utilities,,46
Mural Arts Program,General,12,0,2012,Adopted Budget,Full Year,,12,Mural Arts Program,Mural Arts,50
Off. of Behavioral Hith/Mental Retard. Svcs.,General,21,0,2012,Adopted Budget,Full Year,,21,Behavioral Health and Intellectual Disability Services,DBH/IDS,15
Office of Human Resources,General,80,0,2012,Adopted Budget,Full Year,,80,Office of Human Resources,OHR,56
Office of Innovation and Technology,General,284,0,2012,Adopted Budget,Full Year,,284,Office of Innovation and Technology,OIT,04
Office of Property Assessment (2),General,227,0,2012,Adopted Budget,Full Year,,227,"Office of Arts, Culture, and the Creative Economy",Arts & Culture,58
Off.c of Supportive Housing,General,118,0,2012,Adopted Budget,Full Year,,118,Office of Homeless Services,OHS,24
Office of Housing and Community Develop.,General,0,0,2012,Adopted Budget,Full Year,,0,Office of Housing and Community Development,,06
Parks and Recreation,General,627,0,2012,Adopted Budget,Full Year,,627,Department of Parks and Recreation,Parks & Recreation,16
Prisons,General,2310,0,2012,Adopted Budget,Full Year,,2310,Philadelphia Prison System,Prisons,23
Procurement,General,49,0,2012,Adopted Budget,Full Year,,49,Procurement Department,Procurement,38
Public Health,General,731,0,2012,Adopted Budget,Full Year,,731,Department of Public Health,Public Health,14
Public Property,General,129,0,2012,Adopted Budget,Full Year,,129,Department of Public Property,Public Property,20
Records,General,63,0,2012,Adopted Budget,Full Year,,63,Department of Records,Records,31
Register of Wills,General,65,0,2012,Adopted Budget,Full Year,,65,Register of Wills,,68
Revenue,General,299,0,2012,Adopted Budget,Full Year,,299,Department of Revenue,Revenue,36
Sheriff,General,245,0,2012,Adopted Budget,Full Year,,245,Office of the Sheriff,Sheriff,70
Streets,General,557,0,2012,Adopted Budget,Full Year,,557,Streets Department,Streets,12
Streets Sanitation,General,1228,0,2012,Adopted Budget,Full Year,,1228,Streets: Sanitation,,12S
Water,General,0,0,2012,Adopted Budget,Full Year,,0,Water Department,Water,28
Youth Commission,General,1,0,2012,Adopted Budget,Full Year,,1,Youth Commission,,47
Zoning Board of Adjustment,General,5,0,2012,Adopted Budget,Full Year,,5,Zoning Board of Adjustments,ZBA,30
Zoning Code Commission,General,2,0,2012,Adopted Budget,Full Year,,2,Zoning Code Commission,,57
Atwater Kent Museum,Other,0,0,2012,Adopted Budget,Full Year,,0,Atwater Kent Museum,Atwater Kent,18
Auditing (City Controller's Office),Other,0,0,2012,Adopted Budget,Full Year,,0,City Controller's Office,,61
Board of Building Standards,Other,0,0,2012,Adopted Budget,Full Year,,0,L&I: Board of Building and Standards,,29
Board of Ethics,Other,0,0,2012,Adopted Budget,Full Year,,0,Board of Ethics,,45
Board of L & I Review,Other,0,0,2012,Adopted Budget,Full Year,,0,L&I: Board of Review,,27
Board of Pensions,Other,79,0,2012,Adopted Budget,Full Year,,79,Board of Pensions,Pensions,53
Board of Revision of Taxes,Other,0,0,2012,Adopted Budget,Full Year,,0,Board of Revision of Taxes,BRT,63
City Commissioners (Election Board),Other,0,0,2012,Adopted Budget,Full Year,,0,City Commissioner's Office,City Commissioners,73
City Council,Other,0,0,2012,Adopted Budget,Full Year,,0,City Council,,01
City Planning Commission,Other,4,0,2012,Adopted Budget,Full Year,,4,City Planning Commission,,51
City Representative,Other,0,0,2012,Adopted Budget,Full Year,,0,Office of the City Representative,City Rep,41
City Treasurer,Other,0,0,2012,Adopted Budget,Full Year,,0,Office of the City Treasurer,City Treasurer,40
Civil Service Commission,Other,0,0,2012,Adopted Budget,Full Year,,0,Civil Service Commission,,55
Commerce,Other,866,0,2012,Adopted Budget,Full Year,,866,Office of the Director of Commerce,Commerce,42
Finance,Other,0,0,2012,Adopted Budget,Full Year,,0,Office of the Director of Finance,Finance,35
First Judicial District,Other,562,0,2012,Adopted Budget,Full Year,,562,First Judicial District,FJD,84
Fleet Management,Other,77,0,2012,Adopted Budget,Full Year,,77,Office of Fleet Management,Fleet,25
Free Library,Other,80,0,2012,Adopted Budget,Full Year,,80,The Free Library of Philadelphia,Free Library,52
Historical Commission,Other,0,0,2012,Adopted Budget,Full Year,,0,Historical Commission,,32
Human Relations Commission,Other,0,0,2012,Adopted Budget,Full Year,,0,Commission on Human Relations,Human Relations,54
Human Services (1),Other,1095,0,2012,Adopted Budget,Full Year,,1095,Department of Human Services,DHS,22
"Labor Relations, Mayor's Office of",Other,0,0,2012,Adopted Budget,Full Year,,0,Labor,,03
Law,Other,56,0,2012,Adopted Budget,Full Year,,56,Law Department,Law,44
Licenses & Inspections,Other,15,0,2012,Adopted Budget,Full Year,,15,Department of Licenses and Inspections,L&I,26
Managing Director (MDO),Other,15,0,2012,Adopted Budget,Full Year,,15,Managing Director's Office,MDO,10
Mayor,Other,4,0,2012,Adopted Budget,Full Year,,4,Mayor's Office,Mayor,05
Mayor - Office of Arts and Culture,Other,0,0,2012,Adopted Budget,Full Year,,0,"Office of Arts, Culture, and the Creative Economy",Arts & Culture,58
Mayor - Office of the Inspector General,Other,0,0,2012,Adopted Budget,Full Year,,0,Office of the Inspector General,OIG,48
Mayor's Office of Comm. Svcs.,Other,81,0,2012,Adopted Budget,Full Year,,81,Mayor's Office of Community Empowerment and Opportunity,CEO,08
Mayor's Office of Transportation,Other,1,0,2012,Adopted Budget,Full Year,,1,Mayor's Office of Transportation and Utilities,,46
Mural Arts Program,Other,0,0,2012,Adopted Budget,Full Year,,0,Mural Arts Program,Mural Arts,50
Off. of Behavioral Hith/Mental Retard. Svcs.,Other,270,0,2012,Adopted Budget,Full Year,,270,Behavioral Health and Intellectual Disability Services,DBH/IDS,15
Office of Human Resources,Other,0,0,2012,Adopted Budget,Full Year,,0,Office of Human Resources,OHR,56
Office of Innovation and Technology,Other,84,0,2012,Adopted Budget,Full Year,,84,Office of Innovation and Technology,OIT,04
Office of Property Assessment (2),Other,0,0,2012,Adopted Budget,Full Year,,0,"Office of Arts, Culture, and the Creative Economy",Arts & Culture,58
Off.c of Supportive Housing,Other,49,0,2012,Adopted Budget,Full Year,,49,Office of Homeless Services,OHS,24
Office of Housing and Community Develop.,Other,74,0,2012,Adopted Budget,Full Year,,74,Office of Housing and Community Development,,06
Parks and Recreation,Other,27,0,2012,Adopted Budget,Full Year,,27,Department of Parks and Recreation,Parks & Recreation,16
Prisons,Other,0,0,2012,Adopted Budget,Full Year,,0,Philadelphia Prison System,Prisons,23
Procurement,Other,2,0,2012,Adopted Budget,Full Year,,2,Procurement Department,Procurement,38
Public Health,Other,290,0,2012,Adopted Budget,Full Year,,290,Department of Public Health,Public Health,14
Public Property,Other,0,0,2012,Adopted Budget,Full Year,,0,Department of Public Property,Public Property,20
Records,Other,0,0,2012,Adopted Budget,Full Year,,0,Department of Records,Records,31
Register of Wills,Other,0,0,2012,Adopted Budget,Full Year,,0,Register of Wills,,68
Revenue,Other,270,0,2012,Adopted Budget,Full Year,,270,Department of Revenue,Revenue,36
Sheriff,Other,0,0,2012,Adopted Budget,Full Year,,0,Office of the Sheriff,Sheriff,70
Streets,Other,0,0,2012,Adopted Budget,Full Year,,0,Streets Department,Streets,12
Streets Sanitation,Other,0,0,2012,Adopted Budget,Full Year,,0,Streets: Sanitation,,12S
Water,Other,1907,0,2012,Adopted Budget,Full Year,,1907,Water Department,Water,28
Youth Commission,Other,0,0,2012,Adopted Budget,Full Year,,0,Youth Commission,,47
Zoning Board of Adjustment,Other,0,0,2012,Adopted Budget,Full Year,,0,Zoning Board of Adjustments,ZBA,30
Zoning Code Commission,Other,0,0,2012,Adopted Budget,Full Year,,0,Zoning Code Commission,,57
Atwater Kent Museum,Total,4,0,2012,Adopted Budget,Full Year,,4,Atwater Kent Museum,Atwater Kent,18
Auditing (City Controller's Office),Total,122,0,2012,Adopted Budget,Full Year,,122,City Controller's Office,,61
Board of Building Standards,Total,1,0,2012,Adopted Budget,Full Year,,1,L&I: Board of Building and Standards,,29
Board of Ethics,Total,9,0,2012,Adopted Budget,Full Year,,9,Board of Ethics,,45
Board of L & I Review,Total,2,0,2012,Adopted Budget,Full Year,,2,L&I: Board of Review,,27
Board of Pensions,Total,79,0,2012,Adopted Budget,Full Year,,79,Board of Pensions,Pensions,53
Board of Revision of Taxes,Total,10,0,2012,Adopted Budget,Full Year,,10,Board of Revision of Taxes,BRT,63
City Commissioners (Election Board),Total,98,0,2012,Adopted Budget,Full Year,,98,City Commissioner's Office,City Commissioners,73
City Council,Total,195,0,2012,Adopted Budget,Full Year,,195,City Council,,01
City Planning Commission,Total,42,0,2012,Adopted Budget,Full Year,,42,City Planning Commission,,51
City Representative,Total,7,0,2012,Adopted Budget,Full Year,,7,Office of the City Representative,City Rep,41
City Treasurer,Total,14,0,2012,Adopted Budget,Full Year,,14,Office of the City Treasurer,City Treasurer,40
Civil Service Commission,Total,2,0,2012,Adopted Budget,Full Year,,2,Civil Service Commission,,55
Commerce,Total,890,0,2012,Adopted Budget,Full Year,,890,Office of the Director of Commerce,Commerce,42
Finance,Total,146,0,2012,Adopted Budget,Full Year,,146,Office of the Director of Finance,Finance,35
First Judicial District,Total,2471,0,2012,Adopted Budget,Full Year,,2471,First Judicial District,FJD,84
Fleet Management,Total,360,0,2012,Adopted Budget,Full Year,,360,Office of Fleet Management,Fleet,25
Free Library,Total,721,0,2012,Adopted Budget,Full Year,,721,The Free Library of Philadelphia,Free Library,52
Historical Commission,Total,6,0,2012,Adopted Budget,Full Year,,6,Historical Commission,,32
Human Relations Commission,Total,32,0,2012,Adopted Budget,Full Year,,32,Commission on Human Relations,Human Relations,54
Human Services (1),Total,1902,0,2012,Adopted Budget,Full Year,,1902,Department of Human Services,DHS,22
"Labor Relations, Mayor's Office of",Total,8,0,2012,Adopted Budget,Full Year,,8,Labor,,03
Law,Total,204,0,2012,Adopted Budget,Full Year,,204,Law Department,Law,44
Licenses & Inspections,Total,326,0,2012,Adopted Budget,Full Year,,326,Department of Licenses and Inspections,L&I,26
Managing Director (MDO),Total,160,0,2012,Adopted Budget,Full Year,,160,Managing Director's Office,MDO,10
Mayor,Total,39,0,2012,Adopted Budget,Full Year,,39,Mayor's Office,Mayor,05
Mayor - Office of Arts and Culture,Total,2,0,2012,Adopted Budget,Full Year,,2,"Office of Arts, Culture, and the Creative Economy",Arts & Culture,58
Mayor - Office of the Inspector General,Total,18,0,2012,Adopted Budget,Full Year,,18,Office of the Inspector General,OIG,48
Mayor's Office of Comm. Svcs.,Total,81,0,2012,Adopted Budget,Full Year,,81,Mayor's Office of Community Empowerment and Opportunity,CEO,08
Mayor's Office of Transportation,Total,11,0,2012,Adopted Budget,Full Year,,11,Mayor's Office of Transportation and Utilities,,46
Mural Arts Program,Total,12,0,2012,Adopted Budget,Full Year,,12,Mural Arts Program,Mural Arts,50
Off. of Behavioral Hith/Mental Retard. Svcs.,Total,291,0,2012,Adopted Budget,Full Year,,291,Behavioral Health and Intellectual Disability Services,DBH/IDS,15
Office of Human Resources,Total,80,0,2012,Adopted Budget,Full Year,,80,Office of Human Resources,OHR,56
Office of Innovation and Technology,Total,368,0,2012,Adopted Budget,Full Year,,368,Office of Innovation and Technology,OIT,04
Office of Property Assessment (2),Total,227,0,2012,Adopted Budget,Full Year,,227,"Office of Arts, Culture, and the Creative Economy",Arts & Culture,58
Off.c of Supportive Housing,Total,167,0,2012,Adopted Budget,Full Year,,167,Office of Homeless Services,OHS,24
Office of Housing and Community Develop.,Total,74,0,2012,Adopted Budget,Full Year,,74,Office of Housing and Community Development,,06
Parks and Recreation,Total,654,0,2012,Adopted Budget,Full Year,,654,Department of Parks and Recreation,Parks & Recreation,16
Prisons,Total,2310,0,2012,Adopted Budget,Full Year,,2310,Philadelphia Prison System,Prisons,23
Procurement,Total,51,0,2012,Adopted Budget,Full Year,,51,Procurement Department,Procurement,38
Public Health,Total,1021,0,2012,Adopted Budget,Full Year,,1021,Department of Public Health,Public Health,14
Public Property,Total,129,0,2012,Adopted Budget,Full Year,,129,Department of Public Property,Public Property,20
Records,Total,63,0,2012,Adopted Budget,Full Year,,63,Department of Records,Records,31
Register of Wills,Total,65,0,2012,Adopted Budget,Full Year,,65,Register of Wills,,68
Revenue,Total,569,0,2012,Adopted Budget,Full Year,,569,Department of Revenue,Revenue,36
Sheriff,Total,245,0,2012,Adopted Budget,Full Year,,245,Office of the Sheriff,Sheriff,70
Streets,Total,557,0,2012,Adopted Budget,Full Year,,557,Streets Department,Streets,12
Streets Sanitation,Total,1228,0,2012,Adopted Budget,Full Year,,1228,Streets: Sanitation,,12S
Water,Total,1907,0,2012,Adopted Budget,Full Year,,1907,Water Department,Water,28
Youth Commission,Total,1,0,2012,Adopted Budget,Full Year,,1,Youth Commission,,47
Zoning Board of Adjustment,Total,5,0,2012,Adopted Budget,Full Year,,5,Zoning Board of Adjustments,ZBA,30
Zoning Code Commission,Total,2,0,2012,Adopted Budget,Full Year,,2,Zoning Code Commission,,57
Police,General,846,6525,2012,Adopted Budget,Full Year,,7371,Police Department,Police,11
Police,Other,11,205,2012,Adopted Budget,Full Year,,216,Police Department,Police,11
Police,Total,857,6730,2012,Adopted Budget,Full Year,,7587,Police Department,Police,11
Fire,General,2119,110,2012,Adopted Budget,Full Year,,2229,Fire Department,Fire,13
Fire,Other,72,4,2012,Adopted Budget,Full Year,,76,Fire Department,Fire,13
Fire,Total,2191,114,2012,Adopted Budget,Full Year,,2305,Fire Department,Fire,13
District Attorney,General,411,11,2012,Adopted Budget,Full Year,,422,District Attorney's Office,DAO,69
District Attorney,Other,133,22,2012,Adopted Budget,Full Year,,155,District Attorney's Office,DAO,69
District Attorney,Total,544,33,2012,Adopted Budget,Full Year,,577,District Attorney's Office,DAO,69
