dept_name_raw,fund,civilian,uniformed,fiscal_year,variable,time_period,as_of_date,total,dept_name,dept_code,abbreviation
Office of Housing and Community Develop.,Other,75,0,2009,Actual,Full Year,2009-06-30,75,Office of Housing and Community Development,06,
Prisons,Other,0,0,2009,Actual,Full Year,2009-06-30,0,Philadelphia Prison System,23,Prisons
Procurement,Other,2,0,2009,Actual,Full Year,2009-06-30,2,Procurement Department,38,Procurement
Public Health,Other,215,0,2009,Actual,Full Year,2009-06-30,215,Department of Public Health,14,Public Health
Public Property,Other,0,0,2009,Actual,Full Year,2009-06-30,0,Department of Public Property,20,Public Property
Records,Other,0,0,2009,Actual,Full Year,2009-06-30,0,Department of Records,31,Records
Recreation,Other,20,0,2009,Actual,Full Year,2009-06-30,20,Department of Parks and Recreation,16,Parks & Recreation
Register of Wills,Other,0,0,2009,Actual,Full Year,2009-06-30,0,Register of Wills,68,
Revenue,Other,234,0,2009,Actual,Full Year,2009-06-30,234,Department of Revenue,36,Revenue
Sheriff,Other,0,0,2009,Actual,Full Year,2009-06-30,0,Office of the Sheriff,70,Sheriff
Streets,Other,0,0,2009,Actual,Full Year,2009-06-30,0,Streets Department,12,Streets
Streets Sanitation,Other,0,0,2009,Actual,Full Year,2009-06-30,0,Streets: Sanitation,12-S,
Water,Other,1719,0,2009,Actual,Full Year,2009-06-30,1719,Water Department,28,Water
Youth Commission,Other,0,0,2009,Actual,Full Year,2009-06-30,0,Youth Commission,47,
Zoning Board of Adjustment,Other,0,0,2009,Actual,Full Year,2009-06-30,0,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,Other,0,0,2009,Actual,Full Year,2009-06-30,0,Zoning Code Commission,57,
Atwater Kent Museum,Total,4,0,2009,Actual,Full Year,2009-06-30,4,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),Total,124,0,2009,Actual,Full Year,2009-06-30,124,City Controller's Office,61,
Board of Building Standards,Total,1,0,2009,Actual,Full Year,2009-06-30,1,L&I: Board of Building and Standards,29,
Board of Ethics,Total,9,0,2009,Actual,Full Year,2009-06-30,9,Board of Ethics,45,
Board of L & I Review,Total,2,0,2009,Actual,Full Year,2009-06-30,2,L&I: Board of Review,27,
Bd. of Pensions,Total,67,0,2009,Actual,Full Year,2009-06-30,67,Board of Pensions,53,Pensions
Bd. of Revision of Taxes,Total,133,0,2009,Actual,Full Year,2009-06-30,133,Board of Revision of Taxes,63,BRT
Camp William Penn,Total,1,0,2009,Actual,Full Year,2009-06-30,1,Camp William Penn,19,
"Capital Program Office, Mayor-",Total,24,0,2009,Actual,Full Year,2009-06-30,24,Capital Program Office,07,
City Commissioners (Election Board),Total,100,0,2009,Actual,Full Year,2009-06-30,100,City Commissioner's Office,73,City Commissioners
City Council,Total,185,0,2009,Actual,Full Year,2009-06-30,185,City Council,01,
City Planning Commission,Total,47,0,2009,Actual,Full Year,2009-06-30,47,City Planning Commission,51,
City Representative,Total,6,0,2009,Actual,Full Year,2009-06-30,6,Office of the City Representative,41,City Rep
City Treasurer,Total,11,0,2009,Actual,Full Year,2009-06-30,11,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,Total,2,0,2009,Actual,Full Year,2009-06-30,2,Civil Service Commission,55,
Clerk of Quarter Sessions,Total,110,0,2009,Actual,Full Year,2009-06-30,110,Clerk of Quarter Sessions,64,
Commerce,Total,783,0,2009,Actual,Full Year,2009-06-30,783,Office of the Director of Commerce,42,Commerce
Division of Technology,Total,162,0,2009,Actual,Full Year,2009-06-30,162,Office of Innovation and Technology,04,OIT
Fairmount Park,Total,160,0,2009,Actual,Full Year,2009-06-30,160,Fairmount Park Commission,17,
Finance,Total,149,0,2009,Actual,Full Year,2009-06-30,149,Office of the Director of Finance,35,Finance
First Judicial District,Total,2349,0,2009,Actual,Full Year,2009-06-30,2349,First Judicial District,84,FJD
Fleet Management,Total,359,0,2009,Actual,Full Year,2009-06-30,359,Office of Fleet Management,25,Fleet
Free Library,Total,716,0,2009,Actual,Full Year,2009-06-30,716,The Free Library of Philadelphia,52,Free Library
Historical Commission,Total,6,0,2009,Actual,Full Year,2009-06-30,6,Historical Commission,32,
Human Relations Commission,Total,34,0,2009,Actual,Full Year,2009-06-30,34,Commission on Human Relations,54,Human Relations
Human Services,Total,1807,0,2009,Actual,Full Year,2009-06-30,1807,Department of Human Services,22,DHS
"Labor Relations, Mayor's Office of",Total,7,0,2009,Actual,Full Year,2009-06-30,7,Labor,03,
Law,Total,235,0,2009,Actual,Full Year,2009-06-30,235,Law Department,44,Law
Licenses & Inspections,Total,323,0,2009,Actual,Full Year,2009-06-30,323,Department of Licenses and Inspections,26,L&I
Managing Director (MDO),Total,131,0,2009,Actual,Full Year,2009-06-30,131,Managing Director's Office,10,MDO
Mayor,Total,74,0,2009,Actual,Full Year,2009-06-30,74,Mayor's Office,05,Mayor
Mayor - Office of Arts and Culture,Total,0,0,2009,Actual,Full Year,2009-06-30,0,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Mayor - Office of the Inspector General,Total,0,0,2009,Actual,Full Year,2009-06-30,0,Office of the Inspector General,48,OIG
Mayor's Office of Comm. Svcs.,Total,171,0,2009,Actual,Full Year,2009-06-30,171,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation,Total,8,0,2009,Actual,Full Year,2009-06-30,8,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,Total,12,0,2009,Actual,Full Year,2009-06-30,12,Mural Arts Program,50,Mural Arts
Off. of Behavioral Hlth/Mental Retard. Svcs.,Total,270,0,2009,Actual,Full Year,2009-06-30,270,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Human Resources,Total,64,0,2009,Actual,Full Year,2009-06-30,64,Office of Human Resources,56,OHR
Off.ot Supportive Housing,Total,171,0,2009,Actual,Full Year,2009-06-30,171,Office of Homeless Services,24,OHS
Office of Housing and Community Develop.,Total,75,0,2009,Actual,Full Year,2009-06-30,75,Office of Housing and Community Development,06,
Prisons,Total,2067,0,2009,Actual,Full Year,2009-06-30,2067,Philadelphia Prison System,23,Prisons
Procurement,Total,52,0,2009,Actual,Full Year,2009-06-30,52,Procurement Department,38,Procurement
Public Health,Total,890,0,2009,Actual,Full Year,2009-06-30,890,Department of Public Health,14,Public Health
Public Property,Total,135,0,2009,Actual,Full Year,2009-06-30,135,Department of Public Property,20,Public Property
Records,Total,64,0,2009,Actual,Full Year,2009-06-30,64,Department of Records,31,Records
Recreation,Total,463,0,2009,Actual,Full Year,2009-06-30,463,Department of Parks and Recreation,16,Parks & Recreation
Register of Wills,Total,65,0,2009,Actual,Full Year,2009-06-30,65,Register of Wills,68,
Revenue,Total,490,0,2009,Actual,Full Year,2009-06-30,490,Department of Revenue,36,Revenue
Sheriff,Total,238,0,2009,Actual,Full Year,2009-06-30,238,Office of the Sheriff,70,Sheriff
Streets,Total,536,0,2009,Actual,Full Year,2009-06-30,536,Streets Department,12,Streets
Streets Sanitation,Total,1183,0,2009,Actual,Full Year,2009-06-30,1183,Streets: Sanitation,12-S,
Water,Total,1719,0,2009,Actual,Full Year,2009-06-30,1719,Water Department,28,Water
Youth Commission,Total,1,0,2009,Actual,Full Year,2009-06-30,1,Youth Commission,47,
Zoning Board of Adjustment,Total,5,0,2009,Actual,Full Year,2009-06-30,5,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,Total,1,0,2009,Actual,Full Year,2009-06-30,1,Zoning Code Commission,57,
Police,General,832,6611,2009,Actual,Full Year,2009-06-30,7443,Police Department,11,Police
Police,Other,11,151,2009,Actual,Full Year,2009-06-30,162,Police Department,11,Police
Police,Total,843,6762,2009,Actual,Full Year,2009-06-30,7605,Police Department,11,Police
Fire,General,2157,102,2009,Actual,Full Year,2009-06-30,2259,Fire Department,13,Fire
Fire,Other,64,4,2009,Actual,Full Year,2009-06-30,68,Fire Department,13,Fire
Fire,Total,2221,106,2009,Actual,Full Year,2009-06-30,2327,Fire Department,13,Fire
District Attorney,General,429,12,2009,Actual,Full Year,2009-06-30,441,District Attorney's Office,69,DAO
District Attorney,Other,103,10,2009,Actual,Full Year,2009-06-30,113,District Attorney's Office,69,DAO
District Attorney,Total,532,22,2009,Actual,Full Year,2009-06-30,554,District Attorney's Office,69,DAO
Atwater Kent Museum,General,3,0,2010,Adopted Budget,Full Year,,3,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),General,123,0,2010,Adopted Budget,Full Year,,123,City Controller's Office,61,
Board of Building Standards,General,1,0,2010,Adopted Budget,Full Year,,1,L&I: Board of Building and Standards,29,
Board of Ethics,General,10,0,2010,Adopted Budget,Full Year,,10,Board of Ethics,45,
Board of L & I Review,General,2,0,2010,Adopted Budget,Full Year,,2,L&I: Board of Review,27,
Bd. of Pensions,General,0,0,2010,Adopted Budget,Full Year,,0,Board of Pensions,53,Pensions
Bd. of Revision of Taxes,General,125,0,2010,Adopted Budget,Full Year,,125,Board of Revision of Taxes,63,BRT
Camp William Penn,General,0,0,2010,Adopted Budget,Full Year,,0,Camp William Penn,19,
"Capital Program Office, Mayor-",General,0,0,2010,Adopted Budget,Full Year,,0,Capital Program Office,07,
City Commissioners (Election Board),General,88,0,2010,Adopted Budget,Full Year,,88,City Commissioner's Office,73,City Commissioners
City Council,General,195,0,2010,Adopted Budget,Full Year,,195,City Council,01,
City Planning Commission,General,39,0,2010,Adopted Budget,Full Year,,39,City Planning Commission,51,
City Representative,General,7,0,2010,Adopted Budget,Full Year,,7,Office of the City Representative,41,City Rep
City Treasurer,General,13,0,2010,Adopted Budget,Full Year,,13,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,General,2,0,2010,Adopted Budget,Full Year,,2,Civil Service Commission,55,
Clerk of Quarter Sessions,General,115,0,2010,Adopted Budget,Full Year,,115,Clerk of Quarter Sessions,64,
Commerce,General,19,0,2010,Adopted Budget,Full Year,,19,Office of the Director of Commerce,42,Commerce
Division of Technology,General,157,0,2010,Adopted Budget,Full Year,,157,Office of Innovation and Technology,04,OIT
Fairmount Park,General,170,0,2010,Adopted Budget,Full Year,,170,Fairmount Park Commission,17,
Finance,General,141,0,2010,Adopted Budget,Full Year,,141,Office of the Director of Finance,35,Finance
First Judicial District,General,1965,0,2010,Adopted Budget,Full Year,,1965,First Judicial District,84,FJD
Fleet Management,General,309,0,2010,Adopted Budget,Full Year,,309,Office of Fleet Management,25,Fleet
Free Library,General,628,0,2010,Adopted Budget,Full Year,,628,The Free Library of Philadelphia,52,Free Library
Historical Commission,General,6,0,2010,Adopted Budget,Full Year,,6,Historical Commission,32,
Human Relations Commission,General,33,0,2010,Adopted Budget,Full Year,,33,Commission on Human Relations,54,Human Relations
Human Services,General,1858,0,2010,Adopted Budget,Full Year,,1858,Department of Human Services,22,DHS
"Labor Relations, Mayor's Office of",General,7,0,2010,Adopted Budget,Full Year,,7,Labor,03,
Law,General,203,0,2010,Adopted Budget,Full Year,,203,Law Department,44,Law
Licenses & Inspections,General,330,0,2010,Adopted Budget,Full Year,,330,Department of Licenses and Inspections,26,L&I
Managing Director (MDO),General,123,0,2010,Adopted Budget,Full Year,,123,Managing Director's Office,10,MDO
Mayor,General,45,0,2010,Adopted Budget,Full Year,,45,Mayor's Office,05,Mayor
Mayor - Office of Arts and Culture,General,2,0,2010,Adopted Budget,Full Year,,2,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Mayor - Office of the Inspector General,General,19,0,2010,Adopted Budget,Full Year,,19,Office of the Inspector General,48,OIG
Mayor's Office of Comm. Svcs.,General,0,0,2010,Adopted Budget,Full Year,,0,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation,General,7,0,2010,Adopted Budget,Full Year,,7,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,General,12,0,2010,Adopted Budget,Full Year,,12,Mural Arts Program,50,Mural Arts
Off. of Behavioral Hlth/Mental Retard. Svcs.,General,32,0,2010,Adopted Budget,Full Year,,32,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Human Resources,General,70,0,2010,Adopted Budget,Full Year,,70,Office of Human Resources,56,OHR
Off.ot Supportive Housing,General,132,0,2010,Adopted Budget,Full Year,,132,Office of Homeless Services,24,OHS
Office of Housing and Community Develop.,General,0,0,2010,Adopted Budget,Full Year,,0,Office of Housing and Community Development,06,
Prisons,General,2360,0,2010,Adopted Budget,Full Year,,2360,Philadelphia Prison System,23,Prisons
Procurement,General,50,0,2010,Adopted Budget,Full Year,,50,Procurement Department,38,Procurement
Public Health,General,739,0,2010,Adopted Budget,Full Year,,739,Department of Public Health,14,Public Health
Public Property,General,172,0,2010,Adopted Budget,Full Year,,172,Department of Public Property,20,Public Property
Records,General,63,0,2010,Adopted Budget,Full Year,,63,Department of Records,31,Records
Recreation,General,474,0,2010,Adopted Budget,Full Year,,474,Department of Parks and Recreation,16,Parks & Recreation
Register of Wills,General,64,0,2010,Adopted Budget,Full Year,,64,Register of Wills,68,
Revenue,General,263,0,2010,Adopted Budget,Full Year,,263,Department of Revenue,36,Revenue
Sheriff,General,245,0,2010,Adopted Budget,Full Year,,245,Office of the Sheriff,70,Sheriff
Streets,General,569,0,2010,Adopted Budget,Full Year,,569,Streets Department,12,Streets
Streets Sanitation,General,1228,0,2010,Adopted Budget,Full Year,,1228,Streets: Sanitation,12-S,
Water,General,0,0,2010,Adopted Budget,Full Year,,0,Water Department,28,Water
Youth Commission,General,1,0,2010,Adopted Budget,Full Year,,1,Youth Commission,47,
Zoning Board of Adjustment,General,5,0,2010,Adopted Budget,Full Year,,5,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,General,2,0,2010,Adopted Budget,Full Year,,2,Zoning Code Commission,57,
Atwater Kent Museum,Other,0,0,2010,Adopted Budget,Full Year,,0,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),Other,0,0,2010,Adopted Budget,Full Year,,0,City Controller's Office,61,
Board of Building Standards,Other,0,0,2010,Adopted Budget,Full Year,,0,L&I: Board of Building and Standards,29,
Board of Ethics,Other,0,0,2010,Adopted Budget,Full Year,,0,Board of Ethics,45,
Board of L & I Review,Other,0,0,2010,Adopted Budget,Full Year,,0,L&I: Board of Review,27,
Bd. of Pensions,Other,74,0,2010,Adopted Budget,Full Year,,74,Board of Pensions,53,Pensions
Bd. of Revision of Taxes,Other,0,0,2010,Adopted Budget,Full Year,,0,Board of Revision of Taxes,63,BRT
Camp William Penn,Other,0,0,2010,Adopted Budget,Full Year,,0,Camp William Penn,19,
"Capital Program Office, Mayor-",Other,0,0,2010,Adopted Budget,Full Year,,0,Capital Program Office,07,
City Commissioners (Election Board),Other,0,0,2010,Adopted Budget,Full Year,,0,City Commissioner's Office,73,City Commissioners
City Council,Other,0,0,2010,Adopted Budget,Full Year,,0,City Council,01,
City Planning Commission,Other,4,0,2010,Adopted Budget,Full Year,,4,City Planning Commission,51,
City Representative,Other,0,0,2010,Adopted Budget,Full Year,,0,Office of the City Representative,41,City Rep
City Treasurer,Other,0,0,2010,Adopted Budget,Full Year,,0,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,Other,0,0,2010,Adopted Budget,Full Year,,0,Civil Service Commission,55,
Clerk of Quarter Sessions,Other,0,0,2010,Adopted Budget,Full Year,,0,Clerk of Quarter Sessions,64,
Commerce,Other,910,0,2010,Adopted Budget,Full Year,,910,Office of the Director of Commerce,42,Commerce
Division of Technology,Other,16,0,2010,Adopted Budget,Full Year,,16,Office of Innovation and Technology,04,OIT
Fairmount Park,Other,1,0,2010,Adopted Budget,Full Year,,1,Fairmount Park Commission,17,
Finance,Other,0,0,2010,Adopted Budget,Full Year,,0,Office of the Director of Finance,35,Finance
First Judicial District,Other,531,0,2010,Adopted Budget,Full Year,,531,First Judicial District,84,FJD
Fleet Management,Other,77,0,2010,Adopted Budget,Full Year,,77,Office of Fleet Management,25,Fleet
Free Library,Other,90,0,2010,Adopted Budget,Full Year,,90,The Free Library of Philadelphia,52,Free Library
Historical Commission,Other,0,0,2010,Adopted Budget,Full Year,,0,Historical Commission,32,
Human Relations Commission,Other,0,0,2010,Adopted Budget,Full Year,,0,Commission on Human Relations,54,Human Relations
Human Services,Other,54,0,2010,Adopted Budget,Full Year,,54,Department of Human Services,22,DHS
"Labor Relations, Mayor's Office of",Other,0,0,2010,Adopted Budget,Full Year,,0,Labor,03,
Law,Other,61,0,2010,Adopted Budget,Full Year,,61,Law Department,44,Law
Licenses & Inspections,Other,14,0,2010,Adopted Budget,Full Year,,14,Department of Licenses and Inspections,26,L&I
Managing Director (MDO),Other,9,0,2010,Adopted Budget,Full Year,,9,Managing Director's Office,10,MDO
Mayor,Other,3,0,2010,Adopted Budget,Full Year,,3,Mayor's Office,05,Mayor
Mayor - Office of Arts and Culture,Other,0,0,2010,Adopted Budget,Full Year,,0,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Mayor - Office of the Inspector General,Other,0,0,2010,Adopted Budget,Full Year,,0,Office of the Inspector General,48,OIG
Mayor's Office of Comm. Svcs.,Other,0,0,2010,Adopted Budget,Full Year,,0,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation,Other,0,0,2010,Adopted Budget,Full Year,,0,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,Other,0,0,2010,Adopted Budget,Full Year,,0,Mural Arts Program,50,Mural Arts
Off. of Behavioral Hlth/Mental Retard. Svcs.,Other,252,0,2010,Adopted Budget,Full Year,,252,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Human Resources,Other,0,0,2010,Adopted Budget,Full Year,,0,Office of Human Resources,56,OHR
Off.ot Supportive Housing,Other,54,0,2010,Adopted Budget,Full Year,,54,Office of Homeless Services,24,OHS
Office of Housing and Community Develop.,Other,79,0,2010,Adopted Budget,Full Year,,79,Office of Housing and Community Development,06,
Prisons,Other,0,0,2010,Adopted Budget,Full Year,,0,Philadelphia Prison System,23,Prisons
Procurement,Other,1,0,2010,Adopted Budget,Full Year,,1,Procurement Department,38,Procurement
Public Health,Other,368,0,2010,Adopted Budget,Full Year,,368,Department of Public Health,14,Public Health
Public Property,Other,0,0,2010,Adopted Budget,Full Year,,0,Department of Public Property,20,Public Property
Records,Other,0,0,2010,Adopted Budget,Full Year,,0,Department of Records,31,Records
Recreation,Other,22,0,2010,Adopted Budget,Full Year,,22,Department of Parks and Recreation,16,Parks & Recreation
Register of Wills,Other,0,0,2010,Adopted Budget,Full Year,,0,Register of Wills,68,
Revenue,Other,270,0,2010,Adopted Budget,Full Year,,270,Department of Revenue,36,Revenue
Sheriff,Other,0,0,2010,Adopted Budget,Full Year,,0,Office of the Sheriff,70,Sheriff
Streets,Other,0,0,2010,Adopted Budget,Full Year,,0,Streets Department,12,Streets
Streets Sanitation,Other,0,0,2010,Adopted Budget,Full Year,,0,Streets: Sanitation,12-S,
Water,Other,1952,0,2010,Adopted Budget,Full Year,,1952,Water Department,28,Water
Youth Commission,Other,0,0,2010,Adopted Budget,Full Year,,0,Youth Commission,47,
Zoning Board of Adjustment,Other,0,0,2010,Adopted Budget,Full Year,,0,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,Other,0,0,2010,Adopted Budget,Full Year,,0,Zoning Code Commission,57,
Atwater Kent Museum,Total,3,0,2010,Adopted Budget,Full Year,,3,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),Total,123,0,2010,Adopted Budget,Full Year,,123,City Controller's Office,61,
Board of Building Standards,Total,1,0,2010,Adopted Budget,Full Year,,1,L&I: Board of Building and Standards,29,
Board of Ethics,Total,10,0,2010,Adopted Budget,Full Year,,10,Board of Ethics,45,
Board of L & I Review,Total,2,0,2010,Adopted Budget,Full Year,,2,L&I: Board of Review,27,
Bd. of Pensions,Total,74,0,2010,Adopted Budget,Full Year,,74,Board of Pensions,53,Pensions
Bd. of Revision of Taxes,Total,125,0,2010,Adopted Budget,Full Year,,125,Board of Revision of Taxes,63,BRT
Camp William Penn,Total,0,0,2010,Adopted Budget,Full Year,,0,Camp William Penn,19,
"Capital Program Office, Mayor-",Total,0,0,2010,Adopted Budget,Full Year,,0,Capital Program Office,07,
City Commissioners (Election Board),Total,88,0,2010,Adopted Budget,Full Year,,88,City Commissioner's Office,73,City Commissioners
City Council,Total,195,0,2010,Adopted Budget,Full Year,,195,City Council,01,
City Planning Commission,Total,43,0,2010,Adopted Budget,Full Year,,43,City Planning Commission,51,
City Representative,Total,7,0,2010,Adopted Budget,Full Year,,7,Office of the City Representative,41,City Rep
City Treasurer,Total,13,0,2010,Adopted Budget,Full Year,,13,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,Total,2,0,2010,Adopted Budget,Full Year,,2,Civil Service Commission,55,
Clerk of Quarter Sessions,Total,115,0,2010,Adopted Budget,Full Year,,115,Clerk of Quarter Sessions,64,
Commerce,Total,929,0,2010,Adopted Budget,Full Year,,929,Office of the Director of Commerce,42,Commerce
Division of Technology,Total,173,0,2010,Adopted Budget,Full Year,,173,Office of Innovation and Technology,04,OIT
Fairmount Park,Total,171,0,2010,Adopted Budget,Full Year,,171,Fairmount Park Commission,17,
Finance,Total,141,0,2010,Adopted Budget,Full Year,,141,Office of the Director of Finance,35,Finance
First Judicial District,Total,2496,0,2010,Adopted Budget,Full Year,,2496,First Judicial District,84,FJD
Fleet Management,Total,386,0,2010,Adopted Budget,Full Year,,386,Office of Fleet Management,25,Fleet
Free Library,Total,718,0,2010,Adopted Budget,Full Year,,718,The Free Library of Philadelphia,52,Free Library
Historical Commission,Total,6,0,2010,Adopted Budget,Full Year,,6,Historical Commission,32,
Human Relations Commission,Total,33,0,2010,Adopted Budget,Full Year,,33,Commission on Human Relations,54,Human Relations
Human Services,Total,1912,0,2010,Adopted Budget,Full Year,,1912,Department of Human Services,22,DHS
"Labor Relations, Mayor's Office of",Total,7,0,2010,Adopted Budget,Full Year,,7,Labor,03,
Law,Total,264,0,2010,Adopted Budget,Full Year,,264,Law Department,44,Law
Licenses & Inspections,Total,344,0,2010,Adopted Budget,Full Year,,344,Department of Licenses and Inspections,26,L&I
Managing Director (MDO),Total,132,0,2010,Adopted Budget,Full Year,,132,Managing Director's Office,10,MDO
Mayor,Total,48,0,2010,Adopted Budget,Full Year,,48,Mayor's Office,05,Mayor
Mayor - Office of Arts and Culture,Total,2,0,2010,Adopted Budget,Full Year,,2,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Mayor - Office of the Inspector General,Total,19,0,2010,Adopted Budget,Full Year,,19,Office of the Inspector General,48,OIG
Mayor's Office of Comm. Svcs.,Total,0,0,2010,Adopted Budget,Full Year,,0,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation,Total,7,0,2010,Adopted Budget,Full Year,,7,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,Total,12,0,2010,Adopted Budget,Full Year,,12,Mural Arts Program,50,Mural Arts
Off. of Behavioral Hlth/Mental Retard. Svcs.,Total,284,0,2010,Adopted Budget,Full Year,,284,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Human Resources,Total,70,0,2010,Adopted Budget,Full Year,,70,Office of Human Resources,56,OHR
Off.ot Supportive Housing,Total,186,0,2010,Adopted Budget,Full Year,,186,Office of Homeless Services,24,OHS
Office of Housing and Community Develop.,Total,79,0,2010,Adopted Budget,Full Year,,79,Office of Housing and Community Development,06,
Prisons,Total,2360,0,2010,Adopted Budget,Full Year,,2360,Philadelphia Prison System,23,Prisons
Procurement,Total,51,0,2010,Adopted Budget,Full Year,,51,Procurement Department,38,Procurement
Public Health,Total,1107,0,2010,Adopted Budget,Full Year,,1107,Department of Public Health,14,Public Health
Public Property,Total,172,0,2010,Adopted Budget,Full Year,,172,Department of Public Property,20,Public Property
Records,Total,63,0,2010,Adopted Budget,Full Year,,63,Department of Records,31,Records
Recreation,Total,496,0,2010,Adopted Budget,Full Year,,496,Department of Parks and Recreation,16,Parks & Recreation
Register of Wills,Total,64,0,2010,Adopted Budget,Full Year,,64,Register of Wills,68,
Revenue,Total,533,0,2010,Adopted Budget,Full Year,,533,Department of Revenue,36,Revenue
Sheriff,Total,245,0,2010,Adopted Budget,Full Year,,245,Office of the Sheriff,70,Sheriff
Streets,Total,569,0,2010,Adopted Budget,Full Year,,569,Streets Department,12,Streets
Streets Sanitation,Total,1228,0,2010,Adopted Budget,Full Year,,1228,Streets: Sanitation,12-S,
Water,Total,1952,0,2010,Adopted Budget,Full Year,,1952,Water Department,28,Water
Youth Commission,Total,1,0,2010,Adopted Budget,Full Year,,1,Youth Commission,47,
Zoning Board of Adjustment,Total,5,0,2010,Adopted Budget,Full Year,,5,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,Total,2,0,2010,Adopted Budget,Full Year,,2,Zoning Code Commission,57,
Police,General,870,6624,2010,Adopted Budget,Full Year,,7494,Police Department,11,Police
Police,Other,11,155,2010,Adopted Budget,Full Year,,166,Police Department,11,Police
Police,Total,881,6779,2010,Adopted Budget,Full Year,,7660,Police Department,11,Police
Fire,General,2217,111,2010,Adopted Budget,Full Year,,2328,Fire Department,13,Fire
Fire,Other,72,4,2010,Adopted Budget,Full Year,,76,Fire Department,13,Fire
Fire,Total,2289,115,2010,Adopted Budget,Full Year,,2404,Fire Department,13,Fire
District Attorney,General,435,14,2010,Adopted Budget,Full Year,,449,District Attorney's Office,69,DAO
District Attorney,Other,97,24,2010,Adopted Budget,Full Year,,121,District Attorney's Office,69,DAO
District Attorney,Total,532,38,2010,Adopted Budget,Full Year,,570,District Attorney's Office,69,DAO
