dept_name_raw,fund,civilian,uniformed,fiscal_year,variable,time_period,as_of_date,total,dept_name,abbreviation,dept_code
Office of Chief Administrative Officer,Other,0,0,2017,Actual,Full Year,2017-06-30,0,Board of Revision of Taxes,BRT,63
Office of Community Schools and Pre-K,Other,0,0,2017,Actual,Full Year,2017-06-30,0,Office of Children and Families,OCF,66
Office of Homeless Services,Other,18,0,2017,Actual,Full Year,2017-06-30,18,Office of Homeless Services,OHS,24
Office of Housing & Comm. Development,Other,48,0,2017,Actual,Full Year,2017-06-30,48,Office of Housing and Community Development,,06
Office of Human Resources,Other,0,0,2017,Actual,Full Year,2017-06-30,0,Office of Human Resources,OHR,56
Office of Innovation and Technology,Other,88,0,2017,Actual,Full Year,2017-06-30,88,Office of Innovation and Technology,OIT,04
Office of the Inspector General,Other,0,0,2017,Actual,Full Year,2017-06-30,0,Office of the Inspector General,OIG,48
Office of Planning and Development,Other,0,0,2017,Actual,Full Year,2017-06-30,0,Mayor's Office of Planning and Development,,62
Office of Property Assessment,Other,0,0,2017,Actual,Full Year,2017-06-30,0,Office of Property Assessment,OPA,59
Office of Sustainability,Other,1,0,2017,Actual,Full Year,2017-06-30,1,Office of Sustainability,Sustainability,49
Parks and Recreation,Other,22,0,2017,Actual,Full Year,2017-06-30,22,Department of Parks and Recreation,Parks & Recreation,16
Planning & Development,Other,0,0,2017,Actual,Full Year,2017-06-30,0,Department of Planning and Development,Planning & Development,72
Prisons,Other,0,0,2017,Actual,Full Year,2017-06-30,0,Philadelphia Prison System,Prisons,23
Procurement,Other,2,0,2017,Actual,Full Year,2017-06-30,2,Procurement Department,Procurement,38
Public Health,Other,154,0,2017,Actual,Full Year,2017-06-30,154,Department of Public Health,Public Health,14
Public Property,Other,0,0,2017,Actual,Full Year,2017-06-30,0,Department of Public Property,Public Property,20
Records,Other,0,0,2017,Actual,Full Year,2017-06-30,0,Department of Records,Records,31
Register of Wills,Other,0,0,2017,Actual,Full Year,2017-06-30,0,Register of Wills,,68
Revenue,Other,241,0,2017,Actual,Full Year,2017-06-30,241,Department of Revenue,Revenue,36
Sheriff,Other,0,0,2017,Actual,Full Year,2017-06-30,0,Office of the Sheriff,Sheriff,70
Streets,Other,1,0,2017,Actual,Full Year,2017-06-30,1,Streets Department,Streets,12
Water,Other,1812,0,2017,Actual,Full Year,2017-06-30,1812,Water Department,Water,28
Water Rate Board,Other,0,0,2017,Actual,Full Year,2017-06-30,0,"Water, Sewer, and Stormwater Rate Board",,67
Youth Commission,Other,0,0,2017,Actual,Full Year,2017-06-30,0,Youth Commission,,47
Atwater Kent Museum,Total,4,0,2017,Actual,Full Year,2017-06-30,4,Atwater Kent Museum,Atwater Kent,18
Auditing (City Controller's Office),Total,127,0,2017,Actual,Full Year,2017-06-30,127,City Controller's Office,,61
Board of Ethics,Total,11,0,2017,Actual,Full Year,2017-06-30,11,Board of Ethics,,45
Board of Pensions,Total,59,0,2017,Actual,Full Year,2017-06-30,59,Board of Pensions,Pensions,53
Board of Revision of Taxes,Total,13,0,2017,Actual,Full Year,2017-06-30,13,Board of Revision of Taxes,BRT,63
City Commissioners (Election Board),Total,99,0,2017,Actual,Full Year,2017-06-30,99,City Commissioner's Office,City Commissioners,73
City Council,Total,194,0,2017,Actual,Full Year,2017-06-30,194,City Council,,01
City Planning Commission,Total,36,0,2017,Actual,Full Year,2017-06-30,36,City Planning Commission,,51
City Representative,Total,6,0,2017,Actual,Full Year,2017-06-30,6,Office of the City Representative,City Rep,41
City Treasurer,Total,14,0,2017,Actual,Full Year,2017-06-30,14,Office of the City Treasurer,City Treasurer,40
Civil Service Commission,Total,2,0,2017,Actual,Full Year,2017-06-30,2,Civil Service Commission,,55
Commerce,Total,802,0,2017,Actual,Full Year,2017-06-30,802,Office of the Director of Commerce,Commerce,42
Finance,Total,111,0,2017,Actual,Full Year,2017-06-30,111,Office of the Director of Finance,Finance,35
First Judicial District,Total,2371,0,2017,Actual,Full Year,2017-06-30,2371,First Judicial District,FJD,84
Fleet Management,Total,343,0,2017,Actual,Full Year,2017-06-30,343,Office of Fleet Management,Fleet,25
Free Library,Total,656,0,2017,Actual,Full Year,2017-06-30,656,The Free Library of Philadelphia,Free Library,52
Historical Commission,Total,6,0,2017,Actual,Full Year,2017-06-30,6,Historical Commission,,32
Human Relations Commission,Total,31,0,2017,Actual,Full Year,2017-06-30,31,Commission on Human Relations,Human Relations,54
Human Services (1),Total,1577,0,2017,Actual,Full Year,2017-06-30,1577,Department of Human Services,DHS,22
"Labor, Mayor's Office of",Total,16,0,2017,Actual,Full Year,2017-06-30,16,Labor,,03
Law,Total,167,0,2017,Actual,Full Year,2017-06-30,167,Law Department,Law,44
Licenses & Inspections,Total,356,0,2017,Actual,Full Year,2017-06-30,356,Department of Licenses and Inspections,L&I,26
L&I-Board of Building Standards,Total,1,0,2017,Actual,Full Year,2017-06-30,1,L&I: Board of Building and Standards,,29
L&I-Board of L & I Review,Total,2,0,2017,Actual,Full Year,2017-06-30,2,L&I: Board of Review,,27
L&I-Zoning Board of Adjustment,Total,5,0,2017,Actual,Full Year,2017-06-30,5,Zoning Board of Adjustments,ZBA,30
Managing Director's Office,Total,332,0,2017,Actual,Full Year,2017-06-30,332,Managing Director's Office,MDO,10
Mayor's Office,Total,45,0,2017,Actual,Full Year,2017-06-30,45,Mayor's Office,Mayor,05
Mayor's Off. of Comm Empowerment/Oppor.,Total,36,0,2017,Actual,Full Year,2017-06-30,36,Mayor's Office of Community Empowerment and Opportunity,CEO,08
Mayor's Office of Transportation & Utilities,Total,0,0,2017,Actual,Full Year,2017-06-30,0,Mayor's Office of Transportation and Utilities,,46
Mural Arts Program,Total,10,0,2017,Actual,Full Year,2017-06-30,10,Mural Arts Program,Mural Arts,50
Office of Arts and Culture,Total,4,0,2017,Actual,Full Year,2017-06-30,4,"Office of Arts, Culture, and the Creative Economy",Arts & Culture,58
Office of Behavioral Hith/Intel. disAbility,Total,248,0,2017,Actual,Full Year,2017-06-30,248,Behavioral Health and Intellectual Disability Services,DBH/IDS,15
Office of Chief Administrative Officer,Total,55,0,2017,Actual,Full Year,2017-06-30,55,Board of Revision of Taxes,BRT,63
Office of Community Schools and Pre-K,Total,32,0,2017,Actual,Full Year,2017-06-30,32,Office of Children and Families,OCF,66
Office of Homeless Services,Total,164,0,2017,Actual,Full Year,2017-06-30,164,Office of Homeless Services,OHS,24
Office of Housing & Comm. Development,Total,48,0,2017,Actual,Full Year,2017-06-30,48,Office of Housing and Community Development,,06
Office of Human Resources,Total,85,0,2017,Actual,Full Year,2017-06-30,85,Office of Human Resources,OHR,56
Office of Innovation and Technology,Total,362,0,2017,Actual,Full Year,2017-06-30,362,Office of Innovation and Technology,OIT,04
Office of the Inspector General,Total,18,0,2017,Actual,Full Year,2017-06-30,18,Office of the Inspector General,OIG,48
Office of Planning and Development,Total,4,0,2017,Actual,Full Year,2017-06-30,4,Mayor's Office of Planning and Development,,62
Office of Property Assessment,Total,199,0,2017,Actual,Full Year,2017-06-30,199,Office of Property Assessment,OPA,59
Office of Sustainability,Total,8,0,2017,Actual,Full Year,2017-06-30,8,Office of Sustainability,Sustainability,49
Parks and Recreation,Total,629,0,2017,Actual,Full Year,2017-06-30,629,Department of Parks and Recreation,Parks & Recreation,16
Planning & Development,Total,0,0,2017,Actual,Full Year,2017-06-30,0,Department of Planning and Development,Planning & Development,72
Prisons,Total,2277,0,2017,Actual,Full Year,2017-06-30,2277,Philadelphia Prison System,Prisons,23
Procurement,Total,46,0,2017,Actual,Full Year,2017-06-30,46,Procurement Department,Procurement,38
Public Health,Total,841,0,2017,Actual,Full Year,2017-06-30,841,Department of Public Health,Public Health,14
Public Property,Total,146,0,2017,Actual,Full Year,2017-06-30,146,Department of Public Property,Public Property,20
Records,Total,57,0,2017,Actual,Full Year,2017-06-30,57,Department of Records,Records,31
Register of Wills,Total,72,0,2017,Actual,Full Year,2017-06-30,72,Register of Wills,,68
Revenue,Total,643,0,2017,Actual,Full Year,2017-06-30,643,Department of Revenue,Revenue,36
Sheriff,Total,348,0,2017,Actual,Full Year,2017-06-30,348,Office of the Sheriff,Sheriff,70
Streets,Total,1703,0,2017,Actual,Full Year,2017-06-30,1703,Streets Department,Streets,12
Water,Total,1812,0,2017,Actual,Full Year,2017-06-30,1812,Water Department,Water,28
Water Rate Board,Total,0,0,2017,Actual,Full Year,2017-06-30,0,"Water, Sewer, and Stormwater Rate Board",,67
Youth Commission,Total,0,0,2017,Actual,Full Year,2017-06-30,0,Youth Commission,,47
Police,General,812,6174,2017,Actual,Full Year,2017-06-30,6986,Police Department,Police,11
Police,Other,10,152,2017,Actual,Full Year,2017-06-30,162,Police Department,Police,11
Police,Total,822,6326,2017,Actual,Full Year,2017-06-30,7148,Police Department,Police,11
Fire,General,110,2171,2017,Actual,Full Year,2017-06-30,2281,Fire Department,Fire,13
Fire,Other,3,226,2017,Actual,Full Year,2017-06-30,229,Fire Department,Fire,13
Fire,Total,113,2397,2017,Actual,Full Year,2017-06-30,2510,Fire Department,Fire,13
District Attorney,General,459,33,2017,Actual,Full Year,2017-06-30,492,District Attorney's Office,DAO,69
District Attorney,Other,60,16,2017,Actual,Full Year,2017-06-30,76,District Attorney's Office,DAO,69
District Attorney,Total,519,49,2017,Actual,Full Year,2017-06-30,568,District Attorney's Office,DAO,69
Atwater Kent Museum,General,4,0,2018,Adopted Budget,Full Year,,4,Atwater Kent Museum,Atwater Kent,18
Auditing (City Controller's Office),General,140,0,2018,Adopted Budget,Full Year,,140,City Controller's Office,,61
Board of Ethics,General,12,0,2018,Adopted Budget,Full Year,,12,Board of Ethics,,45
Board of Pensions,General,0,0,2018,Adopted Budget,Full Year,,0,Board of Pensions,Pensions,53
Board of Revision of Taxes,General,16,0,2018,Adopted Budget,Full Year,,16,Board of Revision of Taxes,BRT,63
City Commissioners (Election Board),General,102,0,2018,Adopted Budget,Full Year,,102,City Commissioner's Office,City Commissioners,73
City Council,General,195,0,2018,Adopted Budget,Full Year,,195,City Council,,01
City Planning Commission,General,0,0,2018,Adopted Budget,Full Year,,0,City Planning Commission,,51
City Representative,General,8,0,2018,Adopted Budget,Full Year,,8,Office of the City Representative,City Rep,41
City Treasurer,General,16,0,2018,Adopted Budget,Full Year,,16,Office of the City Treasurer,City Treasurer,40
Civil Service Commission,General,2,0,2018,Adopted Budget,Full Year,,2,Civil Service Commission,,55
Commerce,General,33,0,2018,Adopted Budget,Full Year,,33,Office of the Director of Commerce,Commerce,42
Finance,General,118,0,2018,Adopted Budget,Full Year,,118,Office of the Director of Finance,Finance,35
First Judicial District,General,1877,0,2018,Adopted Budget,Full Year,,1877,First Judicial District,FJD,84
Fleet Management,General,316,0,2018,Adopted Budget,Full Year,,316,Office of Fleet Management,Fleet,25
Free Library,General,692,0,2018,Adopted Budget,Full Year,,692,The Free Library of Philadelphia,Free Library,52
Historical Commission,General,0,0,2018,Adopted Budget,Full Year,,0,Historical Commission,,32
Human Relations Commission,General,34,0,2018,Adopted Budget,Full Year,,34,Commission on Human Relations,Human Relations,54
Human Services (1),General,517,0,2018,Adopted Budget,Full Year,,517,Department of Human Services,DHS,22
"Labor, Mayor's Office of",General,23,0,2018,Adopted Budget,Full Year,,23,Labor,,03
Law,General,155,0,2018,Adopted Budget,Full Year,,155,Law Department,Law,44
Licenses & Inspections,General,429,0,2018,Adopted Budget,Full Year,,429,Department of Licenses and Inspections,L&I,26
L&I-Board of Building Standards,General,1,0,2018,Adopted Budget,Full Year,,1,L&I: Board of Building and Standards,,29
L&I-Board of L & I Review,General,2,0,2018,Adopted Budget,Full Year,,2,L&I: Board of Review,,27
L&I-Zoning Board of Adjustment,General,0,0,2018,Adopted Budget,Full Year,,0,Zoning Board of Adjustments,ZBA,30
Managing Director's Office,General,302,0,2018,Adopted Budget,Full Year,,302,Managing Director's Office,MDO,10
Mayor's Office,General,47,0,2018,Adopted Budget,Full Year,,47,Mayor's Office,Mayor,05
Mayor's Off. of Comm Empowerment/Oppor.,General,2,0,2018,Adopted Budget,Full Year,,2,Mayor's Office of Community Empowerment and Opportunity,CEO,08
Mayor's Office of Transportation & Utilities,General,0,0,2018,Adopted Budget,Full Year,,0,Mayor's Office of Transportation and Utilities,,46
Mural Arts Program,General,11,0,2018,Adopted Budget,Full Year,,11,Mural Arts Program,Mural Arts,50
Office of Arts and Culture,General,4,0,2018,Adopted Budget,Full Year,,4,"Office of Arts, Culture, and the Creative Economy",Arts & Culture,58
Office of Behavioral Hith/Intel. disAbility,General,16,0,2018,Adopted Budget,Full Year,,16,Behavioral Health and Intellectual Disability Services,DBH/IDS,15
Office of Chief Administrative Officer,General,62,0,2018,Adopted Budget,Full Year,,62,Board of Revision of Taxes,BRT,63
Office of Community Schools and Pre-K,General,36,0,2018,Adopted Budget,Full Year,,36,Office of Children and Families,OCF,66
Office of Homeless Services,General,157,0,2018,Adopted Budget,Full Year,,157,Office of Homeless Services,OHS,24
Office of Housing & Comm. Development,General,0,0,2018,Adopted Budget,Full Year,,0,Office of Housing and Community Development,,06
Office of Human Resources,General,81,0,2018,Adopted Budget,Full Year,,81,Office of Human Resources,OHR,56
Office of Innovation and Technology,General,294,0,2018,Adopted Budget,Full Year,,294,Office of Innovation and Technology,OIT,04
Office of the Inspector General,General,19,0,2018,Adopted Budget,Full Year,,19,Office of the Inspector General,OIG,48
Office of Planning and Development,General,0,0,2018,Adopted Budget,Full Year,,0,Mayor's Office of Planning and Development,,62
Office of Property Assessment,General,223,0,2018,Adopted Budget,Full Year,,223,Office of Property Assessment,OPA,59
Office of Sustainability,General,8,0,2018,Adopted Budget,Full Year,,8,Office of Sustainability,Sustainability,49
Parks and Recreation,General,748,0,2018,Adopted Budget,Full Year,,748,Department of Parks and Recreation,Parks & Recreation,16
Planning & Development,General,47,0,2018,Adopted Budget,Full Year,,47,Department of Planning and Development,Planning & Development,72
Prisons,General,2325,0,2018,Adopted Budget,Full Year,,2325,Philadelphia Prison System,Prisons,23
Procurement,General,51,0,2018,Adopted Budget,Full Year,,51,Procurement Department,Procurement,38
Public Health,General,826,0,2018,Adopted Budget,Full Year,,826,Department of Public Health,Public Health,14
Public Property,General,158,0,2018,Adopted Budget,Full Year,,158,Department of Public Property,Public Property,20
Records,General,63,0,2018,Adopted Budget,Full Year,,63,Department of Records,Records,31
Register of Wills,General,74,0,2018,Adopted Budget,Full Year,,74,Register of Wills,,68
Revenue,General,436,0,2018,Adopted Budget,Full Year,,436,Department of Revenue,Revenue,36
Sheriff,General,408,0,2018,Adopted Budget,Full Year,,408,Office of the Sheriff,Sheriff,70
Streets,General,1819,0,2018,Adopted Budget,Full Year,,1819,Streets Department,Streets,12
Water,General,0,0,2018,Adopted Budget,Full Year,,0,Water Department,Water,28
Water Rate Board,General,0,0,2018,Adopted Budget,Full Year,,0,"Water, Sewer, and Stormwater Rate Board",,67
Youth Commission,General,0,0,2018,Adopted Budget,Full Year,,0,Youth Commission,,47
Atwater Kent Museum,Other,0,0,2018,Adopted Budget,Full Year,,0,Atwater Kent Museum,Atwater Kent,18
Auditing (City Controller's Office),Other,0,0,2018,Adopted Budget,Full Year,,0,City Controller's Office,,61
Board of Ethics,Other,0,0,2018,Adopted Budget,Full Year,,0,Board of Ethics,,45
Board of Pensions,Other,73,0,2018,Adopted Budget,Full Year,,73,Board of Pensions,Pensions,53
Board of Revision of Taxes,Other,0,0,2018,Adopted Budget,Full Year,,0,Board of Revision of Taxes,BRT,63
City Commissioners (Election Board),Other,0,0,2018,Adopted Budget,Full Year,,0,City Commissioner's Office,City Commissioners,73
City Council,Other,0,0,2018,Adopted Budget,Full Year,,0,City Council,,01
City Planning Commission,Other,0,0,2018,Adopted Budget,Full Year,,0,City Planning Commission,,51
City Representative,Other,0,0,2018,Adopted Budget,Full Year,,0,Office of the City Representative,City Rep,41
City Treasurer,Other,0,0,2018,Adopted Budget,Full Year,,0,Office of the City Treasurer,City Treasurer,40
Civil Service Commission,Other,0,0,2018,Adopted Budget,Full Year,,0,Civil Service Commission,,55
Commerce,Other,911,0,2018,Adopted Budget,Full Year,,911,Office of the Director of Commerce,Commerce,42
Finance,Other,0,0,2018,Adopted Budget,Full Year,,0,Office of the Director of Finance,Finance,35
First Judicial District,Other,493,0,2018,Adopted Budget,Full Year,,493,First Judicial District,FJD,84
Fleet Management,Other,81,0,2018,Adopted Budget,Full Year,,81,Office of Fleet Management,Fleet,25
Free Library,Other,16,0,2018,Adopted Budget,Full Year,,16,The Free Library of Philadelphia,Free Library,52
Historical Commission,Other,0,0,2018,Adopted Budget,Full Year,,0,Historical Commission,,32
Human Relations Commission,Other,0,0,2018,Adopted Budget,Full Year,,0,Commission on Human Relations,Human Relations,54
Human Services (1),Other,1297,0,2018,Adopted Budget,Full Year,,1297,Department of Human Services,DHS,22
"Labor, Mayor's Office of",Other,0,0,2018,Adopted Budget,Full Year,,0,Labor,,03
Law,Other,56,0,2018,Adopted Budget,Full Year,,56,Law Department,Law,44
Licenses & Inspections,Other,9,0,2018,Adopted Budget,Full Year,,9,Department of Licenses and Inspections,L&I,26
L&I-Board of Building Standards,Other,0,0,2018,Adopted Budget,Full Year,,0,L&I: Board of Building and Standards,,29
L&I-Board of L & I Review,Other,0,0,2018,Adopted Budget,Full Year,,0,L&I: Board of Review,,27
L&I-Zoning Board of Adjustment,Other,0,0,2018,Adopted Budget,Full Year,,0,Zoning Board of Adjustments,ZBA,30
Managing Director's Office,Other,32,0,2018,Adopted Budget,Full Year,,32,Managing Director's Office,MDO,10
Mayor's Office,Other,3,0,2018,Adopted Budget,Full Year,,3,Mayor's Office,Mayor,05
Mayor's Off. of Comm Empowerment/Oppor.,Other,41,0,2018,Adopted Budget,Full Year,,41,Mayor's Office of Community Empowerment and Opportunity,CEO,08
Mayor's Office of Transportation & Utilities,Other,0,0,2018,Adopted Budget,Full Year,,0,Mayor's Office of Transportation and Utilities,,46
Mural Arts Program,Other,0,0,2018,Adopted Budget,Full Year,,0,Mural Arts Program,Mural Arts,50
Office of Arts and Culture,Other,0,0,2018,Adopted Budget,Full Year,,0,"Office of Arts, Culture, and the Creative Economy",Arts & Culture,58
Office of Behavioral Hith/Intel. disAbility,Other,257,0,2018,Adopted Budget,Full Year,,257,Behavioral Health and Intellectual Disability Services,DBH/IDS,15
Office of Chief Administrative Officer,Other,0,0,2018,Adopted Budget,Full Year,,0,Board of Revision of Taxes,BRT,63
Office of Community Schools and Pre-K,Other,0,0,2018,Adopted Budget,Full Year,,0,Office of Children and Families,OCF,66
Office of Homeless Services,Other,25,0,2018,Adopted Budget,Full Year,,25,Office of Homeless Services,OHS,24
Office of Housing & Comm. Development,Other,0,0,2018,Adopted Budget,Full Year,,0,Office of Housing and Community Development,,06
Office of Human Resources,Other,0,0,2018,Adopted Budget,Full Year,,0,Office of Human Resources,OHR,56
Office of Innovation and Technology,Other,107,0,2018,Adopted Budget,Full Year,,107,Office of Innovation and Technology,OIT,04
Office of the Inspector General,Other,0,0,2018,Adopted Budget,Full Year,,0,Office of the Inspector General,OIG,48
Office of Planning and Development,Other,0,0,2018,Adopted Budget,Full Year,,0,Mayor's Office of Planning and Development,,62
Office of Property Assessment,Other,0,0,2018,Adopted Budget,Full Year,,0,Office of Property Assessment,OPA,59
Office of Sustainability,Other,1,0,2018,Adopted Budget,Full Year,,1,Office of Sustainability,Sustainability,49
Parks and Recreation,Other,24,0,2018,Adopted Budget,Full Year,,24,Department of Parks and Recreation,Parks & Recreation,16
Planning & Development,Other,57,0,2018,Adopted Budget,Full Year,,57,Department of Planning and Development,Planning & Development,72
Prisons,Other,0,0,2018,Adopted Budget,Full Year,,0,Philadelphia Prison System,Prisons,23
Procurement,Other,2,0,2018,Adopted Budget,Full Year,,2,Procurement Department,Procurement,38
Public Health,Other,219,0,2018,Adopted Budget,Full Year,,219,Department of Public Health,Public Health,14
Public Property,Other,0,0,2018,Adopted Budget,Full Year,,0,Department of Public Property,Public Property,20
Records,Other,0,0,2018,Adopted Budget,Full Year,,0,Department of Records,Records,31
Register of Wills,Other,0,0,2018,Adopted Budget,Full Year,,0,Register of Wills,,68
Revenue,Other,232,0,2018,Adopted Budget,Full Year,,232,Department of Revenue,Revenue,36
Sheriff,Other,0,0,2018,Adopted Budget,Full Year,,0,Office of the Sheriff,Sheriff,70
Streets,Other,0,0,2018,Adopted Budget,Full Year,,0,Streets Department,Streets,12
Water,Other,2072,0,2018,Adopted Budget,Full Year,,2072,Water Department,Water,28
Water Rate Board,Other,1,0,2018,Adopted Budget,Full Year,,1,"Water, Sewer, and Stormwater Rate Board",,67
Youth Commission,Other,0,0,2018,Adopted Budget,Full Year,,0,Youth Commission,,47
Atwater Kent Museum,Total,4,0,2018,Adopted Budget,Full Year,,4,Atwater Kent Museum,Atwater Kent,18
Auditing (City Controller's Office),Total,140,0,2018,Adopted Budget,Full Year,,140,City Controller's Office,,61
Board of Ethics,Total,12,0,2018,Adopted Budget,Full Year,,12,Board of Ethics,,45
Board of Pensions,Total,73,0,2018,Adopted Budget,Full Year,,73,Board of Pensions,Pensions,53
Board of Revision of Taxes,Total,16,0,2018,Adopted Budget,Full Year,,16,Board of Revision of Taxes,BRT,63
City Commissioners (Election Board),Total,102,0,2018,Adopted Budget,Full Year,,102,City Commissioner's Office,City Commissioners,73
City Council,Total,195,0,2018,Adopted Budget,Full Year,,195,City Council,,01
City Planning Commission,Total,0,0,2018,Adopted Budget,Full Year,,0,City Planning Commission,,51
City Representative,Total,8,0,2018,Adopted Budget,Full Year,,8,Office of the City Representative,City Rep,41
City Treasurer,Total,16,0,2018,Adopted Budget,Full Year,,16,Office of the City Treasurer,City Treasurer,40
Civil Service Commission,Total,2,0,2018,Adopted Budget,Full Year,,2,Civil Service Commission,,55
Commerce,Total,944,0,2018,Adopted Budget,Full Year,,944,Office of the Director of Commerce,Commerce,42
Finance,Total,118,0,2018,Adopted Budget,Full Year,,118,Office of the Director of Finance,Finance,35
First Judicial District,Total,2370,0,2018,Adopted Budget,Full Year,,2370,First Judicial District,FJD,84
Fleet Management,Total,397,0,2018,Adopted Budget,Full Year,,397,Office of Fleet Management,Fleet,25
Free Library,Total,708,0,2018,Adopted Budget,Full Year,,708,The Free Library of Philadelphia,Free Library,52
Historical Commission,Total,0,0,2018,Adopted Budget,Full Year,,0,Historical Commission,,32
Human Relations Commission,Total,34,0,2018,Adopted Budget,Full Year,,34,Commission on Human Relations,Human Relations,54
Human Services (1),Total,1814,0,2018,Adopted Budget,Full Year,,1814,Department of Human Services,DHS,22
"Labor, Mayor's Office of",Total,23,0,2018,Adopted Budget,Full Year,,23,Labor,,03
Law,Total,211,0,2018,Adopted Budget,Full Year,,211,Law Department,Law,44
Licenses & Inspections,Total,438,0,2018,Adopted Budget,Full Year,,438,Department of Licenses and Inspections,L&I,26
L&I-Board of Building Standards,Total,1,0,2018,Adopted Budget,Full Year,,1,L&I: Board of Building and Standards,,29
L&I-Board of L & I Review,Total,2,0,2018,Adopted Budget,Full Year,,2,L&I: Board of Review,,27
L&I-Zoning Board of Adjustment,Total,0,0,2018,Adopted Budget,Full Year,,0,Zoning Board of Adjustments,ZBA,30
Managing Director's Office,Total,334,0,2018,Adopted Budget,Full Year,,334,Managing Director's Office,MDO,10
Mayor's Office,Total,50,0,2018,Adopted Budget,Full Year,,50,Mayor's Office,Mayor,05
Mayor's Off. of Comm Empowerment/Oppor.,Total,43,0,2018,Adopted Budget,Full Year,,43,Mayor's Office of Community Empowerment and Opportunity,CEO,08
Mayor's Office of Transportation & Utilities,Total,0,0,2018,Adopted Budget,Full Year,,0,Mayor's Office of Transportation and Utilities,,46
Mural Arts Program,Total,11,0,2018,Adopted Budget,Full Year,,11,Mural Arts Program,Mural Arts,50
Office of Arts and Culture,Total,4,0,2018,Adopted Budget,Full Year,,4,"Office of Arts, Culture, and the Creative Economy",Arts & Culture,58
Office of Behavioral Hith/Intel. disAbility,Total,273,0,2018,Adopted Budget,Full Year,,273,Behavioral Health and Intellectual Disability Services,DBH/IDS,15
Office of Chief Administrative Officer,Total,62,0,2018,Adopted Budget,Full Year,,62,Board of Revision of Taxes,BRT,63
Office of Community Schools and Pre-K,Total,36,0,2018,Adopted Budget,Full Year,,36,Office of Children and Families,OCF,66
Office of Homeless Services,Total,182,0,2018,Adopted Budget,Full Year,,182,Office of Homeless Services,OHS,24
Office of Housing & Comm. Development,Total,0,0,2018,Adopted Budget,Full Year,,0,Office of Housing and Community Development,,06
Office of Human Resources,Total,81,0,2018,Adopted Budget,Full Year,,81,Office of Human Resources,OHR,56
Office of Innovation and Technology,Total,401,0,2018,Adopted Budget,Full Year,,401,Office of Innovation and Technology,OIT,04
Office of the Inspector General,Total,19,0,2018,Adopted Budget,Full Year,,19,Office of the Inspector General,OIG,48
Office of Planning and Development,Total,0,0,2018,Adopted Budget,Full Year,,0,Mayor's Office of Planning and Development,,62
Office of Property Assessment,Total,223,0,2018,Adopted Budget,Full Year,,223,Office of Property Assessment,OPA,59
Office of Sustainability,Total,9,0,2018,Adopted Budget,Full Year,,9,Office of Sustainability,Sustainability,49
Parks and Recreation,Total,772,0,2018,Adopted Budget,Full Year,,772,Department of Parks and Recreation,Parks & Recreation,16
Planning & Development,Total,104,0,2018,Adopted Budget,Full Year,,104,Department of Planning and Development,Planning & Development,72
Prisons,Total,2325,0,2018,Adopted Budget,Full Year,,2325,Philadelphia Prison System,Prisons,23
Procurement,Total,53,0,2018,Adopted Budget,Full Year,,53,Procurement Department,Procurement,38
Public Health,Total,1045,0,2018,Adopted Budget,Full Year,,1045,Department of Public Health,Public Health,14
Public Property,Total,158,0,2018,Adopted Budget,Full Year,,158,Department of Public Property,Public Property,20
Records,Total,63,0,2018,Adopted Budget,Full Year,,63,Department of Records,Records,31
Register of Wills,Total,74,0,2018,Adopted Budget,Full Year,,74,Register of Wills,,68
Revenue,Total,668,0,2018,Adopted Budget,Full Year,,668,Department of Revenue,Revenue,36
Sheriff,Total,408,0,2018,Adopted Budget,Full Year,,408,Office of the Sheriff,Sheriff,70
Streets,Total,1819,0,2018,Adopted Budget,Full Year,,1819,Streets Department,Streets,12
Water,Total,2072,0,2018,Adopted Budget,Full Year,,2072,Water Department,Water,28
Water Rate Board,Total,1,0,2018,Adopted Budget,Full Year,,1,"Water, Sewer, and Stormwater Rate Board",,67
Youth Commission,Total,0,0,2018,Adopted Budget,Full Year,,0,Youth Commission,,47
Police,General,846,6525,2018,Adopted Budget,Full Year,,7371,Police Department,Police,11
Police,Other,11,155,2018,Adopted Budget,Full Year,,166,Police Department,Police,11
Police,Total,857,6680,2018,Adopted Budget,Full Year,,7537,Police Department,Police,11
Fire,General,120,2486,2018,Adopted Budget,Full Year,,2606,Fire Department,Fire,13
Fire,Other,3,181,2018,Adopted Budget,Full Year,,184,Fire Department,Fire,13
Fire,Total,123,2667,2018,Adopted Budget,Full Year,,2790,Fire Department,Fire,13
District Attorney,General,489,36,2018,Adopted Budget,Full Year,,525,District Attorney's Office,DAO,69
District Attorney,Other,64,17,2018,Adopted Budget,Full Year,,81,District Attorney's Office,DAO,69
District Attorney,Total,553,53,2018,Adopted Budget,Full Year,,606,District Attorney's Office,DAO,69
