dept_name_raw,fund,civilian,uniformed,fiscal_year,variable,time_period,as_of_date,total,dept_name,abbreviation,dept_code
First Judicial District,Total,2349,0,2019,Actual,Full Year,2019-06-30,2349,First Judicial District,FJD,84
Fleet Management,Total,364,0,2019,Actual,Full Year,2019-06-30,364,Office of Fleet Management,Fleet,25
Free Library,Total,661,0,2019,Actual,Full Year,2019-06-30,661,The Free Library of Philadelphia,Free Library,52
Human Relations Commission,Total,32,0,2019,Actual,Full Year,2019-06-30,32,Commission on Human Relations,Human Relations,54
Human Services (1),Total,1535,0,2019,Actual,Full Year,2019-06-30,1535,Department of Human Services,DHS,22
"Labor, Mayor's Office of",Total,22,0,2019,Actual,Full Year,2019-06-30,22,Labor,,03
Law,Total,180,0,2019,Actual,Full Year,2019-06-30,180,Law Department,Law,44
Licenses & Inspections,Total,380,0,2019,Actual,Full Year,2019-06-30,380,Department of Licenses and Inspections,L&I,26
L&I-Board of Building Standards,Total,1,0,2019,Actual,Full Year,2019-06-30,1,L&I: Board of Building and Standards,,29
L&I-Board of L & I Review,Total,2,0,2019,Actual,Full Year,2019-06-30,2,L&I: Board of Review,,27
Managing Director's Office,Total,375,0,2019,Actual,Full Year,2019-06-30,375,Managing Director's Office,MDO,10
Mayor's Office,Total,60,0,2019,Actual,Full Year,2019-06-30,60,Mayor's Office,Mayor,05
Mayor's Off. of Comm Empowerment/Oppor.,Total,23,0,2019,Actual,Full Year,2019-06-30,23,Mayor's Office of Community Empowerment and Opportunity,CEO,08
Mural Arts Program,Total,11,0,2019,Actual,Full Year,2019-06-30,11,Mural Arts Program,Mural Arts,50
Office of Arts and Culture,Total,7,0,2019,Actual,Full Year,2019-06-30,7,"Office of Arts, Culture, and the Creative Economy",Arts & Culture,58
Office of Behavioral Hlth/Intel. disAbility,Total,262,0,2019,Actual,Full Year,2019-06-30,262,Behavioral Health and Intellectual Disability Services,DBH/IDS,15
Office of Chief Administrative Officer,Total,56,0,2019,Actual,Full Year,2019-06-30,56,Board of Revision of Taxes,BRT,63
Office of Education,Total,32,0,2019,Actual,Full Year,2019-06-30,32,Office of Children and Families,OCF,66
Office of Homeless Services,Total,174,0,2019,Actual,Full Year,2019-06-30,174,Office of Homeless Services,OHS,24
Office of Human Resources,Total,77,0,2019,Actual,Full Year,2019-06-30,77,Office of Human Resources,OHR,56
Office of Innovation and Technology,Total,369,0,2019,Actual,Full Year,2019-06-30,369,Office of Innovation and Technology,OIT,04
Office of the Inspector General,Total,18,0,2019,Actual,Full Year,2019-06-30,18,Office of the Inspector General,OIG,48
Office of Property Assessment,Total,196,0,2019,Actual,Full Year,2019-06-30,196,Office of Property Assessment,OPA,59
Office of Sustainability,Total,11,0,2019,Actual,Full Year,2019-06-30,11,Office of Sustainability,Sustainability,49
Parks and Recreation,Total,674,0,2019,Actual,Full Year,2019-06-30,674,Department of Parks and Recreation,Parks & Recreation,16
Planning & Development,Total,109,0,2019,Actual,Full Year,2019-06-30,109,Department of Planning and Development,Planning & Development,72
Prisons,Total,2130,0,2019,Actual,Full Year,2019-06-30,2130,Philadelphia Prison System,Prisons,23
Procurement,Total,43,0,2019,Actual,Full Year,2019-06-30,43,Procurement Department,Procurement,38
Public Health,Total,901,0,2019,Actual,Full Year,2019-06-30,901,Department of Public Health,Public Health,14
Public Property,Total,135,0,2019,Actual,Full Year,2019-06-30,135,Department of Public Property,Public Property,20
Records,Total,55,0,2019,Actual,Full Year,2019-06-30,55,Department of Records,Records,31
Register of Wills,Total,70,0,2019,Actual,Full Year,2019-06-30,70,Register of Wills,,68
Revenue,Total,611,0,2019,Actual,Full Year,2019-06-30,611,Department of Revenue,Revenue,36
Sheriff,Total,355,0,2019,Actual,Full Year,2019-06-30,355,Office of the Sheriff,Sheriff,70
Streets,Total,1736,0,2019,Actual,Full Year,2019-06-30,1736,Streets Department,Streets,12
Water,Total,1891,0,2019,Actual,Full Year,2019-06-30,1891,Water Department,Water,28
"Water,Sewer & Stormwater Rate Board",Total,1,0,2019,Actual,Full Year,2019-06-30,1,"Water, Sewer, and Stormwater Rate Board",,67
Police,General,801,6440,2019,Actual,Full Year,2019-06-30,7241,Police Department,Police,11
Police,Other,11,150,2019,Actual,Full Year,2019-06-30,161,Police Department,Police,11
Police,Total,812,6590,2019,Actual,Full Year,2019-06-30,7402,Police Department,Police,11
Fire,General,116,2414,2019,Actual,Full Year,2019-06-30,2530,Fire Department,Fire,13
Fire,Other,3,204,2019,Actual,Full Year,2019-06-30,207,Fire Department,Fire,13
Fire,Total,119,2618,2019,Actual,Full Year,2019-06-30,2737,Fire Department,Fire,13
District Attorney,General,455,36,2019,Actual,Full Year,2019-06-30,491,District Attorney's Office,DAO,69
District Attorney,Other,65,10,2019,Actual,Full Year,2019-06-30,75,District Attorney's Office,DAO,69
District Attorney,Total,520,46,2019,Actual,Full Year,2019-06-30,566,District Attorney's Office,DAO,69
Atwater Kent Museum,General,0,0,2020,Adopted Budget,Full Year,,0,Atwater Kent Museum,Atwater Kent,18
Auditing (City Controller's Office),General,135,0,2020,Adopted Budget,Full Year,,135,City Controller's Office,,61
Board of Ethics,General,12,0,2020,Adopted Budget,Full Year,,12,Board of Ethics,,45
Board of Pensions,General,0,0,2020,Adopted Budget,Full Year,,0,Board of Pensions,Pensions,53
Board of Revision of Taxes,General,15,0,2020,Adopted Budget,Full Year,,15,Board of Revision of Taxes,BRT,63
City Commissioners (Election Board),General,105,0,2020,Adopted Budget,Full Year,,105,City Commissioner's Office,City Commissioners,73
City Council,General,208,0,2020,Adopted Budget,Full Year,,208,City Council,,01
City Representative,General,10,0,2020,Adopted Budget,Full Year,,10,Office of the City Representative,City Rep,41
City Treasurer,General,18,0,2020,Adopted Budget,Full Year,,18,Office of the City Treasurer,City Treasurer,40
Civil Service Commission,General,2,0,2020,Adopted Budget,Full Year,,2,Civil Service Commission,,55
Commerce,General,55,0,2020,Adopted Budget,Full Year,,55,Office of the Director of Commerce,Commerce,42
Finance,General,124,0,2020,Adopted Budget,Full Year,,124,Office of the Director of Finance,Finance,35
First Judicial District,General,1850,0,2020,Adopted Budget,Full Year,,1850,First Judicial District,FJD,84
Fleet Management,General,310,0,2020,Adopted Budget,Full Year,,310,Office of Fleet Management,Fleet,25
Free Library,General,737,0,2020,Adopted Budget,Full Year,,737,The Free Library of Philadelphia,Free Library,52
Human Relations Commission,General,35,0,2020,Adopted Budget,Full Year,,35,Commission on Human Relations,Human Relations,54
Human Services (1),General,437,0,2020,Adopted Budget,Full Year,,437,Department of Human Services,DHS,22
"Labor, Mayor's Office of",General,30,0,2020,Adopted Budget,Full Year,,30,Labor,,03
Law,General,133,0,2020,Adopted Budget,Full Year,,133,Law Department,Law,44
Licenses & Inspections,General,466,0,2020,Adopted Budget,Full Year,,466,Department of Licenses and Inspections,L&I,26
L&I-Board of Building Standards,General,1,0,2020,Adopted Budget,Full Year,,1,L&I: Board of Building and Standards,,29
L&I-Board of L & I Review,General,2,0,2020,Adopted Budget,Full Year,,2,L&I: Board of Review,,27
Managing Director's Office,General,344,0,2020,Adopted Budget,Full Year,,344,Managing Director's Office,MDO,10
Mayor's Office,General,60,0,2020,Adopted Budget,Full Year,,60,Mayor's Office,Mayor,05
Mayor's Off. of Comm Empowerment/Oppor.,General,0,0,2020,Adopted Budget,Full Year,,0,Mayor's Office of Community Empowerment and Opportunity,CEO,08
Mural Arts Program,General,12,0,2020,Adopted Budget,Full Year,,12,Mural Arts Program,Mural Arts,50
Office of Arts and Culture,General,8,0,2020,Adopted Budget,Full Year,,8,"Office of Arts, Culture, and the Creative Economy",Arts & Culture,58
Office of Behavioral Hlth/Intel. disAbility,General,23,0,2020,Adopted Budget,Full Year,,23,Behavioral Health and Intellectual Disability Services,DBH/IDS,15
Office of Chief Administrative Officer,General,74,0,2020,Adopted Budget,Full Year,,74,Board of Revision of Taxes,BRT,63
Office of Education,General,47,0,2020,Adopted Budget,Full Year,,47,Office of Children and Families,OCF,66
Office of Homeless Services,General,160,0,2020,Adopted Budget,Full Year,,160,Office of Homeless Services,OHS,24
Office of Human Resources,General,88,0,2020,Adopted Budget,Full Year,,88,Office of Human Resources,OHR,56
Office of Innovation and Technology,General,316,0,2020,Adopted Budget,Full Year,,316,Office of Innovation and Technology,OIT,04
Office of the Inspector General,General,21,0,2020,Adopted Budget,Full Year,,21,Office of the Inspector General,OIG,48
Office of Property Assessment,General,251,0,2020,Adopted Budget,Full Year,,251,Office of Property Assessment,OPA,59
Office of Sustainability,General,9,0,2020,Adopted Budget,Full Year,,9,Office of Sustainability,Sustainability,49
Parks and Recreation,General,759,0,2020,Adopted Budget,Full Year,,759,Department of Parks and Recreation,Parks & Recreation,16
Planning & Development,General,62,0,2020,Adopted Budget,Full Year,,62,Department of Planning and Development,Planning & Development,72
Prisons,General,2160,0,2020,Adopted Budget,Full Year,,2160,Philadelphia Prison System,Prisons,23
Procurement,General,50,0,2020,Adopted Budget,Full Year,,50,Procurement Department,Procurement,38
Public Health,General,839,0,2020,Adopted Budget,Full Year,,839,Department of Public Health,Public Health,14
Public Property,General,149,0,2020,Adopted Budget,Full Year,,149,Department of Public Property,Public Property,20
Records,General,59,0,2020,Adopted Budget,Full Year,,59,Department of Records,Records,31
Register of Wills,General,70,0,2020,Adopted Budget,Full Year,,70,Register of Wills,,68
Revenue,General,458,0,2020,Adopted Budget,Full Year,,458,Department of Revenue,Revenue,36
Sheriff,General,428,0,2020,Adopted Budget,Full Year,,428,Office of the Sheriff,Sheriff,70
Streets,General,1982,0,2020,Adopted Budget,Full Year,,1982,Streets Department,Streets,12
Water,General,0,0,2020,Adopted Budget,Full Year,,0,Water Department,Water,28
"Water,Sewer & Stormwater Rate Board",General,0,0,2020,Adopted Budget,Full Year,,0,"Water, Sewer, and Stormwater Rate Board",,67
Atwater Kent Museum,Other,0,0,2020,Adopted Budget,Full Year,,0,Atwater Kent Museum,Atwater Kent,18
Auditing (City Controller's Office),Other,0,0,2020,Adopted Budget,Full Year,,0,City Controller's Office,,61
Board of Ethics,Other,0,0,2020,Adopted Budget,Full Year,,0,Board of Ethics,,45
Board of Pensions,Other,73,0,2020,Adopted Budget,Full Year,,73,Board of Pensions,Pensions,53
Board of Revision of Taxes,Other,0,0,2020,Adopted Budget,Full Year,,0,Board of Revision of Taxes,BRT,63
City Commissioners (Election Board),Other,0,0,2020,Adopted Budget,Full Year,,0,City Commissioner's Office,City Commissioners,73
City Council,Other,0,0,2020,Adopted Budget,Full Year,,0,City Council,,01
City Representative,Other,0,0,2020,Adopted Budget,Full Year,,0,Office of the City Representative,City Rep,41
City Treasurer,Other,0,0,2020,Adopted Budget,Full Year,,0,Office of the City Treasurer,City Treasurer,40
Civil Service Commission,Other,0,0,2020,Adopted Budget,Full Year,,0,Civil Service Commission,,55
Commerce,Other,918,0,2020,Adopted Budget,Full Year,,918,Office of the Director of Commerce,Commerce,42
Finance,Other,0,0,2020,Adopted Budget,Full Year,,0,Office of the Director of Finance,Finance,35
First Judicial District,Other,510,0,2020,Adopted Budget,Full Year,,510,First Judicial District,FJD,84
Fleet Management,Other,84,0,2020,Adopted Budget,Full Year,,84,Office of Fleet Management,Fleet,25
Free Library,Other,17,0,2020,Adopted Budget,Full Year,,17,The Free Library of Philadelphia,Free Library,52
Human Relations Commission,Other,0,0,2020,Adopted Budget,Full Year,,0,Commission on Human Relations,Human Relations,54
Human Services (1),Other,1343,0,2020,Adopted Budget,Full Year,,1343,Department of Human Services,DHS,22
"Labor, Mayor's Office of",Other,0,0,2020,Adopted Budget,Full Year,,0,Labor,,03
Law,Other,55,0,2020,Adopted Budget,Full Year,,55,Law Department,Law,44
Licenses & Inspections,Other,8,0,2020,Adopted Budget,Full Year,,8,Department of Licenses and Inspections,L&I,26
L&I-Board of Building Standards,Other,0,0,2020,Adopted Budget,Full Year,,0,L&I: Board of Building and Standards,,29
L&I-Board of L & I Review,Other,0,0,2020,Adopted Budget,Full Year,,0,L&I: Board of Review,,27
Managing Director's Office,Other,63,0,2020,Adopted Budget,Full Year,,63,Managing Director's Office,MDO,10
Mayor's Office,Other,4,0,2020,Adopted Budget,Full Year,,4,Mayor's Office,Mayor,05
Mayor's Off. of Comm Empowerment/Oppor.,Other,34,0,2020,Adopted Budget,Full Year,,34,Mayor's Office of Community Empowerment and Opportunity,CEO,08
Mural Arts Program,Other,0,0,2020,Adopted Budget,Full Year,,0,Mural Arts Program,Mural Arts,50
Office of Arts and Culture,Other,0,0,2020,Adopted Budget,Full Year,,0,"Office of Arts, Culture, and the Creative Economy",Arts & Culture,58
Office of Behavioral Hlth/Intel. disAbility,Other,268,0,2020,Adopted Budget,Full Year,,268,Behavioral Health and Intellectual Disability Services,DBH/IDS,15
Office of Chief Administrative Officer,Other,0,0,2020,Adopted Budget,Full Year,,0,Board of Revision of Taxes,BRT,63
Office of Education,Other,1,0,2020,Adopted Budget,Full Year,,1,Office of Children and Families,OCF,66
Office of Homeless Services,Other,34,0,2020,Adopted Budget,Full Year,,34,Office of Homeless Services,OHS,24
Office of Human Resources,Other,0,0,2020,Adopted Budget,Full Year,,0,Office of Human Resources,OHR,56
Office of Innovation and Technology,Other,126,0,2020,Adopted Budget,Full Year,,126,Office of Innovation and Technology,OIT,04
Office of the Inspector General,Other,0,0,2020,Adopted Budget,Full Year,,0,Office of the Inspector General,OIG,48
Office of Property Assessment,Other,0,0,2020,Adopted Budget,Full Year,,0,Office of Property Assessment,OPA,59
Office of Sustainability,Other,1,0,2020,Adopted Budget,Full Year,,1,Office of Sustainability,Sustainability,49
Parks and Recreation,Other,32,0,2020,Adopted Budget,Full Year,,32,Department of Parks and Recreation,Parks & Recreation,16
Planning & Development,Other,56,0,2020,Adopted Budget,Full Year,,56,Department of Planning and Development,Planning & Development,72
Prisons,Other,0,0,2020,Adopted Budget,Full Year,,0,Philadelphia Prison System,Prisons,23
Procurement,Other,2,0,2020,Adopted Budget,Full Year,,2,Procurement Department,Procurement,38
Public Health,Other,186,0,2020,Adopted Budget,Full Year,,186,Department of Public Health,Public Health,14
Public Property,Other,0,0,2020,Adopted Budget,Full Year,,0,Department of Public Property,Public Property,20
Records,Other,0,0,2020,Adopted Budget,Full Year,,0,Department of Records,Records,31
Register of Wills,Other,0,0,2020,Adopted Budget,Full Year,,0,Register of Wills,,68
Revenue,Other,232,0,2020,Adopted Budget,Full Year,,232,Department of Revenue,Revenue,36
Sheriff,Other,0,0,2020,Adopted Budget,Full Year,,0,Office of the Sheriff,Sheriff,70
Streets,Other,0,0,2020,Adopted Budget,Full Year,,0,Streets Department,Streets,12
Water,Other,2242,0,2020,Adopted Budget,Full Year,,2242,Water Department,Water,28
"Water,Sewer & Stormwater Rate Board",Other,1,0,2020,Adopted Budget,Full Year,,1,"Water, Sewer, and Stormwater Rate Board",,67
Atwater Kent Museum,Total,0,0,2020,Adopted Budget,Full Year,,0,Atwater Kent Museum,Atwater Kent,18
Auditing (City Controller's Office),Total,135,0,2020,Adopted Budget,Full Year,,135,City Controller's Office,,61
Board of Ethics,Total,12,0,2020,Adopted Budget,Full Year,,12,Board of Ethics,,45
Board of Pensions,Total,73,0,2020,Adopted Budget,Full Year,,73,Board of Pensions,Pensions,53
Board of Revision of Taxes,Total,15,0,2020,Adopted Budget,Full Year,,15,Board of Revision of Taxes,BRT,63
City Commissioners (Election Board),Total,105,0,2020,Adopted Budget,Full Year,,105,City Commissioner's Office,City Commissioners,73
City Council,Total,208,0,2020,Adopted Budget,Full Year,,208,City Council,,01
City Representative,Total,10,0,2020,Adopted Budget,Full Year,,10,Office of the City Representative,City Rep,41
City Treasurer,Total,18,0,2020,Adopted Budget,Full Year,,18,Office of the City Treasurer,City Treasurer,40
Civil Service Commission,Total,2,0,2020,Adopted Budget,Full Year,,2,Civil Service Commission,,55
Commerce,Total,973,0,2020,Adopted Budget,Full Year,,973,Office of the Director of Commerce,Commerce,42
Finance,Total,124,0,2020,Adopted Budget,Full Year,,124,Office of the Director of Finance,Finance,35
First Judicial District,Total,2360,0,2020,Adopted Budget,Full Year,,2360,First Judicial District,FJD,84
Fleet Management,Total,394,0,2020,Adopted Budget,Full Year,,394,Office of Fleet Management,Fleet,25
Free Library,Total,754,0,2020,Adopted Budget,Full Year,,754,The Free Library of Philadelphia,Free Library,52
Human Relations Commission,Total,35,0,2020,Adopted Budget,Full Year,,35,Commission on Human Relations,Human Relations,54
Human Services (1),Total,1780,0,2020,Adopted Budget,Full Year,,1780,Department of Human Services,DHS,22
"Labor, Mayor's Office of",Total,30,0,2020,Adopted Budget,Full Year,,30,Labor,,03
Law,Total,188,0,2020,Adopted Budget,Full Year,,188,Law Department,Law,44
Licenses & Inspections,Total,474,0,2020,Adopted Budget,Full Year,,474,Department of Licenses and Inspections,L&I,26
L&I-Board of Building Standards,Total,1,0,2020,Adopted Budget,Full Year,,1,L&I: Board of Building and Standards,,29
L&I-Board of L & I Review,Total,2,0,2020,Adopted Budget,Full Year,,2,L&I: Board of Review,,27
Managing Director's Office,Total,407,0,2020,Adopted Budget,Full Year,,407,Managing Director's Office,MDO,10
Mayor's Office,Total,64,0,2020,Adopted Budget,Full Year,,64,Mayor's Office,Mayor,05
Mayor's Off. of Comm Empowerment/Oppor.,Total,34,0,2020,Adopted Budget,Full Year,,34,Mayor's Office of Community Empowerment and Opportunity,CEO,08
Mural Arts Program,Total,12,0,2020,Adopted Budget,Full Year,,12,Mural Arts Program,Mural Arts,50
Office of Arts and Culture,Total,8,0,2020,Adopted Budget,Full Year,,8,"Office of Arts, Culture, and the Creative Economy",Arts & Culture,58
Office of Behavioral Hlth/Intel. disAbility,Total,291,0,2020,Adopted Budget,Full Year,,291,Behavioral Health and Intellectual Disability Services,DBH/IDS,15
Office of Chief Administrative Officer,Total,74,0,2020,Adopted Budget,Full Year,,74,Board of Revision of Taxes,BRT,63
Office of Education,Total,48,0,2020,Adopted Budget,Full Year,,48,Office of Children and Families,OCF,66
Office of Homeless Services,Total,194,0,2020,Adopted Budget,Full Year,,194,Office of Homeless Services,OHS,24
Office of Human Resources,Total,88,0,2020,Adopted Budget,Full Year,,88,Office of Human Resources,OHR,56
Office of Innovation and Technology,Total,442,0,2020,Adopted Budget,Full Year,,442,Office of Innovation and Technology,OIT,04
Office of the Inspector General,Total,21,0,2020,Adopted Budget,Full Year,,21,Office of the Inspector General,OIG,48
Office of Property Assessment,Total,251,0,2020,Adopted Budget,Full Year,,251,Office of Property Assessment,OPA,59
Office of Sustainability,Total,10,0,2020,Adopted Budget,Full Year,,10,Office of Sustainability,Sustainability,49
Parks and Recreation,Total,791,0,2020,Adopted Budget,Full Year,,791,Department of Parks and Recreation,Parks & Recreation,16
Planning & Development,Total,118,0,2020,Adopted Budget,Full Year,,118,Department of Planning and Development,Planning & Development,72
Prisons,Total,2160,0,2020,Adopted Budget,Full Year,,2160,Philadelphia Prison System,Prisons,23
Procurement,Total,52,0,2020,Adopted Budget,Full Year,,52,Procurement Department,Procurement,38
Public Health,Total,1025,0,2020,Adopted Budget,Full Year,,1025,Department of Public Health,Public Health,14
Public Property,Total,149,0,2020,Adopted Budget,Full Year,,149,Department of Public Property,Public Property,20
Records,Total,59,0,2020,Adopted Budget,Full Year,,59,Department of Records,Records,31
Register of Wills,Total,70,0,2020,Adopted Budget,Full Year,,70,Register of Wills,,68
Revenue,Total,690,0,2020,Adopted Budget,Full Year,,690,Department of Revenue,Revenue,36
Sheriff,Total,428,0,2020,Adopted Budget,Full Year,,428,Office of the Sheriff,Sheriff,70
Streets,Total,1982,0,2020,Adopted Budget,Full Year,,1982,Streets Department,Streets,12
Water,Total,2242,0,2020,Adopted Budget,Full Year,,2242,Water Department,Water,28
"Water,Sewer & Stormwater Rate Board",Total,1,0,2020,Adopted Budget,Full Year,,1,"Water, Sewer, and Stormwater Rate Board",,67
Police,General,868,6575,2020,Adopted Budget,Full Year,,7443,Police Department,Police,11
Police,Other,11,155,2020,Adopted Budget,Full Year,,166,Police Department,Police,11
Police,Total,879,6730,2020,Adopted Budget,Full Year,,7609,Police Department,Police,11
Fire,General,170,2534,2020,Adopted Budget,Full Year,,2704,Fire Department,Fire,13
Fire,Other,3,199,2020,Adopted Budget,Full Year,,202,Fire Department,Fire,13
Fire,Total,173,2733,2020,Adopted Budget,Full Year,,2906,Fire Department,Fire,13
District Attorney,General,470,43,2020,Adopted Budget,Full Year,,513,District Attorney's Office,DAO,69
District Attorney,Other,71,13,2020,Adopted Budget,Full Year,,84,District Attorney's Office,DAO,69
District Attorney,Total,541,56,2020,Adopted Budget,Full Year,,597,District Attorney's Office,DAO,69
