dept_name_raw,fund,civilian,uniformed,fiscal_year,variable,time_period,as_of_date,total,dept_name,dept_code,abbreviation
Zoning Board of Adjustment,Other,0,0,2011,Actual,Full Year,2011-06-30,0,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,Other,0,0,2011,Actual,Full Year,2011-06-30,0,Zoning Code Commission,57,
Atwater Kent Museum,Total,4,0,2011,Actual,Full Year,2011-06-30,4,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),Total,113,0,2011,Actual,Full Year,2011-06-30,113,City Controller's Office,61,
Board of Building Standards,Total,1,0,2011,Actual,Full Year,2011-06-30,1,L&I: Board of Building and Standards,29,
Board of Ethics,Total,8,0,2011,Actual,Full Year,2011-06-30,8,Board of Ethics,45,
Board of L & I Review,Total,2,0,2011,Actual,Full Year,2011-06-30,2,L&I: Board of Review,27,
Board of Pensions,Total,65,0,2011,Actual,Full Year,2011-06-30,65,Board of Pensions,53,Pensions
Board of Revision of Taxes,Total,8,0,2011,Actual,Full Year,2011-06-30,8,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),Total,95,0,2011,Actual,Full Year,2011-06-30,95,City Commissioner's Office,73,City Commissioners
City Council,Total,182,0,2011,Actual,Full Year,2011-06-30,182,City Council,01,
City Planning Commission,Total,36,0,2011,Actual,Full Year,2011-06-30,36,City Planning Commission,51,
City Representative,Total,6,0,2011,Actual,Full Year,2011-06-30,6,Office of the City Representative,41,City Rep
City Treasurer,Total,13,0,2011,Actual,Full Year,2011-06-30,13,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,Total,2,0,2011,Actual,Full Year,2011-06-30,2,Civil Service Commission,55,
Commerce,Total,754,0,2011,Actual,Full Year,2011-06-30,754,Office of the Director of Commerce,42,Commerce
Finance,Total,143,0,2011,Actual,Full Year,2011-06-30,143,Office of the Director of Finance,35,Finance
First Judicial District,Total,2372,0,2011,Actual,Full Year,2011-06-30,2372,First Judicial District,84,FJD
Fleet Management,Total,331,0,2011,Actual,Full Year,2011-06-30,331,Office of Fleet Management,25,Fleet
Free Library,Total,682,0,2011,Actual,Full Year,2011-06-30,682,The Free Library of Philadelphia,52,Free Library
Historical Commission,Total,6,0,2011,Actual,Full Year,2011-06-30,6,Historical Commission,32,
Human Relations Commission,Total,30,0,2011,Actual,Full Year,2011-06-30,30,Commission on Human Relations,54,Human Relations
Human Services (1),Total,1716,0,2011,Actual,Full Year,2011-06-30,1716,Department of Human Services,22,DHS
"Labor Relations, Mayor's Office of",Total,6,0,2011,Actual,Full Year,2011-06-30,6,Labor,03,
Law,Total,215,0,2011,Actual,Full Year,2011-06-30,215,Law Department,44,Law
Licenses & Inspections,Total,302,0,2011,Actual,Full Year,2011-06-30,302,Department of Licenses and Inspections,26,L&I
Managing Director (MDO),Total,170,0,2011,Actual,Full Year,2011-06-30,170,Managing Director's Office,10,MDO
Mayor,Total,37,0,2011,Actual,Full Year,2011-06-30,37,Mayor's Office,05,Mayor
Mayor - Office of Arts and Culture,Total,2,0,2011,Actual,Full Year,2011-06-30,2,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Mayor - Office of the Inspector General,Total,16,0,2011,Actual,Full Year,2011-06-30,16,Office of the Inspector General,48,OIG
Mayor's Office of Comm. Svcs.,Total,73,0,2011,Actual,Full Year,2011-06-30,73,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation,Total,10,0,2011,Actual,Full Year,2011-06-30,10,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,Total,12,0,2011,Actual,Full Year,2011-06-30,12,Mural Arts Program,50,Mural Arts
Off. of Behavioral Hlth/Mental Retard. Svcs.,Total,253,0,2011,Actual,Full Year,2011-06-30,253,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Human Resources,Total,73,0,2011,Actual,Full Year,2011-06-30,73,Office of Human Resources,56,OHR
Office of Innovation and Technology,Total,325,0,2011,Actual,Full Year,2011-06-30,325,Office of Innovation and Technology,04,OIT
Office of Property Assessment (2),Total,132,0,2011,Actual,Full Year,2011-06-30,132,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Off.of Supportive Housing,Total,160,0,2011,Actual,Full Year,2011-06-30,160,Office of Homeless Services,24,OHS
Office of Housing and Community Develop.,Total,72,0,2011,Actual,Full Year,2011-06-30,72,Office of Housing and Community Development,06,
Parks and Recreation,Total,612,0,2011,Actual,Full Year,2011-06-30,612,Department of Parks and Recreation,16,Parks & Recreation
Prisons,Total,2166,0,2011,Actual,Full Year,2011-06-30,2166,Philadelphia Prison System,23,Prisons
Procurement,Total,47,0,2011,Actual,Full Year,2011-06-30,47,Procurement Department,38,Procurement
Public Health,Total,885,0,2011,Actual,Full Year,2011-06-30,885,Department of Public Health,14,Public Health
Public Property,Total,126,0,2011,Actual,Full Year,2011-06-30,126,Department of Public Property,20,Public Property
Records,Total,61,0,2011,Actual,Full Year,2011-06-30,61,Department of Records,31,Records
Register of Wills,Total,63,0,2011,Actual,Full Year,2011-06-30,63,Register of Wills,68,
Revenue,Total,487,0,2011,Actual,Full Year,2011-06-30,487,Department of Revenue,36,Revenue
Sheriff,Total,221,0,2011,Actual,Full Year,2011-06-30,221,Office of the Sheriff,70,Sheriff
Streets,Total,510,0,2011,Actual,Full Year,2011-06-30,510,Streets Department,12,Streets
Streets Sanitation,Total,1179,0,2011,Actual,Full Year,2011-06-30,1179,Streets: Sanitation,12-S,
Water,Total,1646,0,2011,Actual,Full Year,2011-06-30,1646,Water Department,28,Water
Youth Commission,Total,1,0,2011,Actual,Full Year,2011-06-30,1,Youth Commission,47,
Zoning Board of Adjustment,Total,5,0,2011,Actual,Full Year,2011-06-30,5,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,Total,2,0,2011,Actual,Full Year,2011-06-30,2,Zoning Code Commission,57,
Police,General,778,6441,2011,Actual,Full Year,2011-06-30,7219,Police Department,11,Police
Police,Other,11,154,2011,Actual,Full Year,2011-06-30,165,Police Department,11,Police
Police,Total,789,6595,2011,Actual,Full Year,2011-06-30,7384,Police Department,11,Police
Fire,General,2042,104,2011,Actual,Full Year,2011-06-30,2146,Fire Department,13,Fire
Fire,Other,70,2,2011,Actual,Full Year,2011-06-30,72,Fire Department,13,Fire
Fire,Total,2112,106,2011,Actual,Full Year,2011-06-30,2218,Fire Department,13,Fire
District Attorney,General,396,14,2011,Actual,Full Year,2011-06-30,410,District Attorney's Office,69,DAO
District Attorney,Other,101,9,2011,Actual,Full Year,2011-06-30,110,District Attorney's Office,69,DAO
District Attorney,Total,497,23,2011,Actual,Full Year,2011-06-30,520,District Attorney's Office,69,DAO
Atwater Kent Museum,General,4,0,2012,Adopted Budget,Full Year,,4,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),General,122,0,2012,Adopted Budget,Full Year,,122,City Controller's Office,61,
Board of Building Standards,General,1,0,2012,Adopted Budget,Full Year,,1,L&I: Board of Building and Standards,29,
Board of Ethics,General,9,0,2012,Adopted Budget,Full Year,,9,Board of Ethics,45,
Board of L & I Review,General,2,0,2012,Adopted Budget,Full Year,,2,L&I: Board of Review,27,
Board of Pensions,General,0,0,2012,Adopted Budget,Full Year,,0,Board of Pensions,53,Pensions
Board of Revision of Taxes,General,10,0,2012,Adopted Budget,Full Year,,10,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),General,98,0,2012,Adopted Budget,Full Year,,98,City Commissioner's Office,73,City Commissioners
City Council,General,195,0,2012,Adopted Budget,Full Year,,195,City Council,01,
City Planning Commission,General,38,0,2012,Adopted Budget,Full Year,,38,City Planning Commission,51,
City Representative,General,7,0,2012,Adopted Budget,Full Year,,7,Office of the City Representative,41,City Rep
City Treasurer,General,14,0,2012,Adopted Budget,Full Year,,14,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,General,2,0,2012,Adopted Budget,Full Year,,2,Civil Service Commission,55,
Commerce,General,24,0,2012,Adopted Budget,Full Year,,24,Office of the Director of Commerce,42,Commerce
Finance,General,146,0,2012,Adopted Budget,Full Year,,146,Office of the Director of Finance,35,Finance
First Judicial District,General,1909,0,2012,Adopted Budget,Full Year,,1909,First Judicial District,84,FJD
Fleet Management,General,283,0,2012,Adopted Budget,Full Year,,283,Office of Fleet Management,25,Fleet
Free Library,General,641,0,2012,Adopted Budget,Full Year,,641,The Free Library of Philadelphia,52,Free Library
Historical Commission,General,6,0,2012,Adopted Budget,Full Year,,6,Historical Commission,32,
Human Relations Commission,General,32,0,2012,Adopted Budget,Full Year,,32,Commission on Human Relations,54,Human Relations
Human Services (1),General,0,0,2012,Adopted Budget,Full Year,,0,Department of Human Services,22,DHS
"Labor Relations, Mayor's Office of",General,8,0,2012,Adopted Budget,Full Year,,8,Labor,03,
Law,General,148,0,2012,Adopted Budget,Full Year,,148,Law Department,44,Law
Licenses & Inspections,General,311,0,2012,Adopted Budget,Full Year,,311,Department of Licenses and Inspections,26,L&I
Managing Director (MDO),General,145,0,2012,Adopted Budget,Full Year,,145,Managing Director's Office,10,MDO
Mayor,General,35,0,2012,Adopted Budget,Full Year,,35,Mayor's Office,05,Mayor
Mayor - Office of Arts and Culture,General,2,0,2012,Adopted Budget,Full Year,,2,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Mayor - Office of the Inspector General,General,18,0,2012,Adopted Budget,Full Year,,18,Office of the Inspector General,48,OIG
Mayor's Office of Comm. Svcs.,General,0,0,2012,Adopted Budget,Full Year,,0,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation,General,10,0,2012,Adopted Budget,Full Year,,10,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,General,12,0,2012,Adopted Budget,Full Year,,12,Mural Arts Program,50,Mural Arts
Off. of Behavioral Hlth/Mental Retard. Svcs.,General,21,0,2012,Adopted Budget,Full Year,,21,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Human Resources,General,80,0,2012,Adopted Budget,Full Year,,80,Office of Human Resources,56,OHR
Office of Innovation and Technology,General,284,0,2012,Adopted Budget,Full Year,,284,Office of Innovation and Technology,04,OIT
Office of Property Assessment (2),General,227,0,2012,Adopted Budget,Full Year,,227,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Off.of Supportive Housing,General,118,0,2012,Adopted Budget,Full Year,,118,Office of Homeless Services,24,OHS
Office of Housing and Community Develop.,General,0,0,2012,Adopted Budget,Full Year,,0,Office of Housing and Community Development,06,
Parks and Recreation,General,627,0,2012,Adopted Budget,Full Year,,627,Department of Parks and Recreation,16,Parks & Recreation
Prisons,General,2310,0,2012,Adopted Budget,Full Year,,2310,Philadelphia Prison System,23,Prisons
Procurement,General,49,0,2012,Adopted Budget,Full Year,,49,Procurement Department,38,Procurement
Public Health,General,731,0,2012,Adopted Budget,Full Year,,731,Department of Public Health,14,Public Health
Public Property,General,129,0,2012,Adopted Budget,Full Year,,129,Department of Public Property,20,Public Property
Records,General,63,0,2012,Adopted Budget,Full Year,,63,Department of Records,31,Records
Register of Wills,General,65,0,2012,Adopted Budget,Full Year,,65,Register of Wills,68,
Revenue,General,299,0,2012,Adopted Budget,Full Year,,299,Department of Revenue,36,Revenue
Sheriff,General,245,0,2012,Adopted Budget,Full Year,,245,Office of the Sheriff,70,Sheriff
Streets,General,557,0,2012,Adopted Budget,Full Year,,557,Streets Department,12,Streets
Streets Sanitation,General,1228,0,2012,Adopted Budget,Full Year,,1228,Streets: Sanitation,12-S,
Water,General,0,0,2012,Adopted Budget,Full Year,,0,Water Department,28,Water
Youth Commission,General,1,0,2012,Adopted Budget,Full Year,,1,Youth Commission,47,
Zoning Board of Adjustment,General,5,0,2012,Adopted Budget,Full Year,,5,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,General,2,0,2012,Adopted Budget,Full Year,,2,Zoning Code Commission,57,
Atwater Kent Museum,Other,0,0,2012,Adopted Budget,Full Year,,0,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),Other,0,0,2012,Adopted Budget,Full Year,,0,City Controller's Office,61,
Board of Building Standards,Other,0,0,2012,Adopted Budget,Full Year,,0,L&I: Board of Building and Standards,29,
Board of Ethics,Other,0,0,2012,Adopted Budget,Full Year,,0,Board of Ethics,45,
Board of L & I Review,Other,0,0,2012,Adopted Budget,Full Year,,0,L&I: Board of Review,27,
Board of Pensions,Other,79,0,2012,Adopted Budget,Full Year,,79,Board of Pensions,53,Pensions
Board of Revision of Taxes,Other,0,0,2012,Adopted Budget,Full Year,,0,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),Other,0,0,2012,Adopted Budget,Full Year,,0,City Commissioner's Office,73,City Commissioners
City Council,Other,0,0,2012,Adopted Budget,Full Year,,0,City Council,01,
City Planning Commission,Other,4,0,2012,Adopted Budget,Full Year,,4,City Planning Commission,51,
City Representative,Other,0,0,2012,Adopted Budget,Full Year,,0,Office of the City Representative,41,City Rep
City Treasurer,Other,0,0,2012,Adopted Budget,Full Year,,0,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,Other,0,0,2012,Adopted Budget,Full Year,,0,Civil Service Commission,55,
Commerce,Other,866,0,2012,Adopted Budget,Full Year,,866,Office of the Director of Commerce,42,Commerce
Finance,Other,0,0,2012,Adopted Budget,Full Year,,0,Office of the Director of Finance,35,Finance
First Judicial District,Other,562,0,2012,Adopted Budget,Full Year,,562,First Judicial District,84,FJD
Fleet Management,Other,77,0,2012,Adopted Budget,Full Year,,77,Office of Fleet Management,25,Fleet
Free Library,Other,80,0,2012,Adopted Budget,Full Year,,80,The Free Library of Philadelphia,52,Free Library
Historical Commission,Other,0,0,2012,Adopted Budget,Full Year,,0,Historical Commission,32,
Human Relations Commission,Other,0,0,2012,Adopted Budget,Full Year,,0,Commission on Human Relations,54,Human Relations
Human Services (1),Other,1902,0,2012,Adopted Budget,Full Year,,1902,Department of Human Services,22,DHS
"Labor Relations, Mayor's Office of",Other,0,0,2012,Adopted Budget,Full Year,,0,Labor,03,
Law,Other,56,0,2012,Adopted Budget,Full Year,,56,Law Department,44,Law
Licenses & Inspections,Other,15,0,2012,Adopted Budget,Full Year,,15,Department of Licenses and Inspections,26,L&I
Managing Director (MDO),Other,15,0,2012,Adopted Budget,Full Year,,15,Managing Director's Office,10,MDO
Mayor,Other,4,0,2012,Adopted Budget,Full Year,,4,Mayor's Office,05,Mayor
Mayor - Office of Arts and Culture,Other,0,0,2012,Adopted Budget,Full Year,,0,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Mayor - Office of the Inspector General,Other,0,0,2012,Adopted Budget,Full Year,,0,Office of the Inspector General,48,OIG
Mayor's Office of Comm. Svcs.,Other,81,0,2012,Adopted Budget,Full Year,,81,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation,Other,1,0,2012,Adopted Budget,Full Year,,1,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,Other,0,0,2012,Adopted Budget,Full Year,,0,Mural Arts Program,50,Mural Arts
Off. of Behavioral Hlth/Mental Retard. Svcs.,Other,270,0,2012,Adopted Budget,Full Year,,270,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Human Resources,Other,0,0,2012,Adopted Budget,Full Year,,0,Office of Human Resources,56,OHR
Office of Innovation and Technology,Other,84,0,2012,Adopted Budget,Full Year,,84,Office of Innovation and Technology,04,OIT
Office of Property Assessment (2),Other,0,0,2012,Adopted Budget,Full Year,,0,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Off.of Supportive Housing,Other,49,0,2012,Adopted Budget,Full Year,,49,Office of Homeless Services,24,OHS
Office of Housing and Community Develop.,Other,74,0,2012,Adopted Budget,Full Year,,74,Office of Housing and Community Development,06,
Parks and Recreation,Other,27,0,2012,Adopted Budget,Full Year,,27,Department of Parks and Recreation,16,Parks & Recreation
Prisons,Other,0,0,2012,Adopted Budget,Full Year,,0,Philadelphia Prison System,23,Prisons
Procurement,Other,2,0,2012,Adopted Budget,Full Year,,2,Procurement Department,38,Procurement
Public Health,Other,290,0,2012,Adopted Budget,Full Year,,290,Department of Public Health,14,Public Health
Public Property,Other,0,0,2012,Adopted Budget,Full Year,,0,Department of Public Property,20,Public Property
Records,Other,0,0,2012,Adopted Budget,Full Year,,0,Department of Records,31,Records
Register of Wills,Other,0,0,2012,Adopted Budget,Full Year,,0,Register of Wills,68,
Revenue,Other,270,0,2012,Adopted Budget,Full Year,,270,Department of Revenue,36,Revenue
Sheriff,Other,0,0,2012,Adopted Budget,Full Year,,0,Office of the Sheriff,70,Sheriff
Streets,Other,0,0,2012,Adopted Budget,Full Year,,0,Streets Department,12,Streets
Streets Sanitation,Other,0,0,2012,Adopted Budget,Full Year,,0,Streets: Sanitation,12-S,
Water,Other,1907,0,2012,Adopted Budget,Full Year,,1907,Water Department,28,Water
Youth Commission,Other,0,0,2012,Adopted Budget,Full Year,,0,Youth Commission,47,
Zoning Board of Adjustment,Other,0,0,2012,Adopted Budget,Full Year,,0,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,Other,0,0,2012,Adopted Budget,Full Year,,0,Zoning Code Commission,57,
Atwater Kent Museum,Total,4,0,2012,Adopted Budget,Full Year,,4,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),Total,122,0,2012,Adopted Budget,Full Year,,122,City Controller's Office,61,
Board of Building Standards,Total,1,0,2012,Adopted Budget,Full Year,,1,L&I: Board of Building and Standards,29,
Board of Ethics,Total,9,0,2012,Adopted Budget,Full Year,,9,Board of Ethics,45,
Board of L & I Review,Total,2,0,2012,Adopted Budget,Full Year,,2,L&I: Board of Review,27,
Board of Pensions,Total,79,0,2012,Adopted Budget,Full Year,,79,Board of Pensions,53,Pensions
Board of Revision of Taxes,Total,10,0,2012,Adopted Budget,Full Year,,10,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),Total,98,0,2012,Adopted Budget,Full Year,,98,City Commissioner's Office,73,City Commissioners
City Council,Total,195,0,2012,Adopted Budget,Full Year,,195,City Council,01,
City Planning Commission,Total,42,0,2012,Adopted Budget,Full Year,,42,City Planning Commission,51,
City Representative,Total,7,0,2012,Adopted Budget,Full Year,,7,Office of the City Representative,41,City Rep
City Treasurer,Total,14,0,2012,Adopted Budget,Full Year,,14,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,Total,2,0,2012,Adopted Budget,Full Year,,2,Civil Service Commission,55,
Commerce,Total,890,0,2012,Adopted Budget,Full Year,,890,Office of the Director of Commerce,42,Commerce
Finance,Total,146,0,2012,Adopted Budget,Full Year,,146,Office of the Director of Finance,35,Finance
First Judicial District,Total,2471,0,2012,Adopted Budget,Full Year,,2471,First Judicial District,84,FJD
Fleet Management,Total,360,0,2012,Adopted Budget,Full Year,,360,Office of Fleet Management,25,Fleet
Free Library,Total,721,0,2012,Adopted Budget,Full Year,,721,The Free Library of Philadelphia,52,Free Library
Historical Commission,Total,6,0,2012,Adopted Budget,Full Year,,6,Historical Commission,32,
Human Relations Commission,Total,32,0,2012,Adopted Budget,Full Year,,32,Commission on Human Relations,54,Human Relations
Human Services (1),Total,1902,0,2012,Adopted Budget,Full Year,,1902,Department of Human Services,22,DHS
"Labor Relations, Mayor's Office of",Total,8,0,2012,Adopted Budget,Full Year,,8,Labor,03,
Law,Total,204,0,2012,Adopted Budget,Full Year,,204,Law Department,44,Law
Licenses & Inspections,Total,326,0,2012,Adopted Budget,Full Year,,326,Department of Licenses and Inspections,26,L&I
Managing Director (MDO),Total,160,0,2012,Adopted Budget,Full Year,,160,Managing Director's Office,10,MDO
Mayor,Total,39,0,2012,Adopted Budget,Full Year,,39,Mayor's Office,05,Mayor
Mayor - Office of Arts and Culture,Total,2,0,2012,Adopted Budget,Full Year,,2,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Mayor - Office of the Inspector General,Total,18,0,2012,Adopted Budget,Full Year,,18,Office of the Inspector General,48,OIG
Mayor's Office of Comm. Svcs.,Total,81,0,2012,Adopted Budget,Full Year,,81,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation,Total,11,0,2012,Adopted Budget,Full Year,,11,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,Total,12,0,2012,Adopted Budget,Full Year,,12,Mural Arts Program,50,Mural Arts
Off. of Behavioral Hlth/Mental Retard. Svcs.,Total,291,0,2012,Adopted Budget,Full Year,,291,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Human Resources,Total,80,0,2012,Adopted Budget,Full Year,,80,Office of Human Resources,56,OHR
Office of Innovation and Technology,Total,368,0,2012,Adopted Budget,Full Year,,368,Office of Innovation and Technology,04,OIT
Office of Property Assessment (2),Total,227,0,2012,Adopted Budget,Full Year,,227,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Off.of Supportive Housing,Total,167,0,2012,Adopted Budget,Full Year,,167,Office of Homeless Services,24,OHS
Office of Housing and Community Develop.,Total,74,0,2012,Adopted Budget,Full Year,,74,Office of Housing and Community Development,06,
Parks and Recreation,Total,654,0,2012,Adopted Budget,Full Year,,654,Department of Parks and Recreation,16,Parks & Recreation
Prisons,Total,2310,0,2012,Adopted Budget,Full Year,,2310,Philadelphia Prison System,23,Prisons
Procurement,Total,51,0,2012,Adopted Budget,Full Year,,51,Procurement Department,38,Procurement
Public Health,Total,1021,0,2012,Adopted Budget,Full Year,,1021,Department of Public Health,14,Public Health
Public Property,Total,129,0,2012,Adopted Budget,Full Year,,129,Department of Public Property,20,Public Property
Records,Total,63,0,2012,Adopted Budget,Full Year,,63,Department of Records,31,Records
Register of Wills,Total,65,0,2012,Adopted Budget,Full Year,,65,Register of Wills,68,
Revenue,Total,569,0,2012,Adopted Budget,Full Year,,569,Department of Revenue,36,Revenue
Sheriff,Total,245,0,2012,Adopted Budget,Full Year,,245,Office of the Sheriff,70,Sheriff
Streets,Total,557,0,2012,Adopted Budget,Full Year,,557,Streets Department,12,Streets
Streets Sanitation,Total,1228,0,2012,Adopted Budget,Full Year,,1228,Streets: Sanitation,12-S,
Water,Total,1907,0,2012,Adopted Budget,Full Year,,1907,Water Department,28,Water
Youth Commission,Total,1,0,2012,Adopted Budget,Full Year,,1,Youth Commission,47,
Zoning Board of Adjustment,Total,5,0,2012,Adopted Budget,Full Year,,5,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,Total,2,0,2012,Adopted Budget,Full Year,,2,Zoning Code Commission,57,
Police,General,846,6525,2012,Adopted Budget,Full Year,,7371,Police Department,11,Police
Police,Other,11,205,2012,Adopted Budget,Full Year,,216,Police Department,11,Police
Police,Total,857,6730,2012,Adopted Budget,Full Year,,7587,Police Department,11,Police
Fire,General,2119,110,2012,Adopted Budget,Full Year,,2229,Fire Department,13,Fire
Fire,Other,72,4,2012,Adopted Budget,Full Year,,76,Fire Department,13,Fire
Fire,Total,2191,114,2012,Adopted Budget,Full Year,,2305,Fire Department,13,Fire
District Attorney,General,411,11,2012,Adopted Budget,Full Year,,422,District Attorney's Office,69,DAO
District Attorney,Other,133,22,2012,Adopted Budget,Full Year,,155,District Attorney's Office,69,DAO
District Attorney,Total,544,33,2012,Adopted Budget,Full Year,,577,District Attorney's Office,69,DAO
