dept_name_raw,fund,civilian,uniformed,fiscal_year,variable,time_period,as_of_date,total,dept_name,dept_code,abbreviation
Zoning Board of Adjustment,Other,0,0,2008,Actual,Full Year,2008-06-30,0,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,Other,0,0,2008,Actual,Full Year,2008-06-30,0,Zoning Code Commission,57,
Atwater Kent Museum,Total,4,0,2008,Actual,Full Year,2008-06-30,4,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),Total,121,0,2008,Actual,Full Year,2008-06-30,121,City Controller's Office,61,
Board of Building Standards,Total,2,0,2008,Actual,Full Year,2008-06-30,2,L&I: Board of Building and Standards,29,
Board of Ethics,Total,6,0,2008,Actual,Full Year,2008-06-30,6,Board of Ethics,45,
Board of L & I Review,Total,3,0,2008,Actual,Full Year,2008-06-30,3,L&I: Board of Review,27,
Bd. of Pensions,Total,59,0,2008,Actual,Full Year,2008-06-30,59,Board of Pensions,53,Pensions
Bd. of Revision of Taxes,Total,139,0,2008,Actual,Full Year,2008-06-30,139,Board of Revision of Taxes,63,BRT
Camp William Penn,Total,1,0,2008,Actual,Full Year,2008-06-30,1,Camp William Penn,19,
"Capital Program Office, Mayor-",Total,21,0,2008,Actual,Full Year,2008-06-30,21,Capital Program Office,07,
City Commissioners (Election Board),Total,91,0,2008,Actual,Full Year,2008-06-30,91,City Commissioner's Office,73,City Commissioners
City Council,Total,192,0,2008,Actual,Full Year,2008-06-30,192,City Council,01,
City Planning Commission,Total,46,0,2008,Actual,Full Year,2008-06-30,46,City Planning Commission,51,
City Representative,Total,0,0,2008,Actual,Full Year,2008-06-30,0,Office of the City Representative,41,City Rep
City Treasurer,Total,11,0,2008,Actual,Full Year,2008-06-30,11,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,Total,2,0,2008,Actual,Full Year,2008-06-30,2,Civil Service Commission,55,
Clerk of Quarter Sessions,Total,117,0,2008,Actual,Full Year,2008-06-30,117,Clerk of Quarter Sessions,64,
Commerce,Total,795,0,2008,Actual,Full Year,2008-06-30,795,Office of the Director of Commerce,42,Commerce
Fairmount Park,Total,157,0,2008,Actual,Full Year,2008-06-30,157,Fairmount Park Commission,17,
Finance,Total,180,0,2008,Actual,Full Year,2008-06-30,180,Office of the Director of Finance,35,Finance
First Judicial District,Total,2409,0,2008,Actual,Full Year,2008-06-30,2409,First Judicial District,84,FJD
Fleet Management,Total,367,0,2008,Actual,Full Year,2008-06-30,367,Office of Fleet Management,25,Fleet
Free Library,Total,779,0,2008,Actual,Full Year,2008-06-30,779,The Free Library of Philadelphia,52,Free Library
Historical Commission,Total,6,0,2008,Actual,Full Year,2008-06-30,6,Historical Commission,32,
Human Relations Commission,Total,34,0,2008,Actual,Full Year,2008-06-30,34,Commission on Human Relations,54,Human Relations
Human Services,Total,1825,0,2008,Actual,Full Year,2008-06-30,1825,Department of Human Services,22,DHS
"Information Services, Mayor's Office of",Total,158,0,2008,Actual,Full Year,2008-06-30,158,Office of Innovation and Technology,04,OIT
"Labor Relations, Mayor's Office of",Total,7,0,2008,Actual,Full Year,2008-06-30,7,Labor,03,
Law,Total,249,0,2008,Actual,Full Year,2008-06-30,249,Law Department,44,Law
Licenses & Inspections,Total,374,0,2008,Actual,Full Year,2008-06-30,374,Department of Licenses and Inspections,26,L&I
Managing Director (MDO),Total,104,0,2008,Actual,Full Year,2008-06-30,104,Managing Director's Office,10,MDO
Mayor,Total,75,0,2008,Actual,Full Year,2008-06-30,75,Mayor's Office,05,Mayor
Mayor's Office of Comm. Svcs.,Total,181,0,2008,Actual,Full Year,2008-06-30,181,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation,Total,0,0,2008,Actual,Full Year,2008-06-30,0,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,Total,12,0,2008,Actual,Full Year,2008-06-30,12,Mural Arts Program,50,Mural Arts
Off. of Behavioral Hith/Mental Retard. Svcs.,Total,262,0,2008,Actual,Full Year,2008-06-30,262,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Off.ot Supportive Housing,Total,175,0,2008,Actual,Full Year,2008-06-30,175,Office of Homeless Services,24,OHS
Office of Housing and Community Develop.,Total,79,0,2008,Actual,Full Year,2008-06-30,79,Office of Housing and Community Development,06,
Personnel,Total,68,0,2008,Actual,Full Year,2008-06-30,68,Office of Human Resources,56,OHR
Prisons,Total,2131,0,2008,Actual,Full Year,2008-06-30,2131,Philadelphia Prison System,23,Prisons
Procurement,Total,61,0,2008,Actual,Full Year,2008-06-30,61,Procurement Department,38,Procurement
Public Health,Total,880,0,2008,Actual,Full Year,2008-06-30,880,Department of Public Health,14,Public Health
Public Property,Total,165,0,2008,Actual,Full Year,2008-06-30,165,Department of Public Property,20,Public Property
Records,Total,70,0,2008,Actual,Full Year,2008-06-30,70,Department of Records,31,Records
Recreation,Total,485,0,2008,Actual,Full Year,2008-06-30,485,Department of Parks and Recreation,16,Parks & Recreation
Register of Wills,Total,68,0,2008,Actual,Full Year,2008-06-30,68,Register of Wills,68,
Revenue,Total,474,0,2008,Actual,Full Year,2008-06-30,474,Department of Revenue,36,Revenue
Sheriff,Total,238,0,2008,Actual,Full Year,2008-06-30,238,Office of the Sheriff,70,Sheriff
Streets,Total,592,0,2008,Actual,Full Year,2008-06-30,592,Streets Department,12,Streets
Streets Sanitation,Total,1248,0,2008,Actual,Full Year,2008-06-30,1248,Streets: Sanitation,12-S,
Water,Total,1758,0,2008,Actual,Full Year,2008-06-30,1758,Water Department,28,Water
Youth Commission,Total,0,0,2008,Actual,Full Year,2008-06-30,0,Youth Commission,47,
Zoning Board of Adjustment,Total,5,0,2008,Actual,Full Year,2008-06-30,5,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,Total,0,0,2008,Actual,Full Year,2008-06-30,0,Zoning Code Commission,57,
Police,General,837,6530,2008,Actual,Full Year,2008-06-30,7367,Police Department,11,Police
Police,Other,9,155,2008,Actual,Full Year,2008-06-30,164,Police Department,11,Police
Police,Total,846,6685,2008,Actual,Full Year,2008-06-30,7531,Police Department,11,Police
Fire,General,2225,101,2008,Actual,Full Year,2008-06-30,2326,Fire Department,13,Fire
Fire,Other,61,3,2008,Actual,Full Year,2008-06-30,64,Fire Department,13,Fire
Fire,Total,2286,104,2008,Actual,Full Year,2008-06-30,2390,Fire Department,13,Fire
District Attorney,General,423,14,2008,Actual,Full Year,2008-06-30,437,District Attorney's Office,69,DAO
District Attorney,Other,99,10,2008,Actual,Full Year,2008-06-30,109,District Attorney's Office,69,DAO
District Attorney,Total,522,24,2008,Actual,Full Year,2008-06-30,546,District Attorney's Office,69,DAO
Atwater Kent Museum,General,4,0,2009,Adopted Budget,Full Year,,4,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),General,140,0,2009,Adopted Budget,Full Year,,140,City Controller's Office,61,
Board of Building Standards,General,2,0,2009,Adopted Budget,Full Year,,2,L&I: Board of Building and Standards,29,
Board of Ethics,General,11,0,2009,Adopted Budget,Full Year,,11,Board of Ethics,45,
Board of L & I Review,General,3,0,2009,Adopted Budget,Full Year,,3,L&I: Board of Review,27,
Bd. of Pensions,General,0,0,2009,Adopted Budget,Full Year,,0,Board of Pensions,53,Pensions
Bd. of Revision of Taxes,General,145,0,2009,Adopted Budget,Full Year,,145,Board of Revision of Taxes,63,BRT
Camp William Penn,General,0,0,2009,Adopted Budget,Full Year,,0,Camp William Penn,19,
"Capital Program Office, Mayor-",General,39,0,2009,Adopted Budget,Full Year,,39,Capital Program Office,07,
City Commissioners (Election Board),General,88,0,2009,Adopted Budget,Full Year,,88,City Commissioner's Office,73,City Commissioners
City Council,General,195,0,2009,Adopted Budget,Full Year,,195,City Council,01,
City Planning Commission,General,49,0,2009,Adopted Budget,Full Year,,49,City Planning Commission,51,
City Representative,General,13,0,2009,Adopted Budget,Full Year,,13,Office of the City Representative,41,City Rep
City Treasurer,General,13,0,2009,Adopted Budget,Full Year,,13,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,General,2,0,2009,Adopted Budget,Full Year,,2,Civil Service Commission,55,
Clerk of Quarter Sessions,General,121,0,2009,Adopted Budget,Full Year,,121,Clerk of Quarter Sessions,64,
Commerce,General,10,0,2009,Adopted Budget,Full Year,,10,Office of the Director of Commerce,42,Commerce
Fairmount Park,General,189,0,2009,Adopted Budget,Full Year,,189,Fairmount Park Commission,17,
Finance,General,169,0,2009,Adopted Budget,Full Year,,169,Office of the Director of Finance,35,Finance
First Judicial District,General,1965,0,2009,Adopted Budget,Full Year,,1965,First Judicial District,84,FJD
Fleet Management,General,329,0,2009,Adopted Budget,Full Year,,329,Office of Fleet Management,25,Fleet
Free Library,General,730,0,2009,Adopted Budget,Full Year,,730,The Free Library of Philadelphia,52,Free Library
Historical Commission,General,6,0,2009,Adopted Budget,Full Year,,6,Historical Commission,32,
Human Relations Commission,General,34,0,2009,Adopted Budget,Full Year,,34,Commission on Human Relations,54,Human Relations
Human Services,General,1871,0,2009,Adopted Budget,Full Year,,1871,Department of Human Services,22,DHS
"Information Services, Mayor's Office of",General,156,0,2009,Adopted Budget,Full Year,,156,Office of Innovation and Technology,04,OIT
"Labor Relations, Mayor's Office of",General,7,0,2009,Adopted Budget,Full Year,,7,Labor,03,
Law,General,220,0,2009,Adopted Budget,Full Year,,220,Law Department,44,Law
Licenses & Inspections,General,374,0,2009,Adopted Budget,Full Year,,374,Department of Licenses and Inspections,26,L&I
Managing Director (MDO),General,163,0,2009,Adopted Budget,Full Year,,163,Managing Director's Office,10,MDO
Mayor,General,84,0,2009,Adopted Budget,Full Year,,84,Mayor's Office,05,Mayor
Mayor's Office of Comm. Svcs.,General,0,0,2009,Adopted Budget,Full Year,,0,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation,General,6,0,2009,Adopted Budget,Full Year,,6,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,General,16,0,2009,Adopted Budget,Full Year,,16,Mural Arts Program,50,Mural Arts
Off. of Behavioral Hith/Mental Retard. Svcs.,General,33,0,2009,Adopted Budget,Full Year,,33,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Off.ot Supportive Housing,General,138,0,2009,Adopted Budget,Full Year,,138,Office of Homeless Services,24,OHS
Office of Housing and Community Develop.,General,0,0,2009,Adopted Budget,Full Year,,0,Office of Housing and Community Development,06,
Personnel,General,78,0,2009,Adopted Budget,Full Year,,78,Office of Human Resources,56,OHR
Prisons,General,2400,0,2009,Adopted Budget,Full Year,,2400,Philadelphia Prison System,23,Prisons
Procurement,General,62,0,2009,Adopted Budget,Full Year,,62,Procurement Department,38,Procurement
Public Health,General,757,0,2009,Adopted Budget,Full Year,,757,Department of Public Health,14,Public Health
Public Property,General,178,0,2009,Adopted Budget,Full Year,,178,Department of Public Property,20,Public Property
Records,General,76,0,2009,Adopted Budget,Full Year,,76,Department of Records,31,Records
Recreation,General,517,0,2009,Adopted Budget,Full Year,,517,Department of Parks and Recreation,16,Parks & Recreation
Register of Wills,General,70,0,2009,Adopted Budget,Full Year,,70,Register of Wills,68,
Revenue,General,271,0,2009,Adopted Budget,Full Year,,271,Department of Revenue,36,Revenue
Sheriff,General,263,0,2009,Adopted Budget,Full Year,,263,Office of the Sheriff,70,Sheriff
Streets,General,625,0,2009,Adopted Budget,Full Year,,625,Streets Department,12,Streets
Streets Sanitation,General,1341,0,2009,Adopted Budget,Full Year,,1341,Streets: Sanitation,12-S,
Water,General,0,0,2009,Adopted Budget,Full Year,,0,Water Department,28,Water
Youth Commission,General,1,0,2009,Adopted Budget,Full Year,,1,Youth Commission,47,
Zoning Board of Adjustment,General,5,0,2009,Adopted Budget,Full Year,,5,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,General,2,0,2009,Adopted Budget,Full Year,,2,Zoning Code Commission,57,
Atwater Kent Museum,Other,0,0,2009,Adopted Budget,Full Year,,0,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),Other,0,0,2009,Adopted Budget,Full Year,,0,City Controller's Office,61,
Board of Building Standards,Other,0,0,2009,Adopted Budget,Full Year,,0,L&I: Board of Building and Standards,29,
Board of Ethics,Other,0,0,2009,Adopted Budget,Full Year,,0,Board of Ethics,45,
Board of L & I Review,Other,0,0,2009,Adopted Budget,Full Year,,0,L&I: Board of Review,27,
Bd. of Pensions,Other,79,0,2009,Adopted Budget,Full Year,,79,Board of Pensions,53,Pensions
Bd. of Revision of Taxes,Other,0,0,2009,Adopted Budget,Full Year,,0,Board of Revision of Taxes,63,BRT
Camp William Penn,Other,0,0,2009,Adopted Budget,Full Year,,0,Camp William Penn,19,
"Capital Program Office, Mayor-",Other,0,0,2009,Adopted Budget,Full Year,,0,Capital Program Office,07,
City Commissioners (Election Board),Other,0,0,2009,Adopted Budget,Full Year,,0,City Commissioner's Office,73,City Commissioners
City Council,Other,0,0,2009,Adopted Budget,Full Year,,0,City Council,01,
City Planning Commission,Other,4,0,2009,Adopted Budget,Full Year,,4,City Planning Commission,51,
City Representative,Other,0,0,2009,Adopted Budget,Full Year,,0,Office of the City Representative,41,City Rep
City Treasurer,Other,0,0,2009,Adopted Budget,Full Year,,0,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,Other,0,0,2009,Adopted Budget,Full Year,,0,Civil Service Commission,55,
Clerk of Quarter Sessions,Other,0,0,2009,Adopted Budget,Full Year,,0,Clerk of Quarter Sessions,64,
Commerce,Other,921,0,2009,Adopted Budget,Full Year,,921,Office of the Director of Commerce,42,Commerce
Fairmount Park,Other,1,0,2009,Adopted Budget,Full Year,,1,Fairmount Park Commission,17,
Finance,Other,5,0,2009,Adopted Budget,Full Year,,5,Office of the Director of Finance,35,Finance
First Judicial District,Other,532,0,2009,Adopted Budget,Full Year,,532,First Judicial District,84,FJD
Fleet Management,Other,78,0,2009,Adopted Budget,Full Year,,78,Office of Fleet Management,25,Fleet
Free Library,Other,90,0,2009,Adopted Budget,Full Year,,90,The Free Library of Philadelphia,52,Free Library
Historical Commission,Other,0,0,2009,Adopted Budget,Full Year,,0,Historical Commission,32,
Human Relations Commission,Other,0,0,2009,Adopted Budget,Full Year,,0,Commission on Human Relations,54,Human Relations
Human Services,Other,61,0,2009,Adopted Budget,Full Year,,61,Department of Human Services,22,DHS
"Information Services, Mayor's Office of",Other,17,0,2009,Adopted Budget,Full Year,,17,Office of Innovation and Technology,04,OIT
"Labor Relations, Mayor's Office of",Other,0,0,2009,Adopted Budget,Full Year,,0,Labor,03,
Law,Other,60,0,2009,Adopted Budget,Full Year,,60,Law Department,44,Law
Licenses & Inspections,Other,17,0,2009,Adopted Budget,Full Year,,17,Department of Licenses and Inspections,26,L&I
Managing Director (MDO),Other,3,0,2009,Adopted Budget,Full Year,,3,Managing Director's Office,10,MDO
Mayor,Other,3,0,2009,Adopted Budget,Full Year,,3,Mayor's Office,05,Mayor
Mayor's Office of Comm. Svcs.,Other,95,0,2009,Adopted Budget,Full Year,,95,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation,Other,0,0,2009,Adopted Budget,Full Year,,0,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,Other,0,0,2009,Adopted Budget,Full Year,,0,Mural Arts Program,50,Mural Arts
Off. of Behavioral Hith/Mental Retard. Svcs.,Other,264,0,2009,Adopted Budget,Full Year,,264,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Off.ot Supportive Housing,Other,55,0,2009,Adopted Budget,Full Year,,55,Office of Homeless Services,24,OHS
Office of Housing and Community Develop.,Other,90,0,2009,Adopted Budget,Full Year,,90,Office of Housing and Community Development,06,
Personnel,Other,0,0,2009,Adopted Budget,Full Year,,0,Office of Human Resources,56,OHR
Prisons,Other,0,0,2009,Adopted Budget,Full Year,,0,Philadelphia Prison System,23,Prisons
Procurement,Other,3,0,2009,Adopted Budget,Full Year,,3,Procurement Department,38,Procurement
Public Health,Other,251,0,2009,Adopted Budget,Full Year,,251,Department of Public Health,14,Public Health
Public Property,Other,0,0,2009,Adopted Budget,Full Year,,0,Department of Public Property,20,Public Property
Records,Other,0,0,2009,Adopted Budget,Full Year,,0,Department of Records,31,Records
Recreation,Other,25,0,2009,Adopted Budget,Full Year,,25,Department of Parks and Recreation,16,Parks & Recreation
Register of Wills,Other,0,0,2009,Adopted Budget,Full Year,,0,Register of Wills,68,
Revenue,Other,260,0,2009,Adopted Budget,Full Year,,260,Department of Revenue,36,Revenue
Sheriff,Other,0,0,2009,Adopted Budget,Full Year,,0,Office of the Sheriff,70,Sheriff
Streets,Other,0,0,2009,Adopted Budget,Full Year,,0,Streets Department,12,Streets
Streets Sanitation,Other,0,0,2009,Adopted Budget,Full Year,,0,Streets: Sanitation,12-S,
Water,Other,1988,0,2009,Adopted Budget,Full Year,,1988,Water Department,28,Water
Youth Commission,Other,0,0,2009,Adopted Budget,Full Year,,0,Youth Commission,47,
Zoning Board of Adjustment,Other,0,0,2009,Adopted Budget,Full Year,,0,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,Other,0,0,2009,Adopted Budget,Full Year,,0,Zoning Code Commission,57,
Atwater Kent Museum,Total,4,0,2009,Adopted Budget,Full Year,,4,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),Total,140,0,2009,Adopted Budget,Full Year,,140,City Controller's Office,61,
Board of Building Standards,Total,2,0,2009,Adopted Budget,Full Year,,2,L&I: Board of Building and Standards,29,
Board of Ethics,Total,11,0,2009,Adopted Budget,Full Year,,11,Board of Ethics,45,
Board of L & I Review,Total,3,0,2009,Adopted Budget,Full Year,,3,L&I: Board of Review,27,
Bd. of Pensions,Total,79,0,2009,Adopted Budget,Full Year,,79,Board of Pensions,53,Pensions
Bd. of Revision of Taxes,Total,145,0,2009,Adopted Budget,Full Year,,145,Board of Revision of Taxes,63,BRT
Camp William Penn,Total,0,0,2009,Adopted Budget,Full Year,,0,Camp William Penn,19,
"Capital Program Office, Mayor-",Total,39,0,2009,Adopted Budget,Full Year,,39,Capital Program Office,07,
City Commissioners (Election Board),Total,88,0,2009,Adopted Budget,Full Year,,88,City Commissioner's Office,73,City Commissioners
City Council,Total,195,0,2009,Adopted Budget,Full Year,,195,City Council,01,
City Planning Commission,Total,53,0,2009,Adopted Budget,Full Year,,53,City Planning Commission,51,
City Representative,Total,13,0,2009,Adopted Budget,Full Year,,13,Office of the City Representative,41,City Rep
City Treasurer,Total,13,0,2009,Adopted Budget,Full Year,,13,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,Total,2,0,2009,Adopted Budget,Full Year,,2,Civil Service Commission,55,
Clerk of Quarter Sessions,Total,121,0,2009,Adopted Budget,Full Year,,121,Clerk of Quarter Sessions,64,
Commerce,Total,931,0,2009,Adopted Budget,Full Year,,931,Office of the Director of Commerce,42,Commerce
Fairmount Park,Total,190,0,2009,Adopted Budget,Full Year,,190,Fairmount Park Commission,17,
Finance,Total,174,0,2009,Adopted Budget,Full Year,,174,Office of the Director of Finance,35,Finance
First Judicial District,Total,2497,0,2009,Adopted Budget,Full Year,,2497,First Judicial District,84,FJD
Fleet Management,Total,407,0,2009,Adopted Budget,Full Year,,407,Office of Fleet Management,25,Fleet
Free Library,Total,820,0,2009,Adopted Budget,Full Year,,820,The Free Library of Philadelphia,52,Free Library
Historical Commission,Total,6,0,2009,Adopted Budget,Full Year,,6,Historical Commission,32,
Human Relations Commission,Total,34,0,2009,Adopted Budget,Full Year,,34,Commission on Human Relations,54,Human Relations
Human Services,Total,1932,0,2009,Adopted Budget,Full Year,,1932,Department of Human Services,22,DHS
"Information Services, Mayor's Office of",Total,173,0,2009,Adopted Budget,Full Year,,173,Office of Innovation and Technology,04,OIT
"Labor Relations, Mayor's Office of",Total,7,0,2009,Adopted Budget,Full Year,,7,Labor,03,
Law,Total,280,0,2009,Adopted Budget,Full Year,,280,Law Department,44,Law
Licenses & Inspections,Total,391,0,2009,Adopted Budget,Full Year,,391,Department of Licenses and Inspections,26,L&I
Managing Director (MDO),Total,166,0,2009,Adopted Budget,Full Year,,166,Managing Director's Office,10,MDO
Mayor,Total,87,0,2009,Adopted Budget,Full Year,,87,Mayor's Office,05,Mayor
Mayor's Office of Comm. Svcs.,Total,95,0,2009,Adopted Budget,Full Year,,95,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation,Total,6,0,2009,Adopted Budget,Full Year,,6,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,Total,16,0,2009,Adopted Budget,Full Year,,16,Mural Arts Program,50,Mural Arts
Off. of Behavioral Hith/Mental Retard. Svcs.,Total,297,0,2009,Adopted Budget,Full Year,,297,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Off.ot Supportive Housing,Total,193,0,2009,Adopted Budget,Full Year,,193,Office of Homeless Services,24,OHS
Office of Housing and Community Develop.,Total,90,0,2009,Adopted Budget,Full Year,,90,Office of Housing and Community Development,06,
Personnel,Total,78,0,2009,Adopted Budget,Full Year,,78,Office of Human Resources,56,OHR
Prisons,Total,2400,0,2009,Adopted Budget,Full Year,,2400,Philadelphia Prison System,23,Prisons
Procurement,Total,65,0,2009,Adopted Budget,Full Year,,65,Procurement Department,38,Procurement
Public Health,Total,1008,0,2009,Adopted Budget,Full Year,,1008,Department of Public Health,14,Public Health
Public Property,Total,178,0,2009,Adopted Budget,Full Year,,178,Department of Public Property,20,Public Property
Records,Total,76,0,2009,Adopted Budget,Full Year,,76,Department of Records,31,Records
Recreation,Total,542,0,2009,Adopted Budget,Full Year,,542,Department of Parks and Recreation,16,Parks & Recreation
Register of Wills,Total,70,0,2009,Adopted Budget,Full Year,,70,Register of Wills,68,
Revenue,Total,531,0,2009,Adopted Budget,Full Year,,531,Department of Revenue,36,Revenue
Sheriff,Total,263,0,2009,Adopted Budget,Full Year,,263,Office of the Sheriff,70,Sheriff
Streets,Total,625,0,2009,Adopted Budget,Full Year,,625,Streets Department,12,Streets
Streets Sanitation,Total,1341,0,2009,Adopted Budget,Full Year,,1341,Streets: Sanitation,12-S,
Water,Total,1988,0,2009,Adopted Budget,Full Year,,1988,Water Department,28,Water
Youth Commission,Total,1,0,2009,Adopted Budget,Full Year,,1,Youth Commission,47,
Zoning Board of Adjustment,Total,5,0,2009,Adopted Budget,Full Year,,5,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,Total,2,0,2009,Adopted Budget,Full Year,,2,Zoning Code Commission,57,
Police,General,911,6824,2009,Adopted Budget,Full Year,,7735,Police Department,11,Police
Police,Other,11,155,2009,Adopted Budget,Full Year,,166,Police Department,11,Police
Police,Total,922,6979,2009,Adopted Budget,Full Year,,7901,Police Department,11,Police
Fire,General,2395,110,2009,Adopted Budget,Full Year,,2505,Fire Department,13,Fire
Fire,Other,74,4,2009,Adopted Budget,Full Year,,78,Fire Department,13,Fire
Fire,Total,2469,114,2009,Adopted Budget,Full Year,,2583,Fire Department,13,Fire
District Attorney,General,435,15,2009,Adopted Budget,Full Year,,450,District Attorney's Office,69,DAO
District Attorney,Other,106,25,2009,Adopted Budget,Full Year,,131,District Attorney's Office,69,DAO
District Attorney,Total,541,40,2009,Adopted Budget,Full Year,,581,District Attorney's Office,69,DAO
