dept_name_raw,fund,civilian,uniformed,fiscal_year,variable,time_period,as_of_date,total,dept_name,dept_code,abbreviation
Office of Chief Administrative Officer,Other,0,0,2017,Actual,Full Year,2017-06-30,0,Office of the Chief Administrative Officer,65,CAO
Office of Community Schools and Pre-K,Other,0,0,2017,Actual,Full Year,2017-06-30,0,Office of Children and Families,66,OCF
Office of Homeless Services,Other,18,0,2017,Actual,Full Year,2017-06-30,18,Office of Homeless Services,24,OHS
Office of Housing & Comm. Development,Other,48,0,2017,Actual,Full Year,2017-06-30,48,Office of Housing and Community Development,06,
Office of Human Resources,Other,0,0,2017,Actual,Full Year,2017-06-30,0,Office of Human Resources,56,OHR
Office of Innovation and Technology,Other,88,0,2017,Actual,Full Year,2017-06-30,88,Office of Innovation and Technology,04,OIT
Office of the Inspector General,Other,0,0,2017,Actual,Full Year,2017-06-30,0,Office of the Inspector General,48,OIG
Office of Planning and Development,Other,0,0,2017,Actual,Full Year,2017-06-30,0,Mayor's Office of Planning and Development,62,
Office of Property Assessment,Other,0,0,2017,Actual,Full Year,2017-06-30,0,Office of Property Assessment,59,OPA
Office of Sustainability,Other,1,0,2017,Actual,Full Year,2017-06-30,1,Office of Sustainability,49,Sustainability
Parks and Recreation,Other,22,0,2017,Actual,Full Year,2017-06-30,22,Department of Parks and Recreation,16,Parks & Recreation
Planning & Development,Other,0,0,2017,Actual,Full Year,2017-06-30,0,Department of Planning and Development,72,Planning & Development
Prisons,Other,0,0,2017,Actual,Full Year,2017-06-30,0,Philadelphia Prison System,23,Prisons
Procurement,Other,2,0,2017,Actual,Full Year,2017-06-30,2,Procurement Department,38,Procurement
Public Health,Other,154,0,2017,Actual,Full Year,2017-06-30,154,Department of Public Health,14,Public Health
Public Property,Other,0,0,2017,Actual,Full Year,2017-06-30,0,Department of Public Property,20,Public Property
Records,Other,0,0,2017,Actual,Full Year,2017-06-30,0,Department of Records,31,Records
Register of Wills,Other,0,0,2017,Actual,Full Year,2017-06-30,0,Register of Wills,68,
Revenue,Other,241,0,2017,Actual,Full Year,2017-06-30,241,Department of Revenue,36,Revenue
Sheriff,Other,0,0,2017,Actual,Full Year,2017-06-30,0,Office of the Sheriff,70,Sheriff
Streets,Other,1,0,2017,Actual,Full Year,2017-06-30,1,Streets Department,12,Streets
Water,Other,1812,0,2017,Actual,Full Year,2017-06-30,1812,Water Department,28,Water
Water Rate Board,Other,0,0,2017,Actual,Full Year,2017-06-30,0,"Water, Sewer, and Stormwater Rate Board",67,
Youth Commission,Other,0,0,2017,Actual,Full Year,2017-06-30,0,Youth Commission,47,
Atwater Kent Museum,Total,4,0,2017,Actual,Full Year,2017-06-30,4,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),Total,127,0,2017,Actual,Full Year,2017-06-30,127,City Controller's Office,61,
Board of Ethics,Total,11,0,2017,Actual,Full Year,2017-06-30,11,Board of Ethics,45,
Board of Pensions,Total,59,0,2017,Actual,Full Year,2017-06-30,59,Board of Pensions,53,Pensions
Board of Revision of Taxes,Total,13,0,2017,Actual,Full Year,2017-06-30,13,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),Total,99,0,2017,Actual,Full Year,2017-06-30,99,City Commissioner's Office,73,City Commissioners
City Council,Total,194,0,2017,Actual,Full Year,2017-06-30,194,City Council,01,
City Planning Commission,Total,36,0,2017,Actual,Full Year,2017-06-30,36,City Planning Commission,51,
City Representative,Total,6,0,2017,Actual,Full Year,2017-06-30,6,Office of the City Representative,41,City Rep
City Treasurer,Total,14,0,2017,Actual,Full Year,2017-06-30,14,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,Total,2,0,2017,Actual,Full Year,2017-06-30,2,Civil Service Commission,55,
Commerce,Total,802,0,2017,Actual,Full Year,2017-06-30,802,Office of the Director of Commerce,42,Commerce
Finance,Total,111,0,2017,Actual,Full Year,2017-06-30,111,Office of the Director of Finance,35,Finance
First Judicial District,Total,2371,0,2017,Actual,Full Year,2017-06-30,2371,First Judicial District,84,FJD
Fleet Management,Total,343,0,2017,Actual,Full Year,2017-06-30,343,Office of Fleet Management,25,Fleet
Free Library,Total,656,0,2017,Actual,Full Year,2017-06-30,656,The Free Library of Philadelphia,52,Free Library
Historical Commission,Total,6,0,2017,Actual,Full Year,2017-06-30,6,Historical Commission,32,
Human Relations Commission,Total,31,0,2017,Actual,Full Year,2017-06-30,31,Commission on Human Relations,54,Human Relations
Human Services (1),Total,1577,0,2017,Actual,Full Year,2017-06-30,1577,Department of Human Services,22,DHS
"Labor, Mayor's Office of",Total,16,0,2017,Actual,Full Year,2017-06-30,16,Labor,03,
Law,Total,167,0,2017,Actual,Full Year,2017-06-30,167,Law Department,44,Law
Licenses & Inspections,Total,356,0,2017,Actual,Full Year,2017-06-30,356,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,Total,1,0,2017,Actual,Full Year,2017-06-30,1,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,Total,2,0,2017,Actual,Full Year,2017-06-30,2,L&I: Board of Review,27,
L&I-Zoning Board of Adjustment,Total,5,0,2017,Actual,Full Year,2017-06-30,5,Zoning Board of Adjustments,30,ZBA
Managing Director's Office,Total,332,0,2017,Actual,Full Year,2017-06-30,332,Managing Director's Office,10,MDO
Mayor's Office,Total,45,0,2017,Actual,Full Year,2017-06-30,45,Mayor's Office,05,Mayor
Mayor's Off. of Comm Empowerment/Oppor.,Total,36,0,2017,Actual,Full Year,2017-06-30,36,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation & Utilities,Total,0,0,2017,Actual,Full Year,2017-06-30,0,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,Total,10,0,2017,Actual,Full Year,2017-06-30,10,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,Total,4,0,2017,Actual,Full Year,2017-06-30,4,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Office of Behavioral Hith/Intel. disAbility,Total,248,0,2017,Actual,Full Year,2017-06-30,248,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Chief Administrative Officer,Total,55,0,2017,Actual,Full Year,2017-06-30,55,Office of the Chief Administrative Officer,65,CAO
Office of Community Schools and Pre-K,Total,32,0,2017,Actual,Full Year,2017-06-30,32,Office of Children and Families,66,OCF
Office of Homeless Services,Total,164,0,2017,Actual,Full Year,2017-06-30,164,Office of Homeless Services,24,OHS
Office of Housing & Comm. Development,Total,48,0,2017,Actual,Full Year,2017-06-30,48,Office of Housing and Community Development,06,
Office of Human Resources,Total,85,0,2017,Actual,Full Year,2017-06-30,85,Office of Human Resources,56,OHR
Office of Innovation and Technology,Total,362,0,2017,Actual,Full Year,2017-06-30,362,Office of Innovation and Technology,04,OIT
Office of the Inspector General,Total,18,0,2017,Actual,Full Year,2017-06-30,18,Office of the Inspector General,48,OIG
Office of Planning and Development,Total,4,0,2017,Actual,Full Year,2017-06-30,4,Mayor's Office of Planning and Development,62,
Office of Property Assessment,Total,199,0,2017,Actual,Full Year,2017-06-30,199,Office of Property Assessment,59,OPA
Office of Sustainability,Total,8,0,2017,Actual,Full Year,2017-06-30,8,Office of Sustainability,49,Sustainability
Parks and Recreation,Total,629,0,2017,Actual,Full Year,2017-06-30,629,Department of Parks and Recreation,16,Parks & Recreation
Planning & Development,Total,0,0,2017,Actual,Full Year,2017-06-30,0,Department of Planning and Development,72,Planning & Development
Prisons,Total,2277,0,2017,Actual,Full Year,2017-06-30,2277,Philadelphia Prison System,23,Prisons
Procurement,Total,46,0,2017,Actual,Full Year,2017-06-30,46,Procurement Department,38,Procurement
Public Health,Total,841,0,2017,Actual,Full Year,2017-06-30,841,Department of Public Health,14,Public Health
Public Property,Total,146,0,2017,Actual,Full Year,2017-06-30,146,Department of Public Property,20,Public Property
Records,Total,57,0,2017,Actual,Full Year,2017-06-30,57,Department of Records,31,Records
Register of Wills,Total,72,0,2017,Actual,Full Year,2017-06-30,72,Register of Wills,68,
Revenue,Total,643,0,2017,Actual,Full Year,2017-06-30,643,Department of Revenue,36,Revenue
Sheriff,Total,348,0,2017,Actual,Full Year,2017-06-30,348,Office of the Sheriff,70,Sheriff
Streets,Total,1703,0,2017,Actual,Full Year,2017-06-30,1703,Streets Department,12,Streets
Water,Total,1812,0,2017,Actual,Full Year,2017-06-30,1812,Water Department,28,Water
Water Rate Board,Total,0,0,2017,Actual,Full Year,2017-06-30,0,"Water, Sewer, and Stormwater Rate Board",67,
Youth Commission,Total,0,0,2017,Actual,Full Year,2017-06-30,0,Youth Commission,47,
Police,General,812,6174,2017,Actual,Full Year,2017-06-30,6986,Police Department,11,Police
Police,Other,10,152,2017,Actual,Full Year,2017-06-30,162,Police Department,11,Police
Police,Total,822,6326,2017,Actual,Full Year,2017-06-30,7148,Police Department,11,Police
Fire,General,110,2171,2017,Actual,Full Year,2017-06-30,2281,Fire Department,13,Fire
Fire,Other,3,226,2017,Actual,Full Year,2017-06-30,229,Fire Department,13,Fire
Fire,Total,113,2397,2017,Actual,Full Year,2017-06-30,2510,Fire Department,13,Fire
District Attorney,General,459,33,2017,Actual,Full Year,2017-06-30,492,District Attorney's Office,69,DAO
District Attorney,Other,60,16,2017,Actual,Full Year,2017-06-30,76,District Attorney's Office,69,DAO
District Attorney,Total,519,49,2017,Actual,Full Year,2017-06-30,568,District Attorney's Office,69,DAO
Atwater Kent Museum,General,4,0,2018,Adopted Budget,Full Year,,4,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),General,140,0,2018,Adopted Budget,Full Year,,140,City Controller's Office,61,
Board of Ethics,General,12,0,2018,Adopted Budget,Full Year,,12,Board of Ethics,45,
Board of Pensions,General,0,0,2018,Adopted Budget,Full Year,,0,Board of Pensions,53,Pensions
Board of Revision of Taxes,General,16,0,2018,Adopted Budget,Full Year,,16,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),General,102,0,2018,Adopted Budget,Full Year,,102,City Commissioner's Office,73,City Commissioners
City Council,General,195,0,2018,Adopted Budget,Full Year,,195,City Council,01,
City Planning Commission,General,0,0,2018,Adopted Budget,Full Year,,0,City Planning Commission,51,
City Representative,General,8,0,2018,Adopted Budget,Full Year,,8,Office of the City Representative,41,City Rep
City Treasurer,General,16,0,2018,Adopted Budget,Full Year,,16,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,General,2,0,2018,Adopted Budget,Full Year,,2,Civil Service Commission,55,
Commerce,General,33,0,2018,Adopted Budget,Full Year,,33,Office of the Director of Commerce,42,Commerce
Finance,General,118,0,2018,Adopted Budget,Full Year,,118,Office of the Director of Finance,35,Finance
First Judicial District,General,1877,0,2018,Adopted Budget,Full Year,,1877,First Judicial District,84,FJD
Fleet Management,General,316,0,2018,Adopted Budget,Full Year,,316,Office of Fleet Management,25,Fleet
Free Library,General,692,0,2018,Adopted Budget,Full Year,,692,The Free Library of Philadelphia,52,Free Library
Historical Commission,General,0,0,2018,Adopted Budget,Full Year,,0,Historical Commission,32,
Human Relations Commission,General,34,0,2018,Adopted Budget,Full Year,,34,Commission on Human Relations,54,Human Relations
Human Services (1),General,517,0,2018,Adopted Budget,Full Year,,517,Department of Human Services,22,DHS
"Labor, Mayor's Office of",General,23,0,2018,Adopted Budget,Full Year,,23,Labor,03,
Law,General,155,0,2018,Adopted Budget,Full Year,,155,Law Department,44,Law
Licenses & Inspections,General,429,0,2018,Adopted Budget,Full Year,,429,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,General,1,0,2018,Adopted Budget,Full Year,,1,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,General,2,0,2018,Adopted Budget,Full Year,,2,L&I: Board of Review,27,
L&I-Zoning Board of Adjustment,General,0,0,2018,Adopted Budget,Full Year,,0,Zoning Board of Adjustments,30,ZBA
Managing Director's Office,General,302,0,2018,Adopted Budget,Full Year,,302,Managing Director's Office,10,MDO
Mayor's Office,General,47,0,2018,Adopted Budget,Full Year,,47,Mayor's Office,05,Mayor
Mayor's Off. of Comm Empowerment/Oppor.,General,2,0,2018,Adopted Budget,Full Year,,2,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation & Utilities,General,0,0,2018,Adopted Budget,Full Year,,0,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,General,11,0,2018,Adopted Budget,Full Year,,11,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,General,4,0,2018,Adopted Budget,Full Year,,4,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Office of Behavioral Hith/Intel. disAbility,General,16,0,2018,Adopted Budget,Full Year,,16,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Chief Administrative Officer,General,62,0,2018,Adopted Budget,Full Year,,62,Office of the Chief Administrative Officer,65,CAO
Office of Community Schools and Pre-K,General,36,0,2018,Adopted Budget,Full Year,,36,Office of Children and Families,66,OCF
Office of Homeless Services,General,157,0,2018,Adopted Budget,Full Year,,157,Office of Homeless Services,24,OHS
Office of Housing & Comm. Development,General,0,0,2018,Adopted Budget,Full Year,,0,Office of Housing and Community Development,06,
Office of Human Resources,General,81,0,2018,Adopted Budget,Full Year,,81,Office of Human Resources,56,OHR
Office of Innovation and Technology,General,294,0,2018,Adopted Budget,Full Year,,294,Office of Innovation and Technology,04,OIT
Office of the Inspector General,General,19,0,2018,Adopted Budget,Full Year,,19,Office of the Inspector General,48,OIG
Office of Planning and Development,General,0,0,2018,Adopted Budget,Full Year,,0,Mayor's Office of Planning and Development,62,
Office of Property Assessment,General,223,0,2018,Adopted Budget,Full Year,,223,Office of Property Assessment,59,OPA
Office of Sustainability,General,8,0,2018,Adopted Budget,Full Year,,8,Office of Sustainability,49,Sustainability
Parks and Recreation,General,748,0,2018,Adopted Budget,Full Year,,748,Department of Parks and Recreation,16,Parks & Recreation
Planning & Development,General,47,0,2018,Adopted Budget,Full Year,,47,Department of Planning and Development,72,Planning & Development
Prisons,General,2325,0,2018,Adopted Budget,Full Year,,2325,Philadelphia Prison System,23,Prisons
Procurement,General,51,0,2018,Adopted Budget,Full Year,,51,Procurement Department,38,Procurement
Public Health,General,826,0,2018,Adopted Budget,Full Year,,826,Department of Public Health,14,Public Health
Public Property,General,158,0,2018,Adopted Budget,Full Year,,158,Department of Public Property,20,Public Property
Records,General,63,0,2018,Adopted Budget,Full Year,,63,Department of Records,31,Records
Register of Wills,General,74,0,2018,Adopted Budget,Full Year,,74,Register of Wills,68,
Revenue,General,436,0,2018,Adopted Budget,Full Year,,436,Department of Revenue,36,Revenue
Sheriff,General,408,0,2018,Adopted Budget,Full Year,,408,Office of the Sheriff,70,Sheriff
Streets,General,1819,0,2018,Adopted Budget,Full Year,,1819,Streets Department,12,Streets
Water,General,0,0,2018,Adopted Budget,Full Year,,0,Water Department,28,Water
Water Rate Board,General,0,0,2018,Adopted Budget,Full Year,,0,"Water, Sewer, and Stormwater Rate Board",67,
Youth Commission,General,0,0,2018,Adopted Budget,Full Year,,0,Youth Commission,47,
Atwater Kent Museum,Other,0,0,2018,Adopted Budget,Full Year,,0,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),Other,0,0,2018,Adopted Budget,Full Year,,0,City Controller's Office,61,
Board of Ethics,Other,0,0,2018,Adopted Budget,Full Year,,0,Board of Ethics,45,
Board of Pensions,Other,73,0,2018,Adopted Budget,Full Year,,73,Board of Pensions,53,Pensions
Board of Revision of Taxes,Other,0,0,2018,Adopted Budget,Full Year,,0,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),Other,0,0,2018,Adopted Budget,Full Year,,0,City Commissioner's Office,73,City Commissioners
City Council,Other,0,0,2018,Adopted Budget,Full Year,,0,City Council,01,
City Planning Commission,Other,0,0,2018,Adopted Budget,Full Year,,0,City Planning Commission,51,
City Representative,Other,0,0,2018,Adopted Budget,Full Year,,0,Office of the City Representative,41,City Rep
City Treasurer,Other,0,0,2018,Adopted Budget,Full Year,,0,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,Other,0,0,2018,Adopted Budget,Full Year,,0,Civil Service Commission,55,
Commerce,Other,911,0,2018,Adopted Budget,Full Year,,911,Office of the Director of Commerce,42,Commerce
Finance,Other,0,0,2018,Adopted Budget,Full Year,,0,Office of the Director of Finance,35,Finance
First Judicial District,Other,493,0,2018,Adopted Budget,Full Year,,493,First Judicial District,84,FJD
Fleet Management,Other,81,0,2018,Adopted Budget,Full Year,,81,Office of Fleet Management,25,Fleet
Free Library,Other,16,0,2018,Adopted Budget,Full Year,,16,The Free Library of Philadelphia,52,Free Library
Historical Commission,Other,0,0,2018,Adopted Budget,Full Year,,0,Historical Commission,32,
Human Relations Commission,Other,0,0,2018,Adopted Budget,Full Year,,0,Commission on Human Relations,54,Human Relations
Human Services (1),Other,1297,0,2018,Adopted Budget,Full Year,,1297,Department of Human Services,22,DHS
"Labor, Mayor's Office of",Other,0,0,2018,Adopted Budget,Full Year,,0,Labor,03,
Law,Other,56,0,2018,Adopted Budget,Full Year,,56,Law Department,44,Law
Licenses & Inspections,Other,9,0,2018,Adopted Budget,Full Year,,9,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,Other,0,0,2018,Adopted Budget,Full Year,,0,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,Other,0,0,2018,Adopted Budget,Full Year,,0,L&I: Board of Review,27,
L&I-Zoning Board of Adjustment,Other,0,0,2018,Adopted Budget,Full Year,,0,Zoning Board of Adjustments,30,ZBA
Managing Director's Office,Other,32,0,2018,Adopted Budget,Full Year,,32,Managing Director's Office,10,MDO
Mayor's Office,Other,3,0,2018,Adopted Budget,Full Year,,3,Mayor's Office,05,Mayor
Mayor's Off. of Comm Empowerment/Oppor.,Other,41,0,2018,Adopted Budget,Full Year,,41,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation & Utilities,Other,0,0,2018,Adopted Budget,Full Year,,0,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,Other,0,0,2018,Adopted Budget,Full Year,,0,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,Other,0,0,2018,Adopted Budget,Full Year,,0,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Office of Behavioral Hith/Intel. disAbility,Other,257,0,2018,Adopted Budget,Full Year,,257,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Chief Administrative Officer,Other,0,0,2018,Adopted Budget,Full Year,,0,Office of the Chief Administrative Officer,65,CAO
Office of Community Schools and Pre-K,Other,0,0,2018,Adopted Budget,Full Year,,0,Office of Children and Families,66,OCF
Office of Homeless Services,Other,25,0,2018,Adopted Budget,Full Year,,25,Office of Homeless Services,24,OHS
Office of Housing & Comm. Development,Other,0,0,2018,Adopted Budget,Full Year,,0,Office of Housing and Community Development,06,
Office of Human Resources,Other,0,0,2018,Adopted Budget,Full Year,,0,Office of Human Resources,56,OHR
Office of Innovation and Technology,Other,107,0,2018,Adopted Budget,Full Year,,107,Office of Innovation and Technology,04,OIT
Office of the Inspector General,Other,0,0,2018,Adopted Budget,Full Year,,0,Office of the Inspector General,48,OIG
Office of Planning and Development,Other,0,0,2018,Adopted Budget,Full Year,,0,Mayor's Office of Planning and Development,62,
Office of Property Assessment,Other,0,0,2018,Adopted Budget,Full Year,,0,Office of Property Assessment,59,OPA
Office of Sustainability,Other,1,0,2018,Adopted Budget,Full Year,,1,Office of Sustainability,49,Sustainability
Parks and Recreation,Other,24,0,2018,Adopted Budget,Full Year,,24,Department of Parks and Recreation,16,Parks & Recreation
Planning & Development,Other,57,0,2018,Adopted Budget,Full Year,,57,Department of Planning and Development,72,Planning & Development
Prisons,Other,0,0,2018,Adopted Budget,Full Year,,0,Philadelphia Prison System,23,Prisons
Procurement,Other,2,0,2018,Adopted Budget,Full Year,,2,Procurement Department,38,Procurement
Public Health,Other,219,0,2018,Adopted Budget,Full Year,,219,Department of Public Health,14,Public Health
Public Property,Other,0,0,2018,Adopted Budget,Full Year,,0,Department of Public Property,20,Public Property
Records,Other,0,0,2018,Adopted Budget,Full Year,,0,Department of Records,31,Records
Register of Wills,Other,0,0,2018,Adopted Budget,Full Year,,0,Register of Wills,68,
Revenue,Other,232,0,2018,Adopted Budget,Full Year,,232,Department of Revenue,36,Revenue
Sheriff,Other,0,0,2018,Adopted Budget,Full Year,,0,Office of the Sheriff,70,Sheriff
Streets,Other,0,0,2018,Adopted Budget,Full Year,,0,Streets Department,12,Streets
Water,Other,2072,0,2018,Adopted Budget,Full Year,,2072,Water Department,28,Water
Water Rate Board,Other,1,0,2018,Adopted Budget,Full Year,,1,"Water, Sewer, and Stormwater Rate Board",67,
Youth Commission,Other,0,0,2018,Adopted Budget,Full Year,,0,Youth Commission,47,
Atwater Kent Museum,Total,4,0,2018,Adopted Budget,Full Year,,4,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),Total,140,0,2018,Adopted Budget,Full Year,,140,City Controller's Office,61,
Board of Ethics,Total,12,0,2018,Adopted Budget,Full Year,,12,Board of Ethics,45,
Board of Pensions,Total,73,0,2018,Adopted Budget,Full Year,,73,Board of Pensions,53,Pensions
Board of Revision of Taxes,Total,16,0,2018,Adopted Budget,Full Year,,16,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),Total,102,0,2018,Adopted Budget,Full Year,,102,City Commissioner's Office,73,City Commissioners
City Council,Total,195,0,2018,Adopted Budget,Full Year,,195,City Council,01,
City Planning Commission,Total,0,0,2018,Adopted Budget,Full Year,,0,City Planning Commission,51,
City Representative,Total,8,0,2018,Adopted Budget,Full Year,,8,Office of the City Representative,41,City Rep
City Treasurer,Total,16,0,2018,Adopted Budget,Full Year,,16,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,Total,2,0,2018,Adopted Budget,Full Year,,2,Civil Service Commission,55,
Commerce,Total,944,0,2018,Adopted Budget,Full Year,,944,Office of the Director of Commerce,42,Commerce
Finance,Total,118,0,2018,Adopted Budget,Full Year,,118,Office of the Director of Finance,35,Finance
First Judicial District,Total,2370,0,2018,Adopted Budget,Full Year,,2370,First Judicial District,84,FJD
Fleet Management,Total,397,0,2018,Adopted Budget,Full Year,,397,Office of Fleet Management,25,Fleet
Free Library,Total,708,0,2018,Adopted Budget,Full Year,,708,The Free Library of Philadelphia,52,Free Library
Historical Commission,Total,0,0,2018,Adopted Budget,Full Year,,0,Historical Commission,32,
Human Relations Commission,Total,34,0,2018,Adopted Budget,Full Year,,34,Commission on Human Relations,54,Human Relations
Human Services (1),Total,1814,0,2018,Adopted Budget,Full Year,,1814,Department of Human Services,22,DHS
"Labor, Mayor's Office of",Total,23,0,2018,Adopted Budget,Full Year,,23,Labor,03,
Law,Total,211,0,2018,Adopted Budget,Full Year,,211,Law Department,44,Law
Licenses & Inspections,Total,438,0,2018,Adopted Budget,Full Year,,438,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,Total,1,0,2018,Adopted Budget,Full Year,,1,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,Total,2,0,2018,Adopted Budget,Full Year,,2,L&I: Board of Review,27,
L&I-Zoning Board of Adjustment,Total,0,0,2018,Adopted Budget,Full Year,,0,Zoning Board of Adjustments,30,ZBA
Managing Director's Office,Total,334,0,2018,Adopted Budget,Full Year,,334,Managing Director's Office,10,MDO
Mayor's Office,Total,50,0,2018,Adopted Budget,Full Year,,50,Mayor's Office,05,Mayor
Mayor's Off. of Comm Empowerment/Oppor.,Total,43,0,2018,Adopted Budget,Full Year,,43,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation & Utilities,Total,0,0,2018,Adopted Budget,Full Year,,0,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,Total,11,0,2018,Adopted Budget,Full Year,,11,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,Total,4,0,2018,Adopted Budget,Full Year,,4,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Office of Behavioral Hith/Intel. disAbility,Total,273,0,2018,Adopted Budget,Full Year,,273,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Chief Administrative Officer,Total,62,0,2018,Adopted Budget,Full Year,,62,Office of the Chief Administrative Officer,65,CAO
Office of Community Schools and Pre-K,Total,36,0,2018,Adopted Budget,Full Year,,36,Office of Children and Families,66,OCF
Office of Homeless Services,Total,182,0,2018,Adopted Budget,Full Year,,182,Office of Homeless Services,24,OHS
Office of Housing & Comm. Development,Total,0,0,2018,Adopted Budget,Full Year,,0,Office of Housing and Community Development,06,
Office of Human Resources,Total,81,0,2018,Adopted Budget,Full Year,,81,Office of Human Resources,56,OHR
Office of Innovation and Technology,Total,401,0,2018,Adopted Budget,Full Year,,401,Office of Innovation and Technology,04,OIT
Office of the Inspector General,Total,19,0,2018,Adopted Budget,Full Year,,19,Office of the Inspector General,48,OIG
Office of Planning and Development,Total,0,0,2018,Adopted Budget,Full Year,,0,Mayor's Office of Planning and Development,62,
Office of Property Assessment,Total,223,0,2018,Adopted Budget,Full Year,,223,Office of Property Assessment,59,OPA
Office of Sustainability,Total,9,0,2018,Adopted Budget,Full Year,,9,Office of Sustainability,49,Sustainability
Parks and Recreation,Total,772,0,2018,Adopted Budget,Full Year,,772,Department of Parks and Recreation,16,Parks & Recreation
Planning & Development,Total,104,0,2018,Adopted Budget,Full Year,,104,Department of Planning and Development,72,Planning & Development
Prisons,Total,2325,0,2018,Adopted Budget,Full Year,,2325,Philadelphia Prison System,23,Prisons
Procurement,Total,53,0,2018,Adopted Budget,Full Year,,53,Procurement Department,38,Procurement
Public Health,Total,1045,0,2018,Adopted Budget,Full Year,,1045,Department of Public Health,14,Public Health
Public Property,Total,158,0,2018,Adopted Budget,Full Year,,158,Department of Public Property,20,Public Property
Records,Total,63,0,2018,Adopted Budget,Full Year,,63,Department of Records,31,Records
Register of Wills,Total,74,0,2018,Adopted Budget,Full Year,,74,Register of Wills,68,
Revenue,Total,668,0,2018,Adopted Budget,Full Year,,668,Department of Revenue,36,Revenue
Sheriff,Total,408,0,2018,Adopted Budget,Full Year,,408,Office of the Sheriff,70,Sheriff
Streets,Total,1819,0,2018,Adopted Budget,Full Year,,1819,Streets Department,12,Streets
Water,Total,2072,0,2018,Adopted Budget,Full Year,,2072,Water Department,28,Water
Water Rate Board,Total,1,0,2018,Adopted Budget,Full Year,,1,"Water, Sewer, and Stormwater Rate Board",67,
Youth Commission,Total,0,0,2018,Adopted Budget,Full Year,,0,Youth Commission,47,
Police,General,846,6525,2018,Adopted Budget,Full Year,,7371,Police Department,11,Police
Police,Other,11,155,2018,Adopted Budget,Full Year,,166,Police Department,11,Police
Police,Total,857,6680,2018,Adopted Budget,Full Year,,7537,Police Department,11,Police
Fire,General,120,2486,2018,Adopted Budget,Full Year,,2606,Fire Department,13,Fire
Fire,Other,3,181,2018,Adopted Budget,Full Year,,184,Fire Department,13,Fire
Fire,Total,123,2667,2018,Adopted Budget,Full Year,,2790,Fire Department,13,Fire
District Attorney,General,489,36,2018,Adopted Budget,Full Year,,525,District Attorney's Office,69,DAO
District Attorney,Other,64,17,2018,Adopted Budget,Full Year,,81,District Attorney's Office,69,DAO
District Attorney,Total,553,53,2018,Adopted Budget,Full Year,,606,District Attorney's Office,69,DAO
