dept_name_raw,fund,civilian,uniformed,fiscal_year,variable,time_period,as_of_date,total,dept_name,dept_code,abbreviation
Streets - Transportation,Other,0,0,2015,Actual,Full Year,2015-06-30,0,Streets: Transportation,12-T,
Water,Other,1747,0,2015,Actual,Full Year,2015-06-30,1747,Water Department,28,Water
Youth Commission,Other,0,0,2015,Actual,Full Year,2015-06-30,0,Youth Commission,47,
Atwater Kent Museum,Total,2,0,2015,Actual,Full Year,2015-06-30,2,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),Total,129,0,2015,Actual,Full Year,2015-06-30,129,City Controller's Office,61,
Board of Ethics,Total,9,0,2015,Actual,Full Year,2015-06-30,9,Board of Ethics,45,
Board of Pensions,Total,41,0,2015,Actual,Full Year,2015-06-30,41,Board of Pensions,53,Pensions
Board of Revision of Taxes,Total,12,0,2015,Actual,Full Year,2015-06-30,12,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),Total,91,0,2015,Actual,Full Year,2015-06-30,91,City Commissioner's Office,73,City Commissioners
City Council,Total,176,0,2015,Actual,Full Year,2015-06-30,176,City Council,01,
City Planning Commission,Total,34,0,2015,Actual,Full Year,2015-06-30,34,City Planning Commission,51,
City Representative,Total,6,0,2015,Actual,Full Year,2015-06-30,6,Office of the City Representative,41,City Rep
City Treasurer,Total,15,0,2015,Actual,Full Year,2015-06-30,15,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,Total,2,0,2015,Actual,Full Year,2015-06-30,2,Civil Service Commission,55,
Commerce,Total,781,0,2015,Actual,Full Year,2015-06-30,781,Office of the Director of Commerce,42,Commerce
Finance,Total,172,0,2015,Actual,Full Year,2015-06-30,172,Office of the Director of Finance,35,Finance
First Judicial District,Total,2309,0,2015,Actual,Full Year,2015-06-30,2309,First Judicial District,84,FJD
Fleet Management,Total,326,0,2015,Actual,Full Year,2015-06-30,326,Office of Fleet Management,25,Fleet
Free Library,Total,656,0,2015,Actual,Full Year,2015-06-30,656,The Free Library of Philadelphia,52,Free Library
Historical Commission,Total,6,0,2015,Actual,Full Year,2015-06-30,6,Historical Commission,32,
Human Relations Commission,Total,30,0,2015,Actual,Full Year,2015-06-30,30,Commission on Human Relations,54,Human Relations
Human Services (1),Total,1528,0,2015,Actual,Full Year,2015-06-30,1528,Department of Human Services,22,DHS
"Labor Relations, Mayor's Office of",Total,7,0,2015,Actual,Full Year,2015-06-30,7,Labor,03,
Law,Total,202,0,2015,Actual,Full Year,2015-06-30,202,Law Department,44,Law
Licenses & Inspections,Total,335,0,2015,Actual,Full Year,2015-06-30,335,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,Total,1,0,2015,Actual,Full Year,2015-06-30,1,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,Total,2,0,2015,Actual,Full Year,2015-06-30,2,L&I: Board of Review,27,
L&I-Zoning Board of Adjustment,Total,5,0,2015,Actual,Full Year,2015-06-30,5,Zoning Board of Adjustments,30,ZBA
Managing Director's Office,Total,314,0,2015,Actual,Full Year,2015-06-30,314,Managing Director's Office,10,MDO
Mayor's Office,Total,54,0,2015,Actual,Full Year,2015-06-30,54,Mayor's Office,05,Mayor
Mayor's Off. of Comm Empowerment/Oppor.,Total,34,0,2015,Actual,Full Year,2015-06-30,34,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation & Utilities,Total,16,0,2015,Actual,Full Year,2015-06-30,16,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,Total,10,0,2015,Actual,Full Year,2015-06-30,10,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,Total,2,0,2015,Actual,Full Year,2015-06-30,2,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Office of Behavioral Hith/Intel. disAbility,Total,227,0,2015,Actual,Full Year,2015-06-30,227,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing & Comm. Development,Total,56,0,2015,Actual,Full Year,2015-06-30,56,Office of Housing and Community Development,06,
Office of Human Resources,Total,83,0,2015,Actual,Full Year,2015-06-30,83,Office of Human Resources,56,OHR
Office of Innovation and Technology,Total,344,0,2015,Actual,Full Year,2015-06-30,344,Office of Innovation and Technology,04,OIT
Office of the Inspector General,Total,18,0,2015,Actual,Full Year,2015-06-30,18,Office of the Inspector General,48,OIG
Office of Property Assessment,Total,186,0,2015,Actual,Full Year,2015-06-30,186,Office of Property Assessment,59,OPA
Office of Supportive Housing,Total,148,0,2015,Actual,Full Year,2015-06-30,148,Office of Homeless Services,24,OHS
Office of Sustainability,Total,0,0,2015,Actual,Full Year,2015-06-30,0,Office of Sustainability,49,Sustainability
Parks and Recreation,Total,626,0,2015,Actual,Full Year,2015-06-30,626,Department of Parks and Recreation,16,Parks & Recreation
Prisons,Total,2286,0,2015,Actual,Full Year,2015-06-30,2286,Philadelphia Prison System,23,Prisons
Procurement,Total,46,0,2015,Actual,Full Year,2015-06-30,46,Procurement Department,38,Procurement
Public Health,Total,808,0,2015,Actual,Full Year,2015-06-30,808,Department of Public Health,14,Public Health
Public Property,Total,137,0,2015,Actual,Full Year,2015-06-30,137,Department of Public Property,20,Public Property
Records,Total,56,0,2015,Actual,Full Year,2015-06-30,56,Department of Records,31,Records
Register of Wills,Total,64,0,2015,Actual,Full Year,2015-06-30,64,Register of Wills,68,
Revenue,Total,550,0,2015,Actual,Full Year,2015-06-30,550,Department of Revenue,36,Revenue
Sheriff,Total,299,0,2015,Actual,Full Year,2015-06-30,299,Office of the Sheriff,70,Sheriff
Streets Sanitation,Total,1146,0,2015,Actual,Full Year,2015-06-30,1146,Streets: Sanitation,12-S,
Streets - Transportation,Total,518,0,2015,Actual,Full Year,2015-06-30,518,Streets: Transportation,12-T,
Water,Total,1747,0,2015,Actual,Full Year,2015-06-30,1747,Water Department,28,Water
Youth Commission,Total,2,0,2015,Actual,Full Year,2015-06-30,2,Youth Commission,47,
Police,General,776,6285,2015,Actual,Full Year,2015-06-30,7061,Police Department,11,Police
Police,Other,11,168,2015,Actual,Full Year,2015-06-30,179,Police Department,11,Police
Police,Total,787,6453,2015,Actual,Full Year,2015-06-30,7240,Police Department,11,Police
Fire,General,108,2042,2015,Actual,Full Year,2015-06-30,2150,Fire Department,13,Fire
Fire,Other,2,192,2015,Actual,Full Year,2015-06-30,194,Fire Department,13,Fire
Fire,Total,110,2234,2015,Actual,Full Year,2015-06-30,2344,Fire Department,13,Fire
District Attorney,General,464,12,2015,Actual,Full Year,2015-06-30,476,District Attorney's Office,69,DAO
District Attorney,Other,68,10,2015,Actual,Full Year,2015-06-30,78,District Attorney's Office,69,DAO
District Attorney,Total,532,22,2015,Actual,Full Year,2015-06-30,554,District Attorney's Office,69,DAO
Atwater Kent Museum,General,4,0,2016,Adopted Budget,Full Year,,4,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),General,140,0,2016,Adopted Budget,Full Year,,140,City Controller's Office,61,
Board of Ethics,General,12,0,2016,Adopted Budget,Full Year,,12,Board of Ethics,45,
Board of Pensions,General,0,0,2016,Adopted Budget,Full Year,,0,Board of Pensions,53,Pensions
Board of Revision of Taxes,General,14,0,2016,Adopted Budget,Full Year,,14,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),General,98,0,2016,Adopted Budget,Full Year,,98,City Commissioner's Office,73,City Commissioners
City Council,General,195,0,2016,Adopted Budget,Full Year,,195,City Council,01,
City Planning Commission,General,32,0,2016,Adopted Budget,Full Year,,32,City Planning Commission,51,
City Representative,General,7,0,2016,Adopted Budget,Full Year,,7,Office of the City Representative,41,City Rep
City Treasurer,General,16,0,2016,Adopted Budget,Full Year,,16,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,General,2,0,2016,Adopted Budget,Full Year,,2,Civil Service Commission,55,
Commerce,General,34,0,2016,Adopted Budget,Full Year,,34,Office of the Director of Commerce,42,Commerce
Finance,General,175,0,2016,Adopted Budget,Full Year,,175,Office of the Director of Finance,35,Finance
First Judicial District,General,1886,0,2016,Adopted Budget,Full Year,,1886,First Judicial District,84,FJD
Fleet Management,General,287,0,2016,Adopted Budget,Full Year,,287,Office of Fleet Management,25,Fleet
Free Library,General,692,0,2016,Adopted Budget,Full Year,,692,The Free Library of Philadelphia,52,Free Library
Historical Commission,General,6,0,2016,Adopted Budget,Full Year,,6,Historical Commission,32,
Human Relations Commission,General,34,0,2016,Adopted Budget,Full Year,,34,Commission on Human Relations,54,Human Relations
Human Services (1),General,449,0,2016,Adopted Budget,Full Year,,449,Department of Human Services,22,DHS
"Labor Relations, Mayor's Office of",General,8,0,2016,Adopted Budget,Full Year,,8,Labor,03,
Law,General,154,0,2016,Adopted Budget,Full Year,,154,Law Department,44,Law
Licenses & Inspections,General,384,0,2016,Adopted Budget,Full Year,,384,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,General,1,0,2016,Adopted Budget,Full Year,,1,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,General,2,0,2016,Adopted Budget,Full Year,,2,L&I: Board of Review,27,
L&I-Zoning Board of Adjustment,General,5,0,2016,Adopted Budget,Full Year,,5,Zoning Board of Adjustments,30,ZBA
Managing Director's Office,General,266,0,2016,Adopted Budget,Full Year,,266,Managing Director's Office,10,MDO
Mayor's Office,General,49,0,2016,Adopted Budget,Full Year,,49,Mayor's Office,05,Mayor
Mayor's Off. of Comm Empowerment/Oppor.,General,0,0,2016,Adopted Budget,Full Year,,0,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation & Utilities,General,13,0,2016,Adopted Budget,Full Year,,13,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,General,11,0,2016,Adopted Budget,Full Year,,11,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,General,3,0,2016,Adopted Budget,Full Year,,3,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Office of Behavioral Hith/Intel. disAbility,General,16,0,2016,Adopted Budget,Full Year,,16,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing & Comm. Development,General,0,0,2016,Adopted Budget,Full Year,,0,Office of Housing and Community Development,06,
Office of Human Resources,General,91,0,2016,Adopted Budget,Full Year,,91,Office of Human Resources,56,OHR
Office of Innovation and Technology,General,295,0,2016,Adopted Budget,Full Year,,295,Office of Innovation and Technology,04,OIT
Office of the Inspector General,General,20,0,2016,Adopted Budget,Full Year,,20,Office of the Inspector General,48,OIG
Office of Property Assessment,General,217,0,2016,Adopted Budget,Full Year,,217,Office of Property Assessment,59,OPA
Office of Supportive Housing,General,159,0,2016,Adopted Budget,Full Year,,159,Office of Homeless Services,24,OHS
Office of Sustainability,General,8,0,2016,Adopted Budget,Full Year,,8,Office of Sustainability,49,Sustainability
Parks and Recreation,General,706,0,2016,Adopted Budget,Full Year,,706,Department of Parks and Recreation,16,Parks & Recreation
Prisons,General,2325,0,2016,Adopted Budget,Full Year,,2325,Philadelphia Prison System,23,Prisons
Procurement,General,51,0,2016,Adopted Budget,Full Year,,51,Procurement Department,38,Procurement
Public Health,General,781,0,2016,Adopted Budget,Full Year,,781,Department of Public Health,14,Public Health
Public Property,General,159,0,2016,Adopted Budget,Full Year,,159,Department of Public Property,20,Public Property
Records,General,63,0,2016,Adopted Budget,Full Year,,63,Department of Records,31,Records
Register of Wills,General,64,0,2016,Adopted Budget,Full Year,,64,Register of Wills,68,
Revenue,General,360,0,2016,Adopted Budget,Full Year,,360,Department of Revenue,36,Revenue
Sheriff,General,323,0,2016,Adopted Budget,Full Year,,323,Office of the Sheriff,70,Sheriff
Streets Sanitation,General,1233,0,2016,Adopted Budget,Full Year,,1233,Streets: Sanitation,12-S,
Streets - Transportation,General,561,0,2016,Adopted Budget,Full Year,,561,Streets: Transportation,12-T,
Water,General,0,0,2016,Adopted Budget,Full Year,,0,Water Department,28,Water
Youth Commission,General,2,0,2016,Adopted Budget,Full Year,,2,Youth Commission,47,
Atwater Kent Museum,Other,0,0,2016,Adopted Budget,Full Year,,0,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),Other,0,0,2016,Adopted Budget,Full Year,,0,City Controller's Office,61,
Board of Ethics,Other,0,0,2016,Adopted Budget,Full Year,,0,Board of Ethics,45,
Board of Pensions,Other,73,0,2016,Adopted Budget,Full Year,,73,Board of Pensions,53,Pensions
Board of Revision of Taxes,Other,0,0,2016,Adopted Budget,Full Year,,0,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),Other,0,0,2016,Adopted Budget,Full Year,,0,City Commissioner's Office,73,City Commissioners
City Council,Other,0,0,2016,Adopted Budget,Full Year,,0,City Council,01,
City Planning Commission,Other,5,0,2016,Adopted Budget,Full Year,,5,City Planning Commission,51,
City Representative,Other,0,0,2016,Adopted Budget,Full Year,,0,Office of the City Representative,41,City Rep
City Treasurer,Other,0,0,2016,Adopted Budget,Full Year,,0,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,Other,0,0,2016,Adopted Budget,Full Year,,0,Civil Service Commission,55,
Commerce,Other,850,0,2016,Adopted Budget,Full Year,,850,Office of the Director of Commerce,42,Commerce
Finance,Other,0,0,2016,Adopted Budget,Full Year,,0,Office of the Director of Finance,35,Finance
First Judicial District,Other,504,0,2016,Adopted Budget,Full Year,,504,First Judicial District,84,FJD
Fleet Management,Other,78,0,2016,Adopted Budget,Full Year,,78,Office of Fleet Management,25,Fleet
Free Library,Other,27,0,2016,Adopted Budget,Full Year,,27,The Free Library of Philadelphia,52,Free Library
Historical Commission,Other,0,0,2016,Adopted Budget,Full Year,,0,Historical Commission,32,
Human Relations Commission,Other,0,0,2016,Adopted Budget,Full Year,,0,Commission on Human Relations,54,Human Relations
Human Services (1),Other,1392,0,2016,Adopted Budget,Full Year,,1392,Department of Human Services,22,DHS
"Labor Relations, Mayor's Office of",Other,0,0,2016,Adopted Budget,Full Year,,0,Labor,03,
Law,Other,56,0,2016,Adopted Budget,Full Year,,56,Law Department,44,Law
Licenses & Inspections,Other,9,0,2016,Adopted Budget,Full Year,,9,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,Other,0,0,2016,Adopted Budget,Full Year,,0,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,Other,0,0,2016,Adopted Budget,Full Year,,0,L&I: Board of Review,27,
L&I-Zoning Board of Adjustment,Other,0,0,2016,Adopted Budget,Full Year,,0,Zoning Board of Adjustments,30,ZBA
Managing Director's Office,Other,24,0,2016,Adopted Budget,Full Year,,24,Managing Director's Office,10,MDO
Mayor's Office,Other,3,0,2016,Adopted Budget,Full Year,,3,Mayor's Office,05,Mayor
Mayor's Off. of Comm Empowerment/Oppor.,Other,37,0,2016,Adopted Budget,Full Year,,37,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation & Utilities,Other,2,0,2016,Adopted Budget,Full Year,,2,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,Other,0,0,2016,Adopted Budget,Full Year,,0,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,Other,0,0,2016,Adopted Budget,Full Year,,0,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Office of Behavioral Hith/Intel. disAbility,Other,249,0,2016,Adopted Budget,Full Year,,249,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing & Comm. Development,Other,58,0,2016,Adopted Budget,Full Year,,58,Office of Housing and Community Development,06,
Office of Human Resources,Other,0,0,2016,Adopted Budget,Full Year,,0,Office of Human Resources,56,OHR
Office of Innovation and Technology,Other,86,0,2016,Adopted Budget,Full Year,,86,Office of Innovation and Technology,04,OIT
Office of the Inspector General,Other,0,0,2016,Adopted Budget,Full Year,,0,Office of the Inspector General,48,OIG
Office of Property Assessment,Other,0,0,2016,Adopted Budget,Full Year,,0,Office of Property Assessment,59,OPA
Office of Supportive Housing,Other,12,0,2016,Adopted Budget,Full Year,,12,Office of Homeless Services,24,OHS
Office of Sustainability,Other,1,0,2016,Adopted Budget,Full Year,,1,Office of Sustainability,49,Sustainability
Parks and Recreation,Other,24,0,2016,Adopted Budget,Full Year,,24,Department of Parks and Recreation,16,Parks & Recreation
Prisons,Other,0,0,2016,Adopted Budget,Full Year,,0,Philadelphia Prison System,23,Prisons
Procurement,Other,2,0,2016,Adopted Budget,Full Year,,2,Procurement Department,38,Procurement
Public Health,Other,231,0,2016,Adopted Budget,Full Year,,231,Department of Public Health,14,Public Health
Public Property,Other,0,0,2016,Adopted Budget,Full Year,,0,Department of Public Property,20,Public Property
Records,Other,0,0,2016,Adopted Budget,Full Year,,0,Department of Records,31,Records
Register of Wills,Other,0,0,2016,Adopted Budget,Full Year,,0,Register of Wills,68,
Revenue,Other,255,0,2016,Adopted Budget,Full Year,,255,Department of Revenue,36,Revenue
Sheriff,Other,0,0,2016,Adopted Budget,Full Year,,0,Office of the Sheriff,70,Sheriff
Streets Sanitation,Other,0,0,2016,Adopted Budget,Full Year,,0,Streets: Sanitation,12-S,
Streets - Transportation,Other,0,0,2016,Adopted Budget,Full Year,,0,Streets: Transportation,12-T,
Water,Other,1959,0,2016,Adopted Budget,Full Year,,1959,Water Department,28,Water
Youth Commission,Other,0,0,2016,Adopted Budget,Full Year,,0,Youth Commission,47,
Atwater Kent Museum,Total,4,0,2016,Adopted Budget,Full Year,,4,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),Total,140,0,2016,Adopted Budget,Full Year,,140,City Controller's Office,61,
Board of Ethics,Total,12,0,2016,Adopted Budget,Full Year,,12,Board of Ethics,45,
Board of Pensions,Total,73,0,2016,Adopted Budget,Full Year,,73,Board of Pensions,53,Pensions
Board of Revision of Taxes,Total,14,0,2016,Adopted Budget,Full Year,,14,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),Total,98,0,2016,Adopted Budget,Full Year,,98,City Commissioner's Office,73,City Commissioners
City Council,Total,195,0,2016,Adopted Budget,Full Year,,195,City Council,01,
City Planning Commission,Total,37,0,2016,Adopted Budget,Full Year,,37,City Planning Commission,51,
City Representative,Total,7,0,2016,Adopted Budget,Full Year,,7,Office of the City Representative,41,City Rep
City Treasurer,Total,16,0,2016,Adopted Budget,Full Year,,16,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,Total,2,0,2016,Adopted Budget,Full Year,,2,Civil Service Commission,55,
Commerce,Total,884,0,2016,Adopted Budget,Full Year,,884,Office of the Director of Commerce,42,Commerce
Finance,Total,175,0,2016,Adopted Budget,Full Year,,175,Office of the Director of Finance,35,Finance
First Judicial District,Total,2390,0,2016,Adopted Budget,Full Year,,2390,First Judicial District,84,FJD
Fleet Management,Total,365,0,2016,Adopted Budget,Full Year,,365,Office of Fleet Management,25,Fleet
Free Library,Total,719,0,2016,Adopted Budget,Full Year,,719,The Free Library of Philadelphia,52,Free Library
Historical Commission,Total,6,0,2016,Adopted Budget,Full Year,,6,Historical Commission,32,
Human Relations Commission,Total,34,0,2016,Adopted Budget,Full Year,,34,Commission on Human Relations,54,Human Relations
Human Services (1),Total,1841,0,2016,Adopted Budget,Full Year,,1841,Department of Human Services,22,DHS
"Labor Relations, Mayor's Office of",Total,8,0,2016,Adopted Budget,Full Year,,8,Labor,03,
Law,Total,210,0,2016,Adopted Budget,Full Year,,210,Law Department,44,Law
Licenses & Inspections,Total,393,0,2016,Adopted Budget,Full Year,,393,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,Total,1,0,2016,Adopted Budget,Full Year,,1,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,Total,2,0,2016,Adopted Budget,Full Year,,2,L&I: Board of Review,27,
L&I-Zoning Board of Adjustment,Total,5,0,2016,Adopted Budget,Full Year,,5,Zoning Board of Adjustments,30,ZBA
Managing Director's Office,Total,290,0,2016,Adopted Budget,Full Year,,290,Managing Director's Office,10,MDO
Mayor's Office,Total,52,0,2016,Adopted Budget,Full Year,,52,Mayor's Office,05,Mayor
Mayor's Off. of Comm Empowerment/Oppor.,Total,37,0,2016,Adopted Budget,Full Year,,37,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation & Utilities,Total,15,0,2016,Adopted Budget,Full Year,,15,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,Total,11,0,2016,Adopted Budget,Full Year,,11,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,Total,3,0,2016,Adopted Budget,Full Year,,3,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Office of Behavioral Hith/Intel. disAbility,Total,265,0,2016,Adopted Budget,Full Year,,265,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing & Comm. Development,Total,58,0,2016,Adopted Budget,Full Year,,58,Office of Housing and Community Development,06,
Office of Human Resources,Total,91,0,2016,Adopted Budget,Full Year,,91,Office of Human Resources,56,OHR
Office of Innovation and Technology,Total,381,0,2016,Adopted Budget,Full Year,,381,Office of Innovation and Technology,04,OIT
Office of the Inspector General,Total,20,0,2016,Adopted Budget,Full Year,,20,Office of the Inspector General,48,OIG
Office of Property Assessment,Total,217,0,2016,Adopted Budget,Full Year,,217,Office of Property Assessment,59,OPA
Office of Supportive Housing,Total,171,0,2016,Adopted Budget,Full Year,,171,Office of Homeless Services,24,OHS
Office of Sustainability,Total,9,0,2016,Adopted Budget,Full Year,,9,Office of Sustainability,49,Sustainability
Parks and Recreation,Total,730,0,2016,Adopted Budget,Full Year,,730,Department of Parks and Recreation,16,Parks & Recreation
Prisons,Total,2325,0,2016,Adopted Budget,Full Year,,2325,Philadelphia Prison System,23,Prisons
Procurement,Total,53,0,2016,Adopted Budget,Full Year,,53,Procurement Department,38,Procurement
Public Health,Total,1012,0,2016,Adopted Budget,Full Year,,1012,Department of Public Health,14,Public Health
Public Property,Total,159,0,2016,Adopted Budget,Full Year,,159,Department of Public Property,20,Public Property
Records,Total,63,0,2016,Adopted Budget,Full Year,,63,Department of Records,31,Records
Register of Wills,Total,64,0,2016,Adopted Budget,Full Year,,64,Register of Wills,68,
Revenue,Total,615,0,2016,Adopted Budget,Full Year,,615,Department of Revenue,36,Revenue
Sheriff,Total,323,0,2016,Adopted Budget,Full Year,,323,Office of the Sheriff,70,Sheriff
Streets Sanitation,Total,1233,0,2016,Adopted Budget,Full Year,,1233,Streets: Sanitation,12-S,
Streets - Transportation,Total,561,0,2016,Adopted Budget,Full Year,,561,Streets: Transportation,12-T,
Water,Total,1959,0,2016,Adopted Budget,Full Year,,1959,Water Department,28,Water
Youth Commission,Total,2,0,2016,Adopted Budget,Full Year,,2,Youth Commission,47,
Police,General,846,6525,2016,Adopted Budget,Full Year,,7371,Police Department,11,Police
Police,Other,11,155,2016,Adopted Budget,Full Year,,166,Police Department,11,Police
Police,Total,857,6680,2016,Adopted Budget,Full Year,,7537,Police Department,11,Police
Fire,General,123,2164,2016,Adopted Budget,Full Year,,2287,Fire Department,13,Fire
Fire,Other,4,203,2016,Adopted Budget,Full Year,,207,Fire Department,13,Fire
Fire,Total,127,2367,2016,Adopted Budget,Full Year,,2494,Fire Department,13,Fire
District Attorney,General,452,30,2016,Adopted Budget,Full Year,,482,District Attorney's Office,69,DAO
District Attorney,Other,110,16,2016,Adopted Budget,Full Year,,126,District Attorney's Office,69,DAO
District Attorney,Total,562,46,2016,Adopted Budget,Full Year,,608,District Attorney's Office,69,DAO
