dept_name_raw,total,fiscal_year,variable,time_period,as_of_date,dept_name,dept_code,abbreviation
Employee Benefits: Group Life Insurance,8850000,2022,Current Projection,Full Year,2022-06-30,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Group Legal,5535000,2022,Current Projection,Full Year,2022-06-30,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Tool Allowance,150000,2022,Current Projection,Full Year,2022-06-30,Employee Benefits: Tool Allowance,35-EB-TA,
Finance-Hero Scholarship Awards,54000,2022,Current Projection,Full Year,2022-06-30,Finance: Hero Scholarship Awards,35-HA,
Finance-Indemnities,49246000,2022,Current Projection,Full Year,2022-06-30,Finance: Indemnities,35-IN,
Finance-Refunds,250000,2022,Current Projection,Full Year,2022-06-30,Finance: Refunds,35-R,
Finance-School District Contribution,255953201,2022,Current Projection,Full Year,2022-06-30,Finance: School District Contribution,35-SD,
Finance-Witness Fees,171518,2022,Current Projection,Full Year,2022-06-30,Finance: Witness Fees,35-WF,
Fire,373167463,2022,Current Projection,Full Year,2022-06-30,Fire Department,13,Fire
First Judicial District,119749157,2022,Current Projection,Full Year,2022-06-30,First Judicial District,84,FJD
Fleet Services,50074107,2022,Current Projection,Full Year,2022-06-30,Office of Fleet Management,25,Fleet
Fleet Services Vehicle Purchases,9745852,2022,Current Projection,Full Year,2022-06-30,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,45326677,2022,Current Projection,Full Year,2022-06-30,The Free Library of Philadelphia,52,Free Library
Human Relations Commission,2526595,2022,Current Projection,Full Year,2022-06-30,Commission on Human Relations,54,Human Relations
Human Services,181234022,2022,Current Projection,Full Year,2022-06-30,Department of Human Services,22,DHS
Labor,3361494,2022,Current Projection,Full Year,2022-06-30,Labor,03,
Law,21872000,2022,Current Projection,Full Year,2022-06-30,Law Department,44,Law
Licenses & Inspections,40049086,2022,Current Projection,Full Year,2022-06-30,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,82151,2022,Current Projection,Full Year,2022-06-30,L&I: Board of Building and Standards,29,
L&I-Board of L&I Review,181598,2022,Current Projection,Full Year,2022-06-30,L&I: Board of Review,27,
Managing Director's Office,108071700,2022,Current Projection,Full Year,2022-06-30,Managing Director's Office,10,MDO
Managing Director-Legal Services,52404449,2022,Current Projection,Full Year,2022-06-30,MDO: Legal Services,10-LS,
Mayor's Office,6832234,2022,Current Projection,Full Year,2022-06-30,Mayor's Office,05,Mayor
Mayor's Office-Scholarships,135000,2022,Current Projection,Full Year,2022-06-30,Mayor's Office: Scholarships,05-S,
Mayor's Office-Comm. Empowerment & Opp.,1509000,2022,Current Projection,Full Year,2022-06-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mural Arts Program,2659013,2022,Current Projection,Full Year,2022-06-30,Mural Arts Program,50,Mural Arts
Office of Behavioral Hith & Intellectual disAbility,23579056,2022,Current Projection,Full Year,2022-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of the Chief Administrative Officer,7736085,2022,Current Projection,Full Year,2022-06-30,Office of the Chief Administrative Officer,65,CAO
Office of Children and Families,447742,2022,Current Projection,Full Year,2022-06-30,Office of Children and Families,66,OCF
Office of Homeless Services,56258172,2022,Current Projection,Full Year,2022-06-30,Office of Homeless Services,24,OHS
Office of Human Resources,6283583,2022,Current Projection,Full Year,2022-06-30,Office of Human Resources,56,OHR
Office of Innovation and Technology-Base,86229051,2022,Current Projection,Full Year,2022-06-30,Office of Innovation and Technology,04,OIT
Office of Innovation and Technology-911,31334577,2022,Current Projection,Full Year,2022-06-30,OIT: 911,04-911,
Office of the Inspector General,1581202,2022,Current Projection,Full Year,2022-06-30,Office of the Inspector General,48,OIG
Office of Property Assessment,17223695,2022,Current Projection,Full Year,2022-06-30,Office of Property Assessment,59,OPA
Office of Sustainability,1537959,2022,Current Projection,Full Year,2022-06-30,Office of Sustainability,49,Sustainability
Parks and Recreation,65369958,2022,Current Projection,Full Year,2022-06-30,Department of Parks and Recreation,16,Parks & Recreation
Planning & Development,17428742,2022,Current Projection,Full Year,2022-06-30,Department of Planning and Development,72,Planning & Development
Police,758034454,2022,Current Projection,Full Year,2022-06-30,Police Department,11,Police
Prisons,251402740,2022,Current Projection,Full Year,2022-06-30,Philadelphia Prison System,23,Prisons
Procurement,6185836,2022,Current Projection,Full Year,2022-06-30,Procurement Department,38,Procurement
Public Health,165091188,2022,Current Projection,Full Year,2022-06-30,Department of Public Health,14,Public Health
Public Property,73915244,2022,Current Projection,Full Year,2022-06-30,Department of Public Property,20,Public Property
Public Property-SEPTA Subsidy,91214000,2022,Current Projection,Full Year,2022-06-30,Public Property: SEPTA Subsidy,20-SS,
Public Property-Space Rentals,30176234,2022,Current Projection,Full Year,2022-06-30,Public Property: Space Rentals,20-SR,
Public Property-Utilities,24875748,2022,Current Projection,Full Year,2022-06-30,Public Property: Utilities,20-U,
Records,4162493,2022,Current Projection,Full Year,2022-06-30,Department of Records,31,Records
Register of Wills,4426264,2022,Current Projection,Full Year,2022-06-30,Register of Wills,68,
Revenue,26614882,2022,Current Projection,Full Year,2022-06-30,Department of Revenue,36,Revenue
Sheriff,29342664,2022,Current Projection,Full Year,2022-06-30,Office of the Sheriff,70,Sheriff
Sinking Fund Commission (Debt Service),293227515,2022,Current Projection,Full Year,2022-06-30,Sinking Fund Commission,37,Sinking Fund
Streets-Disposal,55762580,2022,Current Projection,Full Year,2022-06-30,Streets: Disposal,12-D,
Streets,119807971,2022,Current Projection,Full Year,2022-06-30,Streets Department,12,Streets
