dept_name_raw,total,fiscal_year,variable,time_period,as_of_date,dept_name,dept_code,abbreviation
Employee Benefits: Employee Disability,58294301,2013,Current Projection,Full Year,2013-06-30,Employee Benefits: Employee Disability,35-EB-DIS,
Employee Benefits: FICA,64893903,2013,Current Projection,Full Year,2013-06-30,Employee Benefits: FICA,35-EB-FICA,
Employee Benefits: Flex Cash Payments,1000000,2013,Current Projection,Full Year,2013-06-30,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Group Legal,4134000,2013,Current Projection,Full Year,2013-06-30,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Group Life Insurance,7750000,2013,Current Projection,Full Year,2013-06-30,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Health / Medical,368507855,2013,Current Projection,Full Year,2013-06-30,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Pension,512207030,2013,Current Projection,Full Year,2013-06-30,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: Pension Obligation Bonds,107099189,2013,Current Projection,Full Year,2013-06-30,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Tool Allowance,125000,2013,Current Projection,Full Year,2013-06-30,Employee Benefits: Tool Allowance,35-EB-TA,
Employee Benefits: Unemployment Compensation,5580260,2013,Current Projection,Full Year,2013-06-30,Employee Benefits: Unemployment Compensation,35-EB-UC,
Employee Benefits: Anticipated Workforce Savings (1),-5007000,2013,Current Projection,Full Year,2013-06-30,Employee Benefits: Anticipated Workforce Savings,35-EB-AWS,
Fire,200148110,2013,Current Projection,Full Year,2013-06-30,Fire Department,13,Fire
First Judicial District,108273911,2013,Current Projection,Full Year,2013-06-30,First Judicial District,84,FJD
Fleet Management,49962288,2013,Current Projection,Full Year,2013-06-30,Office of Fleet Management,25,Fleet
Fleet Management - Vehicle Purchases,10965000,2013,Current Projection,Full Year,2013-06-30,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,33998189,2013,Current Projection,Full Year,2013-06-30,The Free Library of Philadelphia,52,Free Library
Historical Commission,394574,2013,Current Projection,Full Year,2013-06-30,Historical Commission,32,
Hero Award,25000,2013,Current Projection,Full Year,2013-06-30,Finance: Hero Scholarship Awards,35-HA,
Human Relations Commission,2004933,2013,Current Projection,Full Year,2013-06-30,Commission on Human Relations,54,Human Relations
Human Services,101660912,2013,Current Projection,Full Year,2013-06-30,Department of Human Services,22,DHS
Indemnities,30908946,2013,Current Projection,Full Year,2013-06-30,Finance: Indemnities,35-IN,
Law,14777401,2013,Current Projection,Full Year,2013-06-30,Law Department,44,Law
Legal Services Icl. Defender Association,38744097,2013,Current Projection,Full Year,2013-06-30,MDO: Legal Services,10-LS,
Licenses & Inspections,21770548,2013,Current Projection,Full Year,2013-06-30,Department of Licenses and Inspections,26,L&I
Managing Director (MDO),34960992,2013,Current Projection,Full Year,2013-06-30,Managing Director's Office,10,MDO
Mayor,3704129,2013,Current Projection,Full Year,2013-06-30,Mayor's Office,05,Mayor
Mayor - Office of Arts and Culture,2670975,2013,Current Projection,Full Year,2013-06-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Mayor - Office of the Inspector General,1460507,2013,Current Projection,Full Year,2013-06-30,Office of the Inspector General,48,OIG
Mayor - Office of Labor Relations,550432,2013,Current Projection,Full Year,2013-06-30,Labor,03,
Mayor - Scholarships,200000,2013,Current Projection,Full Year,2013-06-30,Mayor's Office: Scholarships,05-S,
Mayor's Office of Community Services,0,2013,Current Projection,Full Year,2013-06-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation,633569,2013,Current Projection,Full Year,2013-06-30,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,1148769,2013,Current Projection,Full Year,2013-06-30,Mural Arts Program,50,Mural Arts
Off. of Behavioral Hith.& Intellectual Disability,14287453,2013,Current Projection,Full Year,2013-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing and Comm. Developmt.,2520000,2013,Current Projection,Full Year,2013-06-30,Office of Housing and Community Development,06,
Office of Human Resources,5498778,2013,Current Projection,Full Year,2013-06-30,Office of Human Resources,56,OHR
Office of Innovation and Technology,63299170,2013,Current Projection,Full Year,2013-06-30,Office of Innovation and Technology,04,OIT
Office of Property Assessment,11575595,2013,Current Projection,Full Year,2013-06-30,Office of Property Assessment,59,OPA
Office of Supportive Housing,42695555,2013,Current Projection,Full Year,2013-06-30,Office of Homeless Services,24,OHS
Parks and Recreation,50771555,2013,Current Projection,Full Year,2013-06-30,Department of Parks and Recreation,16,Parks & Recreation
Police,571657128,2013,Current Projection,Full Year,2013-06-30,Police Department,11,Police
Prisons,241718506,2013,Current Projection,Full Year,2013-06-30,Philadelphia Prison System,23,Prisons
Procurement,4632730,2013,Current Projection,Full Year,2013-06-30,Procurement Department,38,Procurement
Public Health,108785909,2013,Current Projection,Full Year,2013-06-30,Department of Public Health,14,Public Health
Public Property,59435050,2013,Current Projection,Full Year,2013-06-30,Department of Public Property,20,Public Property
Public Property - SEPTA Subsidy,65260000,2013,Current Projection,Full Year,2013-06-30,Public Property: SEPTA Subsidy,20-SS,
Public Property - Space Rentais,18167661,2013,Current Projection,Full Year,2013-06-30,Public Property: Space Rentals,20-SR,
Public Property - Utilities,31615165,2013,Current Projection,Full Year,2013-06-30,Public Property: Utilities,20-U,
Records,4022041,2013,Current Projection,Full Year,2013-06-30,Department of Records,31,Records
Refunds,215800,2013,Current Projection,Full Year,2013-06-30,Finance: Refunds,35-R,
Register of Wills,3332829,2013,Current Projection,Full Year,2013-06-30,Register of Wills,68,
Revenue,18896778,2013,Current Projection,Full Year,2013-06-30,Department of Revenue,36,Revenue
Sheriff,15597046,2013,Current Projection,Full Year,2013-06-30,Office of the Sheriff,70,Sheriff
Sinking Fund (Debt Service),209973567,2013,Current Projection,Full Year,2013-06-30,Sinking Fund Commission,37,Sinking Fund
Streets,26148769,2013,Current Projection,Full Year,2013-06-30,Streets Department,12,Streets
Streets Sanitation,83648823,2013,Current Projection,Full Year,2013-06-30,Streets: Sanitation,12-S,
Witness Fees,171518,2013,Current Projection,Full Year,2013-06-30,Finance: Witness Fees,35-WF,
Youth Commission,93139,2013,Current Projection,Full Year,2013-06-30,Youth Commission,47,
Zoning Board of Adjustment,356923,2013,Current Projection,Full Year,2013-06-30,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,0,2013,Current Projection,Full Year,2013-06-30,Zoning Code Commission,57,
