dept_name_raw,total,fiscal_year,variable,time_period,as_of_date,dept_name,dept_code,abbreviation
Public Property-Utilities,27393339,2020,Adopted Budget,Full Year,2020-03-31,Public Property: Utilities,20U,
Records,4910278,2020,Adopted Budget,Full Year,2020-03-31,Department of Records,31,Records
Register of Wills,4551645,2020,Adopted Budget,Full Year,2020-03-31,Register of Wills,68,
Revenue,32879233,2020,Adopted Budget,Full Year,2020-03-31,Department of Revenue,36,Revenue
Sheriff,27046961,2020,Adopted Budget,Full Year,2020-03-31,Office of the Sheriff,70,Sheriff
Sinking Fund Commission (Debt Service),296705317,2020,Adopted Budget,Full Year,2020-03-31,Sinking Fund Commission,37,Sinking Fund
Streets-Disposal,48340013,2020,Adopted Budget,Full Year,2020-03-31,Streets: Disposal,12D,
Streets,108692919,2020,Adopted Budget,Full Year,2020-03-31,Streets Department,12,Streets
Art Museum Subsidy,2550000,2020,Target Budget,Full Year,2020-03-31,Art Museum,34,
Atwater Kent Museum,0,2020,Target Budget,Full Year,2020-03-31,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),9974550,2020,Target Budget,Full Year,2020-03-31,City Controller's Office,61,
Board of Ethics,1101630,2020,Target Budget,Full Year,2020-03-31,Board of Ethics,45,
Board of Revision of Taxes,1060791,2020,Target Budget,Full Year,2020-03-31,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),12216911,2020,Target Budget,Full Year,2020-03-31,City Commissioner's Office,73,City Commissioners
City Council,18277973,2020,Target Budget,Full Year,2020-03-31,City Council,01,
City Representative,1284721,2020,Target Budget,Full Year,2020-03-31,Office of the City Representative,41,City Rep
City Treasurer,1509534,2020,Target Budget,Full Year,2020-03-31,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,204935,2020,Target Budget,Full Year,2020-03-31,Civil Service Commission,55,
Commerce,10287560,2020,Target Budget,Full Year,2020-03-31,Office of the Director of Commerce,42,Commerce
Commerce-Convention Center Subsidy,15000000,2020,Target Budget,Full Year,2020-03-31,Commerce: Convention Center Subsidy,42CC,
Commerce-Economic Stimulus,7671624,2020,Target Budget,Full Year,2020-03-31,Commerce: Economic Stimulus,42ES,
District Attorney,42058536,2020,Target Budget,Full Year,2020-03-31,District Attorney's Office,69,DAO
Finance,75864488,2020,Target Budget,Full Year,2020-03-31,Office of the Director of Finance,35,Finance
Finance-Budget Stabilization Reserve,34276000,2020,Target Budget,Full Year,2020-03-31,Finance: Budget Stabilization Reserve,35BSR,
Finance-Disability-Reg #32 Payroll,2650000,2020,Target Budget,Full Year,2020-03-31,Finance: Reg #32,35R32,
Finance-Federal Grant Reserve,55108000,2020,Target Budget,Full Year,2020-03-31,Finance: Federal Grant Reserve,35FGR,
Finance-Community College Subsidy,36059207,2020,Target Budget,Full Year,2020-03-31,Finance: Community College Subsidy,35CC,
Finance - Employee Benefits,1412938432,2020,Target Budget,Full Year,2020-03-31,Finance: Employee Benefits,35EB,
Finance-Hero Scholarship Awards,25000,2020,Target Budget,Full Year,2020-03-31,Finance: Hero Scholarship Awards,35HA,
Finance-Indemnities,49246000,2020,Target Budget,Full Year,2020-03-31,Finance: Indemnities,35IN,
Finance-Refunds,250000,2020,Target Budget,Full Year,2020-03-31,Finance: Refunds,35R,
Finance-School District Contribution,222456410,2020,Target Budget,Full Year,2020-03-31,Finance: School District Contribution,35SD,
Finance-Witness Fees,171518,2020,Target Budget,Full Year,2020-03-31,Finance: Witness Fees,35WF,
Fire,313799278,2020,Target Budget,Full Year,2020-03-31,Fire Department,13,Fire
First Judicial District,115991475,2020,Target Budget,Full Year,2020-03-31,First Judicial District,84,FJD
Fleet Management,50114034,2020,Target Budget,Full Year,2020-03-31,Office of Fleet Management,25,Fleet
Fleet Management - Vehicle Purchases,17286549,2020,Target Budget,Full Year,2020-03-31,Fleet: Vehicle Lease/Purchases,25V,
Free Library,45760383,2020,Target Budget,Full Year,2020-03-31,The Free Library of Philadelphia,52,Free Library
Human Relations Commission,2401402,2020,Target Budget,Full Year,2020-03-31,Commission on Human Relations,54,Human Relations
Human Services,119029114,2020,Target Budget,Full Year,2020-03-31,Department of Human Services,22,DHS
Labor,2510841,2020,Target Budget,Full Year,2020-03-31,Labor,03,
Law,16356786,2020,Target Budget,Full Year,2020-03-31,Law Department,44,Law
Licenses & Inspections,42116503,2020,Target Budget,Full Year,2020-03-31,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,80366,2020,Target Budget,Full Year,2020-03-31,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,173870,2020,Target Budget,Full Year,2020-03-31,L&I: Board of Review,27,
Managing Director's Office,60796660,2020,Target Budget,Full Year,2020-03-31,Managing Director's Office,10,MDO
Managing Director-Legal Services,50938541,2020,Target Budget,Full Year,2020-03-31,MDO: Legal Services,10LS,
Mayor's Office,6298286,2020,Target Budget,Full Year,2020-03-31,Mayor's Office,05,Mayor
Mayor's Office-Scholarships,200000,2020,Target Budget,Full Year,2020-03-31,Mayor's Office: Scholarships,05S,
Mayor's Office-Comm. Empowerment & Opp.,90000,2020,Target Budget,Full Year,2020-03-31,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mural Arts Program,2545184,2020,Target Budget,Full Year,2020-03-31,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,4419130,2020,Target Budget,Full Year,2020-03-31,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Office of Behavioral Hith & Intellectual disAbility,16131407,2020,Target Budget,Full Year,2020-03-31,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of the Chief Administrative Officer,7510044,2020,Target Budget,Full Year,2020-03-31,Office of the Chief Administrative Officer,65,CAO
Office of Education,45350014,2020,Target Budget,Full Year,2020-03-31,Office of Children and Families,66,OCF
Office of Homeless Services,60821026,2020,Target Budget,Full Year,2020-03-31,Office of Homeless Services,24,OHS
Office of Human Resources,6895524,2020,Target Budget,Full Year,2020-03-31,Office of Human Resources,56,OHR
Office of Innovation and Technology-Base,75969758,2020,Target Budget,Full Year,2020-03-31,Office of Innovation and Technology,04,OIT
Office of Innovation and Technology-911,41235086,2020,Target Budget,Full Year,2020-03-31,OIT: 911,04911,
Office of the Inspector General,1742423,2020,Target Budget,Full Year,2020-03-31,Office of the Inspector General,48,OIG
Office of Property Assessment,17318408,2020,Target Budget,Full Year,2020-03-31,Office of Property Assessment,59,OPA
Office of Sustainability,1217804,2020,Target Budget,Full Year,2020-03-31,Office of Sustainability,49,Sustainability
Parks and Recreation,65396789,2020,Target Budget,Full Year,2020-03-31,Department of Parks and Recreation,16,Parks & Recreation
Planning & Development,16817476,2020,Target Budget,Full Year,2020-03-31,Department of Planning and Development,72,Planning & Development
Police,740915097,2020,Target Budget,Full Year,2020-03-31,Police Department,11,Police
Prisons,252183523,2020,Target Budget,Full Year,2020-03-31,Philadelphia Prison System,23,Prisons
Procurement,5704227,2020,Target Budget,Full Year,2020-03-31,Procurement Department,38,Procurement
Public Health,155340340,2020,Target Budget,Full Year,2020-03-31,Department of Public Health,14,Public Health
Public Property,76842290,2020,Target Budget,Full Year,2020-03-31,Department of Public Property,20,Public Property
Public Property-SEPTA Subsidy,86356000,2020,Target Budget,Full Year,2020-03-31,Public Property: SEPTA Subsidy,20SS,
Public Property-Space Rentals,26278677,2020,Target Budget,Full Year,2020-03-31,Public Property: Space Rentals,20SR,
Public Property-Utilities,27393339,2020,Target Budget,Full Year,2020-03-31,Public Property: Utilities,20U,
Records,4942152,2020,Target Budget,Full Year,2020-03-31,Department of Records,31,Records
Register of Wills,4665345,2020,Target Budget,Full Year,2020-03-31,Register of Wills,68,
Revenue,32922858,2020,Target Budget,Full Year,2020-03-31,Department of Revenue,36,Revenue
Sheriff,27046961,2020,Target Budget,Full Year,2020-03-31,Office of the Sheriff,70,Sheriff
Sinking Fund Commission (Debt Service),296705317,2020,Target Budget,Full Year,2020-03-31,Sinking Fund Commission,37,Sinking Fund
Streets-Disposal,48340013,2020,Target Budget,Full Year,2020-03-31,Streets: Disposal,12D,
Streets,110453729,2020,Target Budget,Full Year,2020-03-31,Streets Department,12,Streets
Art Museum Subsidy,2550000,2020,Current Projection,Full Year,2020-03-31,Art Museum,34,
Atwater Kent Museum,0,2020,Current Projection,Full Year,2020-03-31,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),10034966,2020,Current Projection,Full Year,2020-03-31,City Controller's Office,61,
Board of Ethics,1104071,2020,Current Projection,Full Year,2020-03-31,Board of Ethics,45,
Board of Revision of Taxes,1060791,2020,Current Projection,Full Year,2020-03-31,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),12219887,2020,Current Projection,Full Year,2020-03-31,City Commissioner's Office,73,City Commissioners
City Council,18677973,2020,Current Projection,Full Year,2020-03-31,City Council,01,
City Representative,1284721,2020,Current Projection,Full Year,2020-03-31,Office of the City Representative,41,City Rep
City Treasurer,1514291,2020,Current Projection,Full Year,2020-03-31,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,205336,2020,Current Projection,Full Year,2020-03-31,Civil Service Commission,55,
Commerce,10287560,2020,Current Projection,Full Year,2020-03-31,Office of the Director of Commerce,42,Commerce
Commerce-Convention Center Subsidy,15000000,2020,Current Projection,Full Year,2020-03-31,Commerce: Convention Center Subsidy,42CC,
Commerce-Economic Stimulus,7671624,2020,Current Projection,Full Year,2020-03-31,Commerce: Economic Stimulus,42ES,
District Attorney,42129989,2020,Current Projection,Full Year,2020-03-31,District Attorney's Office,69,DAO
Finance,50889899,2020,Current Projection,Full Year,2020-03-31,Office of the Director of Finance,35,Finance
Finance-Budget Stabilization Reserve,34276000,2020,Current Projection,Full Year,2020-03-31,Finance: Budget Stabilization Reserve,35BSR,
Finance-Disability-Reg #32 Payroll,2650000,2020,Current Projection,Full Year,2020-03-31,Finance: Reg #32,35R32,
Finance-Federal Grant Reserve,18403000,2020,Current Projection,Full Year,2020-03-31,Finance: Federal Grant Reserve,35FGR,
Finance-Community College Subsidy,36059207,2020,Current Projection,Full Year,2020-03-31,Finance: Community College Subsidy,35CC,
Finance - Employee Benefits,1408186614,2020,Current Projection,Full Year,2020-03-31,Finance: Employee Benefits,35EB,
Finance-Hero Scholarship Awards,25000,2020,Current Projection,Full Year,2020-03-31,Finance: Hero Scholarship Awards,35HA,
Finance-Indemnities,49246000,2020,Current Projection,Full Year,2020-03-31,Finance: Indemnities,35IN,
Finance-Refunds,250000,2020,Current Projection,Full Year,2020-03-31,Finance: Refunds,35R,
Finance-School District Contribution,222456410,2020,Current Projection,Full Year,2020-03-31,Finance: School District Contribution,35SD,
Finance-Witness Fees,171518,2020,Current Projection,Full Year,2020-03-31,Finance: Witness Fees,35WF,
Fire,314995553,2020,Current Projection,Full Year,2020-03-31,Fire Department,13,Fire
First Judicial District,116322633,2020,Current Projection,Full Year,2020-03-31,First Judicial District,84,FJD
Fleet Management,50133360,2020,Current Projection,Full Year,2020-03-31,Office of Fleet Management,25,Fleet
Fleet Management - Vehicle Purchases,17286549,2020,Current Projection,Full Year,2020-03-31,Fleet: Vehicle Lease/Purchases,25V,
Free Library,45981774,2020,Current Projection,Full Year,2020-03-31,The Free Library of Philadelphia,52,Free Library
Human Relations Commission,2420426,2020,Current Projection,Full Year,2020-03-31,Commission on Human Relations,54,Human Relations
Human Services,119631744,2020,Current Projection,Full Year,2020-03-31,Department of Human Services,22,DHS
Labor,2510841,2020,Current Projection,Full Year,2020-03-31,Labor,03,
Law,16360043,2020,Current Projection,Full Year,2020-03-31,Law Department,44,Law
Licenses & Inspections,42223989,2020,Current Projection,Full Year,2020-03-31,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,80602,2020,Current Projection,Full Year,2020-03-31,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,174729,2020,Current Projection,Full Year,2020-03-31,L&I: Board of Review,27,
Managing Director's Office,161018172,2020,Current Projection,Full Year,2020-03-31,Managing Director's Office,10,MDO
Managing Director-Legal Services,50938541,2020,Current Projection,Full Year,2020-03-31,MDO: Legal Services,10LS,
Mayor's Office,6298286,2020,Current Projection,Full Year,2020-03-31,Mayor's Office,05,Mayor
Mayor's Office-Scholarships,200000,2020,Current Projection,Full Year,2020-03-31,Mayor's Office: Scholarships,05S,
Mayor's Office-Comm. Empowerment & Opp.,90000,2020,Current Projection,Full Year,2020-03-31,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mural Arts Program,2545184,2020,Current Projection,Full Year,2020-03-31,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,4419130,2020,Current Projection,Full Year,2020-03-31,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Office of Behavioral Hith & Intellectual disAbility,15916345,2020,Current Projection,Full Year,2020-03-31,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of the Chief Administrative Officer,7510538,2020,Current Projection,Full Year,2020-03-31,Office of the Chief Administrative Officer,65,CAO
Office of Education,45350014,2020,Current Projection,Full Year,2020-03-31,Office of Children and Families,66,OCF
Office of Homeless Services,60869901,2020,Current Projection,Full Year,2020-03-31,Office of Homeless Services,24,OHS
Office of Human Resources,6909801,2020,Current Projection,Full Year,2020-03-31,Office of Human Resources,56,OHR
Office of Innovation and Technology-Base,76019361,2020,Current Projection,Full Year,2020-03-31,Office of Innovation and Technology,04,OIT
Office of Innovation and Technology-911,41235086,2020,Current Projection,Full Year,2020-03-31,OIT: 911,04911,
Office of the Inspector General,1742423,2020,Current Projection,Full Year,2020-03-31,Office of the Inspector General,48,OIG
Office of Property Assessment,17430824,2020,Current Projection,Full Year,2020-03-31,Office of Property Assessment,59,OPA
Office of Sustainability,1467804,2020,Current Projection,Full Year,2020-03-31,Office of Sustainability,49,Sustainability
Parks and Recreation,65589963,2020,Current Projection,Full Year,2020-03-31,Department of Parks and Recreation,16,Parks & Recreation
Planning & Development,16843617,2020,Current Projection,Full Year,2020-03-31,Department of Planning and Development,72,Planning & Development
Police,748592048,2020,Current Projection,Full Year,2020-03-31,Police Department,11,Police
Prisons,252286023,2020,Current Projection,Full Year,2020-03-31,Philadelphia Prison System,23,Prisons
Procurement,5718291,2020,Current Projection,Full Year,2020-03-31,Procurement Department,38,Procurement
Public Health,154382153,2020,Current Projection,Full Year,2020-03-31,Department of Public Health,14,Public Health
Public Property,74321670,2020,Current Projection,Full Year,2020-03-31,Department of Public Property,20,Public Property
Public Property-SEPTA Subsidy,86356000,2020,Current Projection,Full Year,2020-03-31,Public Property: SEPTA Subsidy,20SS,
Public Property-Space Rentals,26278677,2020,Current Projection,Full Year,2020-03-31,Public Property: Space Rentals,20SR,
Public Property-Utilities,27393339,2020,Current Projection,Full Year,2020-03-31,Public Property: Utilities,20U,
Records,4952485,2020,Current Projection,Full Year,2020-03-31,Department of Records,31,Records
Register of Wills,4678756,2020,Current Projection,Full Year,2020-03-31,Register of Wills,68,
Revenue,33018455,2020,Current Projection,Full Year,2020-03-31,Department of Revenue,36,Revenue
Sheriff,27245365,2020,Current Projection,Full Year,2020-03-31,Office of the Sheriff,70,Sheriff
Sinking Fund Commission (Debt Service),296705317,2020,Current Projection,Full Year,2020-03-31,Sinking Fund Commission,37,Sinking Fund
Streets-Disposal,48340013,2020,Current Projection,Full Year,2020-03-31,Streets: Disposal,12D,
Streets,105568400,2020,Current Projection,Full Year,2020-03-31,Streets Department,12,Streets
